,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity
X601398.CH.EQUITY,0,0,0.129165608332018,0,0,0,0,0,0,-0.153179000026365,0,0,0,0,0,0,0,0,0,0,-0.10823625752536,0,0.0757727989069093,0.443004311654606,0,0.529613250556081,0,-0.0187367390061483,-0.142098356353933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.226153447113681,0,0,0,-0.0476210137193951,0,0,0,0.00225011713724641,0,0,0.0584863199495954,0,0,0.0315185240435513,0.0514746120906242,0,0,0,0,0,0,0.143113286613134,0,0,0.147294149047346,0,0,0,0,0.181867453965821,0.0963290571305729,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0427081597446506,0,0.787113273860053,0.0106646741336708,0,0,0,0,0.0394850114395885,0.0594802378069849,0,0.00866398339880846,-0.0579592752404093,0,0,0.0796742609798353,0,0,0,0,0.00271995236482953,0,0,0.0392418492973401,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0883697052280283,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.860522451763539,0,0,0,0,-0.0877609371165008,0,0.000902393066854478,0,0,0,0,0,0.0317756962302797,0,0,0.106371921669675,0,0,0,0,0.146293630288683,0.0634647315310768,0,0,0,0,0.0202566383383067,0,0,0,0,0,0,0,0,0,-0.124320413611176,-0.147569918621622,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0115159918007908,0.246849585323048,0,0.347362845379006,0,0,0,0,0,0,0,0.079900589252369,0,0.0159799251875434,0,0,-0.181728989733738,0,0,0,0,0,0,0,0,0,0,0,0.487825372917204,0,0,0,0,0,0,0,0,0.155780062195509,0,0,0,0.00265581057472047
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0
X601988.CH.EQUITY,0,0,0,0.0685087263246068,0,0,0,0,-0.0538824028982632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716426320716134,0,0,0,0,0.00240533042105261,0,0,0,0,-0.0224767834850542,0,0,0,0,0,0,0,0,0,0,0,-0.133087062993953,0,0.998246856613758,0
X1299.HK.EQUITY,0,0,0,0,0.0292748490239724,0,0,0,0,0.218713443032063,0,0,0,0,0,0.00229037704153686,0,0,0,0,0,0,0.320323142694454,0,0,0,0.109963890297848,0,0,0,0,0,0.168989744882903,0,0,0,0,0,0.113542272031093,0,0,0.0472931686459256,0,0.00884188207988859,0,-0.0320549447775988,0,0,0,0.145890617905864
X5.HK.EQUITY,0,0,0,0,-0.044321066991316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.403290968485697,0,0,0,0,0,0,0,0,-0.274432065328033,0,0,0,0,0,0,0,0,0.100132317441166,0,0,0,0,-0.0978700960909694
X388.HK.EQUITY,-0.0931923815339248,0,0,0,0.231672949739734,0,0,0,0,0,0,0,0,0,0,0.114667381545509,-0.249470175123137,0,0,0,0.175724955305933,0,0.294203833973208,0,-0.0339083719047978,0,0,0,0.253232405173466,0.0354254835096423,0,0,0.112757889998078,0,0,0,0,0,0,0,0,0.179664104058161,0,-0.0476977093625375,0,0,0,-0.178373385847199,0,0
