,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity
X267.HK.EQUITY,0.319287080183371,0,0,0,0,0,0.135748066403838,0,0,0,-0.0452388475181611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126275309054632,0,0.148147279831541,0,0.00849704505518394,0,0,0,0,0,0.0278422446767385,0.0917649959955206,0,0,0,0,0.120046494661938,0,0.0181440261396716,0,0.275923714957715,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0411127435223671,0,0,0.178952866568675,0,-0.0221765915596027,0.166100313859365,0,0,0,0,0.0310596909017432,0.147055246668547,0,0,0,0,-0.199520591933724,0,0,0.124521616151121,0.00626302285430342,0,0,0.112753529748882,0,0,0,0,-0.148221863963409,0,0,0,0.0779658880613656,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.453179315718877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189840405628218,-0.0392902035694157,0,0,0,0,0,0,0,-0.0726447410506622,0,0,0,0,0.137190891757381,0,0,0,0,0,0,-0.106990044375942,0.163669414336845,0,0,0.149438741011005,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.257640448617092,0,0.152035866500812,0,0,0,0,0,-0.096611727551867,0,0,-0.00945441209122866,0,0,0.0523673161451494,0,0.150689783114755,0,0,0,0,0,0,0.128311184676993,0,0,-0.135479887704437,0,0,0,0,0,0,0,0,0.150643074503451,-0.0978924356853237,0.132909767578982,0,0,0.0480469534633416,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.252233804575722,0.0446405986422682,0,0,0,0,0,0,0.0204242055955852,0,0,-0.02552406233253,0,0,0,0,0,0,0,0.0108265517217326,0,0,0,0,0.00702442097360764,0,0,0,0,0,-0.0789457855528078,0,0,0,0.727450090279968,0,0,0,0,0,0,0.0193145127836964
X12.HK.EQUITY,0,0.0812976545083282,0,0,0,-0.219149943669898,0.143285145930142,0,-0.124292061613857,-0.0627504331474921,0,0,0,0,-0.0925674237947758,0,0,0.0672182532506358,0.106436894222461,0,0,0,0,3.46944695195361e-18,0,0,0,0.13704905320796,0,0,0,0,0,0,0,0,0,0,0.628892060936287,0,0,0,0,-0.114152158073749,0,0,0,0,0,0
X2882.TT.EQUITY,0.0282520482028981,0,0,0,0,0,0,0,0,0,0,0.0236424492017267,0,0,0,0.232336855923321,0,0,0,0,0,0,0,0,0,0,0,0.0414954335623136,0,0.0609610293145351,0,0.139304899535161,0,0,0.413752175764907,0,0,-0.290934139432451,0.0960420093607249,0,-0.111277087633131,0,-0.0812537010269025,0,0,0,-0.304970860830262,0.743227051581797,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.147613400113962,0,0.101212163211473,0,0,0,0,-0.0531682036432022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114962306046889,0,0,0.223078660708135,0,0.203050785859087,0,0,0.30829429003434,0,0,0,0,0,0,0,0,0.182683053946292,0.239048166591737
X823.HK.EQUITY,6.93889390390723e-18,0,0,0.0482867777204371,0.00845567470034236,0,0,0.0612957649949708,-0.0245160045132617,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.547333884110494,0,0,-0.400787461983515,0,0,0,0,-3.46944695195361e-18,0,-0.190220894761404,0,0.226043564391739,0,-0.0469405041717475,0,0.122554861214136,0,0,0,0,0.333901277822205,0.268888414523336,0,0,0,0.0738444511230924,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0535123810147632,0,0,0,0,0,0,0.156424994039177,0,0,0,0,0,0,0.288004089122286,0,0,0,0,0,-0.0846197115864996,0,0,0.0420768074877987,0,0,0,0.255166784695221,0,0,0,0,0,0.0540537441135869,0,0,0,0,-0.0724568662900354,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.200730512778695,0,0,-0.099456650953333,0,0,3.46944695195361e-18,0,0.0809451959450845,0.050871457936093,0.216656513322111,0,0,0,0,0,0.15594552583758,0,0,0,0,0,0,0,0.211439135477758,0,0,0,0,0,0,0,0,0.0653668284292514,0,0,0,0,0,0,-0.252473571124856,0,0.0725760974008626
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.23943115311684,-0.171112033538407,0,0.162990306436001,0,0,0,0,0,-0.249145738908037,0,0,0.183913963380229,0,0,0,0,0,0,0,0,0,0.436076946962898,0,0.231847221211905,0,0,-0.0822759255409318,0,0,0,0,0,-0.333543389445909,0,0.0139031397065146,0,0,0,0,0.309176497094139,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0817308180866314,0,0,0,-0.0242377859888424,0,0,0,1.73472347597681e-18,0,-0.0579945274641956,0,0,0,0,0,-0.0477538201399622,0,0,0,0,0,0.110814979680931,0,0,0.242090609193193,0,0,0,0,0,0.647123372130538,0.0426216661169139,0.0174152151387139,0,-0.0699674300226626,0,0,0,0
X601169.CH.EQUITY,0.00958684529486728,0,0,0,0,0,0,0,0,0,0.0908382581497419,0.0509898675376964,0,0,-0.0747421092505012,0.257526107015957,0,0,0,0,0,0,0,0.0118546779037703,0.0824981234556586,0,0,0,1.73472347597681e-18,0,0,0,0.0173760440127918,0,0,0,0,0,0,0.0423268440777203,0,0,0.0442702093254047,-0.00442228757343194,0.116651901201926,0,0.29519892534636,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0204145055051705,0,0.248060604148199,0,0.0590465395760889,0,0,0,0,0,0,0,0,0.0797515016277325,0,0,0,0,0,0,0,0.0473801536006973,0.155663517940661,0.0575025018828988,0,0,0.194076510213463,0,0,0.0712826312057621,0,0,0,0,0.104381125157613,0,0,0,0,0
