,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.392804062332748,0,0.0211951890492781,0,0,0,0,0,0,0,0.0850406609293503,0,0,0,0,0.0298835178485844,0,0,0,0,0,0,0.058391265692719,0,0.0978740010443944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130997895590257,0,0,0,0,0,0
X601939.CH.EQUITY,0.26706128328138,0,0.259051925822991,0,0,0.118222615548214,0,0,0,0,-3.46944695195361e-18,0,0.0160369464017022,0,0,0,0,0,0.11148937227273,0.168796413554324,0,0,0,0,0,0,0.174254393388044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345885160117534,0,-0.0449956499315027,0,-0.00603377778671851,0,0
X601288.CH.EQUITY,0.78527412297191,0,0,0.154027078268275,0,0,0,0,0,0,0.0272937403331869,0,-0.0396088397344018,0,0,-0.157954938305926,0,0,0,0,0,0,0,0,0,-0.15291427648918,0,0.121148530888112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528672904038839,0,0,0,0,0,0.166776381160715,0,0,0
X601988.CH.EQUITY,0,0,0.499909498364379,0,0,0,0,0,0,-0.0050567650365661,0.148861228229674,0,0,0,0,0,0,0,0,0,0,0,-0.0337797712237922,0,-0.142847775102879,-0.0385186548310244,0,0,0.154489385829778,0,0,0,-0.0865816453101639,0.310466953474108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.234319500265979,0,0,0,0,0,0,0,-0.106482504104889,0,0.122122555986577,0,0,0,0.106513315214984,0.142325900296001,0,0,0,0,0,0,0,0.211418519874719,0,0,0,-0.131181867213685,-0.026219157881547,0,0,0,0,0,0,0,0,-0.0939446588142502,0,0,0,0,0,0,0
X601658.CH.Equity,0.162762624465128,0,0,0,0.0669906790795542,0,0,-0.0423998043958356,0,0.20497513083643,0,0,0,0,0,0.057849708035421,0,0,0,0,0,0.0974165101060644,-0.0584620291012989,0.04105292243991,0,0,0,0.26123758846934,0,0,0,0,0,0,0.0106403327128528,-0.0234932179985315,0,0,0,0,0,0,0,0,-0.0583345291199908,0,0,0,0.275486735975241,0
X601328.CH.EQUITY,0,0,0.0567312075268582,0.292425763697579,0,0,0,0,0,0,0,0.214353336403246,0,0,0,0.0590589305527222,0,0,0,0,0,0.211436574555093,0,0,0.0168315714247691,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461531248308004,0,0.0183287592654962,0,0
X601318.CH.EQUITY,0.0875645435753525,0.129684236731969,0.028445211170741,0,0,0.057769371775492,0,0,0,0,0.0101143135034161,0,0,0,-0.045851211865434,0,0,0,0,0,0,0,0,0,0,0,0.0554568455180539,0,-0.189994408227031,0.0761273063670181,0,0,0,0,0,0.553340639712255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.046600462092868,0,0,0,0,0,0,0,0.105232792467242,0.0083108737074566,0,0.0232909589980017,0,0.184963173447089,0.363965749858782,0,0,0,0,0,0,0,0,0,0,0.197996396216356,0.0140903021366364,0,0,0,0.0393865711625071,0,0,0,0,0,0,0,0,0,0,0,0.0240555643452377,0,0,0.0319279325149411,0,0.00854819404366541,0
X601166.CH.EQUITY,0,0,0.019098644098093,0,0.153900550116315,0.157656572231897,0,0,0.0678775521075471,0,0.0445564077543399,0,0,0,0,0.129489374167882,0.287922355212966,0,0,0,-0.252099738519404,0,0,0,0,0,0,0.369651949746428,0,0,-0.0453867179992672,0,0,0,0,0,0,0,0,0,-0.145054074509159,0,0,0,1.38777878078145e-17,0,0,0,0.0643948441533323,0
