,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.313369800618225,0,0,0,0,0,0,0,0.542887906553892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160234097189417,0,0,0.332460816098889,-0.118476250971612,0,0,0.36491357865804,0,0,-0.0771317262897887,0,0,-0.135614756278689,0,0,0,-0.0580903288804541,0
X600000.CH.EQUITY,0,0,0,0.0765977823673843,0,0.099163505195655,0.191984773703356,0,0,0,0,0,0,0.0575906859302808,0,0,0,0,0,0,0,0,0,0,0,0.334157184354071,0.100796900913187,-0.0582948250440742,0,0,0,0,0,0.0989501764684642,0,0,0,0,0,0,0,0,0,0,0,0.219611425261079,0,0,0
X601319.CH.EQUITY,0.0676326991705411,0,0,0,0,0,0,0,0.44046322975818,0,0,0,0,0,0,0,0,0,0,0,0,0.223748412380877,0,0.0635374821301951,0,0,0,0,0,-0.0302079333973157,0,0.0187577113833422,0,0,0,0.0602630507011927,0,0,0,0,0,0,0.148687357870452,0,0,0,0.0659185239147572,0.135149401356909,0
X601601.CH.EQUITY,0,0,0,0,0,-0.233063535822451,0.028786944322481,0,0.447471704392494,0,0.0385328067937782,0.0141727080360279,0,0,0,0,0.217229121588447,0.273208059819143,0,0,0,0,0,0,0,0.0242387651699478,0.185310347260389,0,0,0,0,0,0,-0.0391298876078646,0,0,0,0,0,0,-0.243599898417339,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0187712803422623,0,0,-0.0229236889829085,0,0,0,0,0,0,0,0.0294340159638767,0,0,0,0,0,0,0.219100639885416,0,0,0,0.132421591217418,0.110329416963665,0.190925432087756,0,0,0.157357495459859,0,0,0,0,0,0,0.343795027289908,0,0,0,0,0,0,0
X11.HK.EQUITY,0.130675616924951,0,0,0,0.128432520044688,0,0,0.289062048815899,0,0,0,0,-0.0531548024013002,0,0,0,0.131547411797983,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00153567015520422,0,0.11111813441927,0,0,0,0,0,0,0,0,0,0,-0.0666207446638154,0.0470779473273226,0,0,0,0,0,0,0
X000002.CH.EQUITY,-0.0515022037614779,0,-0.0632022248964941,0,0.151442428600383,-0.0496444896665028,0,0,0,0,0,0,0,0.304775190169636,0,0,0,0.285263850692052,0,0,0,0,0,0,0,0,0,0.394509194182062,0,0.252252789868132,-0.335769586888598,-0.160030184600356,0,0,0,0,0,0,0,0,0.129994338470338,1.0842021724855e-19,0,0,0,0.0231163705025055,0,0,0
X000001.CH.EQUITY,0,0,0,0.00346274397597743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116616554329133,0,0.0437777274313263,0,0,0,0,-0.0857568675540222,0,-0.0681376489099214,0,0,0,0.0671948766545976,0,0,0.228831918804086,0,0,0.337253925100972,0,0.121450046643567,2.16840434497101e-19,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0628926098435647,0,0.403776494074201,0,0,0.0234157151600841,0,0,0,0,0.0501468480937589,0,0,-0.151426365169586,0,0.236853561816282,0,6.93889390390723e-18,0,0.0481531903864684,0.0315407569238872,0,0,0.0870076833716128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103495166081024,0,0,0,0,0
X2388.HK.EQUITY,0.0137631205408962,0,0,0,0.631842348162095,0,0,0,0,0,0,0,0,0,0.158893815495315,0,0,-0.0665961488432685,-0.125174770739695,0,0,0,0,0,0.380308769331888,0,0,0,0,0,0.083552959677513,0,0,0,0,0,0,0,0,0.0518706346189408,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0132844446326654,0,0,0,0,0.156547507796314,0,0,0.0113573239240676,0,0,0,0,0,0,0,0,0,0,0.0799167973294094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509184808538439,0,0,0,0.126300946203217,0,0,0,0,0,0.0689617425414416,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0256976467272751,0,0.0950590255879699,0.491045913215545,0,0,0,0,0,0.0933615351123462,0,0,-0.128316851053603,0.01804689379378,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.046981371321797,0,0,-0.312818735040862,0,0,0,0,0.303849275186153,0,0,0,0.425258301482018,0,-0.0822295305017511,0.0511696728532405
X600016.CH.EQUITY,0,0,0,0,0,0.318467863818977,0,0,0,0.00943418779599414,0,0,0,0,0,0,0,0.0659558995155808,0,0,0,0,0,0,0,0,0.106482855981786,0,0,0,0,0,0,0,0,0.206172941392949,0,0,0.00105037400040816,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.206333199058149,0,0,0,0,0,0,0.01566885073755,0.178003256875629,0,0.0412733881952106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252208948204685,0.0566572474336908,0.05031977617163,0,0.246966188090156,0,0,0.229763049708157,0
X688.HK.EQUITY,0,0.111388441271588,0,0,0,0.0561568827012544,0,0.109463563769659,0,0,0,0,0,0,0,0,0,0.145620906974479,0,0.28754186322132,0,0,0,0,0,0.0318079725206743,0,0.258832062751577,0,0,0,0.202345800402108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0267328869235321,0,0,0,0.0245193644710742,0.0532008232467454,0.144019771884469,0.278712740245185,0.2670053915712,0,0,0,0,0,0,0,0,0,0,0,0,0.127689883837991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028153032335757
X601818.CH.EQUITY,0.0192622381048435,0.0616435108920379,0,0.175776191429736,0,0.13140537370477,0.0682392735538464,0,0,0,0,0,0.0238623369042569,0,0,0,0,0.0599094705952026,0,0,0,0,0,0.133855834574816,0,0,0,0,0,0,-0.0273608914108929,0,0,0,-0.0768314479013681,0,0,0.0315045443636441,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,-0.0929487052947038,0,0,0,0,0,0,0,0,0.10679050994945,-0.0186765729195491,0,0,0,0.0315582891391287,0.214398666081576,0,0,0,0,0,0,0,0.0163835478928532,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.551566929010367,0.025698932974494,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.218814848488669,0.109533538227783,0,0,0.109208668083611,0.321634568651419,0,0,0.0937308466528271,0,0,0,0,0,0,0,-0.0237141299996795,0.077076081054746,0,0.0316616238606214,0,0,0.00408388456305507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.079398898233475,0,0,0,0,0,0.00930281090133043,0,0,-0.197172198330246,0,0.0785385456009921,0,0,0,0,-0.0653342518591244,0,0,0,0,0,0,0.381753098071253,0,0,0,0,-0.0959094169557853,0.425292994882139,0,0,0,0.167439891632838,-0.212534040455208,0.0448982193122148,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738608373130135,0,0,0,0.217761223681499,0.124129634156434,0,8.67361737988404e-19,0,0,0,0,0,0,0.420523402602767,0,0,0,0,0.00222114064071917,0,0,-0.0231416185172286,-0.148580775619112,0,0,0,0.21923331916087,0,1.73472347597681e-18,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0.113897099486177,0,0,0,0.0756868820327606,0,0,0,0,0,0,0,0.402106535009861,0,0,0,0,0,0,0,0,0,0,0,0,0.352628511091079,0,0.17591412461598,0,0,0,0,0,0,-0.122942783163548,0,0,0,0.0489398762012738,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.134496678694672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251768781006673,0,0,0,0,0,-0.133983383788674,0,0,0,0,0,0,0,0.183873156578906,0,0.117756184943317,0,0,0,0,0,4.33680868994202e-19,0,0,0.231478978645083,-0.0190232482690421,0.198642032957694,0
X601066.CH.EQUITY,-0.0718544102867306,0,0,0.198959277105772,0,0,-0.0953260642544707,0,0,-0.112901447850368,0,0.108323641991377,0,0,0,0,0,-0.143876859372074,0,0,0,0,0,0,-0.164719712950684,0,0,0,0,0.0440303828172905,0,-0.0780580014623319,0,0,0,0,0,0,0,0,0,0,0,0.0736779504937364,0,0.368067694393675,-0.15992832523709,0,0
X001979.CH.EQUITY,-0.173515647361843,0,-0.103963517501591,0,0,0,0,0.0126399183585061,0,0,0,0,0.0353991828480191,0,0.130064247488641,0,0,0.116155275597268,0,0,0,0,0,0,0,-0.153469374737512,0,0,0,0.306107596131794,0,0.0218207469175304,0,0,0,0.0409500059393727,0.102372994562548,0,0,0,0.221697130908896,0,0,0,0.48277115426828,0,0,0,0
X601211.CH.EQUITY,0,0,0,-0.0210526468966426,0,0,0,0.032021034530022,0,0,0,0,0.232761465422383,0,0,0,0,-0.112304705021158,0,0.0174248116240578,0.355953433127502,0,0.0736339799492968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391031591287706,0,0,0,0,0.262074305521733,0,0,0
X600837.CH.EQUITY,0.0196907423160239,0,0,0,0,0,0,0,0.0436203165307314,0,0,0,0.0853599796695785,0,0,0,0,0,0,0,0.0512823577336059,0,0,0,0,0,0,0,0,-0.0502815658272931,0,0,0,0,0,0,0,0,0,0,0,0,0.0813688611670979,0,0,0,0,0.35134948601744,0.274064374449433
X002142.CH.EQUITY,0,0.0386535113949328,0.309546523810327,0,0,0,0,0,0.0542133692530436,0,0.104278144430109,0,0,0,0,0,0.0994686765133222,0.30341664383223,0,0,0,0,0,0,0,-0.248168879739049,0,0,0,0,0,0,0,0,0.0834457667559487,0,0,0,0.0424361116671535,0.0192135055334256,0,0,0,0,0,0,0.155039906873332,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0371917285093864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039951930356477,0,0,0.129518060502903,0,0,0.0981546426427606,0,0.0987680650498464,0.0210630057339086,0,0,0,0.00647877967504231,0.20132729471018,0,0.351142228794601,0,0,0,0.149580679742538,0,0
X601229.CH.EQUITY,0.461792135100493,0,0,0,0,0,0,0,0,-0.0662201515081101,0.129405901290131,0,0,0.199047139739091,0,0,0,0.101052921554866,0,0,0,0,0,0.151502561452315,0,-0.229783424258183,-0.0708461279592316,0,0,-0.0149170718515646,0,0,0,0.103183238468242,0,0,0,0.0586449651163094,0,0,0,0,0,0,0,0,0.189017394736131,0,0
X2882.TT.EQUITY,0,0,0,0,0.0941649060326722,0,0.123205663570358,0,0,0,0,0,0,0,-0.0186478937275526,0,0,0,-0.021233417524709,0,0,0,0,0,0,0,0,0,0,0.0259827007618529,0,-0.122013654563084,0,0,0,0.181525432489488,0,0,0.000542972462053474,0,0,0,0,0,0.0046631340306036,0,0.390857430606761,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948961644529356,0,0,0.0983238233226976,0.178549820742962,0.0878161232522556,0.0937767422162729,0,0,0,0,0.0280192712232843,0,0,0,0.0945450557818673,0,0.371821491634683,0.128398472480609,0.120093515757955,0,-0.294932265133779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814264972470242
X000166.CH.EQUITY,0.116623084716164,0,0,0,0,0,0,0,0,0,0,0,0.157082194176888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299955320712017,0,0,0,0,0,0,0,0,0.0665626314192197,0,0,0,0,0,0,0.433955087311339,0,0.177205653694996,0.178531587735297
X600015.CH.EQUITY,0,0,0,0.0966418739911892,0,0.0591751207059674,0,0,0,0,0,0.210865553682341,0,0,0,0,0,0.00164554634648393,0,0,0,0.0323839448376443,0,0,0,0,0,0,0.0458195734473028,0.110271853390533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477084184971468,0,0,-8.67361737988404e-19,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.486091184074476,0,0,0,0.0191501446989727,-0.0143510533927742,0,0,-0.114178335047981,0,0.044486786829855,0.122429546884791,0,0,0,0,0,0,0.236492632249063,0,-0.0817725022883671,-0.0385049029683954,0,0,0,0.110483986015514,0.436254728664393,0,0,0.0140513767888445,0,0,0,0,0,0.722314451182329,0,0,0,0,-0.0915220214214362
X600999.CH.EQUITY,0,0.0284072936529561,0,0,0,0,0,0,0,0,0,0.0421836951245312,0,0.0686357227291766,0,0,0,0,0,3.46944695195361e-18,0.251335378227772,0.153468895604853,0,0,0,0,0.105910495043503,0,0,0,-0.0271963673853088,0,0,0,0,0.155305025549415,0,0,0,0,0,0,0,0.00921728635968319,0,0,0,0,0.118552065772719
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.362473359857719,0,0,0,0,0,0,0,0,-0.138605050635181,-0.146894359727807,0,0,0,0,0,-0.507553018040543,0,0,0,0,0,-0.18841244044115,0,0,0,0.0733858873095879,-0.0462179297780539,0,0.164254543230239,0,0.540975090636504,0.362270227732529,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.193636605464498,0,0,0,0,0.0916407711637307,0,0.218913358634686,0,0,0,0,0,0.154209064671413,0,0,0.0124218559309156,0,0,0.0381321782112619,0,-0.20222645652585,0,0,0,0,0,0,0.0646982410608027,0.0320554913543169,0,0,0,0,0.020117684465835,0.27039024222848,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.0102972036860551,0,0,-6.93889390390723e-18,0,0,0,0,0.143955289748663,0.113108180379576,0,0,0.101934397028828,0,0,0,0,-0.126444832142879,0,0,0,0.115535098565145,0,0,8.67361737988404e-19,0,0,0.0481510390225215,0,0,0,0,0.160881089738359,0,0,0.0348382441182553,0,0,0,0,0.262816529074862,0,0,0.0801619541297943,0,0,0
