,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X000002.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.315088800741488,0.215792068470059,0.285609200435363,0,0,0,0,0,0.0269983965217185,0,0.0377563540358083,0.0705147497015722,0,0,0,0,0,0,0,0,0,0.00914599134868224,0,0,0,0,0,0,0,0,0,0,0,0.0175371268969182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.582788649151646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185003568500073,0,0,0.0752751294257059,0.0899666898277589,0,0,0,0,0,-0.0794173039898706,0,0.00561898239159256,0,0,0,0,0,0,0,0.0392892403502482,0,0,0,0.172325524275246,0,0,0,-0.0551668966797786,0,0,0.138906473335548,4.33680868994202e-19,0,0
X601288.CH.EQUITY,0.180755871219065,0.124637368361364,0,0.510327947090598,0,0,0,0,0,0,0.0386490558737309,0,0,0.0274814901099312,0,0.0408962465181069,0,0,-8.67361737988404e-19,0,0,0.00112884594712557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179806825074162,0,0,0,0.0289252961212156
X601988.CH.EQUITY,0,0,0.387559503416504,0,0,0,0,0.447525462666247,0,-0.174671387140298,0,0,-8.67361737988404e-19,0,0,-0.0553906845899822,0.0184100649748965,0,0,0,-0.0602402460260323,-0.0831262893570919,0,0.0503917442078504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103498913346928,0,0,0,0,-3.46944695195361e-18,0
X5.HK.EQUITY,0,0.246654917775972,0,-0.0338609292845743,0,0.0964024146204993,0.129072479388847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280839689288058,0,0,0,0,0,0,0.126526184951244,0,0,0,0,0,0,-0.11314018149305,-0.109580898456285,0,0,0.114983873416686,0,0,-0.0896392541926182,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0631936649517539,0,0.0553559311228603,0,0.10432489418145,0,0,-3.46944695195361e-18,0.188208013611781,0,0,0.103303076299655,0,0.35108710050959,0,0,0,0,0,0,0,0,-0.0514287364991293,0,0,0,0,0,0,0,0,0,-0.0268963416009283,0,3.46944695195361e-18,0,0,0.18909533173133
X601318.CH.EQUITY,0,0.145546133698476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192494257361815,0,0,0,0.166216018729683,0,0,0,0,0,0,0,0,0,0,0,0.1166024516168,0,0,0,0.0401404859760955,0,0,0,0.200841785999384,0.122401477141519,0,0,0.0571552739633831,0,0
X601328.CH.EQUITY,0,0.166337256507138,0,0.341970863439516,0,0,0,0,0,0,0.141984520534261,0,0,0.0519309946610821,0,0,0.0544003996368768,0,0,0,0,0.0403967890603757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528527161152946,0,0.0409739816132715,0.0297155991025132,0,0,0.0619663256033395,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.257855545171377,0,0,0.0974575311935399,0,0,0,0,0,0.338762476050376,0.18254477906233,0,0,0,0,0,0.123203808958025,0.036187518986375,0,0.00236931373291899,0,0,0.0356620005439907,0.0405969595986688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225894039675913,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0913711994799893,0.129936049546201,0,0,0.187748858002906,0,0,0,0,0.0107936194417162,0,0.430003715218943,0,0,0,0,0,-0.106925805622556,0,0,0,0.057585123334421,0,0,0,0,0,0,0.321254365119754,0,0,0,0,0,0,0.101205509234241,0,0,0,0,0,0,0,-0.0237574675677527,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388596349220668,0,0.198605980571128,0,0,0,0,0,0,0,0,0,0,0.0294079345218717,0.00295863679186944,0,0,0,0,0,0,0,0.0842351286058033,0,0.0526986341566872,0,0,-1.73472347597681e-18,0,0.193762642929196,0,0,0,0,0,0,0
X267.HK.EQUITY,0.214162834518211,0,0,0,0,0,0,0,0.0939189330797676,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.23763037093904,0,0.137286901837875,0,0,0,0,-0.350882261776451,0.0291340989915423,0,0,0,0,0,0,0,0,0,-0.0543067314792306,0,0.0636861821680481,0.111433598322518,0,2.16840434497101e-19,0.164940318227378,0
X601998.CH.EQUITY,0,0,0.114116750933708,0.243127017358517,0,0,0,0,0,-0.00979069315429383,0,0,0,0,0.259327356211544,0,0,0.0314316929551738,0.0563513218696221,0,0,0,0,0,0,0.0356795649535363,0,0,0.377940805485631,0,0,0,0,0.0676463533537263,0,-0.0408336511661363,0,0,0,0,-0.365903579448349,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0405069613678269,0,0,0.0434070610277438,0,0,0.246317957339058,0.019576774464444,0.070487057828263,0,0,0,0,0.0170507130809377,0,0,0,0.422555096622239,0,0,0,0,0.0872932229899613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491516126247584,0,0,0,-0.0428041414661113,-0.0681852706981155,0.111894776306524,0,0.00758431409428576,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0675733147963546,0,0,0,0,0,0.0693727876244353,0.20716836232863,0,0,0.143420862743426,0.0839175651791405,0,0,0.0823871715590112,0,0,0,0,0,0,0,0.0525866134873401,0,-0.0469565769802968,0,0,-0.0105958628243334,6.93889390390723e-18,0.0885739618086783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282668020503636
X000001.CH.EQUITY,0,-0.00870142951889913,0,0,0,0,0.0389171393435392,0,0.235843027818848,0.221830018896125,0.248732283139722,-0.0729346496177545,0,0,0,0,0,-0.0358028331316527,0,0,0,0,0,0,-0.195328248396341,0,0,0,0,0,-0.0664262982881322,0,0,0,0,0.168082114272779,0,0,-0.158810245291485,0,0,0,0.144158943480041,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.112496738031196,0,0,0,0,0,0,0.19385164080243,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0449508187356866,0.137548939884589,0,0.0351379186645782,0,0,0.0633745640134034,0.180109016177231,0,0,0,0,0,0,0,0,0,0.36692056032459,0,0,-1.0842021724855e-19,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649961216394905,0.102093991908203,0,0,0,0,0,0,0,0,0,0.161329129976831,0,0,0,0,0,0,-0.0832317110203325,-0.015402689856828,0.184074244599709,0,0,0,0,0,0,0.214411112587964
