,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.188549411267242,0.206473348873369,0,0,-0.153378994686384,0,0,0,0.103550082463515,0.0940853374642322,0,0,0,0.12898547220029,0,0,0,0,0.192552658835591,0,0,0,0,0,0,0,0,0,0.0489035371993915,0.134334934037431,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0.022756713948327,0,0,0,0,0,0.208784974426808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254321617408922,0.00604769949698624,0,0,0,0.0721153113642219,-0.0102080627869561,0.146817614604703,0,0,0,0,0,0,0,0,0,0,0.0549869694825684,0,0,0.128728290775401,0,0.144597693488135
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.187407010425529,0,0,0.439838849186071,0,0,0,0,0,0,0,0.136381243957421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527388584673301,0,0,4.33680868994202e-19,0,-0.0923796076894168,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.124057473467477,0,0,0,0,0,0,0,0,0.0162539182207436,0.220382847970189,0,0,0,0,0.167420522780853,0,0,0,0,0,0,0.0656000320709719,0,0,0,0,0,0,0,0.157419401748312,0,0,-0.00773084914702134,-0.0921649629517989,-0.111519696335025,-0.116925629936784,0,0,0,0.0567321731331145,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.140732608657016,0.612090062276737,-0.0271764053255779,0,0,0,0,0,0,0,0,0,0,0,0.386056392546361,-0.0757748743706209,0,0,0,0,-0.281156351348167,0,0,0,0,0,0.107742108201423,0,0.0448034901170266,0,0,0,0.163190524516607,0,0,0
X601688.CH.EQUITY,0.0313356245062438,0,0,0,-0.0275793135217593,0,0,0.151885036052309,0,-0.0494086394190014,0,0,0,0,0,0.14732330225604,0,0,0,-0.0314737328897187,0,0,0,-0.0554101528579064,0,0,0,0,0,0,0,0,0,0,0,0.131445114497761,0,0,0,0.260561751576814,0,0,0,0.00537080886217413,0,0,0.392928418517848,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.361007001329194,0,0,0,0.167697922784522,0,-0.0858033700786925,0,0,0.126457413045634,0,0,0,0,0.159962509935074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896628552892497,0,0,0.226891787424768,0,0,0.101763634284719,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.044754809662513,-0.113619105679428,0,0,0,0,0,0,0,0.319610639423166,0,0,0.122207939893783,0,0,0,0.164740606360839,0,0,0.194104963987628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829847658410066,0,0.0567899646544356,0,0,0.108078231624424,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.159282902848053,0,0,0,0.25242018495716,0,0,0,0,0,0.139897595866528,0,0,0,0,0.132962195469721,0,0,0,0,0,0.418442002597356,0,0,0,0,0,0,0,0,0,0,0,0,0.0779838867947345,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0051223649144207,0,0.105432227270984,0,0,0,0,0,0,0.00812950544838112,0,0,0.0141270504475293,0.075116431503719,0.0612013390447387,0,0,0,0.0657909179115113,0,0.0356791087383437,0,0,0,0.00481219371871258,0,0,0,-0.157582195773993,0,0,0,0,0,0,0,0,0.100271605201462,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,4.33680868994202e-19,0,0,-0.0329172136680342,0.431019353046544,0,0,0,0,0,0,0,0,0,0,0.109984108128177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222932043050735,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.0713490228738749,-0.150098113064444,0,0,0,0,0.290749250977538,0,0,-0.107136701085358,0.30643818813086,0,0,0,0,0,0.0759183916358871,0,0.0382736962559314,0,0,0.202030521525803,0,0,0.260487811414789,0.137922429806687,0,0.0698450413691432,0,0,0,0,0,-0.102137557624238,0,0,0,0.0495167549697627,0,0,0,-0.090976741091821,0,0,0,0,0,0.00369925850289529,0,0
X600837.CH.EQUITY,-0.0291494044273074,0,0,-0.0110799065317548,0,0,0,0,0,-0.154645649418344,0,0,0,0,0,0,0.0192843823513714,0,0,0,0,0,0,0,0.0436572874185385,0.0434916988516799,0,0,0,0,0,0,0.399356987054547,0,0,0.184550455655181,0,0,0,0,3.46944695195361e-18,0,0,-0.032728930315777,0.0587257414031952,0,0.320341908113926,0,0,0
X601336.CH.EQUITY,0,0.0267562919830455,4.33680868994202e-19,0,0,0.350579350181785,0,0.184317337251801,0,0,0,0,0.0327996776484046,0,0,0,0,0,0,0,0.114994211804705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161633845862801,0,0,0,0,0,0,0.0552692850679658,0,0,0.0203357376543918,0,0
X000166.CH.EQUITY,-0.108817962678507,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.00812838854256809,0,0,0,0,4.33680868994202e-19,0.0852311033414612,0.119907755993936,0,0,0,0,0.0336022819167598,0,0,0.0805268904320673,0,0,0,0,0,0,0.253040420756204,0,0,0,0,0,0,0.0965701498314962,0,0,-0.100879913183189,0,0.0929677779595591,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0.162295512434306,0,0,0,0.150128176717155,0,0,0.00190524129727194,0,0,0,-0.0603640154630753,0,0,0,0,0.0686660818863721,0.0516119833563709,0.253849280642524,0,0,0,0,0,-0.0692904246776954,0,0,0,0,0,0,0,0,0,0,0,0,-0.211580393448417,0.0381532301102012,0,0,0,-0.0321744117377244,0,0,0.859161263765805,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.0479931777042803,0,0,0,0,0,0,0,0,0,0.0591471318768186,0.0358882109195057,0,0,-2.16840434497101e-19,0,0.133725405420102,0,0,-0.0726759912620659,-0.238458187841794,0,0,0,0,0,0.0987537821929069,0,0,0,0.114932259773203,0,0,0,0,-0.00791110663674575,0,0.392797078080017,0,0,0,0,0
X823.HK.EQUITY,0,0,0,-0.0471420266780527,0,0,0.157768117796756,0,0,0,0,0,0,-0.0234806379973868,0,0,0,0,0,0.136183144131864,0,0,0,0,0,0.199415724797379,0,0,0,0,-0.0468520423343414,0,0,-0.0695361349986757,0.234630182289342,0,0,0,0,0,0,0.0119782670643991,0,0,0,0,0,0.314491296736815,0,0.178882139352636
X601169.CH.EQUITY,0,0.129775349793525,0,0,0,0,0,0,0,0,0,0,0,0.291015484254337,0,0,-0.00936893123514955,0.0279795269513422,0,0,0,0,0.285406377464038,0.0578489438360113,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0865408019086407,-0.0503605926159294,0.0900919009805285,0,0,0,0.0356915254481517,0,0,0,0,0,0,0,0,-0.173784491297545,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0277688001017904,0,0,0,0,0.132882346239723,0,0,0,0,0,0,0,0,0,0.0790857348297338,0,0,0.0221263705132508,0,0,0,0.393447581171182,0,0,0,0.0359605870956114,0,0,0.154948371946873,0,0.189240109049215,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.0154334342246649,-0.27514224841481,0,0.281544589294429,0,0,0.331928649186428,0,0.180930591779445,0,0,0,0,0,0.19855227384269,0,0,-1.73472347597681e-18,0,-0.131882582804171,0,0,0,-0.064058053744446,0,0,0,-0.0283228614812391,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34804090284185e-06,0.345177621956054,0.0350721081357756,0,0,0.0333959520551833,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12908119175562,0,0,0,0,0.0333216530062261,0,0.0702964125034704,0,0,0,-0.0077789563314969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101146473920195,0,0.856557962389186,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0729336947124157,0,0,0,0,0,0,0.136632510789016,0,0,0,0,0,0,0,-0.201855069624199,0,0,-0.0462506584322528,0,0,0,0.0795021811480436,0,0,0,0.0254755544739278,0.319192191996606,0,0,0,0,0,0,0,0,0,0,0,0.117513618624436,0,0.349977465497224,0,0,0,0,0,0.138508779291798,0
