,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY,X601997.CH.EQUITY,X2887.TT.EQUITY,X601881.CH.EQUITY,X000002.CH.EQUITY,X000166.CH.EQUITY
X600000.CH.EQUITY,0.259803612806955,0,0,0.0293685335881267,0,0,0,0.0977186912102995,0,0,0,0,0.0455523118457416,0,0,0,0,0.0510986701696819,0.499803810030989,4.33680868994202e-19,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.00914953799811556,0
X600016.CH.EQUITY,0.119486313494251,0,0,0,0,0.0384875516811774,0.154809674370988,0,0,0,0,0,0.170750046801194,0,0.0520752625599462,0,0,0,0,0,0,0,0,0.18823923626971,0,0,0,0,0,0,0,0,0,0,0,0,0.206192469838398,0,0,0,0,0,0,0,0,0,0.0157861172469175,0.191141254066922,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.175168437892769,0,0,0,0,0,0.345227519570333,0,0,0,0.313800171990338,-1.73472347597681e-18,0,0.0595042498934455,0,0,0,0,0,0,0,0,0,0.112209917167979,0.0252615586670723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827825221775207,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,-0.136764220846979,0,0,0,-0.0790461322593616,0,0,0,0,0,-0.12459622497145,0,0,0,0.181694013140291,0,0,0,-0.334063167841486,-0.0629591708313231,0.112198120254841,0,0.328463895508657,0,0,0,0.0221121976198239,0.561296809042258,0,0,0,0.0459821212464473,0.0768858156961572,0,0,0,0,0,0,0,0.0613909664462427,0,0
X000001.CH.EQUITY,0,0,0,0,0.169674912004783,0,0.06545375653088,0.18367675360408,0.107402094227196,0,0,0.046441774032814,0,0,0,0,0,0.0273833673330212,0,0,0,0.108330075517889,0.000641691769052305,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00874607730237105,0,0,0,0,0,0,0,0,0,0,0.0987391696586869,0.0169177232722261,0,0,0.0180107931760641
X600015.CH.EQUITY,0,0.0187538331570941,0,0,-0.0319611170525651,0,0,0,0,0,0.267908812116379,0,0,0,0,0,0.0590788474890828,0,0.255321809199378,0,0,0,0,0,0,0,0,0.217999957389618,0.287932820766415,0.0897840541933062,0,-0.0872033093718313,0,0,0,0,0,0,0.0241798785743293,0,0,0,0,0,0,0.067987719675385,0,-0.14053937204152,-0.0891254567561124,0
X601169.CH.EQUITY,0.072224208027128,0,0,0,0,0.0606984459123797,0,0,0,0,0,0.112341737464294,0.215198138445696,0,0,0,0,0,0.198573137652281,0,0,0,0,0,0,0,0,0,0.121822292771862,0.0694459619038825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148580718545728,-0.109505347367477,0,0,0.0625186767354203
X600919.CH.EQUITY,0.0555153933530738,0,0,0.0803237284644829,0,0.127858190941753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311623471136901,0,0,0.385768963211131,0,0,0,0,0.0142803032795832,0,0.0665428884307461,0,0,0,0.0981399647553105,0,0,0,0.0407579476501993,0,0,0,0,0,0,0.0271029878261541,-0.0228452968893074
X601229.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.218023551308904,0,0,0,0,0.161113120812823,0.139367702289151,0,0,0,0,0,0,0,0,0,0,0,0,0.0620679074750633,0,0,0,0,0,0,0,0,0,0,0,0,0.279268582405564,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.0124682987618801,0.455567187124909,0,0,0,0,0,0,0,0,0,0,0,0,0.0154898985773889,0,0,-0.0397731451781149,0,0.0713393737922211,0,0,0.266473127225584,0,0,0.0218276049049791,0,0.266380001777814,0,0,0,0.0153521378617993,0,0,0,0,0,0,0,0,-0.013553955606543,0.0857351048169684,-0.149750614765522
X601916.CH.Equity,0,0,0,-0.0210433680796541,0,0,0,0,0,0.685341864257942,0.111559961684497,0.0353665333179007,0,0,0,0,0,0,0,0.00911496107402524,0,0,0.053057108088409,0,0,-0.359648263062005,0,0,0,0,0,0,-0.100538131059588,0,0,0,-0.0651946689996978,0,0,0,0.106708321944991,0,0,-0.0811656533618248,0,0,0.136602862769005,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201577283220511,0,0.108810605288995,0,0,0,0,0,0,0,0,0,0.0149087856783133,0,0,0,0.0346252957866061,0,0.465314857584662,0,-0.0344541380080153,0,0,0,0,0,0,0,0,0,0,0,-0.0977538137021643,0,0,-0.043594139680935,0.000519440737225214,0,0.0736829577654374
X2882.TT.EQUITY,0.102393394941206,0,0,0,0,0,0.277736206165278,0,0,0,0,0,-0.146127164213614,0,0,0,0,0,0,0.0358227700025321,0.0219607930333749,0,0,-0.144720109445401,0,0.226707811664865,0,0,0,0,0,0,-0.306541731462904,0,0,0,0,0,0,0.601239417196125,0,0,0,0,0.255633206768316,0,0.0205863155791486,0,0,-0.155807642149931
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223314137610301,0,0,0.167328641572285,0,0,0,0,-0.453419355373623,0,0,0,0,0.192794785895965,0.427380215731495,-0.0843373176495842,0,0.105232553512151,0.220682540904273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,-0.0437776791859123,0,0,0,0,0.0900305403349606,0,-0.129213550376414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107607045554925,0,0,0.217832397925065,0,0,0,0,0,-0.158332958508761,0.220409526269538,0,0,0.0540043375356705,0,0,0.346938922484726,0,0,0,0,0,0,0,-0.0972523610046233,0.138455252227305,-0.128670024513092,0
X2881.TT.EQUITY,0,-0.00673543935548817,0,0,0,0,0,0,0,0,0,0,0,-0.109848942284435,0,0,0,0,-0.145819279670973,0,0,0,0.335535474237186,0,0.231896282960043,0,0,0,0,0,0.0492936598684796,-0.0227073860983914,0,0,0,0.00253693652107745,-0.0543220026759596,0,0,0.258735909691029,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.0913140156656471,0,0,0,0,0,0,0,0,0,0,0,0.439221859922729,0,0.278584981895939,0,0,-0.0440962950288296,0,0,0,0,0,0,0.0199620779837181,0,0,0.00215259959157217,0,0.200768892476895,0,0,0.0671020952008415,0,-0.124216799027634,0,0,0,0,0,0,0,-0.000921671371797948,0,0
X601319.CH.EQUITY,0,0,0,-0.0219615811392925,0,0,0,0,0,0,0,-0.380751550132666,0,0.215261534781468,0.0999203346737508,0,0,0,0,0,0,0.0716194069690478,-0.0619350666370926,0.106619721283408,0.265892395240967,0,0,0,0,0,0,-0.0718793585671771,0,0,0,0,0.424158014403585,0,0,0,0,0.0176503051188095,0,0,0.105585609578529,0,0,0.128519256560532,0,0
X601077.CH.Equity,0,0,0,0,-0.106894280408342,0,0,-0.0123099198087681,0,0,0,0,0,0,0,0,0.340897601582636,0,0.141745994134134,0,0,0,0.022214860377303,0.223257642858752,0,0,0,0.0199841911638898,0,0,0,0,0,0,0,0,0.0972154241186323,0,0,0,0,0,0,0,0,0.0376320784392776,0,0.105657481740559,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.116285398751321,0,0,0,0,0,0.0776986270686733,0,0,8.67361737988404e-19,0.333760473869628,0.0570724180429394,0.0953304858546072,0,0,0,0,0,0.0594520703821321,0,0,0.373349003109396,-0.117160402329219,0,-0.0950257645667747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0332540313898284,0,0,0,0,0,0,0,0,0,0,0,0,0.096221942990916,0,0,0,0.239513644738234,0,-0.0438417677556798,0,0,0,0.0171090628416273,0,0,0,0,0.183293435676002,0.0781808378622758,0.379237257962227,0.0031867488810535,0,0.0272667214822628,0,0,0,0
X5880.TT.EQUITY,0,0.0224474618620053,0,0,-0.0892816426519637,0,0,0,0,0,0,0,-0.0488917590936174,0,0,0,0,0,0,0,0,0,0.0923064121631309,0.0693213706123712,0,0,0,-0.107254548474695,0,0,0,0,0,0.288034985850479,0,0,0,0.482879439974543,-0.0176931918126372,0,0,0,0.0596233530121317,0.189794827142659,0,0,0,0,0,0
X2886.TT.EQUITY,0.0515852862225679,0.167781594475096,0,0,0,0,0.304661659220101,0,0.0324585462751662,0,0,0,0,0.111344870948881,0,0,0.0665475374163619,0,0,0,0,-0.364529378325281,-0.0245194584372574,0,0.0933002970091258,0.275748263845948,-0.0632320310244284,0,-0.22310867215379,0,0,0.401175957896858,0,0,0,0,0.114348413191859,0,0.104675501524279,0.0833133685957999,0,0,0,0.0115302994919784,0.0777248679907701,0,0,-0.184206841515052,0,0
X2892.TT.EQUITY,0,0,-0.038967408943373,-0.0759273334686374,0,0.231090516352845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324387175897494,0,0,0,0,0,0,-0.171419900541687,0,0,0,0.130783786385817,0,0,-0.0594548653316594,0.156188742418341,0,0.0697039194410591,0.409622204203466,0.0577065249518039,0,0,0,0.0938383480257101,0,0,0,0,0,0
X601838.CH.EQUITY,0.170555503751032,0,0,0.108352719616744,0,0.0329041639439203,0,0,0,0,0,0,0,0.0468336010812496,0,0,0,0.0926476532459729,0,0.218251516998251,0,0,0,0.0206253810037109,-0.0326109894724819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158833738646691,0
X2888.TT.EQUITY,0,0,0,0,0.0308748286731607,0,0,0,0,0,0,0.0454643188114528,0,0,0,0,0,0,0,0.121041960610373,0,0,0.220952536194048,0,0,-1.73472347597681e-18,0,0,0,0.0251515097257828,0,0,0,0,0,0,0,0.141275075944643,0.0154624878913425,0.253307511911586,0,0,0,0,0.264867591151829,0,0.0108125503185726,0.0106631675026501,0,0
X601577.CH.EQUITY,0,0,0,-0.0569283064589829,0.170153317452127,0,0,0,0,0,0,0,0,0,0,0,0.00955049357269792,0,0.157567664893862,0,0.120535906052517,0.0737749305210424,0,0,0,0,0,0,0.243931326725672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143002797616291,0,0,0.0413300705970809,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140922709572301,0,0.0259010812936464,0,0,0,0,0,0,0.38503998274661,0.0380827392396588,0.175702146027829,0,0.184387360903945,0,0,0.0820947905123894,0,0,0,0,0,0.0999763522586791,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144480471837539,0,0,0.106940822225564,0,0,0,0,0,0,0,0,0,0,0.231842118786146,0,0,0,0.0887014221451751,0,0.0748084870637019,0,0,0,0.268814344403605,0.0719256101957974,0,-1.38777878078145e-17,0,0,0
X2883.TT.EQUITY,0,-0.0900167907154248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530294321584504,0,0,0,0.401645129275215,-0.119515357524658,0,0.012806808189657,0,0,0,0,-0.035143428401991,0,0,0.120369985923451,0,0.433005760713739,0,0,0.196689727264673,0,0,0,0,0,-0.0665535370259254,0,0,0,0.228664574274067,0
X601688.CH.EQUITY,0,-0.0978221887406165,0,-0.0536730585807566,0.0731414119837124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527796974703465,0,0.0229860703867578,0,0,0,0.00734266063903652,0,0,0,0,0,0.462942725909826,0,0,0,0,0,0.0565107901629588,0,0,0,0,0,0.0793996111902115,0,0,0,0,0.218722859281698,0,0.213404751154187
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0240305218605221,0.0741155130924212,0,0,0,0,0,0.0215685360318197,0,0,0,0,0,0,0.0176571139275244,0,0,0,0,0,0.193612354044169,0,0,0,0,0,0,0,0,0.0446220500814108,0,0,0.653206330318875,0,0,0.080911321287587,0,0,0,0
X601211.CH.EQUITY,0.0532461512199674,0,0,0,0,0,0,0,0,0,0,0,0.0171972614808798,0,0,0,0,0.0510359233033713,0.26190434572522,0.0920129271539538,0,-0.0730829135558549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162277433283333,0,0,0.2279896623427,0,0,-0.0182746713755422,0,0,0.0114863259236453,0.0318657027297718,0.291291475007788
X2885.TT.EQUITY,0,0,-0.114348076873254,0,0,0,0,0,0,0,0,0,0.0328089943951744,0,0,0,0,0,0,0,-0.0436897184060839,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.177314354134486,0.0574779392101791,8.67361737988404e-19,0,0,0,0,0.114797488734109,0.0618864183288198,0,0,0,0,-6.93889390390723e-18,0,0.368688716040658,0,0,0
X2801.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0257185931780517,0,0,0,0,0,0,-0.0620463174831216,0,0,0,-0.0333433686180058,0,0,0,0,0,0,0.134431024750243,0,0,0,0.0297564160841679,0.129774618903817,0.208753253006847,0,0.0645092601257151,0.164357124502767,0.0470535580020433,0,0,0,0,0,0.0723157217481692,0,0,0.382815725865382,0,-0.108943151421311,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388172739348092,0,0,0,0,0,0.0893749081530087,0,0,0,0,0,0.0113577082994041,0,0,0.0191435536916678,0,0,0,0,0,0.150485008791827,0.055772848184668,0,0,0.0443525524741885,0,0,0,0,0,0,0.12542352879536,0.00490305213443409,0.195972096982734
X2887.TT.EQUITY,0,0,0,0,0,0,0,0.181273121256339,0,0,0.0904907154662239,0,0,0,0,0,-0.0274437504484498,0,0,0,0,-0.0872249022251656,0.149626020260571,0,0,0.0934784754865943,0,0,0,0,0,0,0,0,0,0.181910679419134,0,0,4.33680868994202e-19,0,0,0,0,0.112097767116202,0.216197630131523,0,0,0,0,0
X601881.CH.EQUITY,0,0.146082304201819,0,0,0,0,0,0,0,0,0,0.0451329986244431,0,0,0,0,0,0,0,-0.0576353972656997,0,0,0,0,0,0,0,0,0.161385157394658,0,0,0,0,0,0,0.146525848102319,0,0,0,0,0,0,0,0,0,0,0.0906536896885883,0,-0.0366755823823865,0.698240676834131
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.296089252106786,0,0,0,-0.0982784227719739,-0.0645659924514149,0.201818179892262,0,0,0,0.306736117413951,0,0,0,0,0,0,0,0,0,0,0,0.172157721780273,0,0,0,0,0,0,-0.0805873795769289,0,0,0,0,0,0,0,0,0,0.0395591875191344,0,0,0
X000166.CH.EQUITY,0,0,0,0,0.0575109382939253,0,0,0,0,0,0,0.0938142712514861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260513398586132,0.023101477843089,0,0,0,0,0,0,0,0,0,0.360215401807137,0,0.1925803298346,0.0052721979893534,0,0,0.0345568043145186,0.0792881810153017,0,0
