,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY
X388.HK.EQUITY,0,0,0,0,0,0,0.170466897117151,0,0,0,0,0,0,0,0.0964653031529499,0.000167482142150973,0.0620845560788127,-0.159637186507464,0,0,0.057169627153368,0.000631191048333972,0,0,0,0,0,0.609565603339738,0,0,0,0,0,0,0,0,0.311046332863238,0,0,0,0,0,0,0,-0.230983295045863,0,0.0262396105129242,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.166677543555512,0,0,0,0.0220232675416949,0,0,0,0.0403106091375255,0.227708495090793,0,0,0,0,0,0,0,0,0,0,0,0.00749105700632968,2.16840434497101e-19,0,0,0,-0.0441255731024212,0.50297315987891,0,0,0,0,0,0,0,0.0307866033400953,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0224330118230234,0,0.317037175550979,0,0,0,0,0.0202497450349437,0,0,0,0.179255234054546,0,0,0,0,0.0665173137986899,0,0,0,0.0512597316897762,0,0,0,0,0,0,0,0,0,0.0220908427030719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537923325300277,0.255485307429333
X600000.CH.EQUITY,0,0,1.38777878078145e-17,0.046924893059351,0,0.0670752697851749,0,0.0375635463656592,0,0,0,0,0.384582202639867,0,0.165116338789426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104214259990087,0.0161443730358492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.108704446447215,0,0,0,0,0,0,0,0,0,0.0859874880781045,0,0,0,0,0,0,0,0,0.329887639485141,0,0,0,0,0,0,0,0.0130381409791479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144984901117964,0,0,0,0.0487020952334333,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0363319840567802,0,0.00812895626299082,0.462581828763342,0,0,0,0,0,0,0,-0.0613898023873102,0,0,0,0,0.0318104457833554,0,0,0.242713795487043,0,0,0,0,-0.039967048186172,0,0.215579671656769,0,-0.00549162712134814,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-4.33680868994202e-19,0.0953004708277816,0,0,0,0.0182654003797594,0,0,0,0,0,0,0,0,0,0,0.205299423059145,0,0,0,0.0348154355013637,0,0,0,0,0,0,0,0.0339615441932455,0.0325111831306735,0.118826452745211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551881950127535,0,0,0.045154757348377,0.00201370104726813
X601319.CH.EQUITY,0,0,0,0.256962966052486,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0147754917496928,0,0.0409655353941291,0,0,0.106122363846616,0,0,-0.0655827310004322,0.0545147195688828,-0.0357411858351063,0,0,0,0,0,0,0,-0.0416866809014639,0.0859383379582675,0,0,0,0,0,0,0.263642043415556,0,0,0,0,0,0,0.290024061480894,-0.0916100153567086,0
X000001.CH.EQUITY,0,0.101005680754469,0,0,0.107470705137635,0.106337734205964,0,0,0.0489531447109766,0,0,0,0,0,0,0,0,0,0,0.0970672199381081,0,0,0,0,0,0.00574653429280993,0,0,0,0,0,0,0.25493518268421,0,0,0.0248309856815908,0,0.077250395828434,0,0,0.0268710121502885,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.439912660376976,0,0,0,0,0,0,0,0,0.204260287980187,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.118810080184541,0,0,0,0,-0.0196450048284613,0,0,0,0,0,0.463930180377586,0.0882359622327343,0,0,0,0,-0.110066428166871,0,0.204462062774672,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.172172974846947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017216987258372,0,0,0,0,0,0,0.166375561403241,0.207543317589759,0,0,0,0,-0.0479637810957798,0,0.139551877607505,0,0,0,0,0.171531838298863,0,0,0,0.173028342225874,0,0,0
X688.HK.EQUITY,0.160638750380919,0,0,0,0,0,0,0,0,0,0.000659792197558511,0,0,0,0,0,0.0370209664157421,0,0,0,0,0,0,0,0,0.0862698325365846,-0.134466008213775,0,0,0.653569235643133,0.0856834227141142,0,0,0,0,0,0,0,0,0,0,0,0,0.21109616171739,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0466853116662926,0,0,0,0,0,-0.137524799901283,0,0,0,0.147571281279121,0,0.153534690022578,0,0,0,0,0,0.0219009300998634,0,0,0,0,0.0596049406420385,0,0,0.142191179450505,0,0.160348620761884,0.12524424139139,0.0175264815997366,0,0,0,0,0,0,0,0,0,0,0,0,-0.300428448354152,0,0.07114857282613,0,0
X601998.CH.EQUITY,0.297784039059462,0,0,0,0.20898798103131,-0.048490449184476,0,0,0,0,0,0,0,0,0,0,0,0.107795409234496,0,0,0,0.00360437999304342,-0.0336057640444659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477835090835088,0,0,0,0.084173051585794,-0.0624123478400138,0,0,0,0.242176505455486,-0.14648422394617,0.390257533158993
X11.HK.EQUITY,0,0,0,-0.0370164208476986,0,0,0,0,0.358707741796604,0,-0.143335006235157,0,0,-0.126437002046094,0,0.00174392660969377,0,0,0,0.045633143647717,0.289697027753743,0,0,-0.16106602941884,0,0,0.176328137026464,0,0,0,0,0,0.179505123138309,0,0,0.110443607945182,0,0.0513197461810091,0,0.0343856163511584,0,-0.0473774023494679,0,0,0,0,0,0,0.0416440557067896,0
X1109.HK.EQUITY,0,0,0,0,0,0.429248949413709,0,0,0,0,0,0,0,0,0,0,0,0,0.20092412858214,0,0,0,0,-0.0347551783353257,0,0,0,0,0,0.207408439103417,0,0,0,0,0,0,0,0.137491688953389,-0.0124769138267127,0,0,0.0769314010993301,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0.070238155646094,0,0,0,0,0,0,0.10834084945673,0,0,0,0,0,0,0,0,0,0.00403518889682297,0,0,0,0,0,0,0.225446933602277,0,0,0,0,0,0,0,0,0,0,0,0,0.131557339839335,3.46944695195361e-18,0,0.0300061275997633,0,0,0.0447208875637793,0,0,0.412598473443891,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.129982646091293,0.0865923065723343,0,0,0,0.160575428170128,0,0,-0.0933960604287943,0,0,0,0,0,0,-0.090425469042061,0,0,0.189588246796471,0,0,0,0,0,0,0,0,-0.241330874124747,0,0.262402700230377,0,0.0342254893016592,0.147704951263841,0,0,0,0,0.0267975471653207,0,0.100821864183782
X2007.HK.EQUITY,0.0670648553758328,0,0,0,0,0.102618195313342,0.0254946766000124,0.395126010316423,0.0756700978360887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403635010066109,0,0,0.0601651715217735,0,0.0850711405074793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968115884782283,0,0,0
X267.HK.EQUITY,0,0.135881332682182,0,0,0,0,0,0.00733192176667872,0.0376854847388382,0,0.110919742827067,0,0,0,0,0.184239828785178,0,0,0,0,0,0.211489119922037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820406167513706,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.0486384748151548,0,0.0111521702898817,0,0,0,0,0,0,0.391019431734304,0,-1.73472347597681e-18,0.0372081686291142,0,0,0.128153061765278,0.00646603052384396,0,0,0,0,0,0,0,0,0,0,0,0,0.0419041680367711,0,0,0,0,0,0.00738591193569776,-0.0617626498979513,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.229408440387287,0.0940197226825232,0.0606932599948626,0,0,0,0,0,0,0,0,0,0.0316043872666872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149622662025921,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.614159013157132,0,0,0,0,0.0278289590665659,0,0,0,0,0,0.108624603654871,0,0,0,0,0,0.212703364079151,0,0.107776717417528,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.20055997964101,0,0,0.0292615711729354,0,-0.137161606423479,-6.93889390390723e-18,-0.152174501715419,0,-0.0876567461540655,0,0,0,0,0
X601688.CH.EQUITY,0.0294175323740677,0,0,0,0,0,0.0806989143090954,0.0181508025664145,0,0,0,0,0,0,0,0.00228370002462329,0,0,-0.0155765018225506,0,0,0.036635235911954,-0.109727300394891,0,0,0,0,0,0,0,0,0,0,0,0.286973482829773,0,0,0,-0.0218748022882333,0.513818155791734,0,0,0,0,0.0989809202149633,0,0,0.12944615405698,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.227523941606398,0,0,0,0,0.0739399894026277,0,0,0,0,0.0348177240996632,0,0.108114673212694,0,0,0,0,0,0,0,0,0,0.343696887666289,0,0,0,0.059721809946483,0,0,0.0176753503995776,0.0455538361349282,0,0,0,0.0776549594073808,0,0,0,0.0232616114703299
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383354461858539,0.498527243932254,0,0.397261241094433,0,0.0245184675453407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.024846393536839,0,0,0,0,0.0714201081645779,0,0,0
X001979.CH.EQUITY,0,0,0,0,0.0162834519914628,0,0,0,0,0,0,0,0,0,0.1680208207254,0,0.126790240014732,0,0,0,-0.0614821627468631,0,0,0,0,0,0.0543597210153195,0,0,0,0.257160091079732,0,-0.0656480892967049,0,0,0,0,0,0,0,0,0,0,-0.0134105676373917,0.0848200122299768,0.0359255375136226,0,0,0,0.179715484024662
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.038758738961078,0,0,0,0,0,0,0,0,0,0.394519811835139,0,0,0,0.137048387449802,0,0,0,0.312845702492799,0,0,-0.0713540115201564,-0.0312831304809932,0,0,0,0,0,0.15761948961347,0,0,0.0719828968830036,0,0,0,0,0.160317188222608,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.122240531038747,0,0,0,0.0657708331782447,0,0,0,0,-0.132407187301879,0,0.0358707789817664,0,0.203850902598708,0,0,0,0,0,0.127535427010232,0.11191730174224,0,0,0,0,0,-0.644374204499982,0,0,0,0,-0.0327528320773201,0,0,0,0,0,0.242414079353538,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0955661976014568,0,0,0,-0.0351050011794827,3.46944695195361e-18,0,0,0,0.0124623103123553,0,0,0,0,0,0,0,0,0.0308813210825293,0,0,0,0,0,0,0,0,0.562834743274918,0,0.0195051380352306,0,0.0591098583179358,0,0,0,0,0,0,0,0,0,0,0.197521286994057,0
X000166.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899833846720547,0,0,0,0,0,0,0,0,0,0.0762846240927291,0,0,0,0,0,0.11661987931657,0.0938035430206367,0.187991191104573,0,0,0,0.306232730559672,0,0.0510889560727761,0,0,0,0,0.00493824455553238,0,0.113518206895407,0
X600918.CH.Equity,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0150168958887388,0,0,0,0,0,0,0,0,0,-0.0695882106329499,0,0,-0.0332166028277591,0,0.127638891630025,0,0,0,0.0700155856727416,0,0.0412970109190684,-0.308225371029729,0,0,0.228921680487003,0,0,0,0.312995877010274,0.0321619594467236,0,0,-0.0280585819995926,0,0,-0.00708839260061706,0.0818211774690518,0,0
X12.HK.EQUITY,-0.193186630810384,0,-0.0772028185984281,0,0,-0.124579274222518,0,0.281542831948892,0,0.512899695424251,-0.151199509351736,0,0,0,0,0,0,0,0,-0.0079253924961883,0.529488700490962,0.116458137474854,0.0431312153507547,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0730484914312636,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.0927977351878755,0.449770553565637,0,0.0728478604993822,0,0,0,0,0,0,0,0,0.358785619346001,0,0.35638765529258,0,0,-0.284199988133686,0,0,0,0,0,-0.674129937953338,-0.170797187151583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285735662801476,0,0,0
X601229.CH.EQUITY,0.668676914404433,3.46944695195361e-18,0,0,0,0,0,0,0.186632192574688,0,0,0,0,0,0,0,0,-0.0433815833311239,0,-0.0514416298713792,0,0,0,0,0,-0.18214050068515,0,0,0.256881843091215,-0.268302998861938,0,0,0,0.268778898751508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139119686057244,0
X002736.CH.EQUITY,0,0,-0.132043673157281,0,0.199496858263688,0,0,0,0,0,0.062574534143868,0.149465907436317,0,0,0.167998229174104,0,0,0,-0.0124884292662669,0,0.0307979841948973,0,0,0,0,0.00860569790956507,0,0,0,0,0,0,0,0.403479878828329,0,0,0,0,0,0,0,-0.0470100981003729,0,-0.00262889933877043,0,0,0,0,0,0
X823.HK.EQUITY,-0.13420825795359,0,0,-0.185135293452136,0,0,0,0.00262073794512562,-0.0554855109136225,0,0,0,0,0,0,0,0,0,0.155985923471959,0,0,0,0,0,0,0,0.335812789886385,0,1.38777878078145e-17,-0.00680500322108525,0,0,-0.0142728734072892,0,0,0.216619237389156,1.73472347597681e-18,0.428432168971789,0,0,0,0,0,0.24377336771524,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0685258864898465,0,0,0,0,0,0,0,0,0,0,0,0.446059725011183,0,0,0,0,0.219504743616509,0,0,0,0,0.0101541551188687,0.125681068429037,0,0,0,-0.103051692491992,0.16812012446629,0.172974469486309,0,0,0,0.0567464324998798,0,0.036579865908817,0,0.0428379450425066,0,0.0263323707757406,0,0,0,0,0
X601881.CH.EQUITY,0.0229672344894389,0.0184976981060957,0,0.0337554188300357,0.120815800576047,0,0,0,0,0,0,0,0.0663890589511163,0,0,0,2.16840434497101e-19,0,0,0.0247995058748547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047439161428875,0,0,0,0,0,0.111203581390478,0.462631073053582,-0.016893697610095,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.737679041576651,0,-0.0486216590868909,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.107234544845877,0,-0.00766885517854462,-0.0316003321791993,0,0,0,0.0788161616674959,0,0,0,0,0,0,0,0,0,0.0319649499284657,0.0746469331614942,0,0.00440859070978894,0,-0.0384558227603626,0,0,0,0,0,0,0,0,0,0.0435828984788738,0
