,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.268216345009163,0.433220899750752,0.225610632366418,-0.0289596281410602,0,0,0,0,0,0,0,0.149641308737473,0,0,0,0,0,0.0810944468374661,-0.0842425399708957,-0.0814771749869859,0,0,0.19868003406526,0,0.173352579670524,0,0,0,0,0,0,0,0,-0.249081527906646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216219358711087
X601939.CH.EQUITY,0,0,0.101598578778789,0.214929360339545,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.305914795433754,0,0,0,0,0.142215962835533,-0.0602005397305318,0.217224885551461,-0.00803945486714432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.358604634915875,0.314463350184332,0,0,0,0,0,0,0,0,-0.0145341526824211,0,0,0,0,0,0,0,0,0,0,0.0602029262772386,0,0,0,0.124786986958826,0,0,0,0,0,0.11000392632358,0,0,0.0219845854047201,0,0,0,0,0,-0.00730024052715937,0,0,0,0,0,0,0,0,0.083507043572756
X601988.CH.EQUITY,0.190171424354331,0.0854957566210945,0.158378250904779,0,0,0.124325313735169,0.0700242717051388,0,0,0.311932914506953,0,0,0,0,0,0,0,0,0,0,0.121423648747339,0,0,0,-0.18548660470769,0,0,0.0374950545095142,0,0.126371020491714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.142986021342767,0.105581522459019,0,0,0.0730860434530419,0,0.0308088233788547,0.13890672490724,0,0.370015347241738,0,0,0,0,0,0,0,0,0,-0.162701553881417,0,0,0,0,0.100669650222716,0,-0.143834666443332,0,0.329882340164374,0,0,0,0,0,0.20410234940065,0,0,0.0715637346636108,0,0,0,0,0,0,0,0,0,0.0203147525185182,0
X601658.CH.Equity,0,0,0.00612472529988328,0.115929623030502,0,0,0,0.0958926042305677,0.252286089210992,0,0,0,0,0.00172834616135497,0.0617150873057858,0,0,0,0,0,0,0,0,0.195614469685782,0,0,0,0.0106823781357874,0,0,0,0,0.0268763428869153,0,0,0.00950458156347021,0,0,0,0.0861349409788058,-0.0282818082338096,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0813399220169466,0,0.0473812740962705,0,0,0,0,0,0,0,0.339234937645665,0.0664895980220326,0,0,0,0,0,0.365849067616911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196149672671519,0,0,0.0500508657610812,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.137277694035559,0,0,0,0,0.0847868178583923,0,0.336087954143727,0,0,0,0,0,0.117747966121876,0,0.0474605267136756,0.0770899721010231,0,0,0,0.0774735761534543,0,0,0,0,0,0,0,0,0,0,0.0348556101824632,-0.0449380984539461,0,0,0,0,0,0.16837822036168,0.10197675033968,0,0
X600036.CH.EQUITY,0,0.368018462311473,0,0,0,0,0,0,0,0.262619635706905,0,0,0,0,0,0.162637070356249,0,0,0,0,0,0,0,0,0,0,0.0509938070411372,0,0,0,0,0,0,0,0,0,0,0.202251272614869,0,0,0,0,0,0,0,0.137073630186807,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.12387273817504,0,0,0,0,0,0,0.262416641431845,0,0.0452160051369086,0,0,0,0.0894664585814783,0,0,0,0,0,0,0,0,0,0,0.233536900409835,0,-0.0128903306947016,0,0,0,0,0,0,0,0,0,0.294073873980526,-0.106957246707348,0,0,0,0,0,0,0,0,-0.0598299346913665
