,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.867339990128956,8.67361737988404e-19,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0579963914405431,0,0,0,0,0,0,0.176282250813413,0,0,0,0,-0.136613529349045,0,-0.0257945984138853,0.0449051924676921,0,0,0,0,0,0,0,-0.0774013565228243,0,0,0.0098506066321452,0,-0.192778546117713,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.23522154700154,0,0,0.176674777528482,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0269903177969134,0,0,0,0,0,0,0,0,0,0,0,-0.0279322343370998,0,0,0,0,0,0,0,0,0,0,0.0306640832195106,0.0324703676695534,0,0,0.101659613472763,0,0,-0.301595748632814,0,0,0,0,0
X601939.CH.EQUITY,0.618930042837377,0,0,0,0,0,0,0,0,0,0,0,0.253502853768812,0,0,0,0,0,0,0.0804971164799031,0,0.0801484848873083,0,0,0,0,0,0.0186740030245162,0,0,0,0,0,0.0363249851177287,0,0,0,0,0,0,-0.0715294507231418,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.217414045696379,0.0796755097592772,0.0249252058531707,0,0,0.115555393635424,0.0271956883491469,0,0,0,0,0.190788857227481,0.143260113990007,0,0,0,0,0,0,0,0,0,-0.222121254168702,0,0,0,0,0.0386404019185559,0,0.0565649759863994,0.0247895385883186,0,0,0,0,0.0564900212761074,0.0945968054867467,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.00616754878515391,0,0
X5.HK.EQUITY,0,0,-0.0828107767719929,0,0,0.0737774506592418,0,0,0.379808319077759,0,0,0,0,0,0.185027815863719,-0.3246023810427,0,0,0,0,-0.189700869246357,0,0.0567175876751502,0,0.255080739152798,0,0,0,0.468068089945539,0,0.21166953409974,0,0,0,0,0,0,0.0779763347306028,0,0,0,0,0,0.00800562799533848,-0.220947394020213,0.164429981565062,0,0,0,0
X601658.CH.Equity,0,-0.0245345600351776,0,0,0,0,0,0,0,0.910392810695281,0,0,0,-0.0919992730163828,0,0.0300544117903795,0,0,0,0,0,0,-0.257796433788908,0.0836940907085759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161031621710342,0,0.0152944174453809,0,0.0560046063836732,0,0,1.73472347597681e-18,0,0,0,0.100014508779958,0
X601328.CH.EQUITY,0.234692472686502,0.154176862640677,-6.93889390390723e-18,0.222160563680547,0,-0.119624092431562,0,0,0.221784923236934,0,0,0,0,0,0,0,0,0,0,0,0.0265202148513121,0,0,0,0,0,0,0,-0.0562356734966279,0,-0.0790937635035616,0.187879395334374,0,0,0,0,0.140794918176613,0,0,0,-0.0317357201530224,0,0,0,0,0,0.113062610019254,-6.93889390390723e-18,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.197233341995394,0,0.113692614175841,0,0,0,0.10288639863686,0.256165670491734,-1.73472347597681e-18,0,0,0,0.0600647811527652,0.257401147279578,0.093504668870878,0,0,0.10464161437222,0,0,0,0.0260885066069684,0,0,0,0.00268368884185619,0,0,0,0,0,0,0,0,0,-0.0555991503788572,0,0,0,0,0
X267.HK.EQUITY,0.240094733274422,0,0,0.0948819465417355,0.49808007587538,0,0.0551075609529029,0,0,0,0,0,0,0,0.215662034759363,0,0,0,0,0,0,0.0709784261258311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.266356864216831,0,0,0.184268645831667,0,0,-0.143676404281092,0,0.0318402417906116,0,0,0.449822923218091,0,0.0446266231642119,0,0,0,0,0.0552019281341354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117360920075557,0,0,0,0,0,-0.0637414368773844,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433101724093998,0,0,0,0,0,0,0.107259964151375,0,0.122642759715894,0,0,0,0,0,0.0210831838165545,0,0,0,0,0,0.0995476481635603,0,0,0,0,0,0,0,0,0.230351585363269,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0.0206779551237279,0,0,0,0,0,0,0,0,0,0,0.0299148442762602,0,0.0817442339030663,0,0.153803688685233,0,0,0,0,0,0,0,0,-0.061125004507379,0,0,0,0.28384564268235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.113079868845347,-8.67361737988404e-19,0,0.10409223688986,0,0.0769785440537859,0.0490231224967423,0,0,0.0187966892576999,0.066131513199154,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.25037164339086,0,0,0,0,0.114217187931179,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.237481407042952,0,0,0,0,0,0,0,0.229698661108196,-0.0122281570941427,0
X600016.CH.EQUITY,0.0134740715585145,0.019050675004061,0,0,0.104985858246696,0,0,0.254739449760809,0,0,0,-2.16840434497101e-19,0,0,0.14268558389704,0,0,0,-0.285191073770492,0.421030354826712,0,0,0,0,0.294341634199462,0.0391786958337133,0,-0.415033496356467,0,0,0,0,0,0,0,0,0.0217607592149654,0,0.0411494025598998,0,0,0,0,-0.189401346448753,0.163774410642515,0,0,0,0,0
X601818.CH.EQUITY,0,0.176740167008218,0,0,0.095349773388919,0.0962276601968144,0,0,0,0,0,0.0363688767904123,0,0,0,0,0,0.431643166934846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106980531879831,0,0.0823432639131324,0,0,0,0.118889734177154,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.350417845810785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128972819062321,0,-0.0160907120735714,0.0887593660484768,0,0,0,0.331513836467609,0,0,0,0,-0.0241730010308128,0,0,0,0,0,0,-0.0672387442258023,0,0.315021956147271,0,0,0,0,0.252714658511972,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0573023065249852,0,0,0,0.476377142527163,0.0404904714646793,0,0,0,0.0173587053477011,0,0,0.162735246921846,0,0.0647097071888912,0,-8.67361737988404e-19,0,0,0,0,0,0.0111084806289675,0,0,0,0,0.0200171267360731,0,0,0.00156495851570264,0,0,0,0,0,0,0.0228054922763452,0.00386087715750792,0,0.0288333155439938,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0719930466288519,0,0,0,0,0.153202032305479,0,0,0,0,0.407606876145474,0.116463381198594,0.0274294608243791,0,0,0,0.0311807609516617,0,0,0,0.0545984624930387,0,0.000267278678418109,0,0.0783032316498275,0,0,-0.165229779863108,0.0375993341708131,0,0,0,0,0,0,0,0.0567209345664875,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.31111967156532,0.317206997866225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105918599460726,0.0340700547411108,0,0,0,0.567483986204098,0,0,0,0,0,0,0,-0.13372228372715,0.369325861908047,0,0,0,0,-1.73472347597681e-18,0,-0.0616213421824046,0,0,0,0,0
X601169.CH.EQUITY,0,1.38777878078145e-17,0,0.0651942848980671,0,0,0,0,0.0677365649485268,0,0.0293826184914373,0,0,0.0870629501744699,0,0.0429775287020571,0,0.370014665838107,0.175759633573755,0,0.125558122526635,0.00437418752859688,0,0,0,0,0,0,0,0,0,0,0,0.198479721551586,0,0,0,0,0,0.0136588181832129,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.161945879818172,0,0,-0.0804402030056398,-0.0717743988600804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342538887167843,-0.0445833423953801,0,0,0,0,0,0,0.224301199130459,0,0,0.0559354951886484,0,0,0,0.276085828556188,0,0,0
X601229.CH.EQUITY,0.0178433322157574,0,0,0,0,0,0,0.109553492175605,0.0385713594749976,0,0,0.0851212167587274,0.312389960374963,0,0,0,0,0,0,0.0243947477992478,0,0,0,0,0.239298577072201,0,0,0,0.07479382789722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151268542963112,0,0
X1299.HK.EQUITY,-0.0802507144375384,-0.115870716759255,-0.0301624749052474,0,0,0,0,0.301510609842595,0,0,0,0,0,0,0,0,0,0.145463433622085,0.120180395537422,0,0.15892343013846,0,0,0,0,0.297462922624513,0,0,0,0,0,0,0,0,0,0,0,0,-0.222628176428313,0,0.0849673768901447,0,0,0,0,0,0.0469578974641491,0,0,0
X002142.CH.EQUITY,0.090139706289703,0,0,0,0,0.0517483082615784,0,0,0,0,0.435833844331732,0.0581190950421369,0,0,0,0,0,0.197488477109455,0,0,0,0.096371210321697,0,0,0,0,0,0,0.02727172584756,0,0,0,0,0,0,0,0,0,0,0.11577497292716,0,0,0,0,0,0,0,0,-0.0478607249716889,0
X601916.CH.Equity,-0.101486643455012,0,0,0,0.34916743813562,0,-0.0416676831713704,0.00699656037682026,0,0,0,0.131682456656277,0,0.450571734631003,0,0,0,0,0,0,0,0,0,0,0,0.172493012116593,0,0,6.93889390390723e-18,0,0,0,0,0,0.0497415625568924,0,0.218241155090472,0,0,0,0,0,0,0,0,0.0159694408058138,0,0,0,0
X601601.CH.EQUITY,-0.0591021286815945,0,0,0,0,0,0,0.0548599645301084,0,0.174540679943521,0,0,0,0.133259370920179,0,0.12661454627302,0,0,0,0,0,0,0.0870712261442584,0,0.178769777108383,0,-0.0272022868900711,0,0,0,-0.00157553844445057,0,0.248138493280388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.0263904537795007,0,0,0,0,0,0,0.296432801562667,0,0,0,0,0,0,-0.300416557806323,0,0,0,0.0573798816701214,-0.0186062124353186,0,0,0,0,0,0,0,0,0,0,0.392396595236003,0.154408606716057,-0.110035201787026,0,0,0,0,0,0,-0.0802288619606963,0,0.0343133775755555,0,0,0.700679524036949,0,0,0,-0.115054132523997,0
X601009.CH.EQUITY,0,0,0.0824101399636566,0,0,-0.165860423745888,0,0,-0.000225760123366213,0,0,0,0,-0.298194767482304,0,0,0,0,0,0,0,0,0,0,0,0,-0.284560957938559,0,0,0.0449850582138755,0,0.49912914595428,0.121396721632075,0.105133312044853,0,0,0,0,0,0,0,0,0.270220837621035,0,0,0,0.317048184160969,0,0,0
