,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY,X2801.TT.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY
X000001.CH.EQUITY,-0.0105285721860101,0,0,0,0,0.149806009562598,0,0.160374797184349,0,0,0,0,0,-0.0349816214758035,0,0.129846338002614,0,0,0,0,0,-0.172252821133758,0.198111746232804,0,0,0,0,0.344700332408322,0,0,0,0,0,0.0991090501196418,0.102240837160487,0,0,0.0620330908953471,-0.0221882428585223,0,0,0,0,0,0,0.188584591687162,0,0,0,0
X600015.CH.EQUITY,0,-0.069339810802895,0,0,0,0.107435750591114,0,0,0,0,0.0855401335062876,0,0.0174932947250897,0,0.20850401522712,0,0.212127227534596,0.0568494797190707,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0139671265581498,0,0,0,0,-0.0567355220819914,0,0,0.177692539688188,0,0,0,0,0,0,0,0,0,-0.0641251323737462,0
X601169.CH.EQUITY,0,0,0,0,0,0.218612433037241,0,6.93889390390723e-18,0.0171528309556015,0,0.156694891268358,0,0,0,0,0,0,0,0.264602474499003,0.0687279729240576,0,0,0.0687571945348203,0,0,0,0,0,0,0,0.0159215949869427,0.191751713540763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252218951267565,-0.131793992170311,0
X601229.CH.EQUITY,0,0,0,0,0.215863234098483,0.0979336466833665,0,0,0.0552849388637417,0.0267121597882481,0.0570300455587436,0,0.212017462161979,0,0,0.087739158466847,0.0125565232697716,0,0,0,0,0,0,0.182125702863095,0,0,0,0,0,0,0,0,0,0,0,0.0113954062206203,0,0,0,0,0,0,0,0.0881303354140881,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0918828909551251,0,0,0,0,0,0.0175020461137771,0,0,0,0,0,0,0,0,0.0455183574342447,0.144571221984645,0,0,0,0.0499134643921322,0,0.0395312741269998,0,0,0,0.23085609756977,0,0,0,0,0,0,0,-0.120320454018968,0,0,0,0,0,0,0,0.161580419204713,0,-0.0103816697474262,0,0,0,0
X601916.CH.Equity,0,0,0,0,0.10521955679069,0.0520005412860723,0,0,0,0,0,0.0079234983263598,0,0,0.191563153301,0,0.153838533379969,0,0,0,0,0,-0.0120642314988877,0,0,0,0,0.0649071808480417,0.173209765997921,0,0.147584812027038,0,0,0,0,0,0,0.145391515880473,0,0,0,0,0,0,0,0,0,0,0.133934198081994,0
X2882.TT.EQUITY,0,0,0,0,0,0.0167189129874772,0,0,0.0390073859663209,0,0,0,0,0,0,0,0,0,0,0.00436764118140535,0,0,0,0,0.45365207778851,0.147368014758177,0,0,0,0,0.0270141436559338,0,0.00118021489788926,0,0.190772374185133,0,0,0,0,0,0,0,0,0,0,0,0.145872297375555,0,0,0
X601601.CH.EQUITY,0,0,-0.0131070116704612,0,0,0,0.523268790770326,0,0,0,0,0,0,0.22255487112862,0,0,0,0,0.0492500495319967,-0.131533755904336,0,0,0,0,0,0,0,0,0,-0.0520913618827668,0.17653971231437,0,0.0223948331621035,0,0,0,0,0,0.0927750166400797,0,-0.0503836938229615,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.294944215436679,-0.237207163630804,0,0,0,0,0.171428468343007,0.0741469681705701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37023639291115,0,0.0771872220026675,0.035666464570145,0,0,0,0,0,0,0,-0.177435774758617,0,0,0,0,0,0,0,0.0397183565321753,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.156568810892884,0.0782077210133951,0,0,0.0251741107865312,0,0,0,0,0,0,0,0,0.187574507630119,0,0,0,0.0871064951198657,0.138042781745003,0,0,0,0,0.0771282874249292,0,0,0,0,0,0,0,0,-0.0952715558748869,0,0,0,0,0,0,0.298699866318403,0,0,0,-0.193869163587337,0.0119511644343078,0
X2881.TT.EQUITY,0.0184007152853494,0,0,0,0,0,0,0,0,0,0,0,-0.0450760619334215,0,0,0,0,0,0,0,0.300041500890206,0,0,0,0,0,0,0,0,0,0.0836015908278095,0.048642423900918,0,0,0.1558786128683,0,0.215780968898796,0,0,0,0,0,0,0,0,0,0.0529558926324396,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274776067822392,0,0,0,0,0,0,0,0,0,0,0.312630155196456,0,0.288846952219332,0,0,0,0,0,0.0523946359029684,0,0,-0.0580367266882538,0,0,-0.0959285110818759,0.0072914226381047,-0.0199020342740486,0,0
X601319.CH.EQUITY,0,0,0,0,0,-0.0651312456571518,0.127531603000555,0.141049499306196,0.016082969223902,0,0,0,0.0418177622389432,0.174412380239729,0,0,0,0,0,0,0,0.0334232907818611,0,0,-0.0353666377054728,-0.00330595710629938,0,0,0,0,0,0,0,0,-0.0256904079078799,0,0,0,0.141040272586033,0,0.183209542614337,0,0,0,0,0,0,0,0,0.166772790130064
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372565696371556,0.205545469415883,0,-0.0592178211142506,0,0.0690155094104131,0,-0.11930972040124,0,0.155389122804748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437292887662233,0,0,0,0,0,0,0,0,0,0.0434093457623886,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.157690279972629,-0.0614642252139312,0,0.2367828315669,0,0.247147825826066,0,0.00124419434331961,0.259336873814167,0,0,0.26333164197052,-0.0794269841340858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943826845226767,0,0.310589404169478,0,0,0.0657952536593918,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,-6.93889390390723e-18,0.0531301321564074,0,0,0,0,-0.147136227195166,0.327177118306755,-0.225661830925737,0,0,0,0,0,0,0,0,0,0,0,0.00633457693457784,0,0.0712480421765757,0,0,0,0,-0.053796300432545,0,0,0,0,0,0,0,0,0,0,-0.156871900579724,0,0,0,0,0,0,0.494988290267923,0,-0.358229122086693,-2.71050543121376e-20,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.321761672175767,0,0,-0.0693548334455636,0,0,0,0.355088995168734,0,0,0,0,0,0.0880527911510229,0,0.214253123314907,0.0669291347588732,0,0,0.0163921088521596,0,0,-0.0376383608925538,-0.0868793268103842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0208772544740172,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0.073408768988355,0,0,0,0,0,0,0,0.0604949928810587,0,0,0,0,0,0,0,0,0.138786725537518,0,-0.0163181646437483,0,0,0.040213704595456,0,0,0.0921576060893513,0,0.371675454134258,0.055543976738962,0,0,0.170640710628706,0,0,0,0,0,0,0.0715109700538785,0,0,0.115983153872482
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470205038042428,0,0,0,0,0,0,0,0.100278210038858,0,0,0,0,0.110579476509544,0,0,0,0,0,0.317037557206775,0,0,0.0233067643811006,0,0,0,0.0861926896268363,0,0,0,0,0,0,0,0.261575258995684,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0877604257881062,0,0.00122888579179546,0,0,0,0,0,0,0.00630190067931063,0,0.00765015732946671,0.166092006323702,0,-0.0125160382480751,0,0.201657679734428,0,0,0,0,0,0.152532396960522,0.360624647317555,0,0.192664839516506,0,0,0,0,0,0,0,0,0,0,0,0.018241470843291,0,0,0.0272186915852996
X2888.TT.EQUITY,0,0,0.057838864281386,0,-0.0161892942514829,0,-0.0248870417097417,0,0.0343853203538636,0,0,0,0,0,0,0,0,0,0,0,0.327211514122565,0,-0.0245580857086933,0,0.125682348022718,0,0,0,0,0,0,0,0.0597046369023215,8.67361737988404e-19,0,0.239872445623935,0.123938280308637,0,0,0,0,0,0,0,0,0,0.0286219037023732,0,-0.110633774504007,0
X2880.TT.EQUITY,0,0,-0.118264813561126,0,0,0,0,0,0,0,0,0,0,-0.0326188272003767,0,0,-0.0860011130816899,0,-0.0340513069713818,0,0,0,0,-0.140873252007809,0,0.0265957934242781,0,0,0,0,0,0.230964978172218,0.0730208776237276,0,0.328850359111709,0,0,0,0,0.198360448258059,0.339421396571211,0,0,0,0,-0.215670828674796,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.0429327722328688,0,0,0,0,0,0,0,0,0,0,0,-0.0773847579879571,0,0,0.21798642475804,0,0,0,0.0084805377288427,0,0,0,0,0,0,0,0,0,0.476390341110866,0,0,0.0197758816059588,0,0,0,0,0,0,0.0946688738125444,0,0,0,-0.117981448010623,0.194296277760201
X601577.CH.EQUITY,0,0,0,0,0,0,0,0.00721201648919817,0.0466306608754244,0,0,0,0,-0.0562200885705393,0.228070191216355,0.07225425258301,0,0,0,0,0,0,0,0,0,0,0,0.255551825510829,0,0,-0.186439819084382,0,0,0,0,0,0,0,0,0,0.557580942605143,0,-0.215925846291292,0.24833306684825,0,-0.100393070672142,0,0,0,0
X601838.CH.EQUITY,0,0.0675136957242675,0,0,0.116900438096524,0,0,0,0,0,0.0614920529437923,0,0,0.393574040863528,0,0.106747628148194,0,0,0,-0.243196483654487,0,0,0,0,0,0,0,0,0,0,0,0,0.00822832521640355,0,0,0,0,0.281386086720841,0,-0.0458687767696196,0,0,0,0,0,0,0,-0.068368616112024,0,-0.0513916596551512
X2884.TT.EQUITY,0,-0.0309188858580042,-0.0251842006401829,-0.00240409000246788,-0.0125982210520678,-0.0031424670050905,0,0,0,0,0,0,0,0,-0.0478326148209222,0,0,0,0,0,0,0,0,0,0,0.080097556106611,0,0,0.0473019097556522,0,0,0,0.0145254940413147,0.121625599558194,0,0.17371713581353,0,0,0,0,0,0,0,0,0,0,0.546305242202875,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.511270342885384,-0.0611282299914319,-0.257727779606001,0,0,0,0,0,0,0,0,-0.0249579140698688,0,0,0,0.0409097287927983,0,0,0.0738312148383918,0,0,0,0,0,0.0723840020945492,0,-2.16840434497101e-19,-0.0141185479312759,0,0,0,0,0,0,0,0,-0.0192715625065317,0.160031596947356,0.82597231975687
X600837.CH.EQUITY,0,0,0.257696812520123,0,0,0,0,0.0110142434109599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361691165331115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318144394572428,0.0193651285188923,0,0,0.13697886401288
X601211.CH.EQUITY,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0.0840436476971136,0,0,0,0.0432403978380505,0,0,0,0,0,0.0603037979880454,-0.0181240367781143,0,0,0,-0.10096265634508,0,0.0153854109157556,0,0,0,0,0.0294579835337463,0,0,0,0,0.129016514476198,0,0,0.112780115571266,0,0,0,0,0,0.499352787787544
X601997.CH.EQUITY,0,0,0,0.066466143916881,0.30345893496988,0.0308660546842565,0,0,0,0.119400886726627,0.167066199218653,0,0.0803108878156347,0,0,0,0,0.13614305482774,-0.160397452376228,0,0,0,-0.0371124811108607,0.210334939331802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193604755892745,0,0,0,0,-0.0107869140964172,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380310620305414,0,0,0,0,0,0,0,0.0224472110814242,0,0,0,0.294148722240089,0.0102295222419159,0,0,0,0,0,0.341664551081959,0,0,0.0620573068103564,0,0.202851988545022,0,0,0,0.0301438356987772,0,0,0,0,0,0,0.0605331389132884,0,0
X600999.CH.EQUITY,0,0,-0.0890676887689431,0,0,0,0,0,0,-0.273752726659576,0,0,0.263328281051137,0.149707562268523,0,0,0,0,-0.0111405225185432,0,0,0,0,0,0,-0.139425928875052,0.0290067693458593,0.094051518385024,0,0.232756357085825,0,0,0,0,0,0,0,0,0.0317057467226,0,0.415500641165407,0,0,0,0,0,0,0,0.181918804996244,0
X2801.TT.EQUITY,0,0,0,0,0,0,0,0.076008993468247,0,0,0,0,0,0,0,0,-0.0171496449947672,0,0,0,0,0,0,0,0,0.173693144232428,0,0,0,0,0,0.135730272307314,0.0194448312940545,0.359592093849458,0,0.175424771304195,-0.12439890013105,0,0,0.190410903173176,0,0.0268516432524957,0,0,0.0115435305291726,0,0,0,0,0
X000002.CH.EQUITY,-0.0901250170533781,0,0,0,-0.0710485601956707,0,0,0,0,0,0.156319519453984,0.165196380554634,-0.298899616439427,0,0,0,0,0,0,0.200630602665825,0,0.178901766073096,0.259817702166807,0,0,0,0,0,0,-0.0180642560258126,0,0,0,0.552179350760684,0,0,-0.215864139572441,0,-0.0775674392990535,0,0,0,0,0,0,-0.0914238719937129,-0.126326647774891,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-0.190697157882209,0,0,0,0,0,0,0,0,0,0,-0.0130846319691046,0,0,-0.0720412159070365,0,0,0,0,-0.198866983383411,0,0,0,0,0.0366866506467806,0.245124121675752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40850204560374,0,0.0392428989096234,0,0.390378515909557
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0833186751320128,0,0.0647292826387773,0,-0.200901351851602,0.145689000708862,0,0,0,0,0,0,0,0,0,0.180672360285412,0,0.299303244029629,0,0,0,0,0.0266886146863943,0,0,0.0907788254218782,0.0585708795737224,0,0,0.130010772229474,0,0.261004356566128,0,0.0866891918383575,0.131708059563741,0,0,0,0
