,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY
X601066.CH.EQUITY,-0.136435104116782,0,0,0,-0.293496203122489,0,-0.0423274100583905,0,0,-0.137473714948555,0,0,0,0,0,0,-0.0196259875500246,0,0,0,0,0,0,0,0,0,0,0.303429733630371,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0163644177282441,-0.0620555348001935,0,0,0.0198625926793152,0,0,0,0.132359778913933,-0.190922374339341,0.186849634500129,0.187104476740985
X601336.CH.EQUITY,0,0,-0.00920852743776586,0,0,0,0,-0.0456919230246268,0,0,0,0,0.394019336885325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807986701765315,0,0,0,0.263216772598362,0,0.0488120333468249,0.286655278802509,0,0,0,0.110552576763175,0,0,0,0.00310760794039473,0,0,0,0.188021691053684,0,0
X002142.CH.EQUITY,0,0.739147070123898,0.275070501060479,-0.0318580566720604,0,0,0,0,0,0,0,0,0,0,0.0377415413889404,0,0,0,0,0,-0.0586332645974256,0,0,0,0,-0.12975727043217,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0514284842070688,0,0,-0.0816167068878867,0,0.00758006853696666,0,0,0,0
X601229.CH.EQUITY,0.457362074077225,0,0,0,0,0,0,0,0,0,0,0.0713866619798111,0,0.193528494073188,0,0.00383976480796677,0,0,0,0,0,0,0.174343334088687,0,0,-0.287177821674885,0,-0.0946359047273701,0.0205723137703943,0,0,0,0,0,0,0.0822616875736475,0.0536496740566881,0,0.115903535552577,0,0,0,0,0,0,0,0.20499055046605,0,0
X000166.CH.EQUITY,0.0609937211283302,0,0,0,0,0.0132256601063081,0,0,0,0,0.0283620915782285,0,0.20133817131348,0,0,0,0,0,0,0,0,0,0,0,0,0.149939016356718,0.0192452254880478,0.00282533037023356,0,0,0,0.0329188436853861,0,0,0,0,0,0,0,0,0,0,0,0.0140751705340851,0,0.0243865269866235,0,0.413315405185173,0.0621566167348412
X1997.HK.EQUITY,0.217419032523335,0,0,0,0,0.0555990630024628,0,0,0,0,0,0,0,-0.200287084597897,0,0,0,0.0742587391916794,0,0.254873156749419,0,0,0,0,0.220654314885075,0,0,0,0.0708264700532474,0.574522651085079,0.0391322502400661,0,0.0317484334457565,-0.335600995408801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0267429486596162,0,0.227498099362526,0,0,0,0,0,0,0,0,-0.0552230994994844,0,0,0,0,-0.0152113979117603,0,0,-0.056668404363464,0,0,0,-0.0299132098805414,0,-0.0881154073924062,0,0,0,0.0416345428427944,0,0,0,0.0232794012601784,0,0,0,0,0,0,0,0,0.190057195914664,0,0.123614902770486
X600015.CH.EQUITY,0,0,0,0,0,0.158024675521254,0,0,0,0,0,0,0,0,0.0043757995376044,0,0,0.132716820707238,0.0403313404965287,0,0,0,0,0,0.106427115275638,0,0,0.0698604359685742,0,0,0,0.0452265321305054,0,0,0,0,0,0,0,0,0,0,0,0,0.449426809910043,0,0,0,0.0807325868929285
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.282732604247456,0,0,0,0,-0.184960377040443,-0.0644709366525716,0,0,0,0,0,0.049079695359919,-0.106400214007795,0.0817413004171847,0,0,0,0,0,3.46944695195361e-18,0.139844469243518,0,-0.152856726028769,0,0.487447860694569,0,0,0,0.088484090782052,0,0,0,0,0,0.870509597960628,0,-0.11315182594912,0,0,0
X002736.CH.EQUITY,0,0,0.0761468353611058,0,0,0,0,0,0,0,0.13799773057564,0,0,0,-0.0784473883493781,0.0985037999608514,0,0,0.241046209237145,-0.0179046909010638,0,0,0.0887404998311674,0,0,0,0,0,0,0,0,0.185434807812226,0,0.0747661795033469,0,0,0.0968284857685393,0,0,0,0,0,0,0,0,0,-0.00513979568980007,0,0.217174560972066
X2881.TT.EQUITY,0,0.0743050071525696,0,0,0,0,0.185120606421693,0.19579610358716,0,0,0,0,-0.868673767324507,3.46944695195361e-18,-0.0857490934081491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.572574064240672,0,0,0,0,0.288609093955922,0.652652145341903,0.30862730255629,0.396903957528977,0,0,0.0939299360708913,0,0,0.112002677553501,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0685493392197989,0,0,0,0,0.10640697169412,0,0,0,0,0,0,0,0,0,0.0935706785993662,0,0,0,0,0,-0.0974806329613459,0,0,0,-6.93889390390723e-18,0.0615075937043366,0,0.387357117728526,0,0,0,0.123907672934165,0.135763810789402,0,0.0585292033734146,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.034452668234399,0,0,0,0,0,0,0,0.0461158617780719,0,0,0.0078307649859683,0.280713594919868,0.110547353612278,0,-0.020733630970412,0,0,0,0,0.0902060668048289,-0.0705184949006532,0,-0.189425783644235,0,0,0,0,0,0.333278027788205,0,0.111581493440451,0,0,0,0,0,0.0239282654584624,0,0,0.234466922084353,0,0.108319991215626,0
