,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.284333871720165,0,0.07861148714076,0,0,0,0,0,0,0,0,0,0.025636506437275,0,0,0,0,0,0,-0.04045104548646,0,0.505475062016412,0,0,0,0,0,0,0,0,0,0.0201799299066978,0,0,0,0.0551193669942708,0,0,0,0,0,0,0.0657984764812218,0,0,0,0,0,0
X601939.CH.EQUITY,0.0844558754644719,0,0.0825053347725319,0.0777539619529761,0,0,0,0,0,0.217755331788983,0.010844388586004,0,0.130004427272113,0,0,0,0.0814086175575871,0,0,0,-0.11226824342089,0,0,0,0.0963074350142327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059166523739543,0,0,0,0,1.73472347597681e-18,0,0,0
X601288.CH.EQUITY,0,0.183396569362872,0,0.0521892235584142,0,0,0,0,0,0.171266465231418,0,0.0323605917811027,0,0.263306853535039,0,-0.0259443555332809,0,0.00670064860222,0.135033590786497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564449961071658,0,0,0,0,0,0,0,0,0.00150474741879035,0,0,0
X601988.CH.EQUITY,0,0.182825244200627,0.375213588575892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990313532272012,0,0,0,-0.0164191947527806,0,0,0,0.114365392031083,0,0,0.126759713737979,0.0705461202754347,0,0,0,0,0,0.116470291373811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467046109859472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909292247317545,0,0.398504753665362,0.103212263257565,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0610154854527244,0,0,0,0,0.1291907239263,0,0,0,0.174222728867978,0,0,0,0,0,0.00275894325399765,0,0,0,0,0.0213387816604969,0,0,0,0,0,0,0,0,0,0,0.171887514729283,0,0,0,0,0,0
X601328.CH.EQUITY,0.340954671911488,0,0,0,0,0,0,0,0.00960809680367618,0,0,8.67361737988404e-19,0,0,0.178867261223918,0.104731720684567,0,0,0,0,0.0149580625099486,0.0590155008530514,0,0,0,0,0.145519464794391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240820316941761,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0134435448004908,0,0,0,0,0,0,0.0212792485071933,0.216546315062591,0,0.0410422675342834,0,-6.93889390390723e-18,0.10829104893291,0,0,0.0678181227922914,0,0,0,0,0,0.178422764288094,0.0676678791818943,0,0,0,0,0,0,0,0,0,0,0,0,0.111444532736307,0,0,0
X600036.CH.EQUITY,0,0,0,3.46944695195361e-18,0.0434474887548487,0,0,0,0,0,0,0.199621631168091,0,0,0,0,0.241722141471592,0,0,0,0.116781755392822,0,0,0,0.184905273127735,0,0,0,0,-0.22451237678534,0,0.18206130547569,0,0,0,0,0,0,0,0,0,0,0,0,0.0371731438629731,0,0.224601043206032,0,0,0
X601166.CH.EQUITY,0,0.0826242335938677,0,0,0,0,0,0,0,0,0,0,0.0566850571223482,0,0.00917702173703688,0,0.0692235705118467,0.0943960084776153,0,0,0,3.46944695195361e-18,0.0277766209255101,0,0,0,0.0284726537377766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131471923617739,0,0.104538807733989,0,0,0,0,0,0
