,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.310198928687726,0,0,0,0.00614391390883486,0.0135882294178965,0,0,0,0.0108982428224903,0.0111275251121575,0.0365661833209988,0,0.248219383328324,0,0,0,0,0,0,0.0801188319873613,0,0,0,0,0,0,0.0636124607717906,0,0,0,0.0496756528969374,0,0,0,0,0,0,0,0.082700470747941,0,2.16840434497101e-19,0,0,0,-8.67361737988404e-19,0,0,0
X601939.CH.EQUITY,0.138553318282909,0,0,0.0337156799499,0,0.0769457600499861,0,0,0,0.155574076739625,0,0,0,0,0,0,0,0,0.210077253280925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359195948251814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0811116614235652,0.0487139778850672,0,0.0548396731466506,0,0,0,0.0716147173963468,0,0,0,0,0,0.276343563783606,0,0,0,0,0,0,0,0.143870814103674,0,0,0,0,0.0408892525974203,0,0,0.000205330781814293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.113478166929184,0.211170379466582,0.311318795768552,0,0,0,0,0,0,0,0,0,0.0560681192875831,0,0,0.030327787620043,0.0326773640130824,0,0,0,0,0,0,0.145402795408896,0.0796507799871317,0,0,0,0.0598057734250455,0,0,0,0,0,0.106278637950005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,-0.0800099907512383,-0.109716551733054,0,0,0,0,0,0,0.253624423607199,0,0,0,0,0,0,0,0,0.0836979345124771,0,0,0.195301403342961,0,0,0,0,-0.021142465106674,0,0,0.308630700998695,0,0,0,0.0179591321694997,0,-0.0720851119275881,0,0,0.19264478505808,0,0,0,0.317747993077198,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.462271434962665,0,0,0,0,0,0,0.0173021080590551,0,0,0,0,0,0,0,0,0,0.339886841831051,0,0,0,0.0370826678206943,0,0,0,0.102439121143932,0,0,0,0,0,0.0497715127090471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.26250025993778,0,0,0,0,0,0,0,0,0,0,0,0.134290313470926,0,0.0297604810506111,0,0,0,0,0,0.130607351009016,0.117934289532639,0,0,0,0,0,0,0.0191398567089436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326947027597368,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.00624170082822561,0,0,0,0,0,0.0172962038289461,0.090772473107454,0,0,0,0,0,0,0.192486436213751,0,0,0.0991278682485651,0,0,0,0,0.0312347217097516,0,0,-8.67361737988404e-19,0.017395078509442,0,0.153817553366423,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0503385997796239,0,0,0.139735885592139
X600036.CH.EQUITY,0,0,0,0.0492853840200427,0.122398023663394,0.0299480267676242,0,0,0,0,0,0.142946592395463,0,0,0,0,0.113195309868194,0,0,0,0,0,0.130567953903179,0,0.21055610280967,0,0,0,0,0,0,0.0471675572309286,0,0,0,0,0,0.0742482586341821,0,0,0,0,0.04424753297798,-0.172593861960351,-3.46944695195361e-18,0,0.347506447704555,0,0,0
X601166.CH.EQUITY,0,0.26681718682101,0,0,0,0,0,0,0.09003707108777,0,0,0,0,0,0,0,0,0,0.0279236012987633,0,0,0,0,0,0,0,0,0.0375913302345312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680904196097737,0,0,0,0,0,0,0.153436821431247
X267.HK.EQUITY,0.326668473009999,0,0,0,0.0043719519716803,0,0,0.100136263809099,0,0,0,0,0,0,0,0,0,0,0,0.438160096557419,0,0,0,-0.152419794505412,0,0.0546358882356269,0,0,0,0,0,0,0,0,-0.153945066243736,0,0,0.105427557423232,0,0,0,0,0,0,0,0,-0.31565353705233,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0854185563335222,0,0.158750523531737,0,0,0,0,0.539201802138278,0,0,0,0.144059439590478,0,0,0,0,0,0,0,-0.085462141198083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642673804287375,0.130337511832028,0,0,0.0865281239812171,0
X601998.CH.EQUITY,0,0,0,0.108196248577148,0,0,0,0,0,0,0,0,0,0.00524564181676977,0,0,0,-4.33680868994202e-19,0.342460395170177,0,0,0,0,0,0,0,0.127908162948106,0.0319525772313716,0,0,0.0292960774951323,0,0,0,0.0390765108644843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468959479599432,0
X600016.CH.EQUITY,0,0,0,0.0688181758907841,-0.0472188524784942,0,0,0,0,0,0,0,0.259926209193003,0,0.325211908715023,0,0,-6.93889390390723e-18,0,-0.0264265732007765,0,0,0,0,0.0394469936055745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255140644557535,-0.106420130202484,0,0.0580581196154481,0.198808744562813,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0907692341145794,0,-4.33680868994202e-19,0.0684401286643161,0.210144178665529,0,0,0,0.288197727880183,0,0,0,0,0.0919343743974771,0,0.00711652961853446,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.102232849507037,0,0.0712619920522277,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.110023228143801,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0476089588864604,0,0,-0.0163988913243519,0,0,0,0,0.0718614769763191,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0834236423962135,0,0,0.170496769214697,0,0,-0.0759545693592447,0,0,0.0874434175270392,0,0.278981430188193,0,0,-2.16840434497101e-19,0
X000001.CH.EQUITY,0,0.213720084464638,0,0,0,0,0,0,0.0120106756990416,0.743954314740984,0,0,-0.077376337320665,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0522888069631018,0.048057778894138,0,0.110868181187336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.147752689061422,0.318962333245282,0,0,0,0,0,0,0,0.107797007234135,0,0,0.06805965117273,0,0,0,0.0396197922175256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159327704157716,0,0.0509457172476923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647701947551897
X601169.CH.EQUITY,0,0,0.188685076724825,0,0,0.0765720055880852,0,0,0,0.0521005197832718,0,0,0.125702806232334,0,0,0,0,0,0,0,0.0597597128630057,0,0,0,0,0,0,0.032801567285512,0,0,0,0,0,0.151884251728225,0.00544287380320412,0,0,0,0,0,0,0.0736106844467165,0,0,0,0,0,0,0,0.250250696992015
X2388.HK.EQUITY,0,0.316901547013384,-0.0243561231048748,0,0.0780362509981451,0.235918758760105,0,0,0,0.289414432704152,0,0,0,0,0,0,0,0,0,0,0,0,0.0448152476947727,0,0,0,0,0,0,0,0.329162907060341,-0.271683447109874,-0.0290721996567638,0,0,0,0,-0.0469062348548726,0,0,-0.222806013349708,0,0,0,0,-0.0171429966589054,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.0984535974694431,0,0.0541774752834384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109811322049315,0.0829752226162057,0,0.471599957137662,0,0,0,0,0,0,0.0417728457484948,0,0,0,0,0,0.0540036535187278,0,0,0,0,0,0.213118511108511,0,0.0799361242941441,0
X601229.CH.EQUITY,0.0825289432482474,0,0,0,0,0,0.0398386787207805,0,0,0,0,0,0.0183450044298946,0,0,0,0,0.107768108326222,0,0,0,0,0.0455396827168729,0.249918474044557,0,0,0.0811864428226879,0,0,0,0,0,0,0,0,0.198547740750583,0,0,0,0,0,0.0382914330355766,0,0,0,0.0563846861407269,0,0,0,0
X1299.HK.EQUITY,0.0489298744652846,0,0,0,0.0420196848035079,0,0,0,0.00893690989182283,0,0,0,0,0,0,0.0459028490025835,0,0,0,0.0487139110647567,0,0,0,0,0,0,0.306221582048152,0,-4.33680868994202e-19,0,0,-0.0415288216652118,0,0,0,0,0,0,0.139037961662228,0,0,0,0,0,0,0.1929151576723,0.119064281188319,0,0,0
X601916.CH.Equity,0,-0.220435812640265,0,0,0,0,0,0.261238767811988,0,0,-0.0732486504481076,0,0.156470700284005,0,0.420393085673112,0,0,0.0243537620737192,0,0,0,0,-0.167672206824019,0,0,0,0,0,-0.00529990055073711,0,0,0,0.387981155963685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.213110710158294,0,-0.0303057159669787,0.114683502442226,0,0,0,0,0,0.0801130136464061,0,0,0,0,0,0,0,-0.175856919545568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136100285508425,0,0,0.135635877431544,0.0025770987128159,0,0,-0.113074701968819,0,-0.0218720136314757,0
X2882.TT.EQUITY,0,0,0,0,0.110457845050764,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656003956073099,0,0,0.0870473689996548,0,0,0,0.161168497619736,0,0,0.258151479735939,-6.93889390390723e-18,0.061148164860899,0,0.0153268240441909,0,0.0274417313118613,0.043437411378633,0,0,0.0236309165438941
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0700468197178223,0.0561936095203773,-3.46944695195361e-18,0,0.123515901476265,0,0,0,0,0.283275723377748,0,0,0,0.0793777249770614,0.0762426971843387,0.0613388164235244,0,0,0,0,0,0,0,0,0,0.0796365674402263,0,0,0.179452792666721,0,0,0,0,0,0,0,0,0,0,0.014970676749821,0,0,0
X601009.CH.EQUITY,0,0,0,0.0849878395701029,-0.106488152403189,0,0,0,0,0.259852825413508,0.0320055823769915,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.254955214692497,0,-0.0788717224010345,0,0.350585445499672,0,0,0,0,0,0,0.111451081365037,0,0,0,0,0,0,0,0,-0.0817479031521912,0,0,0,0,0,0,-0.0665784562548611,0,0
X2891.TT.EQUITY,0,0,0,0.148171349234123,0,0,0,0,0,0,0.0304903372999359,0,0,0,0,0,0,0,0,0.0146926124261051,0,0,0,0,0,0,0,0.0921750925913938,0,0,0,0,0,0,0.170654645642158,0,0,0,0.303729616100498,0,0,-0.110406951907956,0,0.363049409191889,0.0587236561219266,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,-0.11134480381361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346598377545521,0,0,0.221566208434881,0,0.0664695766975909,0,0.0437427740941704,0,0.167276523101117,0,0,0,0,0.0370009426181082,0,0,0.14152573013256,-6.93889390390723e-18,0,0,0,0,0.0870276233260126,0
X11.HK.EQUITY,0,0,0,0,0.121392881664158,-0.404794592991744,0,0.176153424166647,0,-0.647710359968102,-0.228988408031668,0,0,0,0,0,0,0,0,0.514209095350368,0,0,0,-0.171201709557437,0,0,0,0,0,0,0,0.860994380510762,0,0,0,0,0,0.278350868995133,0,0,0.30403973257529,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,-0.0832909863559517,0,0.0746112531925152,0.187497491848341,0,-0.0196448924064759,0,0,0,0,0,0,0,0,0,0,0,0.0529668516461856,0,0,0.0495799442920622,0,0.28644323064977,0,0.25337505669792,0.226748341231644,0,0,0,0,0,0,0.0632606574526753,-0.105939212171215,0,0,0,0,0,0,0,0,0.194369231354195,-0.188882961492907,0
X601319.CH.EQUITY,0.377987631527728,0,0,0,0,0,0,0,0,0,0,0,0,0.0790613981374483,0,0,0,0,0,0,0,0,0,0.244634644383657,0,0,0.000811965344603079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402226005194899,0,0,0,0.124078315165142,0.0143149839815206,0,6.93889390390723e-18
X601077.CH.Equity,0,0,0,0,0,0,0.320962367107712,0,-0.0680506870541201,0,0,0.188412141012886,0,-6.93889390390723e-18,0,0,0,0,0.0461379775538333,0,0,0,-0.0115650747546872,0.0787805574819921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834916875468164,-0.0189152591139131,0,0,0.203044702187186
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35031366639335,0,0,0,-0.0823749707927625,0,0,-0.0790824728723883,0,0,0,0,0,0.0500589099280972,0.0984546978791183,-0.0672126642909738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100918726591835,0,0,0.306230493798542,0.191062637583027,0
X601336.CH.EQUITY,0,0,0,0,0,0.0178112269323922,0.0299102242580637,0,0,0.0343073041400292,0,0,0,0,0,0,0,0,0,0,0,0.038141403979289,0,0,0,0,0.323498679095966,0,0,0,0,0,0.126042089633532,0,0,0,0,0,0,0,0,3.81472194104886e-05,0,0,0,0.172935884430633,0,0.197771091523359,0,0
X5880.TT.EQUITY,0,0,0,0,0.0651899422466584,0,0,0,0,0,0.0220544897939495,0,0,0,0.0542399559315228,0,0,0,0,0,0.110376487684352,0,0,0,0,0.0399983788699629,0,0,0.154849560143141,0,0,0,0,0,0,-0.071476086980874,0,0,0,0.00529792125617572,0.288436394841742,0,0,0.183034117441963,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.0954726319233617,0.0765670417360255,0,0,0.0905144893226738,0,0.00604014919192759,0,-0.0130498790272058,0,0,0.148221682081569,0,-0.104497049665742,0,0,0,0,0,-0.23450888453038,0,0,0,0.0622632018579881,0,0,0,0,0,0,0,0,0.392029402099327,0,0.029894526629636,6.93889390390723e-18,0,0,0,0,0.0953649996893444,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426139565196654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153732526875438,0.0067223329283251,0,0,0,0,0,0,0.0386286118412348,0.0992647841518038,0,-0.190333390722165,0.270847654747594,0,0,1.38777878078145e-17,0.225236762632523,0,0,0,0.30472435909006,0
X2888.TT.EQUITY,0,0,0,0,0.151566178202497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454012847030063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189795881359759,0,0,0,0.0249720881739519,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,-0.0669081005878717,0.0711630182965076,0,0,0,0,0,0,0,0,0,-0.054805290254739,0,0,0,0,0,0,0.139526468406035,0,0,0,0,0,0,0,0,0,0,0,0,0.0427224912077005,0,0.376353659554519,0.14125147388315,0,0,0.125634527984174,0,0.156300696216444,0,0,0,0.0555805355768984,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,-0.048520798174025,0,0,0,0,0,0,0,0,0,0.127417283942521,0,0,0.0884967596313029,-0.00798935048243136,0,0,0.0396774312718635,0,0,0,0,0,0,0.112508477709266,0.0876115539049772,0,0.0619070417096875,0.188156710610655,0,0,0,0,0,0,0,0,0,0,0,0,0.303092206157505
