,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY
X601398.CH.EQUITY,0,0.133826864273946,0,0.171607112763454,0,0,0,0,0,0,0,0.329221905344656,-1.38777878078145e-17,0,0,0,0,0,0,-0.161461250307375,0,0,0,0,0,0.0925666787303258,0,0,0,0,0,0,0,0,0.0586698152601308,0,0.179212962340747,0,0,0,0,0,0,0,0,0,0,0.134073738252927,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0
X601939.CH.EQUITY,0.626776105173695,0,0,0,0.022486874908356,0,0,-0.0336092417230728,0,0,0.172649265207897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362931019106589,0,0,0,0,0.0324242984543355,0,0,0.277238457817151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.276592864229771,0,0.0552324845905293,0,0,0.369849493515648,0,0,0,0,0.121339003946331,0,0,0,0,0,0,0.0965882556285536,0,0,0.0301598177639688,-0.053896020355932,0,0,0,-0.060174998499036,0,0,0,0,0,0,0,0,-0.126042715548188,0,0,0,0,0,0.205201709294302,0,0,0,0,0,0,0.0866408182956595,0,0
X5.HK.EQUITY,0,0,0,0.149067980283579,0,0,0,0,0,0,0,0.242222924112126,0,0,0,0,0,0,0,0,0.424182421400964,0,0,0,0,0,0,0,0,0,0.285683893072649,-0.0446717678835211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170883467245075
X601988.CH.EQUITY,0.225891663123834,0.0686966693119926,0.21459902834081,0,0,0,0,0,0.161579929942578,0,0,0.0871057625326405,0,-0.17881762382801,0,0,0,0,0,0,0.0777051430622391,0,0,0,0,0.0562244448989094,0,0,0,0,0,0,0,0.087717494182711,0,0,0.0143515630332159,0,0,0.0615903112211049,0,0,0,0.0938501835031589,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359
X1299.HK.EQUITY,0,0,0,0,0,0,0.106383598703144,0,0,0,0.112573988425448,0,0,-0.112148037446337,0,0.0234767885892577,0,0.23612643960604,0,0,0.0263477960012514,0,0,0,0.0471543926513126,0.0658691372550753,0.0910034542786296,0,0,0,0,0,0.0121306306016786,0.212872747139477,0,0.0313591098529378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.144397027954155,0.193080345479382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533505153973927,-0.105750133509448,0,0,0,0,0,0.232057695747204,0,0.0177415136757262,0,-0.124255616000338,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.104203609872244,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.13280968130873,-0.334011651210644,0,0,0,0,0,0,0,0,0,0,0.409794971923564,0,0,0,0.113344525060085,0,0,0,0,0,0,0,0.0689118153234481,0,0,0,0,-0.619025932594268,0.120367888179987,0,0,0,0,0,0.765593533192823,-0.0490769304773749,-0.289996743212418,0
