,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY,X601881.CH.EQUITY,X000002.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY
X600919.CH.EQUITY,0,0.0805744812551678,0,0.0127106874338939,-0.0800571953813217,0,0.15865520239536,0,0,0,0,0,0,0,0,0,0,0.229504307241761,0,0,0.037078527733079,0,0,0.079718162098679,0,0,-0.00197761319132184,0.0749007342880607,-0.0442904369806444,0.441763277289878,-0.203520192639084,0,0,0,0,0,0,0,0,0.052325327602519,0,0,0,-0.0182686037987456,0,0,0,0.0660232601127007,0,0
X2388.HK.EQUITY,0.192236155910028,0.0721726822601964,0,0,0.182188835570747,0.0593176574123756,0,0,0,0,0,0,0,0.0636462639752869,0,-0.241837784404313,0,-6.93889390390723e-18,-0.570408273817146,0,0,0.30699830489537,0,0,0,0,0.0284070415665139,0,0,0,0,0,0,0,0,-0.460362319806948,0.699177803188869,0,0,0,-0.073757834491773,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.00407564402099024,0,0,0,0.0675103544644055,0,0,0,0,0,0,0,0.365590604143347,0,0.0334008760907278,0.0357333734699759,0,0.0213438068106769,0.255175027919766,0,0.0754465666434357,0,0,0,0,0,0,0,0,0,0,0,0.0419340301526374,0,0,0,0,0,0,0,0,0,0.112353446032559,0,0,0,0.0803164502531182,0,0,0
X1299.HK.EQUITY,-0.0207194176408703,-0.0299118209968327,0,-0.153128219789248,0,0,0,0,0,0,0.113220706176956,0,0,0,0,0,0,0,0,0,0,0,0,0.148579546679735,0,1.73472347597681e-18,0,0,0.379251271221105,0.487953810838482,0.0861409494415892,0,0,0,-0.178647414180105,-0.0414157319820475,0,0,0,0,0,0,0,0,0.0394496963024267,0,0,0,0,0
X002142.CH.EQUITY,0,0.000455813384261993,0,0,0,0,0,0,0.176596144044707,-0.0358522845248211,0.330029716245495,0.00875716217312476,0,0,0.0615070028461427,0.0115026956643962,0,0,0,0,0,0,0.0208508870730715,0,0,0,0,0,0,0,0,0,0.223039803767141,0,0,0.188631206835412,0,0,0,0,0,0,0,0,0,0,0,0.158666023792758,-0.0889663005986444,0
X601916.CH.Equity,0,0,0,-0.0596736687257078,-0.0889540537355614,0,0,0,0,-0.0344928870977528,0,0.43578930309682,0,0,0,0,0,0,0,0,0.0868718613559043,0,0,0.0930601529595438,0,0,-0.00378340996342579,0,0,0.133120588262016,0,0,0,0,0,0.0376289189377345,0,0,-0.07399663652463,-0.0760174832076865,0,0,0,0,0,0,0.366326908368178,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.151844703900933,0.0583549421704582,0.088333447031573,0,0,0,-0.128409044856135,0,0.230767198112824,0,0.175227783605617,0,-0.012455588667873,0,0,-0.102307941548565,0,0,0,0,0,-0.0354169234248393,0.02571959198585,0,0,0,0,0.153251499658904,0.177327582496808,0,0,0,0,0,0,0.116717592632135,0,0,-0.122955506389146,0,0,0.0363592860121799,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.373696393972685,0,0,0,0,0,0,-0.220318939637476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647160563456187,0,0,0,0,0,0,-0.0701318644632025,0,0,-0.327494897218674,0.5290565757752,0,0,0,0.380627058001718,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246717038307617,0,0,0,0,0,0.50294816102308,-0.059013185094607,0,0,0,0,0,-0.153350430831867,0,0,0.190297394767335,0.448478422821455,0,0,0,0.169203732144197,0,-3.46944695195361e-18,0.12184908759789,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.201428904300716,0,0,0,0.224018187812053,0,0,0,0,0.145045076376327,0,0,0,0.0503012240913947,0,0,0,0,0,0,0.396852552661832,0,0.180792267455291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468825682458402,0,-0.156542114022721,0,0.0486050448052832
X600926.CH.EQUITY,0,0.0881759361419927,0,0,0,0,0.192647391045534,0,0.201065523000255,0,0,0,0,0,0,0,0,0,0,0.388068941342102,0,0,1.73472347597681e-18,0.00532061661263519,0,0,-0.17808301867013,0,0,0,0,0,0.0674154926432692,0.00563245334101766,0,0,0,0.0267290346204582,0,-0.0726249871392803,0,0,0,-0.0692178597193776,-0.0238734228431715,0,0,0,0,0.187962421040093
X601319.CH.EQUITY,0,0,0,0,0.285157681710527,0,0.0604994025713581,0,0,0,0.244910668510272,0,0,-0.222981841797093,0,0.136947407653528,0,0,0,0,-0.0715190533669241,0,-4.33680868994202e-19,0,0,0.232416293197553,0.0269120580160042,0.123201856393675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810420206343389,0,0,6.93889390390723e-18,4.33680868994202e-19,0,0,0,0
X601077.CH.Equity,0,0,0,0,0.104118343562769,-0.0137425303066481,0,0,0,0,0,0,0,0,0,0,0,0,0.318611073682413,0,0,0.184780208362007,0.0242834389382962,0,0,0,0,0,0.0109819030043505,0,0.229771756795416,0,0,0,0,0,0,0,0,0,0,0.00599298372867344,-6.93889390390723e-18,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.102890120479604,0.109703049846352,0,0,0,0,0,0,0,0,0,0,0,0.111346976240715,0.0621685815581158,0,0,0,0,0,0.222869792861132,0,0.149850036827849,0,0,0.00430504668776207,0,0.120564287159548,0,0,0,0,0.0138727004716383,0,-0.0550227236283886,0,0,0,0,0,0,0,0,0,0,0,0.251660346179781
X600030.CH.EQUITY,0,0,0,0,0.00897793415506539,0.0587130461081602,0,0.0670916487460449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885506138589179,0,0,0,0,0,0,0,0,0.0697755092068398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051649703630099,0,0.0346204878810757,0.139641147883665,0.314089977478632
X5880.TT.EQUITY,0,0.0887955056113115,-0.0445624021332823,0,0,-0.1642720106449,0.0323099241018776,0,0,0,0,0,0,0,-0.0240154513593245,0,0,0,0,0,0,0,0,0,0.0332950845805891,0,0.0619274166688947,0.0765856461817118,-0.0348405983152219,0,-0.167061887145091,0,0,0,0,0,0,0.564555662511283,0,0,0.0124296456261374,0,0,0,0,0.306579142768851,0,0,0,0
X601838.CH.EQUITY,0.111637262946623,0,0.178813296445859,0,0,0,0,0,0,0,0,0,0.0387998444583265,0,0,0,0,0,0,0.0920912410466093,-0.0878531491714296,0,0,0.307131035572061,0,0,0,0.0235930809326951,0,0.0525772948071686,0,0,0,0,0,0,0,0.00325564971156584,0,0,0,0,0,0,0,0,0,0.0819206298198972,0,0
X601577.CH.EQUITY,0,0,0,0,0,0.0582305141831507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18716969244686,0,0,0.00950004790478586,0.15791743509504,0,0,0,0,0,0.27639008061645,0,0,0,0,0,0,0,0,0,0,0.13246656944746,0,0.118498488662536,0,0,0,0,0
X2880.TT.EQUITY,0,0,-0.0554297644733557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136324147106003,0,0,0,0,0,0,0.432149160033367,0,0,0,0.313373456477975,0.032500581794656,0,0,0,0.0176547634420873,0.225516979995666,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.0143528222405107,0,0,0,0,0,0,0.0546574778342736,0,0,0,0,0,0,0,0,0,0,-0.293818238144244,0,0.234523063251837,0,0,0,0,0,-0.0987773273197634,0,0,0,0,0,0.140297472644474,0,0.408145294747778,0,0.0645522903505837,0,0,-0.0134067660704474,0,0,0.131322347798219,0,0,0,0.0933718138907663
X2883.TT.EQUITY,0,-0.0980746348951846,0,0,0,0.0654148149058193,0,0,0,0,0,0,0,0.354522853698238,0,0,0,0,0,0,0,0,0,0,0,0,0.49746587599512,0,0,0,0,0,0,0,0,0,0,0.0401220098611613,0.245730560472164,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0569277928992062,0,0,0,-0.180047257627344,0,0,0,0,0,0,0,0,0.242472703804469,0,0,0,-0.0870743223412648,0,0,0,0,0,0,0,0,0,0,0,0.0583132226554757,0.468996359081033,0,0,0,0.220472509869977,0,0,0.0794764275219365
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.124867449207729,0,0,0.0121325705215281,0,0,0,0,0,0,0.0137529166783382,0,0,0,0,0.0039318804219173,0,0,0.103687815706246,0,0,0,0,0.0373898554023955,0.0689768690643422,0,0,0,0,0.0250050024657892,0,3.02666506267341e-05,0,0,0,0.616235071133449,0,0,0,0,0,0,0.0789830785282157
X601211.CH.EQUITY,0,0,0,0.0126656464131677,0,0,0,0,0,0.0527743305324881,0,0,0,0,0,0,0,0,0,0,0,0.191797776911916,0,0.0422466551675929,0,0,0,0,0,0,0,0,0,0,0,0.0603703251857127,0,0,0,0,0,0.0548476086852955,0,0,0,0,0.0425896339716054,0,0.290316063183302,0.452596870261645
X2887.TT.EQUITY,0,0,0,0,0.0166274057702554,0,0,0,0.338384917667202,0.113995561574462,0,0,0,0,0,0,0,0,-0.151311024383948,0,-0.131494010455544,0,0,0,0,0,0.227691715540459,0,0,0,0,0,0,0,0.139959021192054,0,0,0.186470858509382,0,0,0,0,0,0,0,0.197335564985483,0,0,0,0
X601997.CH.EQUITY,0,0,0,0.0411142374144905,0,0,0,0,0,0.075182377554971,0,0,0,-6.93889390390723e-18,0,0,0,0.139447340564162,0.130664947000318,0,0.0409402690960554,0,0.0158392334312125,0,0,0,0,-0.0557979054852125,0.0701521183746361,-0.0821169280176986,0.167536222508256,0,0,0,0,0,0.389799354152512,0.0692623640153518,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.18758005878358,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494546444229797,0,0,0,0,0,-0.0737889010019372,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.231108296382558,0.159299868846091,-0.0134015657686937,-0.341354217710503,0.0268953328304634,0,0.0550977668357671,0,0,0,0.228697672933398,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,-0.0138129763481123,0,0,0,0.243577928838771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206773732792496,0,0,0.129999916445667,0,0.0168040445580108,-0.074837788787341,0.132552882703497,0,0,0,0,-3.46944695195361e-18,-0.0153679613546561,0,0,0,0,0,0,0,0.127648809891834,0,0.0340516572375229,0,0,0,0.214271710218766,0
X000002.CH.EQUITY,0,0,0,0.173407165748338,0,-1.38777878078145e-17,0,0,0.224891854701095,0.0192807260248138,0,0,0.142111338773015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085169904792283,0.0212470379445933,0,0,0,0,0,0,0.0169616839439803,0,0,0,0,0,0,0,0.00366665536383195,0,-0.039259221720851,0.194272907902149,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123276191688407,0,0,0.0487272323719656,0,0,0,0,0,0,0,0,0,0,0.0247302987984799,0,0,0,0,0.226398911585289,0.128656297250613,0,0,0,0,0,0,0,0,0.278476793220552,0.0418387068964947,0.036265065127097,0,0.0533032949904971,0,0,0.23899753332148
X000776.CH.EQUITY,0,0,0,0,0,-0.0561867063275387,0,-0.0157410080533757,0,-0.0797595527498243,0,0,0,0,0,0,0,0,0,0,0,0.0701838839362036,0.0538553453626338,0,0,-0.068928105398856,0,0,0,0,0,0,0,0.654999611989063,0,0,0,0,0.13604967477439,0,0.0728332069388636,0,0.22921913315903,0,0,0,0,0,0,0
