,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,-0.21352371172964,-0.177122784085953,0,0.70453878580538,0,0,0,0.0822646412048509,0,0.0549017412598024,0,0.195338493609166,0,0,0,0,-0.200425482214545,0,0,0,0,-0.162945640888136,0,0,0,0.00870166097148699,0,0.162716557117487,0,0,0,0,0,0,0,0,0.22150704166841,-0.0537114233419305,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.38073124972303,0.251660874127259,0,-0.167935173594382,1.73472347597681e-18,0.355666794896754,-0.399721830421094,0,0.165579665832306,0,0,0,0,0,0,0.13286914618236,0,0,0,0,0,0,0,-0.334667875036073,0,0,0,0,-0.0125238665227523,0,-0.206809219432685,0,0.199958861963523,0,0.0883697687578946,0,0,0.0259668152848128,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0409591839583396,0.047618032996543,0,0,0.200626326709315,0,0,0,0.0759509781589333,0,0.0228685796026794,0,0.261174394596055,0,0,0,0.0824197243115016,0,0.191609511437702,0.0779056298626408,0,0,0,0,0,0,0,0.112911737408061,0,0,0,0,0,0,0.1126424655532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122255844823035
X600016.CH.EQUITY,0,0,0.159705691577481,0.0138908540349395,0,0,0,0,0,0,0,0,0.14337882981082,0,0.341944456757931,0,0,0,0,-0.0717271335910199,0,0,0,0,0,0.0620264841734403,0,0,-0.168067864050164,0,0,0,0,0,0.37830489514766,0,0,0,0,0,0,0.179212701764842,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.00739785449601678,0.00804130416097561,0.146202816283487,0.0609963843412427,0,0,0.324783224635872,0,0,0.0562797353077026,0.190490385896244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.000641867354114506,0,-0.16852693082284,0,0,0,0.205387936052898,0,0,0,0,0,0,0,0,0,0.0880849568437031,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.604369746646015,0,0,0,0,0,0.167836181061529,0,0.163514531411943,-0.14642883009864,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.110164351684995,0,0.0350913929310027,0,0,0.169387297644909,0,0.183223241568955,0,0,0,0.445195798933186,0,0,0,0,0,0,0.1219025896492,0,0,0,0,0,0.111245112169059,-0.0221625414535259,0,0,0,0,0,0,0,0.0515470718354932,0,0,0.0350367151669195,-0.13842188685519,0,0,0,-0.13883084866868,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00831315000735485,0,0.107770859802084,0,0.0667719237315797,-0.0726302237404957,0,0,0.120571014304463,0,0,0,0,0,0.154390166556789,0,0,0,0,0.00632467651861647,0.0329437090128877,0,0,0.0419715774639581,0.40016174113963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.223133698883486,0,0,0,0.0699576567196367,0,0,0,0,0.0173137285913687,0.147547826803113,0,0.0537034633754086,0,0.0734414433551027,0.0639213546745466,0,0.00104254369544668,0.00301586957566612,0,0,0.0631189594515413,0,0,0,0,0,0,0,0.024497833470187,0,0,0.0404536583384012,0,0,0,0,0,0,0.0412747215441458,0,0,0.183738123735452,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.332162715633522,0.168941458663844,0,0,0,0.0689615564130733,0,0.20350257509901,0,0,0,0.0268460367922894,0,0,0.0612565028232829,0,0,0,0,0,0,0,0,0,0,0,0.282969321013494,0,0.0362066314489379,0,0.0938636804116263,0,-0.106029994094964,0,0,0,0,0,0,0.113491183890038,0.0255816301218027,0,0,0,0,0.0355534656072977
X601229.CH.EQUITY,0.176605833172798,0,0,0,0,-0.0353702128923351,0,0,0,0,0,0,0.173291048682278,0,0,0,0,0.0383905552386702,0,0,0,0.0994290705829216,-0.0112852419359595,0,0,0,0,0,0,0,0,0.0241062176373316,0,0,0,0,0.0942102467803041,0,0,0,0,0.387421871150223,0,0,0,0,0,0,0,0.109924633062719
X600919.CH.EQUITY,0.0221147034077386,0,0.169054761459246,0,0,0.104126311141492,0,0,0,0,0,0.0195441489008159,0,0,0,0,0.632145396338222,0,0,0,0,0,0,0,0,0,0,0,-0.0237139475351584,0,0,0,0,0,0,0,0,0.132364530941313,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0.308974429196929,0,0,0,0,0,0.136218700259078,0.236357858867322,0,0,0.152767355042823,0,0.0592161832310904,0,0,0,0,0,0,0.00507595315142464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320118408221401,0,0,0,0,0,0,0,-0.362348190101304,0,0.0163638083040395,0.280897492939029,-0.130736158408903,0,0,0,0
X002142.CH.EQUITY,0,0,0.164292129840212,0,0,0,0,0,0.179350445814609,-0.0835831397922857,0,0,0,0.109339222500297,0.126829119591486,0,0,0,0,0,0,0,-0.0717673409830368,0,0,0,0,0.232951081367083,0,-0.133134108398831,0,0.0825301843335781,0,0,0,0,0,0.0478080500216348,0,0,0,0,0,0.0824089456770463,-0.108360727008148,0,0,0,-0.0752293828032563,-0.0875484713569826
X601916.CH.Equity,0,0,0,-0.11034186982007,-0.127880290473733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34307883920424,0,0,0,0,0,0,0,0,0.0604274086654597,0,0.129372442916288,0,0.0203033396653753,0,0.163279738528654,0,0,0,0,0,0.270515131787056,0.0803222774849643,0,0,0,0,0.281331312463669,0,-6.93889390390723e-18
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120396979767984,0,0,0,0,0,0,0,0,0.362036589333254,0,-0.0302153189750101,0,0,0,0,0,0.170259393530609,0.0840635778145663,0,0.13146883653246,0.045636488193136,0,0.1267518899828,0.181686223149607,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.142846184339988,0,0.133636853602895,0,0,0,0,0.0436117425354817,0,0.0461085994955661,0,0,0,0,0.0242569310317603,0,0,0,0,0,0,0,0,0.0669974132997515,0,0.0128512939622493,0,0,0.52473430551249,3.46944695195361e-18,0,0.0289027800069698,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.319936503245642,0,0,0,0,0.284174969623171,0.0406945997202581,0,0,0,0.0061570212107462,0,0.0521621324090623,0,0,0.0998856633955708,0,0,0,0,0.128667881320689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029396323983191,0,0,0,0,0,0
X2881.TT.EQUITY,-0.0290606821113904,0,0,0,0,0,0,0,0,0,0,0.0225634767440102,0,0,0,0,0.0334790061121286,0,0,0,0,0.147158474704888,0.0995166835252763,0,0,0.384053793892482,0,0,0,0,0,0,0,0,0,0,0.206548728261135,0,0.112449828036876,0,0,0,0,0,0,0,0,-0.0761682100625151,0.0298835716836678,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0699578533292001,0,0,0,0,0,0,0,0,0,0,0.0855589354818024,0,0,0,0,0,0.141960608755464,0,0.0937665715477275,-0.0160269750413804,0,0,0,0,0.0475512619133885,0,0.199327686782279,0.413628771479078,0,0,0,-0.0810088713826966,0,0.130449874931586,0,0,0,0
X11.HK.EQUITY,0,0,0.13493280353621,0.0107669532129469,0.223120430164046,0,0,0,0,0,0,0.0243725004026017,-0.150396602872082,0,0,0,0,0,0,0.152885727018103,0,0,0,0.197220720165291,0,0,0,-0.198977405030955,0,0.102148969315232,0,0,0,0,0,-0.0193658616222009,0,0,0,0,0,0,-0.187865419498161,0,0,0,0,0,0.268286891353562,0
X600926.CH.EQUITY,0,0,0.0426794787412012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601935275573341,0,0,-0.183557532143232,0.343941167229659,0,0,0,0.0731138151489572,0,0,-0.228092015012477,0,0.286670147156836,0,0.0698560239160896,0,0,0,0.021859536959796,0,0,0,0.0855190685708475,0.326584548977821,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.0748415777650749,0,0,8.67361737988404e-19,0.200582845534719,0,0,0.102230660687571,0.0424729705999598,0,0,0,0,0,0,0,0.148261327965928,0,0,0,0,0.0462219265724448,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.321451024356301,0,0,0,0,0,0,0,0,0,0,0,0.267106432437299,0.0111732928291911
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0342890997742476,-0.0850073033999681,0,0,0,0,0,0,0,0,0,0,0.0497127177293451,0,0.408522763608224,0,0,0,0,0,0,0,-0.0652303912189534,0,0,0,0,-0.150990132503683,0,0,0,0,0,0,0.0780674237780985,0,0.545329508714475,0.0772329412517957,0,0.0524204679971835
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136927885734042,0.110445058195542,0,0.0406616567068208,0,0.0345715161391609,0,0,0.251923052321013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296597965855793,0.165376461771905,0,0,0.138461234251502,0,0
X601336.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,-0.0588752079649593,0.0714172024729604,0,0,0,0,0,0,0,0.346777737043042,0,0,0,0,0,0,0.109011623163797,0,0.107595353957903,0,0.526157197703723,0,0,0.0550192075997797,0,0,0,-0.0402657369210452,0,0,0.0671476592988922,0,0,0,0,0,0,0,0,0,-0.0959966453233469,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,-0.0356563578471928,0,0,0,0,0,0,0.044015755115694,0,0.223496377922598,0,0,0,0,0,0,0,0,0,0,0.0998051870066761,0,0.0687282064406462,0,0,0,0.0162941927103891,0,0,0,0.0361869151908826,0.194737543759921,0.356687512518047,0,-0.140920113504229,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.0542420316614661,0,0,0,0.451375106201986,0.0895070889448927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297837165495621,0,0.222099877109017,0,0,-0.0760069235885661,0.412257927994521,0,0,-0.0332515247782714,0,0,0,0,0,0,0,0.0695711335102568,0,0,-0.0743456659176724,0.142040473908004,0,0,0,0,0,0.00811857131184485,0,0,-0.0993893197234675
X2892.TT.EQUITY,0,-0.0577333635182976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459891976635193,0,0,0,0,0,0.145774089911954,0,0,-0.0358945282296874,0,0,0,0.122702053037231,0.216132184847507,0.129322250330334,-0.050687610345497,0,0,-0.127484304653,0,0.0747408883240661,0.0203033446943998,0,0.0274954076470851,0.293975560100063,0,0,0,0,0.116860396374482,0.0765761254121063,0,0.0470941796633428,0
X2888.TT.EQUITY,0,0,0.0513575919879478,0.10889752986127,0,0,0,0,-0.0748923790827633,0,0,-0.120355656979222,0,0,0,0,0,0,0,0.173807422734686,0,0,0,0.0652127457255848,0,0.40726001413237,0,0,0,0,0,0,0,0,0,0,0.106780623446012,-0.0555522338698161,0,0,0.224308890621602,0,0.197257319576619,0,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,-0.0891350312321397,0,0,0,0,0,0,-0.0892608074676401,0,0,0,0,0,0,0,0,0.0887995261984293,0,0.0629697550922017,0,0.0877522752372624,0.0410105003278925,-0.164821456477069,0,0.0110004338235515,0,0,0,0,0,0,0,0,0,0.500136022279859,0.177105337936661,0,0,-0.0450683643241167,0,0,0,0,0,0.252173108993554,0
X601577.CH.EQUITY,0,0,0,-0.0382336095270424,-0.158446825065935,0,0,0.105676094098272,0,0,0,0,0,8.67361737988404e-19,0,0.151806576968724,0,0.0195921217826833,0,0,0.110681962161418,0,-0.0105462649550697,0,0.274757061457653,0.208286726908713,0,0,0,0.0551099658926824,0,0,0.260724683620754,0,0,0,0,0,0,0,0,0,0,-0.140446635193996,0,-0.0658886393026119,0,0,0,0.35845653532394
X2883.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118551291287843,0,0,0,0,0,0.251370286085875,0,0,0,0,0,0,0,-0.112553678608537,0,0,0,0.18785266341839,0,0.0739439562935063,-0.015211183696722,0,0,0,0,0,0,0,0,-0.056029101351555
X601838.CH.EQUITY,0.549659131260749,0,0,0,0,0,-0.374804664374477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216270720966998,0.223010805940827,0,0,0,0,0,0,0,0,0.0277044152309317,0,0.425858624599737,0.15010705003189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0141780336944976,0,0,0,0,0,0,0,0.0823213953198954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50897006784115,0,0,0,0.139233950074414,0,0,0,-0.0947043502651901,0,0.0322021188705496,0,0,0,0.423011542050096,0,0
X2884.TT.EQUITY,0,0,0,0,0,0.0591315614067266,0,-0.0491634374667164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222040465844799,0,0,0.0528203933683883,0.371063875419092,0,0.00688403168105048,0,0,0,0,0,0,0.106891495485899,0,0,0,-0.175158256470066,0,0,0,0,0,0.255524565128797,0
X600837.CH.EQUITY,0.0788254869614541,-0.099609493976265,0,0,0,0,0,0,0,0.107739337782581,0,-0.0602653820838401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12020044745137,-0.0400415468237468,0,0,0,0,0.0117132892237816,0,0,0,0.0188798885132121,0,0,0,0,0,0,0.286954583876358,0,0,0.0347473818197819,0,0.266047732522414
X601211.CH.EQUITY,0,-0.0130174704755648,0,0,0,0,0,0,0,0.0484224899321808,0,0,0,0,0,0,0,0,0,0,0,-0.0847898551222719,0,0,0,0,0,0,0,0,0,0,0,0.156989893089587,0.2189399339134,0.113260509371651,0,0,0,0,0,0,0,0,0.26015872982266,0,0,0,0,0.226026095418372
X2885.TT.EQUITY,0,0,0,0,0,0.0308009994093837,0,0,0,0,0,0.0415464924279814,0,0,0,-0.13485191341498,0,0,0,0.126628146771876,-0.0810933031125195,0,0,0,0,0,0,0,0.226772105597347,0,0.186255062941446,0,0.320291415974988,0,0,0,0,0,0,0,0.485475732137915,-0.033816519986245,0,0,0,0,-0.133142378298562,-0.104916289315268,0,0
X600999.CH.EQUITY,-0.213103372001995,0,0,0.441476922398199,0,0,0,0,0,0,0,0.0140980689682867,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0225362705670583,0,0,-0.0309732108729795,0,0,-0.00834203723585341,-0.0512664962947208,0,0,0.131388831843835,0,0,0,0,0,0,0,0,0,0.241330557009567,0,0,0.125123150768631,-0.235811514161865,0
