,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.325859467334156,0,0.00773450385548495,0,0,0,0,0,0,0,0.0948963856124727,0,0,0,-4.33680868994202e-19,0.0464788197180401,0,0,0,0,0,0,0,0,0.0875730473802569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169032881193057,0,0,0,0,0,0
X601939.CH.EQUITY,0.307050259438764,0,0.216143552301021,0,0,0.102854540716054,0,0,0,0,0,0.106378543968533,0.120002313302158,0,0,0,0,0,0.137339057531686,0.16398681650136,-0.0203590302978319,0,0,0,0,0,0.184669352655918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0531771721025401,0
X601288.CH.EQUITY,0.712424838603251,0,0,0.20689352622706,0,0,0,0,0,0,0,0,-0.0426646673056204,0,0,0,0,0,0,0,-0.020076709765775,0,0,0.0474123075856798,0,-0.198495746356516,0,0.00970513954614528,0,0,0,0,0,0,0,0,0,0,0,0,-0.111356139776299,0,0,0,0,0,0.154328354374546,0,0,0
X601988.CH.EQUITY,0.00180829894796076,0,0.500379046724087,0,0,0,0,0,0,0,0.261650736779177,-0.151846956515676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246050532684207,0,0.193305858489592,-0.0614199444768925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366991110826901,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00493106477432275,0,0,-0.258135318331995,0,0,0,0.154346366441921,0,0,0.0604788019991102,0,0,0,0.286757522958488,0.250695417571417,0,0,0.163968540628727,-0.0126639102394299,0,0,0,0,0,0,0,-0.0179691363852342,0,0.331038114044026,0,0,0,-0.0933348671876703,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.200348730545983
X601658.CH.Equity,0,0,-0.012651821847857,0,0.00792246987287854,0,0,0,0,0,0,0,0,0,0,0.0942850660769168,0,0,0,0.0146087863118247,0,0.0805457029266907,0,0.115779235227611,0,0,0,0.323019285891026,0.0221414969010789,0,0.0607175790997568,0,0,0,0,0,0,-0.116986518031908,0,0,0,0,0,0.0292522450388547,0,0,0,0,0,0.260965701762682
X601328.CH.EQUITY,0,0,0.0214126712591523,0.227268552567679,0,0,0,0,0,0,0.0273792877249147,0.174258210717696,0,0,0,0.0815747414024107,0,0,0,0,0,0.204868391415392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554174765812221,0,0,0,0.00422918907768623
X601318.CH.EQUITY,0.0756638340841782,0.139507456265253,0,0.0194920933742487,0,0.0554566223225211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742152010460538,0,-0.193655378989955,0.100474658342987,0,0,0,0,0,0.544705581043363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790839596921474,0.274305420049098,0.0562863923233429,0.0413535796887633,0,0,0,0,0,0,0,0,0.1046567328779,0,0,0,0,0.0776567301502205,0.0185732383830241,0,0,0,0,0,0,0,0,0,0,0.182472883161195,0,0,0.0346877419412904,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0575567440322348,0,0.222010710156288,0,0.158968490772416,0,0,0,0,0.103398895311726,0.150884092856008,0,0.134657069067167,0,-0.170086653176534,0.292564167544239,0,0,-0.0838145599760528,0,0,0,0,0,0,0,0,0,0,0,0.15923816137735,0,0,0,0,0,0.124512017445104,0,-0.0201073700947422,0,0,-0.214047768800698,0,0
