,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.424980619593034,0.252458867091276,0,8.67361737988404e-19,0,0,0,0,0,-0.0143072960845042,0,0,0,0,0,0,0,0,0,0,0.120476158187808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0423355495665731,0,0,0,0,0,0,0.0589904064401891,0
X601939.CH.EQUITY,0,0,0,0.0320449001910413,0,0,0.0835393331890443,0,0,0,0,0,0,0.2106917983966,0.157282552568302,0,0,0,0,0,0.205759209923328,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425460141637916,0,0,0,0,0,0
X601288.CH.EQUITY,0.105517209580959,0,0,0.194514017055819,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.329825237659999,0,0,0,0,0,0,0.0753933541658668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641345244651168,0,0,0,0
X601988.CH.EQUITY,0,0,0.462007081145883,0,0,0,0.185267660318913,0,0.114652189229747,0,0,0,0,0,0,0,0,0.0077673425147768,0,0,0.00235250050128162,0.0225680450007182,0,0,0,0,0,0.0943207683164767,0.143407845816043,0,0,0,0,0,0,0,0,0,0,0,0.00597393347745079,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.112734286659686,0,0,0,0,0,0,0,0,0,0.28404021759988,0,0,0,0,0,0,0,0,0.015525477546554,0,0,0.00865589617412363,0,0,0.0283960681168437,0,-0.261444074894399,-0.248363374686535,0.459859161816935,0,0,0.0477386629126144,-0.110168428694037,0.377098597893425,0,0,0,0,0,0,0.0839183590111142,0,-0.119952504791042,0.378620905312948,0,0,0,0,0
X601658.CH.Equity,0,0,0.0476475189958764,0.136039845116659,0,0,0,0,0.337656952830725,0,0,0,0,0,0,0,0,0,0,0.12153956868787,0.0199153109495301,0,0,0.217131742086451,0,0,0,0.0958800213295929,0,0,-0.126495199838861,0,0,0,0,0,0,0,0,0.0507926918780964,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.120881211014001,0,0,0.0171722063312544,0,0,0,0,0,0,0,0.158230794593393,0,0,0.406761812569203,0,0,0,0,0,0.0238139684492616,0,0,0,0,0,0.0152013904024917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850643254878363,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882758279673937,0,0,0.083415341049485,0,0,0,0,0,0,0.146417599246981,0,0.209931645919899,0,0,0,0,0.0551713772883781,0.18413989180014,0,0,0,0,0,0,0.0243984869838609,0,0,0,0,0,0,0.0320939174895412,0,0,0
X600036.CH.EQUITY,0,0.0327345234341031,0,0.0438732413933629,0,0,0,0.398821808201285,0,0,0,0,0.175222350559811,0,0,0,0,0,0,0,0.099861604074373,0,0,0,0,0,0.237091000697097,0,0,0,0.108327738138796,0,0,0,0,0,0,0.0564074236868773,0,0.0750240560485924,0,0,0,0.187153541880643,0,0,0,0,0,0
X601166.CH.EQUITY,0.0667557291632551,0,0.00216342765983719,0.00835476138307435,0,0,0,0,0,0,0.227321022974641,0,0,0,0.0971740556393161,0.191910155063576,0,0,0,0,0,0,0,0,0,0,0,0.192551599250047,0,-0.229888109868125,0,0,0,0,0,0,0,-0.130271376403489,0,0.184615755711132,0,0,0,0,0,0,0,0,0,0
