,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity
X601211.CH.EQUITY,0,0,0,0,0,0,0.0714673256361411,0.0739409155044239,0,0,0,0,0,0,0,0,0,0,0,0.233694841055136,-1.73472347597681e-18,0,0,0,0,0,0.126122693626544,-0.133146062207941,0.0151030851802183,0,0.0127872667789703,0,0,0.210981652537831,0.15387924394847,0,0,0,0,0.0785157838080989,0,0,0,0,0,0,0,0,0,0.0490505224053481
X601336.CH.EQUITY,0,0,0,0,0.297622459448999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549512393527734,0,0,0,-0.19754360394447,0,0,0,0.0262198624606021,0,0,0,0,0,0.00723471493557715,-1.38777878078145e-17,0,0,0,0,0.109359779005409,0,0.0196308085631333,0,0.0687108160615427,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.549180789036808,0,0,0,-0.0496562281670895,0,0,0,0,0,0,0,0,0,0.0571921319988074,0,0,0.0628423427373488,0,6.93889390390723e-18,0,-0.154892437894163,0,0,0,0.219630943354242,0.204509938349908,0,0,0.145005638519804,0,-0.233008571550777,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.302289393581118,0,0,0,0.0283024300588717,0.165031658710248,0,0,0,-0.090095321434591,0,0.0993863585985204,0,0,0,0,0,0,0.0654773803215907,0,0,0,0,0.0654306025395616,0,0,0,0,0,0,0,0.258108137446747,0,0,0,0,0,0.0343548404436766,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0307789711003117,0,0,0,0,0,0.0499123592354795,0,0.719821641080307,0,0,0,0,-0.0305661051877615,0,-0.0439593097386251,0.0430475076217579,0,0,0,-0.121239006835007,0,0,0,0,0,0.01627280692477,0,-0.0220782665758427,0,0,0,0,0,0,0,0,0,0,0.151861988303463,0
X12.HK.EQUITY,0,0,0,0,0,0,0.102064794070228,0.0671336247346455,0,0,0,0,0,0,0,0,0,0,0,0,0.556669378749509,0,0,0,0,0,-0.0280341252924368,0.254254725364185,0,0,0.202481705868125,0,0.0557239028574876,0,0,0,0,0,0,0,0,0,0,0,0,-0.155795542998733,0,0.0267186494021696,0,0
X000166.CH.EQUITY,0,0,0.0566258328312105,0,0,0,0,0.0686017163262542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375215323064726,0,0.0371669846006355,0.0531896522652981,0.206479896335613,0.276993414433791,0,0,0.0326374868039701,0,0,0,0,0,0,0.12923947787503,0,0,0.0721082222017908
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0945874160690274,0,0,0.336920322646018,0,-0.0591654784927607,0,0,0,-0.127941121249098,0,-0.0927063986184583,0,0,0,0,0,0,0.0464062948012303,0,0,0.121681375481845,-0.122993276998702,0,0,0,0,0,0,0.0630054329944519,0,0,-0.0433181522831841,0,0,0,0,0,0.762848171968855,0,0
X601229.CH.EQUITY,0.120138773123704,0,0,0,0,0.220568523892108,0,0,0.352983187062669,0,0,0,0,0,0.0497483628683354,0,0,0,0,0,0.0758466787561625,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.2120880347352,0,0.00619892595861882,0,0,0,0
X823.HK.EQUITY,0,0.115566177421964,0,0,0,0,0,0,-0.0404865708187334,0,0,0,0,0,0,0,0,0,0,0,0.125112469381961,0,0,0,0.158817567859217,-0.117318527915882,-0.162671326609657,0,0.124475948298275,0,0,0,0.139696825568084,0,0,0,0,0,0.39790083627403,0,0,0,0.0763161384984766,0,0.090375085777087,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524896950380109,0.014725817663869,0.14418808490908,0,0,0,0.0418786380961326,-3.46944695195361e-18,0,0,0,0,0,0,0.0299912998304406,0.0538402139713221,0.175915873627811,0,0,0,0,0,0,0.117376623923908,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143135093094717,0,-0.255329417574526,-0.238653024371276,-0.00814466737023308,0,0,0,-0.0727706170938511,0,0,0,0,0,0,0,0.25783545291254,0,0,0,0,0,0,0,0,0,0.371949882162354,0.634027895735754,0,-0.0744358857597216,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.699190914692642,0.033002219763141,0,0,0,0,0,0.0890629113756727,0.0702885565911293,0,0,0,0,0,0,0,0,0.0937475321891477,0,0,0.0161746339693158,0,0,-0.0438300586762995,0,0,0,0,-0.0378975275753755,0,0,0,0,0.0527931641414094,0,0.0143313615665854,0.00177658691849577,0,0,0.00347900478214191,0,0,0,0
X600918.CH.Equity,-0.0202309857349092,0,0,0,0,0,0,0.0480273699252576,0,-0.0335534016443255,0,0.159989504999634,-0.119791717119923,0,0,0,0,0,0,0,0.0687080093422081,0,0,0,0,0,0.153649456515572,0,0,-0.17700121934028,0.0170577455862325,0,0,0,0,0.0904302288295168,0,0,0,0,0,0,0.107936952522771,0,0,0,0.596057108360314,0.0398971288297512,0,0
