,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.329985576128388,0,0,0,0.0618452387352619,0,0,0,0,0.0196123863564648,0,0.0353843407617148,0,0.228437522966279,0,0,0.072490630418852,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.126732537904866,0,0,0,0.0655002669036907,0,0.043786345101227,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.13172909130178,0,0,0.100956020599868,0,0,0,0,0,0.302045558394165,0,0,0.0864631738618183,0,0,0,0.170730042452127,0,0,0.0327387298698545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0898468950606854,0,0,0.0967939079764117,0.0963303509076534,0,0,0,0,0,0.371682240835011,0,0,0,0.0113851734358859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.00710953401605326,0,0,0.00276406409132481,0,0,0,0,0,0.0637095054329931,0,0,0
X601988.CH.EQUITY,0,0.232247451622623,0.370295480729661,0,0,0,0,0,0.00604031869796138,0,0,0,0,0,0,0.0611394455161042,0.0641591000636715,0.0474176764048359,0,0,0,0,0,0.136744532383838,0,0,0,0,0.0911942195553894,0,0,0,0,0,0.075619424138955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0789532332975146,0,0,0,0,0,-0.131154383642448,0,0,0.227389485884379,0.134727370934903,0,0,0,-0.0107635367152245,0.123392937591806,0,0,0,0,0.0257342574037104,0,0,0,0,0,0.0819750642031177,0.0511923963064725,0.145333802040985,0.0363200016276745,0.136639969809506,0,0,0,0,0,0.158996257649536,0,0,0
X601658.CH.Equity,0,0,0.07174123739563,0,0,0,0,0,0,-1.73472347597681e-18,0,0.254469528337383,0,0,0,0,0,0.0208577567343181,0,0.40443757879875,0,0.0949568870245828,0,0,0,0,0,0.197781418836908,0.0785989192221552,-0.050140314625291,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.128895657644938,0.0966212746640508,0.0215032065907793,0,0,0,0,0,0.0125016235513601,0,0,0.0320532758460236,0,0,0,0,0,0.122090052094578,0,0,0,0,0.147128718937009,0,0,0,0,0.144353760006709,0,0,0,0,0,0.0283489324620869,0,0.0582970815033693,0,0,0,0,0,0,0.0288755162344075,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145104066780762,0.119936178233848,0,0.027685887308703,0,0,0.151297070816765,0,0.040143306309976,0,0,0,0,0.0136060709872531,0.0265066065264358,0.198208478790515,0,0,0.147019711111246,0,0,0,0,0,0,0,0,0,0,0.0448840053786524,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0655306633699129,0,0,0,0,0,0,0.294298763851186,0,0,0,0,0.349528607563627,0,0,0,0.023572531451147,0,0,0,0.226258298366491,0,0,0,0,-0.173137029956512,0,0,0,-0.157742284796344,0,0,0,0.0568761689890512,0,0,0,0,0,0,0,0,0.300186559594486,0,0,0
X601166.CH.EQUITY,0,0.217959557493953,0,0,0,0,0,0,0.0529597833424682,0,0,0,0,0,0.0378600077995089,0,0,0,0.0645865000402031,0.107949867883636,0,0,0.133426078041952,0,0,0,0,0.121270335932116,0,0,0,0,0,0,0,0,0,-0.0361403204953768,0,0,0,0,0.0962039955387032,0,0,0,0,0,0,0
