,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.852433857105215,0,0,0,0,0,0,0,0,0.163401580710654,0,0,0,0,0,0,0,0,0.160486405241901,0,0,0,0.0918724376733346,-0.373208636364592,0,0,0,0.0103203857668807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02990550499982,0
X601288.CH.EQUITY,0,0,0.602530132314629,0.271094750197193,0,0,0.0798982455757188,0,0,0,0,0,0,0,0,0,0,0,0,0.151798463906347,0,0,-0.171971343593143,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0275165331212163,0,0,0,0,0.00746600292484216,0,0,-0.0902081617780252,-0.0115452510183391,0,0,0,-0.0475354483527561,6.93889390390723e-18,0,0,0
X601939.CH.EQUITY,0.22368362867128,0.231646887373574,0,0.0194928392461497,0,0.0917975281841386,0,0,0,0,0,0,0,0,0.273497085520499,0,0,0.0331657781818962,0,0,0,0,-0.0818602893156135,0,0,0,-0.0665907930877701,0.277766945747484,0,0,0,0,0,0,0,0,0,0.019153575028607,0,0,0,0,0,0,0.081737124774224,0,0,-0.0325151211790413,0,0
X601988.CH.EQUITY,0.318428695556357,0.212942183329668,0,0,-0.0267322014812801,0.155741219064955,0,0,0,0.0752448603682788,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0933686580252382,0,0,0,-0.162009170323977,0,0.222997861163788,0,0,0,0.0500412236754443,0,0,0,0,0.0573991404934466,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.061699901599333,0,0,0,-0.287925490649286,0,0.359982667984893,0,0,0,0,0,-0.0930443282273876,0,0,0,0.0502128109182218,-0.448242825316862,0.106318299767276,0,0,0.0777066133789762,0,0,0,0,0.256578602458004,0.222306235097433,0,0,0,0.606922064572235,0,0,0,0,0,0.342546013095983,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.463489071074379,0,0,0,0,0,0,0,0.295215413617322,0,0,0.0892829668191695,0,0,-0.269219177831163,0,0,0.029155771736565,0,0,0,0,0,0.12129238102557,0,-0.110327104300072,0,0,0,0,0,6.93889390390723e-18,0,0.0251197270188207,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.319632078496695,0,0,0,0,0,0,-0.0745388617044716,0,0,0,0.0859192648462882,0,0.301333304554552,-0.117245710969705,-0.0199735293171568,0,0.0093258563890808,0,0,0.13058068893076,0,0,0.062773055280798,0,0,0,0,-0.16653519344076,5.42101086242752e-20,0.319604084234951,0,0,0,0,0,0,0,0,0,0,0,-0.0115625828160225,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.060120392189702,0,0.112890268626321,0,0,0,0.270821045749328,0,0,0,0,0.108454555543714,0.161924285387774,0.0623345976771866,0,0,0,0,0,0,0,0,0,0,0,0.186291841575045,-0.0895318155703933,0,0,0,-0.104799671106101,0,0,0,3.46944695195361e-18,0,0,0,0,0
X600036.CH.EQUITY,-0.0637874539662019,0,0,0,0,0,0,0,0,0.178208965272273,0,0,0,0,0,0,1.00352525198343,0,-0.00671342678954367,0.0757999700565806,0,0,0,0,0,-0.0309946892862692,0.0167733896229658,0,0,0,0,0,-0.0650405122699277,-0.15251490453027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.0934073075388675,0,0,0.0540374832685548,0.465009526965506,0,0.130838702101711,0,0,0,0,0.205050720452086,0,0,0,0,0,0,0,-0.100600891509594,0,0,0,0,0,0,0,0,0,0.160916500286595,0,0.0407010133226263,0,0,0,0,0.00784338143456169,0,0,0,0,-0.163979090319361,0.353526171057085,0.0752018581112397,0,0,0,0,0,0
