,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY
X601328.CH.EQUITY,0,0.0192214667841681,0,0,0,0.0294411770675226,0,0,0,0,0,0.316066374393029,0,0,0,0,0,0,0,0,0.0896298176231758,0.210242680935651,-0.0809138077362755,0.0538819744013653,0.19452298643231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119727841790575,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0406485296788574,0,0,0,0.0968075771535806,0.18628336645545,-0.0356868366175395,0,0,0.28733987235274,0,0,0.109836917659837,0,-0.0542099406232726,0,0,0,0,0.0328692792331534,0,0,0,0,0,0,0.195397385290316,0,-0.020252186104667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378528705374943,0.196215997390306,0
X000002.CH.EQUITY,0,0,0,0,0,-0.155817303947423,0,0,0.0250392583619829,0,0,0,0,0,0,0.0392098558704969,0.288753162465402,0,0,0.0674096427340303,0,0.0118238969751928,0,0,0,0.0358721959911386,0,0,0.356517496755512,0,0,0,0,0.151359422377735,0,0.0232746904632842,0,0,0,0,0.0530678563612315,0,0,0,0.0893431588225425,0,0,0.0766604986480418,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.180324563027859,0,0,0.100696208460076,0,0,0,0,0,0.130151238047747,0,0.244286752777775,0,0,0,0,0,0,0,0.120202660772559,0,0,0,0,0,0.0702266401527086,-0.290017168072337,0,0,0,0,0,0.104735467366201,0,0,0,0,0.00045576719881721,0,0,0.161975911323247,0,0
X16.HK.EQUITY,0,0,0,0.360501974604917,0,0,0,0.212324918802582,0,0,0,0,0,0,0,0,0.0785361805287364,0.0597512714326687,0,0,0,0,0,0,0.123968242028887,0,0.0445752491478599,0,0,0,0.259864216282207,-0.127262469124315,0.108579430152346,0,0,0,0,0,0,0,0,0.101629556307172,0,0,0,0,0,0.00996386611987865,0
X601601.CH.EQUITY,-0.00297753148114983,0,0,0,-0.205091708960463,0,0,0,0.22793494843978,0.34088419640918,0,0,0,0.0188639873816697,0,0,0.2177043747155,0,0,0,0,0,0.294942216916649,0,0,0,0,0,0,0,0,0,0,0,0.0445963548771567,0,0.0962129353684115,0,0.194934480936267,0,0,0,0,0,0,-0.0228778761408433,0,-0.018585390291524,0
X388.HK.EQUITY,0,0,0.154733001594184,0,0,0,0.0266871570850491,0.332956210838805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232639746349357,0,0,0,0,0,-0.161527285100555,0,0.132514749840605,0,0,0,0.161642538016714,0,0,-0.293129512680572,0,0,0,0.44792401079908,0,0.015596771547563,0,0,0.0435474030011329,0,0.121219673067378
X11.HK.EQUITY,0,0,0,0,0.158036781053547,0,0,0.13882231005507,0,0,0,0,0,0,0,0,0,0,0.108615698928903,0,0.00513845371903203,0,0,0.107577670680056,0.600398606727387,0,0,0,0,0,0,0,0.0288815755643588,0,0.0837862719127495,0,0,0,-0.110934513232209,-0.271426783761755,0,0,0,0,0,0,0,0.0447591964183809,-0.0662711527612594
X688.HK.EQUITY,0,0,0,0.180541631867749,0,-0.241918694198295,0,0,0.0124661026453461,0,0,0,0.177558639980651,0,0,0,0.219256130024243,0,0,0,0,0,0,0,0.317229121438012,0,0.389417096893414,0,0,0,0,0,-0.202639944675818,0,0,0,0,0,0,0.339070845942252,0.048214076093065,0,0,0,0,-0.221792631591329,0,-0.166714519905659,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.162309882007841,0,0,0,0,0,0,0,0,0,0,0,0.0386216750886218,0,0,0,0,0,0,0,0,0,-0.0575935192699555,0,0,0,0.261494856720076,0,0,0,0,0,0,0,0,0,0,0,0,0.186072875565377
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.350388876168929,0,0,0,0,0,0,0,0,0,0,0,0,0.0066325271621737,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.152861520990743,0,0,0,0.0336042186477774,0,0.126469948929608,0,0.362769005101759,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,-0.137488460341361,0,0,0,0,0.165528857894968,0,0,0,0,0,0,0,0,0.324740689995428,0,0,0,0,-0.120869044307014,0,0,0.0995220473615982,0,0.0794114016347185,0,0,-0.0552400972462313,0,0.0679530836821084,0,0,0,0,0,0,0.0311587258025301,0.318302227464542,0,0,0,0,0
X267.HK.EQUITY,0.237425441223774,0,0,0,0,0.0536186924645675,0.0113602919257994,0.225177580808577,0.0338660957365666,0,0,0,0,0.0484198156561264,0,0,0,0.24731278139188,0,0,0,0,0,0,0,0,0.328368577252545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.0239396959761928,0,0,0,0,0,0,0,0,0.0343467690496617,0,0,0.0292924651651251,0,0,0.0181785650465819,0,0,0.0928034906263245,0,0,0,0,0,0,0,0,0,0,0,0,0.239558743173577,0,0.431573808875257,0,0,0.0979866604459367,0.0257587859287605,0,0,0,0.0459132397815709,0,0.102552661764489,0,0
X2388.HK.EQUITY,0,0,0,0,0.38546671894594,0,0,0.0459724145843702,0,0,0,0,0,0,0.21159725704411,0,0,0.326722088680726,0.294328604445215,0,0,0,-0.184638246799694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103345987532611,0,0,0,0,0.0466208106421523,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.145387403220111,0.0379769564378978,0,0.0428951588234465,0,0,0.155967574886825,1.0842021724855e-19,0,0,0,0,0.125734236796433,0.251214652914156,0,-0.0431160749105252,0,0,-0.0228032930172611,0,0.480686716322519,0,0,0,0,0,0,0,-0.164282174900762,0,0,0,0,0,-0.280399890639544,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.297093862873455,0,0,0,0,0,0,0,0,0.176606006758263,0,0,0,0,-0.0169931379765865,0.0731130330888098,0,0,0.183428126581723,0,0,0,0,0,0,0.132774725661044,0,0.0380665562994301,0,0,0,0,0.0377468335113741,0,0,0,0,0,0.0990215125460094,0,0,0
X601818.CH.EQUITY,0,0,-0.066677455819482,0,0,0,0,0,-0.0966193395390044,0,0,0.169091124234899,0,0.240170102797436,-0.0451151284739588,0,-0.114903273035534,0,0,0,0,0.293947966935385,0,0.0163018087721496,0,0,0,0,0.154290505539885,0,0,0,0,0,0,0.15886308545947,0,0,0,-0.0130864212157495,0.0705581801843805,0,0,0,0,0,0,-0.0218816588307208,0
X600048.CH.EQUITY,0,0,0,0,0.250333492721561,0,0,-0.0363025947143841,-0.366933555575302,0,0,0,0.45150207066049,-0.0920245345528322,0,0,0,0,0,0,0,0.0548424240213672,0,0,0,0,0,0,0,0,0,0.149443442528773,0,-0.0488759956311923,0,0.24823297570986,0.0420843762914395,0,-0.146976174364384,0,0.0495909602546558,0,0,0,0,0,0,-0.00491477543279502,0
X1113.HK.EQUITY,0,0,0,-0.00833004209391526,0,-0.0754990587738639,0,0,0,0,0,0,0,0,0,0,0.0487122511999015,0.084978897124999,0,0,0,0,0.0830609045961139,0,0.149453883918622,0.139528728956225,0,0,0.0503165518088541,0,0,0,0.139815154075909,0,0,0,0,0,-0.227195547974208,0,0,0.422800120240955,0,0,0,0,0,-0.0858734112501631,0
X12.HK.EQUITY,0,0,0,0.125401289155803,0,0,0,0.0986004237133137,0,0,0,0,-0.120175888331565,-0.112627462818927,0.576891994415256,0,0,0,0.123997772243929,0,0,0,0,0,0,0,0,0,0.155794627343382,0.169961505479851,0,0,0.189219599887891,-0.0119760816380534,0,0,0,0,0,0,-0.138303322467816,0,0,0,0.132267154941924,0,-0.00345482145704748,0,0
X002142.CH.EQUITY,0,0.212524682744791,0,0,0,0,0.256498463062102,0,0,0,0,0,0,0.318004053482662,0,0,0,0,0,0,0,-0.0205633457748559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166086918461819,0,0,0,-0.0273908306302619,0.16002129811445,0,0,-0.148250996499343,0,0,-0.113841870347201,0,0.155692791184676
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0654212760433985,0,0,0,0,0,0,0,0,0.440196862131471,0,0,0.0936387428017808,-0.206778253263582,0,0,0,0,0,0,0,0.113471598329269,0.0716603097929958,0,0,0,-0.0460375132221618,0,0,0,0,-0.0535827468147197,0,0.126699039378286,0,0,0,0,0,0.037585803447257,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0817323468354139,0,0,0,0,0,-0.0890418659410131,0,0,0,0,0,0,0,0.00291974659479236,0,-0.161367500586976,0,0,0,0,0,-0.0245405419036032,0,-0.179360538880823,0,0.0541993442174958,0,0,0.285475993566722,0,-0.133791622869487,0,0,0,0.150440312901095,0,0,0,0,0.363315204817502
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.291625706605903,0,0,0,0,0,0,0.00354416276562324,0,0,0,0,0,-0.542435674027431,0,0.909404855489509,0,0,0,0,0,0,0,0,0,0,0,0,0.0887735740883257,0,0,0.146922903877867,0,0,0,0,0,0,0,-0.0542261198179548,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0187817983462827,0,-0.114899525404269,0,0,0,0.199025231982331,0,0,0,0,0,0,0.0129842988876891,0,0.164520308716809,0,0,0,0,0,0,0.411559168643284,0,0,0,0,0.107333036925128,0,0,0,0,0,0,0.237896700256075,0,0,0,0,0.160959588442752,0,-0.013256658308862,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0783715122377783,0.00107680951829759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38180727889202,0,0,0,0,-0.0229770819819327,0,0,0,0,0.0449049769383847,0.0872046967097884,0,0,0,0,0.0723532359382866,0,0,0,0,0,0,0.288412827904454,-0.111808669038367,0.187145317948617
X600837.CH.EQUITY,0,0,0,0,0,0.0566196197471621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219340885817217,0,0,0,0,-0.00556404609741876,0,0,-0.0425498130359859,0,0.0257978238196031,0,0,0.171455605023652,0,0,0.125882230609631,0,0,0,0,0.321098904603314,0,0,-0.151348753678188,0.134444854608715
X601229.CH.EQUITY,0,0,0.397168477423169,0.210356940018018,0.0675983076199391,0,0,0,0,0,0,0,0,-0.0180670672632096,0,0.257125373497421,0,0,0,0,0,0,0,0,0,0,-0.183019853432716,0,0.0728454448622709,0,0,0,0,0,0,0,0,0,0,-0.194679249127962,0,0.000749212370738953,0,0,0,0,0,-0.043044928939023,0.342966760792199
X2882.TT.EQUITY,0,0,0,0,0,-0.035018095527948,0,0,0,0,0,0,0,0.0116884958493764,0,0.0619173158937165,0,0,0.0819760870305795,0,0,0,0,0,0,0,0,0,0,0.153573183640359,0,0,0,0.0305696022665363,0,0,0,0,0,0,0,0,0,0,0,0.353653638271565,0,0,0
X601336.CH.EQUITY,-0.126605711426038,0,0,0,0,0,0.0138880626385513,-0.478731410708486,0,0,0.179581754888391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134162195990924,0.228346373246706,0,0.054247308413096,0,0,0.162602666873509,0.327533754622124,0,0,0,0,0,0,0,0.296787364839665,0,0.0815938016304583,0,0,0.00307030306470658
X1997.HK.EQUITY,0,0.0282676203092395,0,0,0.021101740956546,0,0.00360167825991552,0,0.097465950427886,0,0,0,0,0,0.184099744584259,0,0.0572288678577925,8.67361737988404e-19,0,0,0,0,0.048098672877912,0.00266473689403299,0,0,0,0,0,0.230442264061495,0,0,0.302693282281117,0,0,-0.0725388552337915,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.014349166667856,0.027382595924539,0,0,0,0.138025838768526,0,0,0,0.0405621535762159,0.269218225096371,0.228319959393614,0,0,0,0,0,0,0,0,0,0,0.0967746296641486,0,0,0,0,0,0,0,0,0.0638365927265894,0,0,0.0453618493155434,-0.0874079340029437,0,0,0,0,0,0,0,0.40024911898251,-0.0381926475646941,0,0,0,0
X600015.CH.EQUITY,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534851431151232,0.130098360148792,0,0.110561861307626,0,0,0,0.312570768133603,0,0,0,0,0,0.0711331010167769,0,0,0,0.0895776809478017,0,0,0.112135921621718,0,0.140239260042812,0,0,0.0249875529069956,0,0,-6.93889390390723e-18
X000166.CH.EQUITY,0,0,0.222246076469226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354566311171062,0,0.0994939518215666,0.0249707776529244,0,0,0.0236231277141264,0,0,0.149193598936349,0,0,0,0,0,0.539826405491844,0,0
X2881.TT.EQUITY,0.143049264670557,0,0,0,0,0,0,0,-0.0908752421770083,0,0,0,0,-0.128998124914474,0,-0.158464322710286,0,0.153884012616634,0,0,0,0,0,0,0,0,0,0.060015137175928,0,0,0,0,0.0347785260097706,0,-0.0779497903225526,0.0839025258860694,0,0,-0.0965061484207016,0.658892608977073,0.243324193680469,0,0,0,0,0,0,0.192906732631057,0
X600999.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0.086423549438618,0,0,-0.205824962058198,0,0,0,0,0,0.0279395209934818,0,0,-0.102901547527573,0,0.282422904021946,0,-0.0554777526157994,0,0,0.116180181093295,0,-0.134641212064756,0,0,0,-0.0383626899009724,0,0,0,0,0.635001347773039,0.0255498733480293,0.0381573990418375,0,0,0,0,0,0.105051660958485,0,0,0.0111830841949425,0
X2891.TT.EQUITY,0.0529365213357109,0,0.665482979237931,0,0,-0.264763195964714,0,0,0,0,0,0.401178424640272,0,-0.163443473451939,0,0,0,0,-0.0345724716256502,0,-0.0491561425718959,0,0,0,0.236020657672558,0,0,-0.180264027186412,0,0,0,0,0,0,0,-0.0649477410018295,0,0,0,0,0,0,0,0,0.177254646398172,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0866430611245789,-0.0659380811771198,0,0,-0.0732496668266001,0,0,0,0,0,0,0,0,0,0,0.451992462188106,0,0,0,0,0,0,0,0.00869201366352253,0,0.275808227027106,0,0,0.0970527345555282,0.143230334537157,0.0688902003553791,-0.172360633343044,0.0779427662514007,0,0,0,0.142202767486783,0,0,0,0
