,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY
X601398.CH.EQUITY,0,0,0.293171254969422,0,0.0055231204500896,0,0,0.441196856480357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115559026029185,0,0,0,0.065540392511984,0,0,0,0.0183530517285887,0,0,0,0,0,0,0.0770029488076623,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.150811969660312,0,0,0,0,0,0.188155051155737,0,0,0.0264859674018172,0.133401709619684,0,0.0706294315400603,0,0,0.0543440154085628,0,0.134668686908167,0,0,0,0,0,0,0,0,0,0.118659197628926,0,0,0.0502648211682352,0,0,0,0,0.0384216416213139,0,0,0,0,0,-0.0215496947525174,0,0,0,0,0,0
X601939.CH.EQUITY,0.524815561297228,0.159279258570445,0,0,0,0,0,0,0,0,0,0.0510315375886159,0,0,0,0,0.0667995685938335,0,0,0,0,-0.131201125155286,0,0,0,0,0,0,0.226660553080997,0,-0.0241245161025517,0,0.1371379334829,0,0,0,0,0,0,-0.0859585310092753,0,0,0,0,0,0,0,0,0,0.143538539569292
X601288.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0.00899853050600258,0,0.558196923044773,0,-0.0892317639123719,0,0.0444125363700164,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0828723506359265,0.0807622674350915,0.0765500786670223,0,0,0,0,0.10677929709751,0,0,0,0.0570894427874416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621618980617417,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.192797688440769,0.0440644805432868,0,0,0,-0.1419062893966,0.203462332898972,0,0,0.146065161469408,0,0,0,0,0,0,0.156363368065047,0,0,0,0.157238223618057,0,-8.67361737988404e-19,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0281942460014527,0,0,0,0,0,0,0,0,-0.0708248273025253,0,0.351567362370181
X601628.CH.EQUITY,0.118072825506733,0,0,0,0,0,0,0,0,0,0,0,-0.0782071608154916,0,0,-0.217042482330696,0,0,0,-0.0306651938521137,0,0.168546159042694,0,0,0.0507620200151312,0,-0.105837701846126,0,0,0,0,0,-0.00570749052454274,0.552539923411401,0.038908445757925,0,0,0,0,0,0,0,0,-0.0619691657379425,0,0.105003985827422,0,0,0,0
X1299.HK.EQUITY,0,0,-0.230992296255652,0,0,0,0,0,0,0.128555679563494,0,0,0,0,0,0,0,0,0,0,0,0,0.0205534213737183,0.103949709414434,0,0,0,0,0,0,0,0,0.204580860231017,0,0,0,0,0.0110755574210488,0,0.175843424648939,0.0342272628352422,0.102225629252228,0,0.315026290147136,0,0,0.271020325802896,0,0,0
X601988.CH.EQUITY,0.167151530064111,0,0.0958881596443611,0.376161036346313,0,0,0,0,-2.71050543121376e-20,0.0473088093063302,0,0,0.181364537295819,0,0,0,0.133010129162627,0,0,0,0,0,0.00271071465300922,0.0209401692277492,0,0,8.67361737988404e-19,0,0,0.0960210364128166,1.73472347597681e-18,0,0,0,0,0,0.0187582673850329,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.247374721048203,0,0,0,0,0,0,0,0,0,0,0,-0.0858296941956513,0,0,0,0,0,0,0,0,0,0.367069871726619,0,0.0745780879628016,0,0.0631059515281537,0,0,0,0,0.0437051854694447,0,0,0,0,0,-0.0164181885381301,0,0.224351027708296,0,0,0.103948410819472,0,0,0,0.123814242368077,0,0
X388.HK.EQUITY,0,0,0,0,-0.278887116343428,0,0.272979076756858,0,0,0,0,0,0,0,0,0.0179825836071134,0,0,0,0,-0.106576299464919,0.422471991704022,0,0,0,0.0135614966464475,0,0.00863318486206585,0,0,0,0,-0.192306080166167,0,0,0,0,0,0.0916881530238151,0.125431247135852,0,0,0,0,0,0,0.0678704732656028,0,0,0
X601166.CH.EQUITY,0,0,0.0237174750931771,0,0,0,0,0,0.0177544554755675,0,0,0.041587133255771,0.163508182357666,0,0,0.140937679816607,0,0,0,0,0,0,0,0,0,0.00644391235166891,0.186177586513632,0,0.382290837690685,0,0,0,0,0.0213626719740059,0,0,0.0103276233928547,0,0,0,0,0,0,0,0,0,-0.0127429767685072,0,0,0
