,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.260340474264033,0.377351699099586,0.228446862958007,0,0,0,-0.22237371637258,0,-0.0517314935330918,0,0,0.129157147844187,0,0,0,0,0,0,0,0,0,0,0.314883860605609,0,0.153552635584594,0,0,0,0.00273791804078707,0,0,0,0,-0.0625414657243029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144611731632269
X601939.CH.EQUITY,0.0395817173802158,0,0.0338826270805467,0.199594141942884,0,0,0.0545779234659563,0,0,0,0,0,0,0.292542600985302,0,0,0,0,0.208367142529747,-0.0680540242084548,-0.0338418929360368,0.203044993181382,0,0,0,0,0,0,0,0,0,-0.0428118766091541,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.357539475881101,0.321370055679574,0,0,0,0,0,0,0,0,-0.0117904140101395,0,0,0,0,0,0,0,0,0,0.068795283385905,0.00377861111883988,0,0,0,0.110993190480963,0,0,0,0,0,0.110674831904835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842856124458179
X601988.CH.EQUITY,0.103278117667707,0.133056843575415,0.168234487435534,0,0,0.136773259326442,0.120686960502601,0,0,0.376938499552665,0,0,0,0,0,0,-0.100764245548793,0,0,0,0,0.104325775988207,0,0,-0.209548852453323,0,0,0.0642027176414285,0,0.0946421684973166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117600300937332,0
X5.HK.EQUITY,0.179964488396115,0,0,0,0,0,0,0,0,0,0.199411425094769,0,0,0,0,0,-0.0651904015998723,0,0,0,0,0,0,0.0320642324311071,0,0,0,0,0,0.554380482795387,0,-0.0285157106900258,0,0,0.283418402054752,0,0,0,0,0,0.154507177473781,0,0,-0.0296468331364802,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.00620573745673528,0.116621020583648,0,0,0,0.0959238567671111,0.255524334738362,0,0,0,0,0.00171101537777458,0.0610340241424242,0,0,0,0,0,0,-1.73472347597681e-18,0,0.198160980407448,0,0,0,0.0106396943633285,0,0,0,0,0.0248444998769861,0,0,0.00932102909500925,0,0,0,0.0877058869508897,-0.0300217175088089,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0808508341282341,0,0.0464925246689676,-0.00248820676168296,0,0,0,0,0,0,0.341874207355202,0.0647928144662395,0,0,0,0,0,0.358438322201625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043753439901954,0,0,0.0529089374227041,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.107073840626414,0,0,0,0,0.158798035175757,0.0663243898668645,0.279728561108468,0,0,0,0,0.0437301523830277,0,0,0.0719809968617557,0.0339534469492436,0,0,-0.0105340891865705,0.0678428396378853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147046755061971,0.124485447437744,0,0
X600036.CH.EQUITY,0,0.293929902341364,0,0,0,0,0,0.116623336045084,0,0.273659329887655,0,0,0,3.46944695195361e-18,0,0.128665552423002,0,0,0,0,0,0,0,0,0,0,0.00223045947956895,0,0,0,0,0,0,0,0,0,0,0.205466505490096,0,0,0,-3.46944695195361e-18,0,0,0,0.196555609971707,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.117006414724281,0,0,0,0,0,0,0.270269056571513,0.013220330575226,0.0437445992269128,0,0,0,0.0840554514328585,0,0,0,0,0,0,0,0,0,0,0.217093958448279,0,0,0,0,0,0,0,0,0,0,0,0.290781861509713,-0.0729887045180177,0,0,0,0,0,0,0,0,-0.129114304576047
X267.HK.EQUITY,0,1.73472347597681e-18,0,0,0.0976003069079845,0,0,0,0,0.234753358296656,0,0,0,0.00834892755299722,-1.38777878078145e-17,0,0,0,0,0,0.307137032560532,0,0.256953781678584,0,0,-0.065743130924886,0,0,0,0,0,0,0,0.229792858169132,-0.167635304593796,0.118379493808336,0,-0.184429709416843,0,-0.0339090021381467,0,0,0,0,0,-0.16043374077313,0,0,-0.0850933348276151,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0165305043620362,0,0,0.061260929140389,0.0944663385442862,0,0,0,0,0.0263548814904835,0,0,0,0,0,0,0.336998017330433,0,0,0,0.0479499003298575,0,0,0,0,0.236738008783802,0,0,0.0510508141485592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
