,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0188103251510723,0,0,0,0,0,0,0,0.225696834618236,0.165026799682988,0,0,0,0,0,0,0,0.0189474671917048,0,0.0401620480402044,0.238320100495749,1.73472347597681e-18,0,0,0.225605467570294,0,0
X388.HK.EQUITY,0,0,0.22670592942393,0,0,0,0,0.457324637654001,0,0,0,0,0,0,0,0,0.00224110358923687,0.036636654410775,0,0,0,0,0,0,0.0103343956819012,0,0,0.0553580374262052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130412478321426,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0794387278223183,0,0,0,-0.121557001618924,0,0,0.15973040143076,0,0,0.0986973085117994,0,0,0,0,0,0,0,0,0,0,0,0.029201211122998,0,0,0,0,0,-0.0632814789808309,0,0.144194241097774,0.179069699375157,0,0.262637570417722,0.137948591807986,0,0.0881331141753258,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.104787276420358,0.249052428616362,0,0,0.0167585693701815,0,0,0,0,0,0,0,0,0,0,0,0.0621038220711321,-1.35525271560688e-20,0,0.263589537340744,0,0,0.121393613536815,0,0.0255696940048731,0,0,0,0,0.0943512345512535,0,0,0,0.00419661515055107,0,0.0884609369788577,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.219956450132434,0,0,0,0,0,0,0.0789115492296853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141530229974669,0,0,0.197766287808168,0,0,0.108945931204227,0,0.11951972727167,0,0
X600016.CH.EQUITY,0,0.112156219358511,0,0,0.141094448668988,0,0,0,0,0.0389989682251262,0.3626373112153,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0399081794410819,0,0,0.0684256225047194,0,0,0,0,0.0112229006588127,0,0,0,0,0,0,0,0,0,0,0.102359009343238,0,0,0,0,0.0827810973255573,0.0881889746233006,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0.0225958470965629,0,0,0,0,0,0,0,0.0692754169879782,0,0,0,0,0,0,0,0,0,0,0,0,0.21538109683075,0,0,0,0.549918391225364,0,0,0,0,0.0586178854117657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0466355857450819,0.00401724917265748,0.284093178469206,0,0,0.0554420753098049,0.104300654295964,0.0425499667437689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479204385549307,0,0,0,0,0,0,0,0,0,0,0.0679816141541087,0.261365397434417,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.227750964697599,0,0.3173678510349,0,0.136529980801241,0,0,0,0,0,0,0,0,0,0,0,0,-0.09402688020395,0.157805213850294,0,0,0,0.779180168736129,0,0,0,0,0,0,0,0,-0.104376075576379,0,0,0,0,0,0,-0.130446142539727,0.0949149123482936,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0863630035522817,-0.0227723205004088,0,-0.0191834685616151,0,0,0.0302689196293659,0.167580752199986,0,0,0,0,0,0,0,0,0,0.307466001960182,0,0,0,0,0,0,0,0,-0.0818865202977088,0,0,0,0,0,0,0.209365952231135,0.292776068411243,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158650210749658,0,0,0.190655262891238,0,0,0,0,0,0,0.204486252924485,0,0.0142232431003469,0,0,-3.46944695195361e-18,0,0.267745392532153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426386584739276,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.162418001064202,0,0,0.00200306704842653,0,0,0,0,0,0,0.0227266102739151,0,0,0,0,-0.0177562972139987,0,0.382421345332561,0,0,0,0,-0.0787532196777657,0,0,0,0,0,0.080385391304932,0,0,0.386296599397179,0,0,0,0,0,0,0,0,0,0.0326692403981227,0,0,0.100949641773433
X1109.HK.EQUITY,0,0,0,0,0,0,0,0.261186868587865,0,-0.146136854613596,0,0,0,0,0,0.0896718244706412,0,0,0,0,0.51375214552705,0,-0.0974464782949277,0,0.0367005528121865,0,0,0.136053066644538,0,0,0.268416228938905,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.190685518849634,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313768711905819,0,0,0,0,0,0,0,0,0,0,-0.042498733248369,0,0,0,0,0,-0.0344291957366208,0,0,0.109406219714605,0,0,0.306006257097235,0,0,0,0,0,0,0.714544870483962,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.19879007586397,0,0,0,-0.0361315900234355,0,0,0,0.299444139400385,0,0,0,-1.38777878078145e-17,0,0.0952528353874729,0,0,0,0,0,0,0,-0.00864386421941448,0,0,0.0909632124757565,0,0,0.0964804563892816,0.064898064169593,0,0,0,0,0.0815506622605881,0,0.0739528001651203,3.46944695195361e-18,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.00388412974041656,0,0,0,0,0.376015611541771,0,0,-0.0577210390508938,0,0,0,0,2.77555756156289e-17,0,0,0,0.590944777819548,0,0,0,0,0,0,0,0,0,0.0555553383076771,0,-0.032765297861388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184699437817894
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0282429756685413,0,0,0.0135236389639337,0.068775499565307,0,0,0,0,0,0,0.451878877748955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186086226243374,1.73472347597681e-18,0,0,0,0.014459155559461,0,0.140910995505218,0,0,0,0.177141724419873,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134500329940781,0,0,0,0,0.0184972702633861,0.0445085477665843,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.256720044682599,0,0.211776693726837,0.0661543255874969,0,0.0608002666797656,0,0.127386741475246,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0732534228300869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332122510300503,0,0,0,0,0,0.0640635919584412,0.125541822400782,0.208287105230597,0,0,0.215690794547439,0
X002142.CH.EQUITY,0,0,0.169578100283767,0,0,0,0.129643375151824,0,0,0.198076869611086,0,0,0,0.00826949591680618,0,0,0,0.117871654737518,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.241310857229303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.113841044244037,0,0.06609962680167,0,0,0,0,0,0,0,0.0390986838101883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942230683810551,0.273806252153416,0,0.183594996009034,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.149130399007302,0,0,0.181838002521419,0.00490540899410682,-0.056090404075123
X1113.HK.EQUITY,0,0,0,0,0.0309308350321758,0,0,0,0,0,0,0,0,0.106312704017631,0,0,0.229933187145349,0.0767339657458772,0,0,0,0,0,0,0,0.0666608775349272,0.0897793591921642,0,0,0,0.152252028818066,0,0,0.013256062996931,-0.12306779958985,0,0.269624040405669,0,0,-0.254977967433841,0,0,0,0,0,0,0.224840468667808,0,0,0.0704798660138483
X12.HK.EQUITY,0,0,0,0,0,-0.0261385214526358,-0.187050236892856,0.145376082317958,0,0,0,0,0,0.451349137638174,0,0.00841451683172454,0.423310703756917,0,0,0,0,0,0,0,0,0.100307368156673,0,0,0,0,0,0,0,0,-0.175959501944786,0,0,0,0.232660389605518,0,0,0,0,0,0.117764076190021,0,0,0,0,-0.057230089693534
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133423057551183,0.188718418051251,0,0,0,0,0,0,0,0,0,0,0,-0.0477715842873807,0,0,0,0,0.456977460445181,0,0,0.0592263594916717,0,0,0,0,0,0,0.0464514680995632,0,0.113541356803202,0,0,0,0.146670538394208,0,0
X823.HK.EQUITY,0,0,0,0,0,0.00800127194014102,0,0,0,-0.124231862104427,0,0,0,0,0,0,0.0702275690372854,0,0,0,0,0.141214278037782,0,0,0,0.107964382560226,0,0,0,0,0,0,0,0,-0.189715417020071,0,0.289282257880109,0,0,0,0,0.107097950415416,0,0,0,0,0.217327562680136,0,0.0375703894386724,0.164342148217526
X601229.CH.EQUITY,0,0,0,0.0537793817489466,0.0564444416365149,0,0,0,0,0.112702798841541,0.207643300352072,0,0.133473094060504,0,0,0,0,0,0,0,0,0,0,0.146559210242058,0,0,0,0,0,0.12303968851986,0,0.0196335366740876,0.0382768077761018,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.107962267039295,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.136090415303241,0,0,0,0,0,0,0,-0.01803077954741,0.190684817773743,0.0925090512001609,0,0,0,0,0,0,0,0,0,0,0,0.124445290067123,-0.103393137938379,0,0,0.44582655403779,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0191382966396293
X2882.TT.EQUITY,0,0,0,0,0,0.196717618213194,0,0,0.139678563514521,0,0,0,0.0673965680989305,0,0,0,0.00636164612649694,0,0.0605348508589721,0,0,0,0,0,0,0,0,0,0.287036115374003,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.380852118346297
X601336.CH.EQUITY,0,0,0.0812433444501458,0,0,0,0.0745550521301086,0,0,0,0,0,0,0,0,0,0,0.301127871453845,0,0,0,0.130780594218123,0.0297192579581789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153678334539023,0,0,0,0.00396490658858304,0,0,0,0,0,0,0.206430162162564,0
X000166.CH.EQUITY,0,0,0,0,0,0.0344843722230349,0,0,0,0,0,0,0,0,0.0463801082864818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232997610783692,0,0,0.00134691882585135,0,0,0,0,0.403413205189505,0,0,0.232590745776546,0,0,0,0.231616680703184,0,0,0,0.101718679049886,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524312752712222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763961306214075,0.0648806663053731,0,0,0,0,0,0,0,0,0.0478435872251388,0.124198874069433,0.260513289757207,0,0,0,0.110433879132806,0.171043774255098,0
X601169.CH.EQUITY,0,0,0,0,7.93753683134227e-05,0,0,0,0,0,0,0,0.229235661587973,0,0,0,0,0,0.025042661168622,0,0,0,0,0.103416925477426,0,0,0,0,0,0,0,0,0,0.0590680664226887,0.0447611822876436,0,0,0.0671847330287515,0,0.00939176123683421,0,0,0.120509966336772,0,0.0370196254227436,0,0.3321384418588,0,0,0
X600015.CH.EQUITY,0,0.0244472946929827,0,0,0,-0.0696178616448059,0,0,0,0,0,0.523213792291176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192224677781199,0,0,0,0.0370303417433689,0,0,0.25673437366193,0,0.00787758682149891,0,-0.0471310685220714,0,0,0,0,0.0201282074928729,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269130125245597,0,0,0,0,0,0,0,0,-0.0212867551008163,0,0,0,0,0.0587472041921722,0,0,0,0,0,0,0.154459338788514,0,0,0.310702885790606,-0.04045455596174,0,0,0,0,0.173803364312053,0.29286506468322,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487530902499039,0,0,0.100513836405391,0,0,0,0,0,0.086696552537805,0,0,0,0.225455602957436,0,0,0,0,0,0.0344831321925364,0.0506490994297032,0.157270275692084,0.0344831463969054,0,0,0.0833339035550998,0,0,0,0.218538713991992,0,0
X2886.TT.EQUITY,0,0,0,0,0,-0.169605026805592,0,0,0,0,0,0,0,0,0,0.0857995254222024,0,0,0,0,0,0,0,0,-0.525949195908421,0.180090613477539,0.203752757078399,0,-0.00795255674751836,0,0,0,0,0.335218926173779,0,0.498771441973884,0,0,0.00882926117002191,0,0,0.292699279238703,0,0,0,0,0,0,0,0
