,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.230112689855171,0,0,0,0,0,0.0904061594802368,0,0.0368516805140433,0,0,-0.118595133393933,-0.00810138034353057,0,0,6.93889390390723e-18,0,0.937038461988088,0,0,0,0,0,0,0,0,0,0.0579421370592859,0,0,0,0,0,0,0,0,-0.264020730352119,0,0,0,0,0.163753131714652,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871306036382528,0.143205959484463,0,0.0571065673722643,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0751095082494447,0,0,0,0,0.0319873371584892,0,0,0,0,0,0.00678648986067147,0,0,0,-0.162884283474834,0,0.151998144522336,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0955523541555007,0,0,0,0,0,-1.38777878078145e-17,0.0849626379909214,0,0,0,0,0,0,0,0,0.129515671916587,0,0,0.0187191649579619,0,0,0,0.162750628738916,0,0,0.120276605833389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.122556315464258,0,0,0.199731296792763,0.183783663342927,0.0940354471512356,0,0.271373002238346,0,0,0,0.0850468052926145,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.105290595742667,0,0,0,0.0171068328249011,0,0,0,0,0,0,0,0,0,0.0717907540901634,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0223045657272877,0,0.0882440985269322,0,0,-0.269413510268623,0,0.0701488286908196,0.0870575943301757,0.0246679882997155,0,0,0,0,0,0,0,0.00376418827365596,0,0.0487948480245261,0,0,0,0.0926946200316591,0,0,0,0,0.421526724263455,0,0,0,0,0,0,0,0,0,0,0,0.206752388941555,0,0.124564028406612,0,0,0,0,-0.0747137621543739,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0.585897570363292,0.0555318814505001,0,0,-0.0893989857844445,0,0,0,0,0,0,-0.534812241499829,0,0,0.0521364649851895,0,0.00967952571832206,0,0.0369432031497115,0,0.0606026597055231,0,0,0,0,0,0,-0.187025377748251,0.0678820380325306,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0558665335109918,0,0,0,0,0,0,0,0,0.118339106806921,0,0,0,0.245388836259574,0,0,0,0,0,0,-0.00457032101380464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850300023813458,-3.46944695195361e-18,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.284735097437773,0,0,0,0,0,0,0.0187238259867761,0,0,0,0.0564419271557212,0,0,0,0,0.0380896818910174,0,0.291822024662221,0,0.0301574481113546,0.178431997171826,0,0,0.140901905694267,1.38777878078145e-17,0,0,0,0,0,0,0,0.0229440124027374,0,0,0,-0.0497836016050921,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0575869262316681,-1.38777878078145e-17,0,0,0,0,0,0,0,0.140775036026179,0.111123035026027,0,0,0.160041560735627,0,0,0,0.0629271956103502,0,0.185665641677967,0,0.0682590210926512,0,0,0,0,0,0,0,0.353903910900638,0.0252634917383355,0,0,0,0,-0.0527655749668911,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0876325207614059,0,0,0.0751316824609835,0.00419721003638957,0,0,0,0,0,0,0,0.1284401026931,0,0,0,0,0,0.112577452523726,0,0,0,0,0,0.0914462225543817,0,0,0,0,0,0.00843748438496359,0,0,0,0,0,0,0,0,0,0,0,0.286906774070204,0,0,0
