,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0514499021274981,0,-0.0838878764627512,0.244668002386795,0.720791309542364,0,0,-0.11070969599544,0,0.140122311126472,0.0373995574683824,0,0,0,0,0,0,0,0,0,-0.131989386351579,-0.0888144789661256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316288790935995,0,0,0,0,0
X601939.CH.EQUITY,0.0613672287016713,0,0.00877001370843907,0,0,0,0,0,8.67361737988404e-19,-0.00502675981745593,0,0.0105657593618644,0,-0.0200624435284196,0,0,0,0,0,0,0,0.85823764850854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320012343111327,0,0,0,0.080109240214714,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.562321536360871,0,0,0,-6.93889390390723e-18,0.0435248222563961,0,0,0,0,0.0137211928780438,0,0,0.0199974543557886,0,0.139000585869153,0,0,0,0,0,0,0,-0.0974729574485179,0,0,0,0,0,0,0,0,0,0,0.174991377981641,0,0,0,0,0,0,0,0,0,0.155212430897428,0,0
X601988.CH.EQUITY,0,0,0.26657453996789,0,0,0.0200485538876156,0,0,0,-0.0570103889113751,0,0,0.0468976486847605,0,0,0,0,-0.0111267156122058,0.64501741727751,0,0,0,0,0.0128500114281249,0,-0.051808620740348,0,0.00525155564082658,0,0,0,0,-0.0802297816099779,0,0,0,0,0,0.00841518739894121,0,0,0,0,0,0,0,0,0.103914021918884,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510512611161141,0.203424885746803,0,0.171609860942566,0,-0.213804449527553,0,0,0,0.118353263297965,0,0,0,0,0,0,0,0.0820735108277224,0,-0.116120235869378,0.000772120771541013,0,0,0,0.0751407046421539,0,0.0447319264809228,0,0,0,0
X601658.CH.Equity,0.081099233977275,0,0,0,0,0,0.246518700930133,0.0768132086390336,0.609286763566389,0,0,0,0,0,0,0,0.0966288773972249,0,0,0,0,0,-0.0620686034208985,0.0267526002293111,0,0,0,0,0,0.0975612487017823,0.0952483468330819,0,-0.0530563389822966,0,0,0,0,0,0.080537096913533,0,0.0159314005477334,0,0,0,0,-0.142133565519964,0,0,0,0
X601328.CH.EQUITY,0.964554740387513,0,0,0,-0.0148371517174719,0,0,0,-0.0644430132646034,0,0,-0.133733243930329,0,0,-0.0159796713863399,0,0,0,0,0,0,0,0,0,0,0,0.0233279520276481,0,0,0.0191547580199272,0,0,0,0,0,0,0,0,-0.00414458774908012,0.14584008629685,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0145640337227128,0,0,0.17690525059865,0,0,0,0,0.174212606798352,0.00379973181386156,0,0,0,0.0339348665457126,0.0631696356023526,0.0467691151715372,0,0,0,0,0,0,0,0,0,0,0,0.197203632640573,0,0,0,0,0,0.173893025459625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.155834996714593,0,0,0.153621461781425,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.108599085659006,0.175509183851972,0,0.0744661065697446,0,0,0,0.131067209700959,0,0,0,0,0,0,0.0432171807511978,0,0,0.0178471725931814,0,0,0,0,0,0,0,0.0660214232381438,0,0,0,0,0,0,-0.0534011343092165,0.0656951397259696
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0999515343198288,0,1.14513594218904,0,0,0,0.0984204999819536,0,0,-0.073336709071144,0,0,0,0,0,-0.0553076160499184,0,0,0,0.0618681107525789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198412569399855,0,0,0,0,0,0
X601166.CH.EQUITY,0.159092569637291,0,0,0.00855993013309264,0,0,0,0,0,0.31764591924557,0,0,-0.04341744689038,0.196498904200948,0,0,0.521169880687106,0,0,-0.0901603114408678,0,-0.0718644647620317,0,0,0,0,0.042606267041268,0,0,0,0.199381479060155,0,0,-0.175318293160543,0.185798305247169,0,0,0,0,0,0,0,0,0,0.0709863091647919,0,0,-3.46944695195361e-18,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0684883334420142,0,0,0,0,0.128602914840163,0,0.111233595532522,0.084308673217739,0,0,0,0.203359175892246,0,0,0,0,0.0577428978318399,0,0,0.0096239148555452,0,0,0,0,0,0,0,0.13928147280023,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0305745254987146,0,0.0805399850644286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209648192805661,0,0,0,-0.100408223662312,0,0,0,0,0,-0.084780934214107,0,0,0,0,0,0,0,0,0.475490120863855,0,0.00576205382732601,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0534295376869104,0,0,0,0,0,0,0,0.031905518645161,0.0426774667448962,0.0779832111815505,0,-0.109649874587466,0,0.578804770696287,0,0,-0.157041782170175,0,0,0,0,0,-0.18742804766611,0,0,0,-0.508652235148875,0.454524333958412,0.123628759280084,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0282973852099836,0,0,0,0.00655734009289597,0,0,0,0,0,0,0.0725603762218134,0,0,0,0,0,0,0,0.128585857511135,0,0,0.031856882081792,-0.0538583952199731,0,0.0776948232038231,0,0,0.849040765023754,0,0,0,0,0,0.0714784229335484,0,0,0,0,0,0.0610335556061685,-0.0971761741080749,0,0.0330799763785576,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.142075604566867,0,0,0,0,0,0,0,0,0.0991733975776249,0,0,0,-0.245077018778601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671711147955956,0,0,0.195402770002546,0,0,0.0569408581348364,0,0,0,0,0,0,0.00698547060316424,0
X000001.CH.EQUITY,0,0,0,0,0,0.00471746815800703,0,0.281612061804203,0.299631767511148,0,0.0325763936509999,0.0303111964390132,0,0,0,0.0063750026239269,0,-1.38777878078145e-17,0,0,0,0,0,0.234117313606619,0,0,0,0,0,0.149497641466775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250727159255253,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0832335118311349,0,0,0,0,0,0,0,0,0.317985393331216,0,0,0.0273628129554414,0,0,0,0.0542991584758282,0,0,0,0,0.0715480078414753,0,0,0,0.257413587214656,0,0,0,0,0,0.0182405874078199,0,0,0,0,0,0,0,0,0,0,0.0173997874519951
X601169.CH.EQUITY,-0.0780110960705884,0,0.183107616995526,0.704456429641453,0,0,0,0,0,0,0,0,-0.0392458083336832,0,0,0,0.0463475324366219,0.0837477973419342,0,0,0,0.00637891362840405,-0.0265273180283722,0,0,0,0,0,0,-0.074825071073381,0,0,0,0,0,0,0,0,0,0,0,0.0758655282057081,0,-0.0828493412754602,0,0,0,0.142325911913221,-0.0167418928478799,0
X2388.HK.EQUITY,0,0,0,0.0462660135996231,0.33968249850212,0,0,0,0.188351776605275,0,0,0,0,0,0,-0.221156362154503,0,0,0,0,0,0,0.00415169903572142,0,0,0,0,0,0.0163170109796223,0,0,0,0,0.0599197251478093,0,0,0,0.00556467437387204,0.0311345732891478,-0.06601800280518,0.0717434909636785,0,0,0.341572592964007,0.0724708894761008,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0241925706080026,0,0,0,0,0,0,0.00603555963283138,0,0,0,0,0,0,0,0,0,0,0,0.226664078282689,0,0,0,0,0,0,-0.118320941588624,0.121078655362257,-0.0651768425475739,0.170708605258103,0,0,0,0,0,0,0,0,0.26048636647077
