,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.309143257261311,0.496141361372472,0.0146855973647556,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263882952436597,0.126164694961556,0,0.0843251868383735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0973588497139195,0,0,0.0819081404205671,0,0,0,0,0,0,0.187317894897992,0,0,0,0,0,0,0.274943253147326,0,0,0,0,0,0,0.000753342558359454,0,0,0,0,0,0,0,0,0.0847580963694111,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.019325631415041,0
X601288.CH.EQUITY,0.262261238708262,0.271036847402231,0,0,0,0,0,0.108097146112479,0,0,0,0,0,0,0,0,0,0,0.0710530268184903,0,0,0,0,0,0,0.14375352883657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105808380478698
X601988.CH.EQUITY,0,0,0.478002497768207,0,0.0706046127021767,0.0539749352579244,0.0382380460117926,0,0,0.0298891657357831,0,0,0.0432778498215214,0,0,0,0,0,0,0,0.274129061930058,0,0,0,0,0,0,0.175702979143144,0.120126728950501,0,0,0,0,-0.172360263522907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.361063129546811,0,0.0642308419774228,0,0,0,0,0,0,0.00746799637833302,0,0,0,0,0,0.0591157942407348,0,0,-0.0607717544470102,0.311879251057581,0,0,0,-0.269965080568347,0.387100320283772,0,-0.162505121274212,0,0,0,-0.0189764887467056,0.121805588435204,0,0,0.31687708292468,0,0,0,0,0
X601658.CH.Equity,0,0,0.0452269404106166,0.0930671709268259,0,0,0,0,0.413621592695296,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.140009848965984,0.015790710005303,0,0,0.229095573957016,0,0,0,0.0806593070907717,0,0,-0.177000543417154,0,0,0,0,0,0,0.0139623160351091,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0231675458432838,0,0.104991541086697,0,0,0,0,0,0,0,0.452322267154904,0,0,0.188805362379202,0,0,0,0,0,0.0385262311363976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490222739318942,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272522173903011,0,0,0.170900975948715,0,0,0.0140487330140095,0,0.0597168040401834,0,0.185783452965467,0,0.230332405589571,0,0,0,0,0,0.121814141333291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00321125932830686,0,0,0,0,0,0.474280927132536,0,0,0,0,0.131309338787765,0,0,0,0,0,0,0,0.200760559182314,0,0,0,0,0,0.142467572572473,0,0,0,0.0858114806256848,0,0.0827799945680733,0,0,0,0,0.0712629324898879,0,0,0,0,0,0.162572551647066,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.206375432842811,0,0,0,0.0841257950447515,0.221989403176116,0,0,0.040221303421715,0,0,0,0,0,0,0,0,0.239583487748883,0,-0.153490517137386,0,0,0,0,0,0,0,-0.13901762981922,0,0.197302269309493,0,0,0,0,0,0,0,0,0.0190634294033543,0
