,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY
X388.HK.EQUITY,0,0,0,0,0.454019855667652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229998070840248,0,0.0404803257350532,0,0.0480136478669014,0.210481480602528,0.023699053068916,0,0,0,0.0795995795024096,0,0,0,0,0,8.67361737988404e-19,0.102892900294472,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.156136172208074,0,0,0,0.127856628215524,0,0.0906823767010685,0.0814261461488277,0,0.0729339756958784,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.132303480503772,0,0,0,0,0,0,0,0,0,0,0.0312133606379179,0,0,0
X2388.HK.EQUITY,-0.221484629601252,0.376194971200563,0,-0.136830060215753,-3.46944695195361e-18,-0.338656148789227,0,0,0,0,0.132379539688537,0,0,0,0.0383276111336389,0,0.0503604204365708,0.813385864734161,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.082312407655689,0,0.217014104986309,0,-0.200999992055722,0,0,0,0,0,0,0,-0.190571253871947,0,0,0,3.46944695195361e-18,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137959429716757,0,0,0,0.130528441339312,0.0574427885532118,0,0.131846689862975,0,0,0.153408615948188,0,0,0.169538976616124,0,0,0,0.17789686480147,0,0,0,0,0,-0.167715287354361,-6.93889390390723e-18,0,-0.0193873114512716,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0857678725746329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498267777143266,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0363606485165341,0.223072336282884,0,0.170202585317563,0,0,8.67361737988404e-19,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0826440971119063,0,0,0,0.0928013658745914,0,0,0,0,0,0.295070620897232,-6.93889390390723e-18,0.203722003506141,0,0,0
X267.HK.EQUITY,0.0368850768317093,0,0,0,0,0,0.17846207134652,0,0,0.0671883952944309,0,0,0,0,0.023547964961554,0,0,0,-0.124382601827354,0.296625695286607,0.0832403044974704,0,0,0,0,0,0,0.0166643178695225,0.0668227865847072,0,0,0,0,0,0,0,0,0.0510880329432768,-0.184810397051003,0,0.248061466860617,3.46944695195361e-18,-0.124529515657694,0,0,0,0,0,0
X600030.CH.EQUITY,0.032030144843062,0,0,0,0,0,0,0,0,0,0,0,0.0332569285747822,0,0,0,0,0.0121543997391797,0.0732926550631681,0,0,0,0,0.0484408797406254,0,0,0,0,0,0,0,0,0,0,0.0807373315314396,0,0,0,0,0.46987240998708,0,0,0,0,0,0,0,0.408101056071869,0
X1109.HK.EQUITY,0.344361528931792,0,0,0,0,0,0,0,0.0414311794563237,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.33652544333871,0,0,-0.0523930065922798,0,0,0,0.21184696800445,0,0,0,0,0,0.209896027851584,0,0,0,0,0,0,0,-0.0508406530577364,0,-0.223736149910418,0.0916868371257667,0.0827042657607307,0,0.0624237548477442,0
X601818.CH.EQUITY,0,0,0,0.342253296756672,0,0,0.363399009806501,0,0,0,0,0,0,0,0,0.00409033463674137,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662182202488636,0,0,0,0,0,0,0,0.0201384711743681,0,0,0.037411298524972,0,0.068800223727011,0,0,0,0,0,0.0464513070116023
X2007.HK.EQUITY,0,0,0,-0.205970466103446,0,0,0,0,0,0.0348471379421143,0,0,0.0923620573378165,0,0,0.0404203133033984,0,0,0,0.0338464266971281,0,0,0,0,0,0.393624441741816,0,0,0.113554869778125,0,0,0,0,0.149367901946404,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774069953877487,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.0087649107084958,0,0,0,0.14304724892528,0,0,0,0,0.230095355890105,0,0,0,0.0988612817169692,0,0,0.0924832819166663,0,0,0,0.190526226545103,0,0,0,0,0,0.337576186815154,0,0,3.46944695195361e-18,0.030497326282179,0,0,0,-0.00811711767801787,0,0,-0.108721652275162,0,0,0,0.139260362256114
X823.HK.EQUITY,0,0,0,0.0987277038527914,0,-0.0830643611738054,0,0,0,0,0,0,0,0,0.161904773643057,0,0.175824308564509,1.38777878078145e-17,-0.063353203101976,0.202754608588962,0,0,0,0,0,0,0,0,0,0,0.140903489752291,0,0,0,0,0,0.285697066375133,0,-0.12806960826112,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,-0.00575436801657442,0,-0.305083224861202,0,0.543645782957695,0,0,0,0,0,0,0.024276776705408,0,0,0.0408669373408547,0,0,0,0,0,-0.328056657542208,0,0,0,0,0,0,0,0,0,0,0.201572000133097,0.391755332022095,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0.114287184224202,0,0.284603863886794,0,0,0,0.198820904962877,0,0.0975625565715591,-0.225957459768879,0.0575616786388715,0,0,0,0,0,0,0.00124718238575821,0.00391253162636214,0,0.241413713902672,0,0,0,0,0,0,0,0,0,0,0,0,0.213714877089285,0,0,-0.304544118560346,0,0,-0.0958290569642393,-0.0770014782191181
X601688.CH.EQUITY,0,0,0,-0.136823745120662,0,0,0,0,0,0,0,0,0,0,0,0,0.0495424858418828,0,0,0,0,0,0,0,0,0,-0.0829143996109405,0,0,0.0243535954577556,0,0,0,0.151804393756562,0,0,0.0278390542104616,0,0,0.328055707343556,0,0,0,0,0.513635140367197,0,-0.11701229606446,0,0.0204157778953643
X001979.CH.EQUITY,0,0,-0.0435529666135642,0,0,0,0,0,0,0,0,-0.0659008238818551,0,0,0,-4.33680868994202e-19,0,-0.0281731898452392,0,-0.0573936017352508,0,0,0,0,0,0,0,0.109539745074855,0,0,0,0.221353683959382,0,0,0,0,0,-0.0062727576143691,0,0,0.136912321973729,0,0,0.445767755945174,0,0,0,0.140389991567478,-0.145268712444263
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0648075012658791,0,0,0,0,0,0,0,0,0.0244918870653447,0,0.0151440740576788,0.178335570189684,0,0.0140220593343683,0,0,0,0.0320249299547573,0,0,0,0,0,0,0,0,0,0.144053885740632,0.0563214577438732,0,0,0.261028129519084,0,0,0.268037602866758,0
X601336.CH.EQUITY,0.00806045290960265,0,-0.216892217994949,-0.0364931882343472,0,0,0.0142504531930007,0,0.238595030422705,0,0,0,0.141021900691732,0,0,0,0,0.183885227532571,0,0,0,0,0,0,0.069485701503384,0,0,0,0,0,0.0857356249345271,0,0,0,0.141443009249446,0,0,0,0.277713273737979,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0.0293194696983351,0,0,0,0,-0.0631572948232378,0,0.107286981992438,0,0.0854463354012194,0.0867416219508166,0,0,0,0,0,0,0,0.0399162262099189,0,0,0.196941134926273,0.392453809445225,0.285043487833197,0,0,0,0,0,0,0,0,0,0,-0.0433182229909772,0,0,0,0,0,0,0.0890546910828371
X601229.CH.EQUITY,0.448792475808655,0.181847511092925,0,-0.0860542678516593,-0.138918591698997,0,0,0,0,0,0.000607408395496414,0.158012164633333,-0.0915249398349929,0,0,0,0,0.0425617757968807,0,0,0,0,0.132291803274697,0,0,-0.10938787617883,0,0,0,-0.115551175050608,0,-0.0251658775412459,0,0,0,0,0,0,0.145196128896834,0,0,0,0,0,0,0,0.174400240172673,0.218872641864154,0
X002142.CH.EQUITY,0,0.496702988641153,0.239131225044999,0,0,0,0,0,0,0,0,0,0,0.0183188798650299,0,0,0,0,0.263257769804828,0,0,0,0,-0.0106713432154312,0,-0.204669855263833,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.130699603885223,0,0,0,0,0.00553085891638659,0,0
X600837.CH.EQUITY,0.0546264791377107,0,0,0,0,0,0,0,0.235177232189449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15188981025041,0,0,0,-0.0440593864548421,0,0,0,0.132280555613696,0,0.0505839698776676,0,0,0,0,0,0.20199959829939,0,0,0,0,0.0868569055079058,0,0,0.0723168834816977
X601066.CH.EQUITY,0,0,0,0,-0.210842045729576,0,-0.27447694129465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443440764967584,0,0,0.0520983666205987,0,0,0.111067276843811,0,0,0,0,0,-0.369907359019136,0,0,0,0,0,0,0.186335425386686,-0.066301282017364,0.0565216050342111,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.00329061932324626,0,0,0,0,0,0,0,0,0,-0.0433587203869281,0,-0.00205225759821664,0,0,0,0,1.73472347597681e-18,0,0,0,-0.145881468771625,0,0,0.133750700833113,0,-0.0327613448285889,0.145700974947118,0,-0.0527240231413852,0,-0.0301350562668904,0,0,0,0,0,0.118707732791326,0,0.223056250315588,0,-0.0253473605143971
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0583400227321526,0,0,0,0.0190205794524164,0,0,0,0,0,0,0.165512333145194,0,0.202599321101586,0,0.177363410480917,0,0,0,0,0.0278516120291709,0,0,0,0,0.02369308094367,0,0,0,0,0,0,0.438205578611353,0,0,0,0.00424394231167625,0
X601169.CH.EQUITY,0,0,0,0,0.0662311709208126,0,0,0,-0.0763185525208777,0,0,0,0,0,0,0,0,0,-0.0171706253937596,0,0,0,0.0709554661764355,0,0,0,0,0,0,0.139166444648057,0,-0.0751767258785704,0,0.480822083158121,0.0209668879318357,0,0,0,0,0,0.130397789155735,0,0.869106027967911,0,0,-0.283206329530309,0,0,0
X000166.CH.EQUITY,0.0498792793975606,0,0.0322010397594794,0,0,0,0.0499749863825279,0,0,0,0,0,0.189493845937548,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0112989159209552,0.0934999912983943,0,0,0,0,0,0.101527835144204,0,0.0674465547613607,0,0.00628142919259571,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.4248091456727,0
X002736.CH.EQUITY,0,0,0.0850587127361295,0,0,0,0,0,0,0,0,0.0288303366414685,0,0,0.370231753854062,0,0,0,0,0,0,0,0.0255207710927065,0,0.265979405518572,0,0,0,0,0,0,0.049903084733516,0.0382421284266892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.204467042474947,0,-0.161572756200419,0,0,-0.299333099583272,0.151813904739245,0,0,0,0,0,-0.0380102897016067,0,0,0,0.107805772519298,0,0,0,-0.120497231128659,0,0,0,-0.305224101204515,0,-0.201985918321286,0,0.188049390723526,0,0.374082765769707,0.355773396486995,0,0,0.283674978190749,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0.00510455965713796,0,0,0,-0.0455888881986711,0,0,0,0,0,0,0,0,-0.0332124321048996,0,0,0,0.0100404519070568,0.128049762869676,0,0,0,0,0.0418972252453921,0,0,0,0,0,0,-0.0351309031297219,0,0,0.419814297584492,0,0,0.144884614074463,0,0,0.148206730217358,0.0198504031101592,0,0,0.130328024997112,0.300732024109098,0,0,0
X17.HK.EQUITY,0.224059358797417,0,0,0,0.098598676320055,0,0,0,0,0,0,-0.0480370423724084,0,0,0.0521820153353119,0,0,0.0520595776638513,-0.00676938498579849,0.00756999604262727,0,0,0,0,0,0,0,0,0,0,0.375631880276367,0,0,0,0,0,0.0533840008607429,0,0,0,0,0,0,0.294055163200407,0.168281049262656,0,0,0,0
