,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY,X601881.CH.EQUITY,X000002.CH.EQUITY,X000166.CH.EQUITY,X600048.CH.EQUITY
X2882.TT.EQUITY,0,0,0,0,0.0303802597840034,0,0,0.529012906378089,0,0,0,-0.0194079170094428,0,0,-0.208149158277151,-0.070850603456683,0,0,0,0.00137643809152568,0,0,0,0,0,0,0,0,-0.0763293932546619,0,0,0,0,0,0,-0.0938484135251558,0,-0.0408223105287841,0,0.698471664949278,0,0,0,0.196652294573526,0,0,0,0,-0.125455684078535,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21994426462219,0,0,0.163087269942578,0,0,0,0.501608669484794,0,0,0,0,0,-0.244490695221031,0,0,0,0.435473697093968,0,0,0,0.168831590980619,0,0.0243536483117764,0.0884015560145427,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.187016239152059,0,0,0,0.226307131787755,0,0,0,0,0.151853069969067,0,0,0,0.0186122008528016,0,0,0,0,0,0.36530239547501,0,0,0.19946668060759,0,0.0662977946853622,0,0,0,0,0,0,0,0,0.0111488967363722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141934523459069,0,0
X600926.CH.EQUITY,0,0.0638094065689059,0,0,0,0,0.132841464293612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363258068075073,0,0.167807855839182,0,0,0,0,0,0,0,0,0,0,0.00867399596599105,0,0.332110763275616,0,0,0,-0.048790534162034,0,0,0,-0.0326360245281602,0,0,0,0.111254393500444,0,0
X601319.CH.EQUITY,0,0,0,0,0.280710214817069,0,0,0,0,0,0.295242919314644,0,0,-0.127864089016247,0,0.0942057840921485,0,0,0,-0.0240629610989604,0,0,0,0.00514841747734042,0,0.129654669155634,0.0674087613781427,0.167672127485736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228194594839573,0,0,0,-4.33680868994202e-19,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,-0.0744104174081661,0,0,0,0,0,0,0,0,0,0,0,0.039615080721583,0.310422589475224,0,0,0.172185468017512,0.0737503348590874,0,0,0,0,0.169169810296312,0,0,0.106717089646564,0,0,0,0,0,0,0,0,0,0,0.0952159874260694,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.11421692419778,0.180561375187003,0.0755588640777509,0,0.0851626350417241,0,0,0,0,0,0,0,0,0.0220750895710034,0,0,0,0,0.0940845643930719,0,0.270574853055787,0,0.235693808843425,0,0,0,0,0,0,0,0,-0.0568101769605843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606290100348216,0
X600030.CH.EQUITY,0,0,0,0,0.0847097236011341,0.149443015738687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998058530651973,0.0112353331666962,0,0,0,0,0,0,0,0,0,0.0915516447516115,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0845762012365992,0,0.250172707940123,0
X5880.TT.EQUITY,0,0.0578808460587215,0,0,0,-0.105642000230527,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0413998125234704,0,0,0,0,0,0,0,0,0,0,0,0,0.0709836450471733,-0.0367840577081646,0,-0.0554196107959083,0,0,0,0,0,0,0.47182410694856,0,-0.00829756521370145,0,0,0,0,0,0.295605354512995,0,0,0,0
X601838.CH.EQUITY,0.240387150252802,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0292314658460947,0,0,0,0,0.0149210904577136,0,0,0,-0.0895584813062108,0,0,0,0.290324544396678,0,0,0,0.0620193925663909,0,0.0874010720703362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000987408048929643,0.0226499519998612,0.122375529937708,0,0
X601577.CH.EQUITY,0,0,0,0,0,0.259686295690442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122873440431152,0,0,0,0,0,0,0,0,0.0391973151013083,0,0,0,0,0,0,0,0,0,0,0,0.277745568972619,0,0.119631780427785,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,-0.00170457765481417,0,0,0,0,0,0,0,0,0,0,-0.0319241021912896,0,0,0,0,0,0,0.0816412419177884,0,0,0,0.00180700473814297,0,0,0,0,0,-0.133071876120097,0,0.645257287101285,0,0,0,0.177721552797241,0.0892303682221414,0,0,0,0,0.222731499151322,0.062694232312452,-0.000153216531831333,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.117853633487159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102010774905524,0,0.269194095803569,0,0,0,0,0,-0.0228283059777118,0,0,0,0,-6.93889390390723e-18,0.127513204461285,0,0.456421617381378,0,0.0788887436549823,0,0,-0.0277166232922306,0.0238022214027472,0,0.133348473408184,0,0,0,-0.0369206590287296
X2883.TT.EQUITY,0,-0.112785253912024,0,0,0,0.140921726270268,0,0,0,0,0,0,0.0282672735433711,0.199786581042481,0,0,0,0,0.0797326922006519,0,0,0,0,0,0,0,0.551480115869541,0,0,0,0,0,0,0,0,0,0,0,0.298225560627897,0,0,0,0,0,0,0,0,0,-0.112218162461352,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361309333494319,0,-0.0342534796955795,0,0.0900010212223777,0.603240612476766,0,0,0,0.14224520645374,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0569970084174054,0,0,0,-0.0251075490161055,0,0,0,0,0,0.0515539766682254,0,0,0.0594593069925177,0,0,0,0,0.0657797943013322,0,0,0,0,0,0.0201677566817003,0,0,0,0,0.138866935481571,0.0478578482771358,0,0.0221400125389793,0,0,0.64189163508541,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,-0.0265272743255471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389023213156609,0,0.223055935677668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466068095375151,-0.0406883070900201,0,0,-0.0623616021061919,0.0559822841951719,0.405301935229431,0,0,-0.0400642002278427,0,0.0317390141592511,0,0.180114366842861,0.169839754658225
X2887.TT.EQUITY,0,0,0,0,0.0208884402892574,0,0,0,0.319892504851334,0.115623382952142,0,0,0,0,0,0,0,0,-0.152661033909361,-0.1235395125984,0,0,0,0,0,0,0.256017242627252,0.0175514340081187,0,0,0,0,0,0,0.153905155742953,0,0,0.152525337023186,0,0,0,0,0,0,0,0.192079232288155,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0.175929011628614,0,0,0,0,0.0356138694618089,0,0,0,0.256115910219985,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0176721310512482,0,0.0261570996747946,0,0,0,0,0,0.156498258980559,0,0,0,0,0,0,0,0,0,0.208697164263189,0,0.0827940204231905,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0212794042139576,0,0,0,0,0.0477096973763907,0,0,0,0,-0.0750830544143413,0,0,0,0,0,0,0,0,0,0,0.0661530160977872,0,0,0.238974003586029,0.133501339612605,0,-0.397275967772595,0.00658264104104979,0.0414878533752105,0.0708712762919714,0,0,0,0.232215778705157,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,-0.0407640592437889,0,0,0,0.192635604109743,0,0,0,0,0,0,0,0.0123032941216614,0,0,0,0,0,0.230054677347168,0,0,0.117778020762793,0,0.021021613243084,0,0.138052117527971,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.121413606709146,0,0,0,0,0,0.215062452576974,0
X000002.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0.0894354306365906,0,0,0.0124324256584994,0,0,0,0,0.00859975344229566,0,0,0,0,0,0,0,0.0240504535615895,0,0,0.0728144092529085,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0567268793380475,0,0,0,0,0.111895720639648,0,0,0,0,0.487852677769124
X000166.CH.EQUITY,0,0.0164471984533145,0,0,0,0,0,0,0,0,0,0,0,0.197055057264444,-0.133497464882797,0,0,0,0,0,0,0,0,0,0,0,0,0.0665372146883142,0,0,0,0,0.251295845834313,0.210397038288641,0,0,0,0,0,0,0,0,0.422976579885042,0,0.0227168354161308,0,0.0491001320598393,0.0091698397625591,0,0
X600048.CH.EQUITY,0.145366907183898,0,0,0,0,0,0.355672406459002,0,0,0,0,0,0.0164544163839883,0,0,0,0,0,0,0,0,0.173174327694373,-0.0267449250521621,0,0.390334061308444,-0.0639003581468072,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.319819977924897,0,0,-0.0183102136660376,0,0,0,0,-0.126357465159553,0,0,0.231800439183696,0,0
