,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY
X267.HK.EQUITY,0,0,0.177736370396963,0,0.194450089710551,0,0,0,0,0.140869463356684,0,0,0,0,-0.0895938985880315,0,-3.46944695195361e-18,0,0.329436216982234,0,0,0,-0.149312456522317,0,0,0,0,0.0158146762054635,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.115643103134559,-0.270940047156534,0.46190803234542,0,0,0.0104383522267238,0,0,0,0,0,0.0354965177370318,0
X600000.CH.EQUITY,-0.174829905804861,-0.031056887638604,0,0,0,0.0572252903075638,0,0,0,0.294397869196555,0,0,-0.0637251702080292,0,0.674588218612668,0,0,0,-0.0382846075125405,0,-0.0229225347765741,0,0.0287336905436823,0,0,0,0,0,0,-0.062070178744272,0,0,0.0845850335641454,0,0,0.0541732599793967,0,-0.0876213040783361,0,0,0,0,0,0,0,0,0,0,0,0.00680332200430832
X601998.CH.EQUITY,0,0,0,0,-0.165396518618079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077591889247158,0,-0.303994593854548,0,0,0,0,0.0157482378865798,0,0.323337890952534,0,0,0,0,0.266318082989341,0,0,0,0,0,0,0.323146266358965,0,0,0,0,0,0,6.93889390390723e-18,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102682965236949,-0.194527478740347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313060533826238,0,0,0.0203212679235067,0.40430990686272,-0.129929551462634,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.11510901492688,0,0,0,0,0,0,-0.00178171539904227,0,0,0,0,0,0,0,0,0,0,-0.0100766582800124,1.73472347597681e-18,0,0,0,0,0,-0.021097230405519,0,0,-0.0434535611914096,0,0,-0.0550218469649693,-0.02089950791491,0,0,0,0,0,0
X601628.CH.EQUITY,-0.173973588585275,0.131519208620557,0,0,0,-0.0168124953750371,0,0,0,0,0,0,0,0,0,0,0.0300704566869522,0.00689983609369216,0,0,0,0,0,0,-0.0238147164024796,0,0.239682783174149,8.67361737988404e-19,0,0,0,0,0.130621430825425,-0.0203328011535441,0,0.153854943419361,0,0,0,0,0,0,0,0,0,0,-0.102568567222973,0,0.331155016556553,0.0376947241871837
X000001.CH.EQUITY,-0.161544751358921,0,-0.10382876398099,0,0,0,0,0.248515376944165,0,0,0,0,0,-0.0259014609697865,0,0,0,0,0,0.0924976589990966,0,0,0.00855428654536471,0,0.110504128039341,0.514909088396309,0,0,0,0,0,0,0,0,0.0134361167775483,0,0,0.0439927441163897,0,0,0,0,0,0,0,0,0,0,0.194881760432445,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0489885134715944,0.477187431313755,0,0,0,0.00641233491703398,0,0,0,0.00159695158439999,0,0,0,0,0.135353792393468,0,0,0,0.0544346814527743,0,0,0,0,-0.256251380305955,0,-0.0607062270257589,0,0,0,0,0.14644647509875,0,0,0,0.551555194677522,0,0
X2388.HK.EQUITY,0,0,0,0.030342677912974,0,0,0,0,0,0,0.140761184323215,0,0.0405967861233885,0.0293102445719918,0,0.0281803178225081,0,0,0,0,0.333496548069958,0.0145432602601677,0,0,0,0,0.0402406025936456,0,0,0.244409749930523,0.169764938868029,0,0,0,0.0189780923398979,0.0252228947521071,0,-0.0838575418115942,0,0,0.0387967021922164,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0587312299520078,0.0499806072482227,0,0,0.108509748396709,0,-0.197569613380688,0,0,0,0,0.0548779902693055,0,0,0,-3.46944695195361e-18,0,0.424875570634436,0,0,0,-1.73472347597681e-18,0,-0.39945552066256,0.173611602732927,0,0,0.469945145919029,0,0,-1.38777878078145e-17,0.211803455789179,0,0,-0.0637335216037876,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.170368221347911,0,0.0846054211965036,-0.225371804792438,-0.215696320764055,0.185544858300984,0,-0.0987467153631515,0,0,0,0,0,0,0.408285732613718,0,0,0,0,0,0,0,0,0,0,0,0,0.381771779886955,-2.04589325058982e-05,-0.122088034997204,0,0,-0.0901102948210143,-0.0442520754744233,0,0,0,0,0,0,0.0524497917411488,0,0,0.333496943036858,0,0,0,0
X601229.CH.EQUITY,0.648850316506062,-0.108770757099562,0,0,0.051076109381063,0,-0.161093157615352,0,0,0,0.0900890028700237,0,0,0,-0.0836945878501032,0,0,0.178582343994829,0,-0.0475412503833678,0,0,0.0591891324244256,0,0,0,0,0.148697555392448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034707306825234,0,0.373766607909166,0
X600919.CH.EQUITY,0,0,0.0314731867762755,0,0.297871634153824,0,0,0.0427053992080575,0,3.46944695195361e-18,-0.0387798931105729,0,0,0,0,0,0.385545257196417,0.0314711771698338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176571183861229,0,0.288163377485598,-0.10459892613319,-0.0495695376245431,0,0,0,0,0,0,0,0.0629261101655009,0,0,3.46944695195361e-18,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.0238000828437546,0,-0.501430124898442,0,0,0.368374785867349,0,0,0,0,0,0,0,0,-0.0432035114780406,0,-0.278441990370354,0,0,0,0.600376100603925,-0.0255541123872925,0,0,0,0,0,0.0881526023719081,0,0,-0.0763972189277469,0,0,0,0,0,0,0,0,0,0,-0.035209332035765,0,0,0.742860707867426
X2882.TT.EQUITY,-0.0332437743718093,-0.0316903149298472,0,0,0.0738492077138204,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.032326191256212,0,0,0,0,0,-0.0557173955828177,0,0,0,0,0,0.746400796895552,0,0,-0.00458083981119864,0,0,0,0,0,0,0.0133154006074109,0.172137107469656,0,0.0132366380691848,0,0,0,0,0,0,0.0227963558745742,0
X002142.CH.EQUITY,0,0,-0.0704277216032135,0,0,0,0,0,0.391759275405742,0.10228211946123,0.239805387060423,0,0.0390405782759969,0,0,0,0.15428707415828,0,-0.185606127178334,0.0647189073836793,-0.110203292476225,0,0,0.100043672296413,0,0,0,0.216682749528015,0,0,0,0.229887670551098,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389862033747744,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0429717883519206,0,0.0149290945082764,0.102822601409869,0,0.384272914563639,0,-0.457582290912656,0.0341052361635747,0,0.0446858458338119,-1.73472347597681e-18,0,0.409114209700971,0,0,0,0.0305829111657198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159276740271224,0,0,0,0.0661857608175915,0,0,0,0,0,0.178718329656185,0
X601009.CH.EQUITY,0,0,-0.0717995800067476,0.00332343398620262,0,0,0,0,0,0,0,0,0,0,0,0,0.0693895242096691,0.0918031487450151,0,0,0,0.0272706124878851,0,0,0,0.0442865917783274,0,0,0.0238497160677307,0,0,0,0.311650556100218,0,0,0,0,0,0,0,0,0,0.107492331727192,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,-0.0464367369444269,0,-0.0244849415906106,0,0,0,0,0,0,-0.0142549781780351,0,0,0,0,0,0,0,0,0,0.0104035868528501,0,0,0,0.337502140805879,0,0,0,0,0,0,0,0.383200782448301,0,0,0,0.133494472377478,0,0,0,0.115827745427359,0.0940408994798956,0,0,0,0,0,0,0,-0.127038873694071
X11.HK.EQUITY,0,0,0.0893067444662754,0,0.55177673439027,0,0,-0.131088296838286,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.059306881343525,0,0.141334420950046,0,0,-0.0453750531420263,0,0,0,0.0777093251287486,0.0171125338505331,0,0,0,0,0,0.0190796012876349,0,0,0,-0.0313502171346615,0.324135544667128,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0222814103956952,0,0,0,0.128111102996728,0,0,0,0,0,0,0,-0.0389737319759953,0,0,0,0,0,-0.0451316336732003,0,0,0,0,0,0,0,0,0,-0.0667828451040687,0,4.33680868994202e-19,0,-0.116344514279856,0,0,0.0673771575412792,0,0,0.579626252991453,0,0,0,0.0137004693190971,0.337088767092528,0,0,0.0635774273588169,0,0
X600926.CH.EQUITY,0,0,0,-0.0708890836750611,0,-0.0561588079481326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272376421091182,0,0.0804774702315137,0,0,0.0303766373675929,0,-0.153370829289262,0,0,0,0,0,0.034531606061791,-0.0363465955552455,0,0,0,0,0,-0.0798658058555043,-0.0643618544214448,0,0.684046245417542,-0.171610048923053,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,-0.0518860226015646,0,0,0,0,0,0,0,0,0.0332241447328528,0.305445515285016,0,0.294828047749465,0,0.0139413395998576,0,0.0265141808653426,0,0,0,0.221845057246944,0,0,0,0.099008373902997,0.363599863148717,0,-0.190116568935282,0.161261823690245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356034390264523,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0.19106198483325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821537326939465,0,0.0705525342812696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,-0.0418503123201502,0,-0.0461806706593108,0,0,0,-0.00505313850923579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239738843801706,0,0,0,0,0,0,0,0,0.01110054999726,0,0,0,0,0,0,0,0,0,0,0.0487687941294207,0,0.814666431042838,0.0271697916001056
X601336.CH.EQUITY,0,0,0,0,0.120244392406254,0,0,0,0.122398245719731,0,0,0,0,0,0,0,0.109849732592628,0,0,0.0119235622311712,0.0269905115425526,0,0,0,0,0,0,0,0,0,0,0,0.189560098008849,0,0.100280332542235,0,0,0,0.00755228685406876,0,0,0,0,0,0,0,0.071470368476908,0,0,0
X5880.TT.EQUITY,0.151514329374978,0,0,0,0,0,0,0,0,0,0,-0.0243178355849394,0,-0.0228722183560366,0,0,0,0,-0.120385330178229,0.025939012333426,0,0,0.0695487844568603,0,-0.016644037014425,0.0261283420282175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177591897614,0.556744494196038,0,0,0.227814558085691,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0511320281936646,0,0,0,0,0,0,-0.119450382211349,0,-0.016849974214752,0,0,0,0,0,0,0,0,0,0,0.178249922972257,0,0,-0.0561616079077227,0,0,0,0,0,0,0,0.551699219368759,0,0.0825137949432084,0,0,0,0,-0.0874687784926009,0
X2892.TT.EQUITY,0,0,0,0,0,0.088072004737906,0,0,0,0,0,0,0,0,0,0.0346240685654461,-0.0134653783946189,-0.0988641023356817,0,0,0,0,0,0,0.0502779509678136,0,0,0,0,0,0.197279897775571,0,0,0,0,0,0.11592486204198,0.233851929129861,0,0.0804145262000457,0,0,0,0,0.299529737392439,0,0,0.017513811941494,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0328492036193109,0.0493620884266438,0.297235748245512,0,0,0,0,0,0,-0.118402241682599,0,0,0,0,0.373566765961691,0,0,-0.0093574043091131,0,0,0.0636040537034985,0,0,0,0,0,3.46944695195361e-18,0.0521054115134002,0,0,0.261163687365483,0.0260054524266967,0,0,0.126971240823924,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275463438828984,0,0,0,0,0,0,0,0,0,0,0.297887386115688,0,-1.38777878078145e-17,0,0,0.249617854044279,0,0,0.106926106085254,0,0
X2880.TT.EQUITY,0,-0.0618042252950844,0,0,0,0,0,0,0,0,0,0,-0.0167095796803357,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0813695551812055,0,0,0,0,0,0.186048911732223,0.208048989296396,0.295254552102132,0,0,0,0,0,0.133853942962642,0,0,0,0,0
X601577.CH.EQUITY,0.493529777606651,0,0,0,0,0,0.00968589132802999,0,0,0,0.0837027747020445,0,0,0.135359555781549,0,0,0,0,0,0,0.125779594211951,0,0,3.46944695195361e-18,0,0,0,0.0506867757789525,0,0,0.08488187029469,0.424276147101709,-1.0842021724855e-19,0,0,0,0,0.0707860255916193,0,0,0,0,0,0.0964831416924898,0,0,-0.12768862730629,0,0,0
X601838.CH.EQUITY,0.0425909528395378,0.302311036636832,0,0,0,0.0705560124408227,0,0,0.0541097294239024,0,0,0,0,0,0,0,0,0,0,0,0,0.00923940289212389,0.29080339149277,0,0,0,0.0932607475581231,0,0,0,0,0.152802497948633,0,0,0,0,0,0,-0.0623955135026603,0,0,0,0.0898455527066744,0,0,0,0,0.106189840987166,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0142358522729879,-0.0138183834785169,0,0,0,-0.131133809182563,0.00430705044520264,0,0,-0.0696802030949208,0,0,0,-0.0884331621325733,0,0.0811144032209793,0.0391589349646273,0,0,0,0,0,0.295810552325337,0,0.371451149376822,0,0.1237188134398,0.0333582505835902,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0.0244367700583973,0,0,0,0,0,0,0,0,-0.130393070790535,0.241523142375136,0,0,0.255310887788408,0,0,0,-0.0834636121598784,0,0.244236260493749,0,0,0,0,0.0188492768477833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2874210467542,0.373576700265499
X600837.CH.EQUITY,0,0,0.00139719755705851,0,0,0.0508972692794403,0,0,0,0,0,0.234524151997363,0.102587622072019,0,0,0,0,0,0,0.0301198803452598,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0655012808538682,0,0.175549132890853,0,0,0,0,0,0,0,0.0535474152603949,0,0,0.0248926722280222,0,0,0.438594760505856,0
X2885.TT.EQUITY,0,0,0,0,0,0.0305850117246056,0,0,0,0,0.259911011852429,0,0,0,0,0.0445076484800945,0,0.417868906909755,0,0,0,0,0,0,0,0,0,0.00619791341409102,0,0,0.236048383764845,-0.15797926177977,0,0,0,8.67361737988404e-19,0.0853361628687039,0,0,0,0.287369440749706,0.198337915685082,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,-0.194300840787847,0,0,0,0,0,0,0.543646519723708,0,0,0,0,0,0.0297423743168536,0,0,0,0,0,0,0,0,-0.0144344072022854,0,2.16840434497101e-19,0,0.419668760985559,0,0,0,0,-6.93889390390723e-18,0.0689783607465954,0,0,0,0,0.0376799437341377,0.160811793631956,0,0,0.047146080712555
X600999.CH.EQUITY,-0.0434913280308272,-0.0246668905315448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176615964812725,0,0,-0.0614718913194536,0,0,0,-0.00381109431579842,0.214900968360667,0,-0.104152898216904,0,0,0,-0.0539313615881478,0,0,0.21434230318486,0,0.225948388389825,0,0,0,0,0,0,0,0,0,0.0917339504256883,0.109407242532746,0,0,0.246247810060561,0
