,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY
X2388.HK.EQUITY,0,0,0,0,0.443746326477911,0,0,0.0655024453886988,0.0480849433564455,0,0,0,0,0.0214117315323934,0,0,0.222730079596675,-0.0692851608473555,0,0,0,0,0.430143527804781,0,-0.0997185481426266,0,0,0,0,0,0.0426149479657258,0,0,0,0,0,0,0,0,0.0482972198825571,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0513225879380625,0,0.346857532242527,0,0,0,0,0,0.0505334857459259,0,0.0280961729978294,0,0.0454430556269557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150758423158011,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.0239002153451983,0,0,0,0,0,0.383145633615291,0,0,0,0,0,0,0,0.0207645911988711,0,0,0,0,0.294541095684829,0,0,0,0.0774699747217599,0.00163551535219856,0.272246618133203,0,0,0,0,0.0262553184960673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107661612372438,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.223505049446342,0,0,0,0,0,0,0,0.371029187943394,0,0,0,0,0,0.13752539260282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143676388895963,-0.299595557410449,0.00936498275750972,0.137687320504473,0,0,0,0.16644162664594,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694707045520862,0,0.0703941330302548,0,0,0,0,0,-0.0865459807213676,-0.0775432030348334,0,0,0,0,0.127275318716413,0,0,0.164051390431603,0,0,0.343981037720923,0,0.149944898709852,0,0.027537415834376,0,0,0,0,0.00719548884830019,0,0
X1109.HK.EQUITY,0,0,0,0,-0.0427229715206093,0,0.00531104950651189,0,0,0,0,1.73472347597681e-18,0.0367779254390481,0.353741106542984,0,0,0.194656934673537,0,0,0,0,0,0.117373908649982,0,0,0,0.127235280877664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13849253981751,0,0,0,-0.0389298234805626,0,0,0.150343584146737
X2007.HK.EQUITY,0,-0.0533479663179383,0,0,0,0,0,0,0,0,0.0728942816252828,0,0,0,0,0.170499002106922,0,0,0,0,0,0,0.080206459400997,0,0,0,0,0,0,0,0,0,0,0,0,0.0865154429985158,0,0,0,0,0.451191572922655,-0.0449006151456063,0,-0.0422856735904951,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.32605046879377,0,0,0.389340279049251,0,0,0,0,0,0,0,0,0,0.133314126966275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196675631148662,0,0,0,0,0,0,0,-0.0720740678542923,0,0,0,0,-0.0504681763277386,0,-0.0692972418978998
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.180194157962705,0,0,0,0.348483869573196,0.0135064971843989,0.0630683111702044,0.133808242460939,0,0,0,0,0.0201098462660628,0,0,0.0213113139892915,0.067178179746322,0,0,0.0531823457599192,0,0,0,0,0.139116969618308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.00184755179476621,0,-0.275899948613129,0,0,0.0539602598909004,0,0,0,0.0643522540148418,0.329527429649075,0,-0.017839796902291,0,0,0,0,0,0,0.0144444634456657,0,0,0,0.318381274455202,0,0,0,0,0,0.254909458578627,0,0,0,0.106912903079088,0,0,-0.0214986945263841,0,0,0,0,0,-0.156094610128469,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0124068430387311,0,0,0,0,0,0,0,0.103582465982014,0,0,0,0.300109058921597,0,0.161125518110511,0,0,0,0,0.047957928095681,0,0,0,0,0,0.191227457319571,0,0.0948690715685324,0,0,-0.0594468697336706,-0.0941765205159013,0,0,0.289059593826089,0,0,0,-0.0297475895314463,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.0870434760808247,0,0,0,0,0,0,-0.0372853518224553,0.406929741102006,0,0,0,0,0,0,0,0.0185160244850382,0,0,0,0,0.00754571873330991,0.324073047346374,0,0.0751804187692158,0,0,0,0,0,0,0,-0.0342696056213037,0,0.206772371114664,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0170367664943923,0,0,-0.161039325508915,0,0,0,0,0,0,0,0,0,0,0.17800044804235,0.0245636947234725,-0.210770725929164,0,0,0.00756260219763985,0,0,0,0,0,0,0,0,0,0,0.0985308510149049,0,0,0.0628296033928087,0.0626663560590255,0,0.349291623098909,0,0,0,0.0999971288539962,0,0.140489241132268,0,0,0,0,0.337452051963565,0
X601066.CH.EQUITY,-0.0909267633420227,0,0,0,-0.0679666545764766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164396967152822,0,-0.102163355767308,0,0,0.363294531826949,0,0.109870973266503,0,0,0.240580228835886,0,0,0,0,0,-0.0496628558313787,0,0,-0.0721622881522671,0,0,0,0,0.117932504041127,0.00646461482547831,0
X001979.CH.EQUITY,-0.136114279630502,0,-0.079598623690095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808752332152014,0,-0.00729808339270202,0,0,0,0,0,0.105841020764541,-0.164463179038412,0,0,0.0985361462589719,0.283166818509491,0,0,0,0,0,0.0555403106223282,0,0,0,0,0,0.224255665403246,0,0.479633736335828,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.054926037874972,0,0,0,0,0,0.190185602276169,0,0,0,0,0.0761854940471792,0,0.0433166588385106,0,0.0678786552360294,0.0140883184833377,0,0,0,0,0.0722093744456629,0,0,0,0,0.173637954884213,0.00328284820074597,0,0,0,0,0,0,0,0,0.140420912889616,0,-0.0135307873779479,0,0.240692667414406,0,0
X600837.CH.EQUITY,0.037179663085016,0,0,0,0,0.0680856842872011,0,0,0.0137892861745388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268414206890939,0,0,0,0.0757934952994082,0,0,0,0,0,0,0,0,0.165288565485778,0,0,0,0,0.329732449180963,0.22715005246379
X002142.CH.EQUITY,0,0,0.300521234131095,0,0,0,0,0,0,0,0.123207846630315,0,0,0,0,0.109958329768713,0,-0.0213931383354958,0,0,0,0,0,0,0.354543327018882,-0.155832718444156,0,0,0,0,0,0,0,0,0.0469158959109543,0,0,0,0.0545177309984042,0.0275362832089665,-0.00550104458726652,0,0,0,0,0.151818242630426,0,0,0
X601336.CH.EQUITY,0.0600326130865513,0,-0.0231263404218954,0,0,0,0.120833944029417,-0.0493897154784307,0,0,0,0,0,0,0,0,0,0,0,0.0128529632165203,0,0,0,0,0,0,0,0,0,0.105688753114539,0,0,0,0,0.201955279633205,0.126537021229356,0,-6.93889390390723e-18,0,0,0,0.101132650848278,0.287337529966193,0,0,0.156038271498627,0,0,0
X601229.CH.EQUITY,0.456724991277455,0,0,0,0,0,0,0,0,-0.013574969955507,0,0,0,0.202348420759224,0,0,0,0,0,0,0,0,0,0.149786130243889,0.0390195181795589,-0.210176375860091,0,-0.102082064037306,0,0,-0.0125913635324953,0,0,0.0832307770235861,0,0,0,0.190136462278034,0,0,0,0,0,0,0,0.159502305074575,0,0.0584007139944338,0
X1997.HK.EQUITY,0.160842113632297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417732471950447,0,0.0201535427418008,0,0,0,0,0.0892189595010014,0,0.0526206010897849,0,0,0,0.0717197043093359,0,0.398202423619804,0.0828291620250075,0.0918306822404548,0,-0.267823785267629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.034306562324209,0,0,0,0.205995736899922,0,0.0988196336966004,0,-0.0562193023003109,0,0,0.0452513227772614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593806813225477,0,0,-0.0341869901929419,0,0,0,0,0.214496770916594,0,0,0,0,0,0,-6.93889390390723e-18,0.0365664487086699,0,0.535608679529069,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.208044888964637,0,0,0,0,0,0,0,0,0,0,0,0,0.0187862064933296,0,0.0489404473558098,0,0.0136607817830725,0,0,0,0,0,0,0,0,0.182826450618752,0,0,-0.0633424334876259,0,0,0,0,0.276230084548291,0.315487534992657,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158331663971501,0,-0.121741856700691,0,0.0951464455364968,0,0,0,0,0,0.121687417688543,-0.0221737050712881,0,0,0,-0.0664225427327589,-0.198368353475578,0,0,0,0.0702672613318797,0.587693856019021,0,0,0,0,0,0,0,0,0,0.775470453739173,0,0,0,-0.295739330123574
X600015.CH.EQUITY,0,0,0,0,0,0.0746424343698661,0,0,0,0,0,0.169081422072221,0,0,0,0.011253478216978,0,0,0.0408078811934014,0,0,0.124283780990055,0,0,0.0353658598664901,0,0,0.0172475792165074,0,0.110779601582,0,0,0,0,0,0,0,0,0,0.0308536149199708,0,0,0,0.470218967257425,0,0,0.0352929005272802,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.276235251111325,0,-0.15640947438529,0,0,-0.732432259481141,0,0,0,-0.272885071001944,0.241462993886772,0,0,0,0,0,-0.30483125602991,0,0,0,0,0,-0.287886023793564,0,0,0,0,0,0,0.368497575324314,0.319299883937083,0.587919218586416,0.578028310668322,0,0,0,-0.0228331379169728,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154398669973043,0,0,0,0,0.0987923804811625,0.354978531597957,0,0,0,0,0,0.0595055933575801,0,0,0,0,0,0,0,0,0,0.128709102244007,0,0,0,0,0,0,0,0,0.0553424477118817,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.300169618402553,0,0,0,0.205975550230855,0,0,0,0,0,0,0.0507167201942359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216814180451026,0.0237579419116057,0,0.185719713148855,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.018590999814582,0,0,0,0,0,0,0,0.155658346611116,0.103305220196708,0,0,0,0,0,0,0,0,-0.0695505944154544,0,0,0.0914800495241115,0,0.130271699001937,0,0,0,0.0214270676695717,0,0,0,0,0.130256501542857,0,0,0.0732449235417166,0,0,0,0,0.263869227202332,0,0,0,0.0803177746929499,0,0
