,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.104650971131632,0,0,0,0.862659663640126,0,0,0,0,0.0486885462076291,0,0,0,0.0683575826177161,-0.199711004914885,0,0,0,0,0,0,0.107736149533173,-0.0605479240835314,0,0.285080768935895,0,0,0,0,0,0.00896394837101366,-0.189933752653845,0,0,0,-0.370100932476911,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0712488703068961,0,0,0.00278140850950112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901143493507302,0,0,0,0.134351284297136,0.905791741055977,0,0,0,0,0,0,0,0.00749793266823675,0,0,0,-0.0502098917799952,0,0,0.0428662770542964,0,0,0,0,-0.0345608678502851,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.351155302009892,0,0,0.342629452141833,-0.0748243244596985,0,-0.0180660485085683,0,0,0,0,0,0,0,0,0,0,0,0.53329525342935,-0.126246784907231,0,0,0,0,0,0,0.0814983596714787,-0.122436441656897,0,0,0,0,-0.0134805140836703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.53538472534862,0,0,0,0,0,0,-0.0529624392900604,0.094082737643871,0,0.0353854580056195,0,0,-0.0768685711401193,0,0,0.43102550714736,0.0892476945286845,0,0,0,0,-0.0570566628040602,0,0,0,0,0.0697954825201993,0,0,0,-0.068294278795331,-0.0687052791239902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0877617388082911,0,0,0,0,0,0,0,0.213649585753072,0.0560236091058099,0,0,0,0,0,0,0,0,0,0.0592122506156086,0,0,0.112160594472207,0,0,0,0,0,0,0.474805274723162,0.120410379784116,-0.0288945457620383,0,0,0,0.0515581163586601,0.186646953529018,0,0,0,0,0,0,0,0.0682684801351891,0,0,0,0,0.0246210129922442
X601658.CH.Equity,0,0.373416913591681,0,0,0,0,0.299420461184336,0,0,-0.0610812351373492,0.145183940806714,0,0,0,0,0,0.211182679464189,0,0,0,0,0,-0.040210729245117,0,0,0,0,0,4.33680868994202e-19,0.0220484992775655,0.136621824724337,0,0,0,0,0.102208942196552,0,0,0.0406196886331966,0,0.029271833053166,-0.0175622238509442,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.922115063942933,0,0,0,0,0.0550522930231464,0,0,0,0,0,0,0,0,0,0,0.0219471262986954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456362694427293,0,-0.063171614638181,0,0,0,0,0.0163177396675389,0,-0.00792963150523434,0.0554347535343118,0.0958668157871749,0,0,0,0.171728406895471,0,0,0,0.145383028837406
X601318.CH.EQUITY,0,0,0,0,0,0.0915609226610221,0,0,0,0,0.0315872361996576,0,0,0,0,0.376481287700558,0.0605254468472248,0,0,0,0,0,0,0,0,0,0,0.0323578233923456,0.150672413358087,0.1134959910942,0,0,0.0209568475793377,0,0,0.107869112144456,0,0,0,0,0,0,0,0,0,0.10738948067658,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0411919453057492,0,0.0335311800281778,0.397256260412905,0.0257756760401634,0.0222282239234853,0,0,0,0.0252102826645957,0,0.0513039862205787,0,0.0197197888056349,0,0,0.183612500105756,0,0,0,0,0,0,0,0,0,0,0.0578706528064302,0.0645437745601905,0.13460453274916,0,0,0,0.110402845311195,0.130192953695437,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.0604299392771382,0,0,0,0,0,0,1.0289415039309,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336695140638555,0,0,0,0,0,0,0,0,0.0849175162143121,0,0,0,0,0,0,0,-0.00848993467767591,0,0,-0.0240449281470306,0,0,0,0,0,0.0816554838667093
