,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.122823890095843,0.566581358625984,0.016262500677677,0,0,0,0,0,0,0.0733217152977148,0,0.292806029325227,0,0,0,0,0,0.118353794812013,-0.030881546442532,0,-0.062702516364566,0,0.211453933457446,0,0,0.0252638501650045,0,0,0,0,-0.13076620601828,0.0474832410055686,0,-0.601898908551116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,1.38777878078145e-17,0,0,0.278945828390404,0,0,0.20660211861317,0,0,0,0,0,0,0.343044183474574,0,0,0,0,0.127437679566657,-0.093629749120542,-0.000195664513973364,0.0981951640175277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455836444203523,0.159745348234398,0,0,0,0,0,0,0,0,-0.000458322274814259,0,0,0,0,0,0,0,0,0,0.0608066669758015,0,0,0,0.021223567568017,0,0.0341371621350499,0,0,0,0,0.154106429055798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0962277776947644,0.0941571021875779,0,0,0,0.294946803922504,0.0497864295557357,0,0,0.115007034635759,0,0,0,0,0.269044307578608,-0.0531256325420583,0,0,0,0,0,0,0,0,-0.250247568034398,0,0,0,0,0.266475341336101,0,0,0,0,-0.00678623916822642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.462434759848973,0,0,0,0,0,0.0933153911018555,0,0,0.0448132423272861,0.0646541046644664,-0.132320817923124,0,0.00792814673928009,0,0,0.209047745343884,-0.0605693371377851,0,0.401414513840186,0,0,0,0.135684303234944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.0241258758299996,0,0.108068511860859,0,0,0,0,0.27773999705815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639552698434422,0,0.0627650257756151,0,0,0,0,0.0206634511423503,0,0.0237323296473683,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0447497057772083,0.0294456540916829,0,0,0,0,0,0,0,0.484851259337347,0.075942833111538,0,0,0,0,0,0.357817780943291,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.105006342900863,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0133213275364861,0,0,0,0,0,0.0724403832522198,0,0,0,0,0,0,0.249355824190829,8.67361737988404e-19,0,0,0,0,0,0,0,0.146544509120485,0,0,0,0.0278270058120838,0,0,0,0,0,0.0535391276228276,0,0,0,0,0,0,0,0,0,0,0,0,0.427322305894374,0,0
X600036.CH.EQUITY,0,0.520342033139978,-0.0589029249600986,0,0,0,0,0.273022932498367,0,0.235181974836181,0,0,0,0,0,0,0.0385972150402209,0,-0.121775357919431,0,0,0,0,0,0,0.122657537236534,0.0315931656839072,0,0,0,0.0668283300649977,0,0,0,0,0,0,0.101494557401548,0,0,0,0,0,0,0,0,0,0.0641188704462557,0,0
X601166.CH.EQUITY,0,0,0,0.114769622714561,0,0,0,0,0,0,0.312070632797834,0,0.0303289562159251,0,0.18827789440587,0,0.308614066249934,0,0,0,0,0,0,0,0,0,0,0.18714868053599,0,-0.0175863043844942,0,0.0294860631276505,0,0,0,0,0,0,0,0.106324007863301,-0.348237227647486,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.0713712054370603,0,0,0,0,0,0.846535968930251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156809866946989,0,0,0,0,0,0,0,0,0,0,-0.0825179288190573,0,0,0,0,-0.066716666479296,0.0543962321542915
X600000.CH.EQUITY,0,0,0.137268678853018,0,0.0463937763236723,0,0,0.0594353468821227,0.178161048921323,0.248249877175255,0,0,0,0,0,0.0881830437192594,0,0,0,0,0.134346265873787,0,0,0,0,0.0435471903948684,0,0,0,0,0,0.139000883153902,0,0,0.0835821315823414,0,0,0,0,0,-0.0148999343691154,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.142045397463617,0.292801092316599,0,0,0,0,0,0,0,0,0,0,0,0,-0.280106288514024,0.186566940462537,0,0,0,-0.00993473067893827,0,0,0,3.46944695195361e-18,0,0,0,-0.109793617916466,-0.134088337697867,0,0.0562531394299435,0,0,0,0,0,0,0,0,0,0,0,0.511935502909089,0,0
X600016.CH.EQUITY,0.163235411789274,0.181394394517969,0,0,0,0.126851278496784,0,-0.298549177921339,0,0,0,0,0,0,0,0,0,0,0,-0.138601875588406,0,0.15019438664662,0,0,0.227051793254717,0.118374274568227,0,0,0,0,-0.0511268713777129,0,0,0,0,0,0,-0.259967680806226,0,0,0,0,0,0,0,0.231033396760628,0,0,-0.0261427097123758,0
X601818.CH.EQUITY,0,0,0,0.252285191143527,0,0,0,0,0,0.0943737675741997,0,0,0,0,0,0.262198468435623,0.0853226116786952,0,0,0,0,0,8.67361737988404e-19,-0.0732277278448875,0.12367053388003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143255247643164,0,0,0,0,0.230366649988714,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.0791015901320938,0,0,0,0,0,0,0,0,0.164800523530047,0,0,0,0,0,-0.000798346735355821,0,0,-0.00909867923736453,0,0.336272099446154,0,-0.0642110334640906,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0110892625474136,0,-0.0474363473482189,0,0,0,0.156013889222558,0,0,0.116770904858726,0
X000001.CH.EQUITY,-0.117903980730108,0,-0.0120444363818248,0,0,0,0,0,0.264428943965187,0.183032833989113,0,0,0,0,0.327501417736696,0,0,0,0,0,0.116387817553928,0.104077152840424,-8.67361737988404e-19,0.0295935980917108,0,0,0,0,0,0,0,0.025158090069483,0,0,-0.174528140625894,0.114403680803138,0,0,0,0,0,0,0.145126125630818,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.333520861710562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422620777029179,0,0,0,0,0,0.0225629675976542,0,0,0,0,0,0,0.18663302898714,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0250738921288621,0.0594331380917095,0,0,0,0,0.0454707390135342,0,0,0,0.0300350281034467,0,0.259685660130681,0,0,0,0,0,0,0,0,0,0.136122184562017,0.0626639030123967,0,0.112925204904263,0,-0.0315215876425491,0,0,0,0,0,0.0123348241447694,0,-3.46944695195361e-18,0,0,0,0.0740613418568593,0,0,0.159118000381887,0,0,0,0,0.034207180475615,0,0.0781521618311867
