,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0.311339953479497,0,0,0,0,0,-0.0310825290526667,0,0,0.0835505351065628,0.436058764880736,0,0,0,0,0,0.126461062167574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363518783530801,0.00284767160547653,0,0,0.036122488702129,0,0,0.0323400629175944,0,0,0,0,6.93889390390723e-18,0,0,0
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0796095698858066,0,0,0,0,0.0471770266818888,0,0,0.544218433554115,0,0.18695451437094,0,0.156128961367077,0,0,0.0366030033423612,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.344296721782392,0,0,0,0,0,0,0,0,0.211094331304522,0,0,0,0,0.151091534277685,0,0,0,0,0,0.0317539534553818,0,0,0,0,0,0,0,0,0,0.126639816374513,0,0,0,0.121940794163172,0.0067514949473409,0,0,0,0
X388.HK.EQUITY,0,0,0.049379566917847,0,0,0,0.493523615438979,0,0,0,0.100399077891646,0,0,0,0,-4.33680868994202e-19,0,0,0.0274506398859491,0,0,0,0,0,0,0.0528421500579667,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0387753407449374,0,0,0,0,0.063358465890326,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0.11190245594237,0,0,0,0,0,0,0,0,0,0,0,0,0.0594947150694613,0,0,0,0,0.1088798672567,0,0,0,0.0624100148545097,0,0,0,0,0,-0.0795630769039513,0,0.19683546318183,0.0588731625596819,0.234428906266888,0,0,0,0.249275107917575,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0131588169234946,0,0,0,0,0,0,0,0.293627225360621,0,0.171255628304138,0,0,0,0,0.00819420186082673,0,0,0.0177000018780593,0,0.229943433989549,0,0,0,0.185470946985463,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0782947654839869,0,0,0.100280928190351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29290445723664,0,0.237677893180712,0,0,0,0,0,0,0.0423516095870304,0,0,0,0,0,-0.0417175407352237,0,0,0,0,0.156756681898509,0,0,0
X000001.CH.EQUITY,0.222943631141258,0,0.0185980394768564,0,0.174051956690229,0,0,0,0,0.126419076232605,0,0.217696126256891,0.144228936164927,0,0,0,0,0,0,0,0,-0.023333093898042,0,0,0,0.0728337276016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122829428182493,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0255005861571353,0,0,0.0359639308310088,0,0,0,0,0,0,0.283901513228662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379143967241235,0,0,0,0,0,0.0754465945251592,0,0,0,0,0,0,0,0,0,0.0590686073096759,0,0,0,0,0.0795140734989933,0.0447972561563677,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317876622624236,0,0,0,0,0,0,0,0,0.054699137543309,0,0,0.123257477869845,0,0.0519945715927489,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.349693018861683,0,0,0,0,0,-1.38777878078145e-17,0.0118594491387876,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.035127773081736,0,0,0.251669151375199,0.3483464766368,0,0.0133332169294068,0,0,0,3.46944695195361e-18,0,0,0,-0.241347943534729,0,0,0,0,0,0.676155958804246,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.00860629636782662,0,-0.0350400074234804,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0700085215072505,0.144687769619832,0,0,0.0765364214065514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34571627544604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100082270835052,0.0610324808108277,0,0,0,0,0.120063943239314,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.124638259844556,0,0,0,0,0,0,0.0199115858644889,0.053002275066072,0,0,0,0,0,0.397105022367257,0,0,0,-0.0608143509766048,0,0,0,0,0,0,0,0.343060598595862,0,0,0.0929477125607778,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0276145346679439,0,0.0514676908015778
X601998.CH.EQUITY,0,0.0224862061763017,0,0,0.217857468113485,0,-0.0603255197060213,0.0082728137774678,0,0,0,0,-0.0286944588268527,0.125605844618504,0,0,0,0,0,0,0,0,0,0,0,0.0274828334926541,0,0,0,0,0.120485213828669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554529916233757,0,0,0,0.000239776801534238
X601066.CH.EQUITY,0,0,0,-0.112481102149997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151056465979734,0,0,0,0,0,0,0,0.0795392156132839,0,0,0,0,0.0549349207303747,0,0,0,-0.160177991685853,0,0,0.000814268504342096,0.216211201119656,0,0.0216490525596626,0,0,0,0,0,0,1.04283301076003,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0400738385957888,0,0,0.294606757221788,0,0,0,0,0.422228137560788,0,0,0,0,0,0,0,0,0,0.313066048262534,0,0,0,0,0,0,0,0,0,0.0851993192171525,0,0,0,0,0,-0.168714398902905,0,0,0,0,0,0.0277838545889664
X267.HK.EQUITY,0,0,0,0,0,0,0,0.123181631764261,-0.217115160397441,-0.134905463017108,0,0,0,0,0,0,0,0,0,0,0.168637676325859,0.30212681527326,0,0,0,0,0.317094438469659,0,0,0,0,0,0,0,0,0.0821890275052451,0.115275479363914,0.0297714412919331,0,0,0,-0.0501290788046709,0,0,0.255692565113337,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.000495319936476686,0.0104943242150387,0.03778168162114,0,0,0,0.0273701734273037,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0.419539633327979,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0204046214248425,0,0,0,0,0,0.0283277947304355,0,0,0,0.329310183224802,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.438104229604108,0,0,0,0.0297127736361451,0,0,0,0,0.051448443472027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110424456577024,0,0,0,0,0,0.0188441731727409,0.25759914031626,0.0029285133480759,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0576150303280245,0,0,0,0,-0.0141500141543512,0,0,0.502083340237874,0,-6.93889390390723e-18,0,0,0,0,0.0211490788552752,0,0,0,0,0,0.472184504596411,0,0,0,0,0,0,-0.0240218484417951,0,0,0,0,0,0,0,0,0,0,0,-0.0640394819661902,0,1.0842021724855e-19,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0556307093243521,0,0,0.159307934433471,0,0,0.254036549598881,0,0,0,0,0,0,0,0.094045273654736,0,0,0.03935257545451,0,0.23133341173498,0,0,0,0,0.227337894797455,0,-0.169176170477345,0,0,0,0,-0.16365793009481,0,-0.0426365848351888,0,0,0,0.25203489315694,0,0,0.0139733926730593
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10630039899739,0.0490252806003665,0,0.0303721008436524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266191400928125,0.0786096834776927,0.217447877885657,0,0.0560508682854608,0.138586905512294,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.197480361000127,0.115335353540347,0,0,0,0,0,0.39714959516207,0,0.0514507311186764,0.411537590111441,0,0,0,0,0,0,0,0.0137684047362466,0,0,0,0,0,0,0,4.33680868994202e-19,0.114551533498336,0,0,-0.16308046804428,0,0.246056062244517,0,0.00358642067450126,0,0,0,0,0,0,0,0,0,-0.0163385103749137
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0586035634053755,0,0,0,0,0,0.00134455516145193,0,0,0.0574138213813166,0,0,0,0.0282686108895734,0,0.0194664753734165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157828684229289,0.0660490457288337,0,0,0.0835103531326727,0.155562649497456,0.193468357411191,0.0825710202595957,0,0,0.248952997471503,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.158230332290025,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.076364669667273,0,0,0.14572984856465,0.147561286934245,0,0,0,0,0,0,0,0.0885362388430178,0,0,0.0808001709082742,0,0,0.10839963528427,0.00145112739197732,0,0,0,0.251511561363987,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0108041889845921,0.35163559526549,0,0,0.166979268128181,0,0,-1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0,0,0,0.0844572879491327,0,0,0,0.19095805704039,0.04380872073417,0,0,0,0,0,0,0,0,0.016274230838758,0,0,0,-0.0305664323354824,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,-0.0343613961324157,0,0,0,0,0,-0.0417988785301938,-0.0897284387909209,0,0,0,0,0.374497594612621,0,0,0,0,0,0,0.173002297750315,0.161900103562935,0,0,0,0,-0.203978508146975,-0.0352489651155361,0,0,0,0.114774753887275,0,0,0,0,0,0,0,0,0,0,0,0,0.225212152290946,0.228321727294606,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543313056188819,0,0,0,0,0,0.365775790340583,0,0,0.032801481914724,0,0,0,0,0,0,0,0,0.212162708285178,0,0,0,0.388891576975704,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144307959035427,0,0.380753811284505,0,0,0,0,0,0,0,0,0.0559509235377815,0,0,0,-0.185879012824329,0,-0.0517115168532432,0.297073916804566,0,0,0,0,0,0,0,0,0.07350990862352,0,0,6.93889390390723e-18,0,0,0.0372718060646988,0,0.114905023381875
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.313893180823707,0,0,0,0.198013914891146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175952189819843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176621878105798,0,0.206108496063632,0,0,-0.0200306790947445
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.216533466996873,0,0,0,0.0945643253580538,0,0,0,0,0,0,0,0.0945554811199679,0,0,0,0,0,-0.0136664785127354,-0.0733446085033047,0,0.0205495049105353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664326162328433,0,0
X601336.CH.EQUITY,0,0,0.12295617517776,0,0,0,0,0,0,0,0,0.117524633418283,0,0,0,0,0,0,0.0902636486094616,0,0,0,0.15150120278687,0,0,0,0,0,0,0.00970891282957574,0,0,0,0,0,0,0.0570386780551789,0,0.180862430232365,0,0,0,0,0.12515150289168,0,0.0959755268418872,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439992450342139,0.0583256978381363,0.190746339874676,0,0,0,0,0,0,0,0,0.0127058942154964,0,0,0,0,0,0,0,0,0,0,0,0.010048381290511,0.181748795052198,0.000605104154827859,0,0,0,0,0.105320853716736,0,0,0,0.351575012920975,0.0392091228916334
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.00532236968387277,0,0,0,0,0,0,0,0,0.183523589266622,0,0,0,0,0,0,0.0411529691132912,0,0,0,0,0,0,0,0,0,0.016669172390945,0.186755063207697,0.047495239918032,0,0,0.226133909798322,0.192942350158394,0,0,0,0.168337399515917,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0425239410033817,0,0,0,0.108428469124563,0,0,0,0,0,0.162681784942663,0,0,0,0,0.0967068173903681,0,0,0,0,0,0,0,0,0,0,0.0067916467961675,0.0448250313481244,0,0.209063833349989,0,0,0,0,0,0,0,0.363591789893472,0,0,0
X600015.CH.EQUITY,0.0720082699075053,0.165702454539817,0,0,0,0,0,-0.041237296867144,0,0,0,0.50330231467342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307449833444688,0,0,0,0,0,0,0,-0.0493974054453365,0,0,0,0.0278200797746314,0,0,0,0.017017694907953
X2881.TT.EQUITY,0,0,0,0,0,0,0.18652201288607,0,0,0,0,0,0,0,-0.17497886852378,0,0,0,0,0,0,0,0.22250451238725,0,0,0,0,0,0,0,0,0,0,0.0169055249317653,0,0,0,0,0,0,0,0.224065467368024,0,0,0,0,0,0,0,0.410270389812497
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.00068879207524978,0,0,0,0,0,0,0,0.0174320488044025,0,0,0,0,0,0,0,0,0.0696904142017445,0,0,0,0,0,0,0,0,0,0.0890823940349515,0,0,0.659417910487681,0.0465788483238332,0,0,0,0.086188138129019,0.0288167757104266,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.337191091768911,0,0,0,0,0,0.273859089469685,0,0,0,0,0,0,-0.037269447893776,0,0,0,0,0,0,0,0,0,0,-0.0848069827934989,0,0,0,0,0,0,0,0,0.28012803455586,0,0,-0.00596847021604571,0,0,0,0,0,0,0.370153631253435,0.598015177349694,0,0
