,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.360241523094449,0.274126136671713,0,0.0223511124919491,0,0,-0.0571784403550271,-0.0518931931807576,0,-0.0250165840464982,0,0.241713137724191,0,0,0,0,0,0,0,0,0,0.161279710265481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987649620106169,0,0,0.161799774416371,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.167446651509039,0,0,0.021560416001195,0,0.0546968278670417,0,0,0,0.192012798606872,0,0,0,0,0,0,0,0,0.267750685921415,0,0,0,0,0,0.0182358045912777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0168648099530647,0.366578677382639,0,0.108667660813348,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.187863419023161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128931760757044,0,0,0,0,0.0231177808421565,0,0,0,-0.0491274061597465,0.0734166992478798
X601988.CH.EQUITY,0.121384490887261,0.193567052667727,0.184808733894223,0,0,0,0,0,0.0295824919842018,0,0,0,0,0,0,0.0566955648086697,0.0445597523010894,0.113096895292487,0,0,0,0,0,0,0,0,0,0,0.10068272397313,0,0,0,0,0,0.142582318716824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.227066419281193,0,0,0,0,0,0,0,0,0.0866142520047948,0,0,0,0,0,0,0,-0.144313151934601,0,0.550461412821006,0,0,0,0,0.211401590086141,0,-0.00234381588575625,0,0,0.191151712978997,0,0,0,-0.206802643646873,0.218583721328739,0,0,0,0,0
X601658.CH.Equity,0.0504865753357673,0,0.0138116203446075,0.0253330499604907,0,0,0,0,0,0,0,0,0,0.00664705262092062,0,0,0,0,0,0.221782173535456,0,0.0135999107397527,0,0,0.255892784343629,0,0,0.100567196738764,0,0,-0.163179747269419,0,0,0,0,0.209642168076818,0,0.216818879323246,0,0,0,0,0.268857029026572,-0.145485530850903,0,0,0,0,0,0
X601328.CH.EQUITY,0.0325744885455726,0.0160727105198396,0,0,0,0,0,0,0,0,0,0.105640103122392,0.0994300967969959,0,0.235778163112162,0,0,0,0.112307426328872,0,0,0.076731091666021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138435975683026,0.165208550391206,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128999859288845,0,0,0,0.236182067570767,0,0.0722435321535401,0,0,0.134568630081902,0,0,0,0,0,0,0,0,0,0,0,0.300750013468988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744257903917913
X600036.CH.EQUITY,0,0,0,0,0,0.0134012437456226,0,0,0,0,0,0,0,0,0,0,0.458414907564149,0,0,0,0,0,0,0,0.105004917662722,-0.23234615115958,0,-0.102182856602059,0.0324399194705023,-0.031195348441236,0,0,-0.0099819219858026,0,0.0913176382379225,0,0,0.0496785031277735,0,0,0,0,0.338750639304914,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.153693296136151,0,0,0,0.00238201953008874,0,0.167189057319138,0,0.0631177180024666,0,0,0,0.157248899149135,0,0,0,0,0.161083748052464,0,0,0,0,0,0,0,0,0,-0.260874091911924,0,0,0,0,0.126662259198141,0,0,0,0,0,0.0334424229425606,0
