,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0118013761363995,0.746287752522053,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0601835078439201,0,0.239705633552116,0,0,0,0,-0.145788228239242,0,-0.161672527783913,0.0263428494029229,0,0,0,0,0,0,0,-0.0781401533752772,0,0,0.102353853058488,0,-0.142929953525998,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0444350306159436,0,0.0776876953411395,0.257818963296324,-0.0147553154745898,0,0,0,0,0,0,0,0,0,0,0.0404577853380474,0.179686526028726,0,0,0,0,0,-0.291323234292071,0,0,0,-0.149166167350984,0,0,0,0,0,0,0,0,0,0,0.199654171230446,0,0,0,0,0,0,-0.215665737162396,0,0,0,0,0
X601939.CH.EQUITY,0.354577021616191,0.199956752946274,0,0,0,0,0,0,0,0,0,0,0.194915829013856,-0.060066753693313,0,0,0,0,0,0,0.125512060304472,0,-0.200379282251225,0,0,0,0,0,0,0,-0.0203572627130516,0,0,0.283077295577296,0,0,0.0225795962627759,0.0101727120945919,0,0,-0.0554987221888234,0.120094325704087,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.219725424515455,0.0796041647221883,0.0247729937347849,0,0,0.115085496325606,0.0275307592022336,0,-1.73472347597681e-18,0,0,0.190768452503461,0.142623203715992,0,0,0,0,0,0,0,0,0,-0.223192515979853,0,0,0,0,0.0390607476902237,0,0.056322505809999,0.0251847881823809,0,0,0,0,0.0557190872828406,0.0954809565536728,0,0,0,0,0,0,0,0,0,0,0.00606245676404011,0,0
X5.HK.EQUITY,0,0,-0.0350655400390744,0,0,0.10992303254169,0,0,0.36703885398484,0,0,0,0,0,0.173166130617199,-0.330705161816412,0,0,0,0,-0.199285310275917,0,0.133430252933875,0,0.195506948309209,0,0,0,0.430549229860385,0,0.175020600814201,0,0,0,0,0,0,0,0,0.0343931230386014,0,-0.065316781661393,0,0,-0.197646132449243,0.224968047215115,0,0,0,0.0881931073884757
X601658.CH.Equity,0,-0.0349104771420895,0,0.0559471123999419,0.0365328111207955,0,0,0,0.00139969193730262,0.612510298228239,0,0,0,-0.177746160329094,0,0,0.39808476502637,0,0,0,0,0,-0.112314767216592,0,0,0,0,0,0,0,0,0.0679572154876459,0,-0.209984106581282,0,0,0,0.212684333553301,0,0.0941019128908448,0.0361344470801535,0,0,0,0,0,0,0,0.0983151332952779,0
X601328.CH.EQUITY,0.26145944983293,0.144962131788806,0.00818595462775548,0.241165373890783,0,-0.105107906082829,0,0,0.193261079685172,0,0,0,0,0,0,0,0,0,0,0,0.010258282055486,0,0,0,0,0,0,0,-0.0740251619797394,0,-0.0508231647375737,0.188759776279127,0,0,0,0,0.15668624221114,0,0,0,-0.0128931846277713,0,0,0,0,0,0.135056939693273,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.126058977941759,0,0.111538075648425,0,0.0659520933523756,0,0.150898796080851,0.130514623379905,0,0,0,0,0.0982984818569125,0.323953135145572,0.0720317038987892,0,0,0.0977134709741902,0,0,0.150924836327124,0.0262453593652558,0,0,0,0,0,-0.0160572933097918,0,0,0,0,0,0,0,-0.228487986306095,0,0,1.73472347597681e-18,0,0
X267.HK.EQUITY,0.198066670437224,0,0,0.0479839123558221,0.503895274289337,0,0.178671257865213,-0.0398138550551046,0,0,0,0,0,0,0.177786560200138,0,0,0,-0.0173711824676134,0,0,0.156931450623763,0,0,0,-0.000640084548102651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125319271235793,0,0,0,0,0,0,0,-0.0512144759558599
X600036.CH.EQUITY,0,0,0,-0.00343525829361563,0,0.26618958678634,0,0,0.187103388810491,0,0,-0.139302526903741,0,0.026229361405543,0,0,0.446818785766212,0,0.0465327173787821,0,0,0,0,0.0565794043366483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118716923970099,0,0,0,0,0,-0.0607118603967158,0
