,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.0945339886363938,0,0,0.240491243349917,0,0,0,0.169350312682895,0.0341840161401666,0,0,0,0,0.246178429037556,0,0,0,0,0.0276545293882788,0,0,0,0,0,0.0559384383311554,-0.0380114832902057,0,0,0,0,0,0,0,0.137655018870176,0,0,-0.151047731943011,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0648521276534448,0,0,0,0,0.0625215304182121,0,0,0,-0.0915361867275987,0.0289798756573903,-0.0879671728816075,0,0.0598378239583304,0,0,0,0,0,-0.139236462678602,0,0,0,0,0,0,0,0,0.29455668315127,0,0,-0.0788928530896335,0,0,0,0,0,0.616815716383978,0,0.0282032790790733,0,-0.0559353322648613
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.031004311364252,0,0,0,0,0.10288297314959,-0.00161861885877601,0,-0.285489567438527,0,0,0,0,0,0,0,0,0,0,0,0.109896723436702,0.0808838408172065,0,-0.133339514437448,0.144843817788085,0,0,0,0.524025594806743,0,0,0,0,0,0,0,0.370321981657139,0,-0.0445458602105076,-0.155034154614205
X600000.CH.EQUITY,0,0,0,0,0.014259847778736,0,0,0.0638175460600006,0,0.173300736820839,0.421410192304301,0,0,0,0,0,0,0.0526733647794139,0,0,0.0782690721788827,0,0,0,0,0,0.308265477437503,0,0,0,0,0,0,0,-0.0403079559932316,0,0,0,-0.216860806166511,0,0,0,0,0,1.73472347597681e-18,0,-0.0974876551505096,0,0
X11.HK.EQUITY,0,0,0,0,0.0684130712226615,0.129791729699106,0,0,0,0,0,0,0,0,0,0,0,0,0.346909979555977,0,0,0,0,0,0,0,0,0,0,0,0.562590747363224,0,0,0,0,0,-0.184923392169144,0,0,0.0939915097239491,0,0.0246933423531222,0,0,0.342349094004177,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0.240656281746035,0,0,0,0,0,0,-0.0328972472409768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320599808184185,0.386164025980833,0,0,0,0,0.0494766861764892,-0.0471207933305908,0,0,0,0.0630865584065672,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0105892965216378,0.0268134983203384,0,0,0,0,0,0,0,0,0.070859343474937,0,0,0.289976045151751,0.576062155584926,0,0,0,0,0,0,0,0,0.113980678862562,0,0,0,-0.124455363410836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.176661992629929,0,0,0,0,0,0,0.0411505964632151,0,4.33680868994202e-19,0,0,0.112536711182068,0,0,0,0,0.034028323544792,-0.0809241539959688,0,0,0.051471801635762,0,0,0,0,0,0,0,0.0807545420736739,0,0.0427990075997863,0,0,0.334865978566211,0,0,0,0,0,0,0.153201626277652,0,0,0,0,0.0402647969965788,0.0417549123345937
X2388.HK.EQUITY,0,0.233744763243509,0,0,0.33310262801602,-0.453081774125663,0,0,0,0,0,-0.273866875038822,0,0,0,0,0.521867955799412,0,0,0,0.258274269803553,0,0,0,0,0.217543099438109,0,-0.171973243875946,0,0,-0.245109854925413,0,-0.204007656561451,0.0992177279380722,0,0,0,-0.0829781012296807,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.294705354313498,0,0,0,0,0,0,0.0643809332056659,0,-0.287204472452135,0,0.120591575349252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825912698205574,0,0,0.471263388026102,0,-0.0360804080688427,0,0,0,0.522540753829692,-0.0242103273307246,0,-0.238248471517659
X688.HK.EQUITY,0,0,0,0,0,0,0.0501289785773949,0,0,0,0,0.241480851055569,0,0,0,0,0,0,0,0.20076351335329,0,0,0,0,0,0,0.2237150809071,0,0,0,0,0,0,0.3168968954366,0,0,0,0,0,0,0,0.0193629772880797,-0.285756694042773,-0.147046985247757,0,0,0.0104554593406533,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146841048293421,0,0,0.256179702632762,0.078375433610296,0,0,0.298834745217616,0,0,0,0,0,0.0738319817707512,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.173626927431545,3.46944695195361e-18,0,0,0,0.0322282413127716,0,0.10986121770515,0.0567697608973299,0,0,0,0,0,0.0480373506397803,0,0.106818835408722,0,0,0,0,0.124674308625582,0,0.00925080780775512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977943681813401,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207338160767604,0,0,0,0,0,0,0,0,0,0,0.0220774528489762,0,0,0,0.0786581550510179,0,0,0,0.03841272098342,0,0.00736847496205637,0,0,0,0,0,0,0.141142989864547,0.233117859202974,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.099884757370005,0,0,0.037046830374852,0,0,0,0,0,0,0,0.0601828685722335,0.0238742882290171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769185927205011,0,0,0,0,0,0,0,0.122225581700607,0.131517937595483,0.160672350142719,0,0,0,0,0.107945687432032,0
X2007.HK.EQUITY,0,0.394273740221962,0,0,0,0,0,0,0,0,0,0,0,0.00493777739668414,0.08761492689979,0,0,0,0.0954242104746996,0.0169943867182335,0,0,0,0.0152404263515673,0,0,0.0891874819883142,0.345203165810487,0,0,0,0,0.0572782675681941,0,0,0,0,-0.0534761319277579,0,0,0,0,0,-0.00305984426596461,0,-0.0614889268887654,0,0,0
X1109.HK.EQUITY,0,0,-0.0648091842894355,0,0,0,0,0,0.071008973110644,0,0,0,0,0,0,0,0,0,0,-0.0397011029347789,0.433481033748413,0,0,0,0,0,0,0,0.176566008984364,0,0,0,0.174866696088512,0,0,0,0,0.118872666343528,0,-0.0275406455162745,0,0,0,0,-3.46944695195361e-18,0,0.394616126154773,0,0
X1113.HK.EQUITY,-0.187152916444027,0,0,0,0,0,0.207736072859692,0,0,0,-0.118401020902741,0,0.0575763852433244,0,0,0,0,0,0.0782421182218174,0.0427656411852915,0.0549118330859567,0,0,0,-0.00262029387617137,0.171803304830326,0,0,0,0,0,0,0.103651223936692,0,0,0,0,0,0,0,0,0,0,-0.0468287112425498,0,0.234516270327527,0,0,0
X601818.CH.EQUITY,0,0,0,0.0682242489454956,0,0,0,0.470127794414309,0,0,0,0,0,0,0,0,0,0,-0.115922627122786,0,0,0,0,0,0,0,0.0596880767637873,0,0,0,0,0,0.185244492732357,0,0,0,0.379110532268448,0,0,0,0,0,0,0,0,0,0,-0.140380787588126,-0.220043729573794
X12.HK.EQUITY,0,0,0,0,0.156347008985065,-0.440411317002499,0.292524145982394,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.190586553599187,0,-0.417536267570499,-0.0287398727042489,0,0,0,0,0,0,0.00977264607635707,0,0,0,0,0.515524236305242,0,0,0.110866960559919,0,0,0,0,0,0,0,0,0,0.447070311332158,0,0,-0.199137351704988
X823.HK.EQUITY,0,0,-0.102528576236422,0.0539512855740481,0,0,0,0.0322974776989786,0,0,0,0,0.176382862599756,-0.212760584785467,0.042657793955618,0,0.117532990181311,0,0,0,0,0,0,0,0,0,0.0144114590531485,0.131909459839745,0,0,0,0,0,0,0,0,0,0.0941544073593269,0,0,0,-0.0464545942708669,0,0,0,0.11174230585257,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0973535595632618,0,0,0,0,0,0,0,0,0,0.443587176897957,0,0,0,0,-0.119251269588137,0,0.0379830400385524,0,-0.015757590696996,0,0.096528885007107,0,0,0,0.0329378441199494,0,0.143697894212311,0,0,0,0,0,0,0,0.0661866924852473,0,-0.0632775862885373
X001979.CH.EQUITY,0,0,0,0,0,0.0935596628393017,0,0,0,0,0,0,0,0,0,0.0147733137702039,0,0,-0.111983061935965,0,0,0,0,0,0,0,0,0,0,0,-0.047011577192846,0,0,0.351041452786929,0,0,0,0.0230748873722113,0,0,0,0,0,-0.0472423564861856,0,0,0.247039946106482,0.20860984778089,-0.0153284689899148
X600048.CH.EQUITY,0,0,0,0,0,0,-0.0625913034230036,0,0,0,0.328802584951739,0,0.26275003893205,0,0,0.389733243632692,-0.111398324120144,0,0,0,0,0,0.368153184461307,0,0,0,-0.0113618762646262,0,0,0,0,0,0,0,0,0,-0.0125797088273249,0,0,0,0,0,0,0.0706724287802769,0,-0.0303372067961595,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.00687481117672332,0,0,0,0,0,0.0950496236304621,0.0563177499786006,-0.0255471568458014,0,0,0,0,0,0,0.0362426263705248,0.400903158528936,0,0.0373564362821242,0,0,0,0,0.0709991921376355,0.0123086737770561,-0.00344940259581538,0,0,0,0,0,0.0295083569056176,0,0,0,0,0,0,0.0628222368049017,0.130481795553976,0,0,0.253882068504186,0
X601336.CH.EQUITY,0,0.0663290562764835,0,0,-0.0381175696532865,0,0.148041324554148,0,0.00497731417191558,0,0,0.152553411771105,0,0,0,0.0762255941372342,0,0.24409528978387,0,0,0,0.15284062991803,0,0,0.0766454003763434,0,-0.0390810350111954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108982695958935,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.269103091188758,0,0,0,-0.0172260040837756,0,0,0,0,-0.179107636426939,0,0,0,0,-0.339699537445073,0,0,0,0,0,-0.161962292197425,0,0,0,0,0,0,0,0.163999150735267,0,0.302175134361087,0.696039654301037,0,0,0,0,0,0,0,0,0,0,0,0,0.188715512930864,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.171191923937772,0.0472675596404604,0,0.172564516246092,-0.114267453877851,0,0,0,0,0.34668620011447,-0.0531497863759031,0,0,0,0.0232924107616405,0,0,0,0,0,0,0,0,0.0191114337751761,0.189058339224807,0,0.0319334546811615,1.38777878078145e-17,-0.252650775419411,0,0,0,0,0.103853241288949,0,0,0,0,0,0,0,0,0.319548074076294,0,0,0.0679382939901436
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0579748656309657,0,0,0,0,0,0,0,0,0,0,0,0,0.454702225335263,0,0,0,0,0,0,0,0,0,0.254162260291559,0.0890500664977816,0.0137126337927079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.350507867707643,0,0,-0.0169668604742305,0,0,0,0.227743077824198,0,0,0,0,0,0.223671166359049,0,0,0,0,0,0,0,0.0331501842365801,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0407846517839594,0,0,0,0.080978899742942,0,0,0,0,0,0.174639383443355,0.124156954359187
X601169.CH.EQUITY,0,0,0,0.0608046486572643,0,0,0.0469050817241603,0.0751083415692751,0.0278217683393973,0,0.0483030449343709,0,0.0200004618881339,0,0,0,0,0,0,0,0.0112332918423579,0,0.263515534702708,0,0,0,0,0,0,0,0,0,0,0,0.169902879812288,0,0,0,0,0.246515228087212,0,0,0,0.052323707035929,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.294298899628898,0,0,0.0202054042909437,0.101576187480366,0,0,0,0,0.0448397679081967,0,0,0,0,0,0,0,0,0.158635071612468,0,0,0,0.110224555567241,0,0,0,0,0,0,0,0,0,0,0.240731660516069,0,0,0,0,0,0,0,-0.0157799803568722,0,0,0,0,0.0383504166955919
X600015.CH.EQUITY,0,0,0.0833293044488743,0,-0.318346095893252,0,0,0.402279597732712,-0.171053860004518,0,0,0,0,-0.325975477248823,0,0,0,0,0,0,0,3.46944695195361e-18,0.598003960339042,0,0,0,0,0,0.22183374534147,0,0,0,0,0,0.252092366188792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.109482336814557,0,0,0,0,0,0,-0.106009834146644,0,0,-0.170296032046887,0,-0.00703041966668275,0,0,0,0,0,0,-0.0258106009079863,0,0.0562803013673855,0,0,-0.0121305645447488,0,0,0,0,0,0,0,0.191892117123019,0,0,0,0,0,0.0393628552371904,0,1.09601967589796
X000166.CH.EQUITY,0,-0.0120043232482955,0,0.100756989864042,0,0,0,0,-0.154691263795308,0,0,0.355057602136775,0,0,0.181867759463333,0.0413019832323647,0,-0.0629712969062031,0,0,0,0.0427766645374891,0,0,0,0,0,0,0,0,0,0,0,0,0.380769855827071,0,0.0496361190711026,0,0,0,0,0,0,0,0,0,0.323705942820138,0,0
X17.HK.EQUITY,0,0,0,0,0.175501790153722,0,0,0,0,0,0,0,0.520506651593905,0,0.0846279712587573,0,0,0,0.0458127924374461,0.104538265701926,0,0,0,0,0,0,0,0,0,0.0408047735611319,0,0,0,0,0,0,0.139362304575857,0.277106660331973,0,0,0,0,0,0,0,0,0.00937979334705964,0,0
X002736.CH.EQUITY,0,0,0.0992274786813895,0,0,0.0659005017655884,0.0338282443952194,0,0,-0.0810086299882831,0,0,0,0,0,0,0,0,0,0,0,0.384255153360236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562500348673479,0,0,0,-3.46944695195361e-18,0.0748622438665259,0.06575857136529,0.44673134376223,0.0410234693716753,0,0,0.00545819614694593
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245894902792117,0,0,0.195806309374813,0,0,0,0,0,0,0,0,0,0,0,0,0.510269409673234,0.0212619106498259,0.0553564787040569,0,0,0,0,0,0,0,0.00860493276589628,0,0.135579774090659,0,0
X2881.TT.EQUITY,0,0,0,0,0.210471777009241,-0.0704851657821204,0,0,0,0,0,0,-0.371549590653707,0,0,0,0,0.0224364167386414,0,0,-0.0703145000669951,0,0,0,0,0,0,0,0,0,0,0,0,-0.302015701125407,0,0,0,0.00463549018492758,0,0.0899795215302555,0,0.291825857362089,0,0.422106251280795,0,0,0,0,0
