,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.232889502541452,0.182886317578117,0.0519949344136773,0,0,0,0,0,0,0,0.13333653214186,0,0,0,0,-0.082977867245992,0,0,0,0,0,0,-0.307989060745722,0,0,0.886690491352536,0,0,-0.173614888353717,-0.0570622218941055,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0875883548567198,0,0.161869057786162,0,0,0,0,0.119884179372264,0,0,0,0,0,0.163616862083904,0.109632488938693,0.106882174057424,0,0,0,0,0,0,0,-0.0204487224038922,0,0,0,0.0534551354927596,0,0,0.143331756856449,0,0.192269094936089,0,0,0,0,0.0482894754067399,0,0,0,0,0
X601939.CH.EQUITY,0.317392962453748,-0.261418707817018,0,0,0,0,0,0,0,0,0.0222381972516526,0,0,0,0,0,0,0.0463105619743026,0,0,0,0,0,0,0,-0.0666630538621797,0,0,0,0.0339346184227075,0,0,0,-0.141849447232799,0,0,0.164360268743216,0,0.655603002012254,0.16764281708451,0,0,0,0,0,0.0416982639857492,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.547887642184313,0.0868801193162965,0.484250693503848,0,0,0,0,0.43373887149134,-0.418563591217399,0.357129924739895,0,0,0,0,-0.297136769394222,0,0,0.0535835234138222,0,0,0,0,0,0,0,-0.394575742014221,0,0,0,0,0,0,0,0,0,0,0,0.102914456238484,0,0.344732555469087,0,0
X5.HK.EQUITY,-0.00474187970347373,-0.439473085758926,0,0,0,0.106749477802706,0,0,0,0,0,0,0,0,0,0.224193633503506,0,0.243805173765777,0,0.25773979854863,0,-0.058660335978093,0,0,0,0.045181961671469,0,0,0,0,0,0,0,0.0442695113250688,0,0.0180415029922771,0,0,0,0,0,0,0,0,0,0,0,0.235739157809136,0
X601988.CH.EQUITY,0,0,0,0,0.38479891428107,0,0,0.0427392966380405,0,0,0,0,0,0,0.177654173580157,0,0,0,0.208536951546539,0,0,-0.0799039251261021,0,0,0,0,0,0,0,-0.315193473676852,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0135834039075408,0,0.0199029770165997,0,0,0
X600036.CH.EQUITY,0,0.43432093365177,-0.0388380207932131,0,0,0.00196321197268197,0,0,-0.0357937056904527,0,0.511893480190437,0.178314212345607,0,0,0,0.122507569477117,0,0,0,-0.165939949019584,-0.0663322394426527,0.287432482345745,0,0,0,0,0.110789634944714,0,0,0,0,0,0,-0.227719082238204,0,0,0,0,0,0,0,0,-0.148653559945109,0,0,-0.0716430196093178,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.285062447544385,0,0,0,0,-0.0204990691125546,0,-0.0872472099998251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156090625603069,0,0.0168710745679917,0.118168518496149,0,0,0.105729227904875,0,0,0,0,0,0,0,0.00625999954551672,0,0,0,-0.0921181385496212,0,0,0,-0.0264910401830339,0
X601628.CH.EQUITY,0,0.125234780809908,0,0,0,0,0,0,0,0.186376892787908,0,0,0,0.302940820306535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418607062229536,0,0,0,0,0.129197303162648,0,0.145532989325192,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0826953364343679,0,0,0.214418245512086,0,0,0,0,0.234449269627076,0,0,0.272177367037068,-0.167853483981488,0,0.0185727171945789,0,0,0,0,0,0.134526556556859,-0.0289208790913006,0,0,0,0,0,0,0,0,0.219070611096595,0,0,0,0,0,0,0,0,0,-0.215271096580069,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.125664505250067,0.0496596095609373,0,0,0.571170256123721,0,0,0,0,0,0,0.075046898815441,0,0,0,0.0195313392831439,0,0,0,0.288664057828583,0,0,0,0.2764309146614,0,0,0,0,0,0,0,0,-0.0642375116528086,0,-0.00883599579516932,0,0,0,0,0,0,0,0,-0.557596566610652,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.264591103960332,0,0,0.186310479005116,0.269244606223269,0,0,0,0,0,0,-0.167013790828153,0,0,0.136033687237394,0,0,0,0,0.161362657754425,0,0,0,0,0,0,0,0,0,0,0,-0.279519420738333,0,0,0,0,0,0,0,0,0,0,0
