,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.207568256356999,0.294606850581127,0.290365550986097,0,0,0,0,0,0,0,0,0.155132816816783,0,0,0,0,0,0.129391903719284,-0.110029315810628,-0.0547940598615277,-0.0312455585662363,0,0.178716965637415,-1.38777878078145e-17,0,0.268650847945324,0,0,0,0,0,0,0,-0.278501809618384,0,0,0,-0.237380598268576,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0282022406122611,0,0,0.274494677774118,0,0,0.127851782701957,0,0,0,0,0,0,0.316168713175625,0,0,0,0,0.172645673489226,-0.0461564543202973,0.118095365058777,-0.0445300183127016,0,0,0,0,-0.0264270877414553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158626141216439,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.424323910474668,0.226357296959616,0,0,0,0,0,0,0,0,-0.00654605012737921,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0725029998798783,0,0,0.0205177570357006,0,0.0275757214590738,0,0,0,0,0.136492465793609,0,0,0,0,0,0,0,0.0268933702452519,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.214859851991234,0.0799475909714805,0.108286755453126,0,0,0.122051532944836,0.135264070092146,0,0,0.318033214540506,0,0,0,0,0,0,-0.0095330218615832,0,0,0,0.130009737328309,0,0,0,-0.211829048835182,0,0,0,0.12628795475782,0,0,0,0,0,-0.0256495051334135,0,0,0,0,0,0,0.0312288076223715,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.00263759503227326,0,0.434460444382183,0,0,0,0,0,0,0,0,0.120967901310978,0,0.0430713446818524,0,0,0,0,0,-0.0748652130902089,0.399267661608185,0,0,0,0,0.121843444053928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192187280081859,0
X601658.CH.Equity,0,0.0250358536508261,0,0.111509324529054,0,0,0,0,0.301066959145314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0639426544088568,0,0.0618525411352941,0,0,0,0,0.0209242603109321,0,0.0249211247346283,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0516236559143848,0.0970066635128043,0,0,0,0,0,0,-0.0258420918982065,0.403556127595059,0.0562599362882532,0,0,0,0,0,0.268091653686223,-0.0240861551768939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851119392504392,0,0,0,0,0,0,0,0.0128201076025692,0,0.00501062153593134,0,0
X601318.CH.EQUITY,0,0,0.0581290677282927,0,0,0,0,0,0,0,0,0,0,0.00450352821009625,0.0872328318618777,0.0685312202277554,0,0,0,0,0,0,0,0,0.0960016971246298,0,0,0,0,0.020901080548498,0,0,0,0,0.117171805276129,0,0,0,0,0,0,0,0,0,0,0,0,0.363639311373901,0,0
X600036.CH.EQUITY,0,0.533329481809188,0,0,0,0,0,0.103080822316402,0,0,0,0,0,0,0,0.0709750630132727,0.13966069374858,0,-0.117739473098776,0,0,0,0,0,0.0644851777395558,0.181239228629568,0.0470737828313885,0,0,0,0.0406749068491707,0,0,0,0,0,0,0.125664501692512,0,0.0208167007041937,0,0,0,0,0,0,0,0.0353611438589839,0,0
X601166.CH.EQUITY,0,0,0,0.090986114614012,0,0,0,0,0,0,0.268938637866361,0,0.00969163133853522,0,0.263779591794253,0,0.282367829000135,0,0,0,0,0,0,0,0,0,0,0.196231862614054,-0.0177556700342679,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.117849835336126,-0.325210217419642,0,0,0,0,0,0,0,0,0
