,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.0805983337591761,-0.217371625245142,0,0,0,0,0,-0.227150850202269,-0.0932193966714178,0,0,0,-0.214261028128417,-0.229977219035111,0,0.219730006301753,0,0.140658118465281,0.984751085857787,0,0,0,0,0,0,0,0,0,0.0337097854366284,0,0,0,0,0,0,0,0,0,0,0.0939345529911145,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0716192099858837,0,0.0738929125229099,0,0,0,0.557227725519365,0,0,0,0,0.245722795955769,0,0,0.157747933206755,-0.10267102563697,0,0,0,0,0,0,0,-0.0672587840332769,0,0,-0.668799798479039,0,0.0416924824349173,0,0,0,0,0,0.00199467686881106,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.152262077548947,0,0,-0.0502419943720314,0,0,0,0,-0.0530819830380591,0,0,0.177482359561841,0,0,0.226812881250938,0,0,0.174095375851159,0,0,0,0,0,0,0,0,0,0,-0.037813678348088,0,0,0,0,0,0.166937354686633,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180459857526938,0,0,0,0,0.0329336565822613,0,0,0,0,0,0.0721146209800819,0,0,0,0,-0.130909612397195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0630352571266784,0,0,0,0,-0.198524985403124,0.241217412500074,0,0,0,0,0,0,0,0,0,0,0,0,0.165732130890363,0,0.17778765310316,0.0261811459096091,0,0,0,0,0,0.424517866017701,0,-0.188674763527488,0,0.0183566486716349,0,0,0,0,0,0.0495063947622138,0.0744385030001041,0,0,0,0.0234268171275859,0,-0.0379624297840979,0,0,0
X601658.CH.Equity,0,0,0.123870380496139,0,0,0,0,0,0,0,0,0.0507306432140823,0,-0.0905397325907435,0,0,0,0,0,0,0,0.145061623392695,-0.174904582836559,0.149311618710541,0,0,-0.299002572182401,0.575901811566037,0,0,0.180491282583775,0,-0.0532296223879923,-0.0675936684356309,0,0,0,0,0,0,0,-0.284944481585974,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00111029306993358,0,0,0,-0.12397898170556,0,0,0,0.211714736709159,0,0,0.0996539658615725,0,0.193856686428007,0,0,0,0,0,0,0,0,-0.0444380250823226,0,0,0,0,0.0344316003927933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714191923709172,0,0,0,0,0.050841899026018,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.074472307684943,0,0,0,0.121405005260097,0,0,0,0,0,0,0,0,0,0.190620277245856,0,0,0,0.514191050988253,0.0547739556425298,0.0519427282664038,-0.293168117207678,0,0,0.267346712932195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.110181995744073,0.0335365401594351,0,0.204571566462948,-0.0250367685111819,0,0.0261234464742141,0,0,0,0.0728007157831588,0,0,0,0,0,0,0.148480124316839,0,0.306533750252711,0.025579694411002,0,0,0.107415808201958,0,0.103287264385331,0,0,0,0.155658453144997,0,0,0,0,-0.0597519925268161,0,0.0118166755953111,0,0.183106519610829,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.114710621103405,0,-0.0234467212570559,0.0485896874582587,0.396570365302809,0,0,0,0.0881497990241187,0,0,0,-0.0936110529157738,0.220446224805379,0,0,-0.0511611943875804,0.217922585695989,0,0,0,0,0,0,0,0,0,0,0.0409558037006835,0,0,0,0,0,0,0,0,0,0.249439424352184,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.451588105039655,0,0,0,0,-0.0505742394612266,0,0.101797392312497,0,0.0228601417965155,0,0,0,0,0,0,0.107036981752128,0,0,0.108560465447197,0,0.277976709422365,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,-0.166681084614225,0,0,0,-0.0562569216515238,0.319983995260649,0,0,0,0,0,0,0,0,0.56922020067023,0,-0.0999714069260524,0,0,3.46944695195361e-18,0,0.229128799027432,0,0,0,-0.069036113337505,0,0.173986036234784,0,0,0,0.0276701015486253,0,0,0,0,-0.03024544242296,0,0,0,0,0,0,0,0,0,0,0.288112046353613,0,0
X601998.CH.EQUITY,0,0.126323934036373,0,0,-0.10035405978461,0.0242836117344366,0,0.169505221862423,0.0318175386548671,0,0,0.391220515689255,0,0,0,0,0,0,0.221239088101982,0,0,0,0.116666804851016,-0.160443839207749,0,0,0,0,0,0,0,0,0,0,0,0,0.110006287475271,-0.0958499618686255,0,0,-0.105065237241069,0,0.0266387036668077,0,0,0.0980812858537632,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-0.112133420862526,0,0.205447015250368,0,0,0,0,0,0,0,0,0,0.135295576413332,0.266183446358072,0,0,0,0,0,0,0,0,0.0719706277520979,-0.140148159085444,0,0,0,0,0,0,0,0,0,0,0,0,0.357574847517168,0.131506160518271,0,0.158146517065455,0,0.19516786377763,0,-0.481058834708587,0
