,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0577148267129002,0,-0.022150676524539,0.350067269631417,0.691214497570216,0,0,-0.051850476834355,0,0.165959833489278,0,0,0,0,0,0,0,0,-0.116649071886216,-0.0249468096245771,-0.145135529058429,-0.0232213450640439,0,0,0,0,0,0,0,0,0,0,-0.0822722276658434,0,0,0,0,0,0,0,0,0,0.0140385522426405,0,0,0,0,0
X601939.CH.EQUITY,0.0632841935368621,0,0.00375370862412093,0,0,0,0,0,0.00854869483652332,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.868349124393597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141385480928806,0,0,0,0.0831833146083876,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0109720159523332,0,0,0.575866745703958,-0.00956312002429774,0,0,0,0.0154416607332099,0,0,-1.35525271560688e-20,-0.0132237870467938,0.0170327695379037,0,0,0.0377647169215522,0,0.139672462259416,0,0,0,0,0,0,0,-0.0956125689289049,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.177989291705308,0,0,0,0,0,0,0,0,0,0.15533010911653,0,0
X601988.CH.EQUITY,0,0,0.273299745252489,0,-0.0187949596361352,0.0116536126527179,0,0,0,-0.0350811316271545,0,0,0.0479749352764819,0,0,0,0,0,0.66646572145138,0,0,0,0,0,0,-0.065382964893317,0,0.00662067627359636,0,0,0,0,-0.0401001662653568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614061253970377,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460562492689161,0.172754519754593,0,0.150629483139742,0,-0.242598902095684,0,0,0,0.0812554707757814,0,0.160692144673556,0.0556884126432906,0,0,0,0,0,0,0,-0.172282712724652,0,0,0.108341437830493,0,0,0.100326388451802,0,0,0,0
X601658.CH.Equity,0.239992376206137,0,0,0,0,0,0.157291055796168,0.0943150998301464,0.318821196390252,0,0,0,0,0,0,0,0.0351230582288741,0,0,0,0,0,-0.0347041441374819,0.155557101151887,0.0643605714094749,0,0,0,0,0.184231065648429,0.0584420470767369,0,-0.179129320096816,0,0,0,0,0,0.0419511127782055,0.224846379289809,0,-0.174382346168739,0,0,0,-0.0225322216632762,0,0,0,0
X601328.CH.EQUITY,0.890813259941237,0,-0.0991146819466615,0,0,0.0847601297065297,0,0,0,0,0,0,0.0301796578220188,-0.0128162073042405,0,0,0.14000900671526,-0.0262079437178743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085991716241668,0,-0.268716283167682,0,0.0902123882823832,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0160686333872632,0,0,0.128095810977124,0,0,0,0,0.137508099803524,0.0112848611960604,0.00335374439460883,0,0,0.152243065717195,0.0938329252531983,0,0,0,0,0,0,0,0,0,0,0,0,0.227131461255486,0,0,0.0376680786363846,0,0,0.157637610559254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.207571379300395,0,0,0.197923333623119,0,0,0,0,0,0,0,0,0,0,0.17775334187131,0,0,0,0,0,0,0.319917172799654,0,0,0,0.110107922708642,0,0,0,0,0,0.0966361880223699,0,0,0,0,0,0,0,0.110227769879772,0,0,8.67361737988404e-19,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.155811997294922,0,0,0,0,0,0,1.11647109242675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869538107544899,0,0,0,0.0102732708733471,0,0,0,0,0.0638591378453298,0,0,0,0,0,0,0,0,0.00436761495710869,0,-0.0392335652356317,0,0,0,0,0,0.0892099441363811
