,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0104401869947396,0.0199209161723618,0,0,0.427730154202105,0.0839797213536326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524148283015246,0.076517165098559,0,0,0.364607414962649,0,0,0,0,0,0,0,0,0,-0.0159468395578616,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665025406122291,0,0.0125234266394123,0,0.0183655979644833,0,0,0,0,0,0.545092519487941,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947766282876,0,0,0,0,0,0,0,0.151264446575487,0,0,0,0,0,0,0,0.0761717369596511,-0.0475884488752559,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0919962814327566,0.0332644721894235,0.0710172520516566,0,0,0,0,0.243474595491626,0,-0.0371225913264799,0.409950400454034,0,-0.0964467907648531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526271359555506,0,0,0,0,0,0,0,-0.0317349834507321,0.0751026576861176,0.309542214533718,0,0,0,0,0,0
X000002.CH.EQUITY,0,0.0345452770043586,0,0.0566634427358702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011527179153146,0,0,0,0.117919368013956,0,0,0,0,0,0,0,0.48646539820848,0.0193403348672477,0,0,0,0,0,0.24273098672561,0,0,0,0,0,0,0,-0.154596137554288,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.267690943966525,0,-0.135188999947838,0,0,0,0.0598672748756084,0,0,0,0,0.0458648500991248,-0.0435638078133465,0.153818079215343,0,0,0,0,0.175205412075568,0,0.185795383128407,0,0.276992198670164,0,-0.0102328612890331,0,0,0,0.315101627348954,0,-0.1283569214719,0,0,-0.0635274477710163,0,0,0,0,0,0.160446183247434,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0624090336352853,0,0,0,0,0,-0.134508861760233,-0.0696899753913307,0,0,0,0,0,0,0.0695337245238066,0.0194579697396712,0,0,0,0,0.375264982997617,0,0,0,0,0,0,0,0.185152732947305,0,0.0929797737997975,-8.67361737988404e-19,0,0,0,0,0,0.0199929066400694,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.114962800479998,0.371615708943551,0,0.157134343420846,0,0,0,0,0,0,0.0298452586546741,0,0,0,0,0,0,0,0.0189919570265174,0.0748102314874302,0,0,0,0,0,0.0643144662530679,0,0,0.094208336304072,0,0.216031044214486,0,0,0,0,0.0827828275059562,0.142001005719433,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0505083264322236,0,0,0,0.0271844680740746,0.0926161492987988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468773624132109,0,0,0,0.0615503084365312,0,0,0,0.0575265082702343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735025846586491
X688.HK.EQUITY,0,0,0,0.266653368020849,0,-0.33156148060971,0,0,0.0896098798098363,0,0,0,0,0.248811163420396,0,0.214970052128078,0,0,0,0,0,0,0,0,0,0,0,0.381491226384025,0,0.0588916145781189,0,-1.73472347597681e-18,0,0,0,0,-0.0448281942154406,0,0,0,0,0,0.209065178166462,-0.174495357067279,0,0,0,0,0.146972234230131,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563768452871931,0.0878481319863847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080949512465479,0,0.20012319905311,0,0,0,0,0.0989078126119427,0,0,0,0.259809449998152,0
X11.HK.EQUITY,0,0.125770601109242,0,0,0.148811709128543,0,0,0,0,0,0,0,-0.0122426005467882,0,0,0,0,0.10514687099569,0,0,0,0,0,0.552884379448373,0,0.0740116662433047,0,0,-0.0540204048623276,0,0,0,0,0,-0.000121511598317923,0,0,0,0,0,0,0,0,-0.0592161810478983,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078992621022516,0,0,0,0,0.146164588957105,0,0,0,0,0,0.0757906755806019,0,0,0.0747440740238831,0.00350113560906742,0,0,0.00322634279775685,0,0,0.110945587350425,0,0.0545983357761416,0.112440994098028,0.123115112564382
X600016.CH.EQUITY,0,0.0741809026611264,0,0,0,0.22415710894586,0,0,0,0.0181989168906967,0,0.0372757016725336,0.150615973414826,0.0367589671622575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999524317866276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214200892848051,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.069750990717675,0,0,0,0,0,0,0,0.1691889180795,0,0.069125724621369,0.0120695605531946,0,0.27898944799393,0,0,0,0,0.110427424750154,0,4.33680868994202e-19,0,0,0.150215986428658,0,0,0,0,0,0,0,0,0,0,0,0.211835426429981,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,-0.00863120881267613,0,0,0,-0.0124660752923554,0,0,0,0,0.123930333691677,0,0,0,0,0,-0.0460615766772043,0,0,0,0.429125801015486,0,0,-0.0402806535125694,0,-0.0527211689759082,0,0,0,0,0,0,0,0,0,0.0818861327898109,0,0.110882877843656,-0.116758924669116,0,0,0,0,0,0.206572719507487,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0952893582097648,0,0,0,0,0,0,0,0,0,0.0203527027507709,-0.0609324739566169,0.0351788644178629,0,0,-0.00921057807469506,0,0.334420530880643,0,0,0,0.328871419286553,0.0502376966106902,0,0,0.104237467100895,0,0,0,0,0.100620700469295,0,0,0,0.0770373571377666,-0.106494385704015,0,0,0,0,0,0.00178348179271068,0,0
X1109.HK.EQUITY,-0.127016398854874,0,0,0,-0.0305256452147607,0,0,0,0,-0.154159088973175,0,0,-0.31829524095162,0,0.6280902355819,0,0.124080389629308,0,0.141224232968191,0,3.46944695195361e-18,0,0,0,0,0,0,0.607178286302624,0,0,0,0,-0.264292546712241,0,0,0,-0.0613485670276803,0,0,-0.117063892793835,0,0,0,0,0,0,-0.0971397252415333,0,0,0
X2007.HK.EQUITY,0,0,0,0.03542386174217,0.0814150287016404,0.118520571662834,0,0.158910592470989,0,0.019311925058445,0,0,0,0,0,0,0,0,0.0573351008213772,0,0,0,0,0,0,0.124061871475952,0.50200661949022,0,0,0,0,0,0.102742844574041,0,0,0,0,0,0,0,0,0.0276699615795725,0,0,0,0,0,0,-0.0869567372306694,0
X601818.CH.EQUITY,0,0,0,0,0,-0.0466040837801484,0,0,-0.0999375234632134,0,0,0,0,0,0.494364763399603,-0.108720023897414,0,0,0.0724846929197784,0,0,0,0,0,0.000260250511339339,0,0,0,0,0,0.108304883837084,0,-0.0063788613379963,-0.103412553989526,-0.0775206712904126,0,0,1.73472347597681e-18,0,0,0,0,-0.145621989821775,0,0,0,0.551063606150181,0,-0.00590040663064908,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0852251913457131,-0.0204007133475046,0,0,0,0,0,0,0,0,0,0,-0.057052349524531,0,0,0,0,0,0,0,0,0,0,0,0.0214211063095634,0,0,0,0,0,0.223003694612609,0,0,0,0,0,0,0,0,0,0.238223515370984,0.220924994133873
X600048.CH.EQUITY,0,0,0,0,0.285802262925385,-0.00939656505838025,0,-0.103788495416296,0,0,0,0,0.301568997084483,0.0824208450768557,0,0,0,0,0.301693840076581,0,0,0,0,0,0,0,0,-0.0638595450221775,0,-0.0101391933153896,0,0,0,0,0,0,0,0.262861210059889,0,0,0,0,-0.0986650631694888,0,0,0.0444346143931437,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0043263023620195,0.0810014619687719,0,0,0,0,0,0.220429546464932,0,0,0.0239157221364389,0.143902193646732,0,0,0,0,0,0,0,0.0309947487933782,0,0,0,0,0,0,0,0,0,0,0.245264177949194,0,0,0,0.185717189031164,-0.133444819966535,0,0,0,-0.128821488220872,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0733752428058455,0,0.0335151476461008,0,0,0,0,0,0,0,0,0,0,-0.123726408196982,0,0,0,0,0,0,-0.536550496259688,0,0,0,0,0.0732121444895924,0,-0.0283919347199917,0,0.0755561240148502,0,0.157999173843621,0,0.00768838556245086,0.133031633341568,0,0,0.00625263483399027,0,0,0,0,0,0,0.496436930551237,0
X12.HK.EQUITY,0,0,0.237920630713114,0,0,0,0,0.205594940593802,0,0,0,0,0,0,0,0.558380738754285,0,0,0.209961585094354,0,0,0,0,0,0,0.0170411369592897,0,0,0,0,0,0,0.0801931217918175,0,0,0,0.0692060391078104,0,0.0333862684019996,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.177818045788532,0,0,0,0,0.520707742339103,0,0,0,0,0,0,0,0.128557661387799,0,0,0,0,0,0,0,0,-0.0478082338632834,-0.049228386614177,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.179544645830654,0,0.128535150283643,0.0151635530255489,0,-0.132333275518831,0,0,-0.0541003736119241,0,0,0,0.10645934485066
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.00874751806261747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2006835238689,0,0,0,0,0,0,0,0,0,0.136129728749077,0.0928958275941371,0,0,0,0,0.178479730736704,0,0,0,0,0,0,0.203177843413005,0,0,0.159867498443567,0.173139570877336
X823.HK.EQUITY,0.133295703996868,-0.0719163136073981,0,0,0,0.0861292315386212,0,0,-0.142091968506275,-0.0423561698102653,0,0,0,0,0,0,0,0,0,0,0.305005470120958,0,0,0,-0.0573793750732481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542232882787191,0,0,0,0,0,-0.0869699677900434,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246946017678273,0.0925237198365209,0,0,0,0,0.0629267178529902,0,0,0,-0.222246342121248,0.122566244157548,0,0,0.168715697353999,0,0,0,0,0,0,-0.0435319667680122,0,0,0,0,0,0,0,0.00924213642539844,0,0,0.338675755908842,0.175045330768369,0.0681455711984539,0,-0.0491523564096486
X600837.CH.EQUITY,0,-0.0176384506005594,0.155326258011683,0,-0.0398939824902373,0,0.0637353306850077,0,0,0,0,0,0,-0.00860716433245635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139227174709061,0.140417321828305,0,0.281780841142638,0,0.00689752706025125,0,0,0,-1.38777878078145e-17,0,0.0217736495077623,0.234196049805066,0,0,0,0,0.109394018194515
X601336.CH.EQUITY,0,0.0202190421018026,0,0,-0.0457883001817575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145738751517603,0.176069807316369,0,0,0,0,0,0,-0.049630123130052,0,0.0888386568390062,0,0,0,0,-0.0159018936572433,0,0,0,0,0,0,0,0,0,0,0,0,0.441567347953715,0.166782942702495,0,0.250671636870274
X1997.HK.EQUITY,0,0.108881874075989,0.11571304725295,0,0,0,-0.068615584103788,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.113706875419524,0,0,0,0,0,0.121700685408714,-0.00711368862900478,0.537804023402266,0,-0.194857396689729,0.0505243416528184,0,0,0,0,0,0.0280748831355565,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,-0.0574131557859471,3.46944695195361e-18,0.0928143580595156,0.235070971163349,0,0,0,0,0.183523901954661,0,0,0,0,-0.0219528619872381,0,0.0764818955328522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070849123577369,0,0,0,0,0,0,-0.302954435384606,0,0,0,0.11749897130823,0,0,0.581267027599561
X2882.TT.EQUITY,0,0,0,0,0,-0.0369378514739564,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0981436319282695,0,0.0614938774681433,0,0,0,0,0,0,0,0,0,0,0,0,0.1273185550263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355143730741196,0,0
X601169.CH.EQUITY,0,0.0400141896172993,0,0,0,0.18569740366725,0,0.010092209052401,0,0,0.0372734830683185,0.34826319742367,0.418543329215356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120453778389948,0,0,0,0,0,8.67361737988404e-19,0.0409581254281943,-2.77555756156289e-17,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.00572623378798093,0,0,0.0770621793643457,-0.0596622862850985,0,0,0.0873315883113343,0,0,0,0.129818953523459,-0.0603774770958587,0,0,0,0,0,0,0,0,0,0,0,0.085678383002509,0.0804876783947344,-0.0330483908417346,0,0,0,0.339776755252703,0,0,0,0,0,0,0,0.109342711590424,0,0.149618340731003,0,-0.0418340084766263,0.152028166881822,0
X600999.CH.EQUITY,0,0,0,0,0,0.0226269318719213,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296987300926898,0,-0.066833824108674,0.010053651311375,0,0,0,0,0,0.123011979597877,-0.187001870765844,0.0916338586673531,0.105943645254249,0,0,0,0,0,0.115948490791001,0,0,0,0.314434922231948,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00972034935190866,0,0,0,0,0,0,0,0,0,0,0,0,0.229111765531035,0.0456126736656806,0,0,0,0,0.237565785066515,0,0,0,0,0,-0.105677148022172,0,0,0.0533928382951996,0,0.193438282633703,0,0.0200524446833273,0,0.137857770614269,0,0,0,0.0876010065810091,0,0.0708766157841358
X2881.TT.EQUITY,0.359322299656607,0.102176300097466,0,0,0,0,0,0,0,-0.0374807821490547,0,0,0,-0.0643312308409974,0,0,0,-0.118060355046937,0,0,0,0,-0.0123269158342358,0,0,0,-0.0528136885851198,0,0.0593306928262798,0,0,0,4.33680868994202e-19,-0.0310452027417176,0,0,0.27638263717609,0,0,0.227298240794954,0,0,0.42993631423095,0,0,0,0,0,6.93889390390723e-18,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0784505238202563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.081906565388395,0,0,0,0,0.0816709973098078,0.141097298375954,0,0.0149687319520088,0.102847273421841,0,0,0.028085682422276,0,0,0.347908594832812,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535551355464512,-0.0378861864077174,0,0,0,0,0,0.0682574594198196,0,0,0,0,0,0,0,0,0.20730195255729,0,0,0,0,0.026749227352463,0,0,-0.0886407743635462,0.511613199973412,0.175977494060921,0,0.141434427493638,-0.162184131676867,0,0,0,0,-0.00722928869066662,0,0
