,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY
X601066.CH.EQUITY,0,0,0,0,-0.0374615217624791,0,0,0,0.0549187997790203,0,0,0.732973163218969,0,0,0,0.0403848445090751,0,0,0,0,0,0,0,0,0,0.0205052404189934,0,0,0,0,0,0,0,0,0,0,0,0,0.0669312257229701,0.0870226108662167,0,0,0,0.060174486665913,0,0.00946427635143776,0,0,0,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,0.00672372760219709,0,0.130178469959291,0.365398866015318,0,0,0,0.0564881189527643,0,0,0,0,0,0.0514334153730038,0,0,0,0,0.0747672584542071,0,0,0,0,0,0,0,0,0,0,0,0,0.0184177140518089,0,0,0,0,0.0207181898222368,0,0,0,0,0,-0.0204822310438559,0,0,0.248449940109253,0.049230296236906
X601328.CH.EQUITY,0,0,0,0.0463714254783224,0,0.112527252816265,0.0205567065741813,0,0,0,0,0,0,0,0,0,0.0290362766515399,0,0,0,0,0.3729470310269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24996456380085,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.223965018274165,0.0406288889962144,-0.129528610037154,0,0,0,0.0751246438207925,0,0,0,0.185755520228698,0,0,0,0,0,0,0,0.0351935763467617,0,0,0,0.113926688873409,0.077963647052467,0,0,-0.150284687497275,0,0.0803558983552734,0,0,0,0,0.064541421906192,0,0,0,0,0,0,0,0.0226565407514007,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.254857082053636,0.0417994769908802,0,0.248469434024232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155418170858408,0,0,0.0331264118470065,0,0,0,0,0,0,0.306380544446473,0,0,0,0,0,0.674348750710022,-0.0609237305822146,0,0.112906026009442,-0.0191476276428588,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.220285125769985,0,0,0,-0.051963591266509,0,0,0,0,0,0,0,0.193571479317206,0,0,0,0.0644082600754642,0,0,0,0.0973376247654987,-0.0668362366539667,0,-0.100587553424975,0,0,0,0,0,0,0.102629867805738,0,0,0,0.0454376446744678,0,0,0,0,0,0,0,0,0,0.276536253776257,0,0
X000001.CH.EQUITY,0,0,0,0,0.0246130404643187,0.398495065898497,0,0,0,0,0,0,0,0,0,0,0.0361861249940514,0.0547306384368444,0,0,0,0.0497285921670886,0,0,0,0,0,0,0.0545263495304569,0,0.029125307536148,-0.024429674183764,0,0,0.0112235144100617,0,0,0,0.295840368062827,0,0,0,0,0.105790420615231,0.0455308643110464,0,0,0,0,0
X601601.CH.EQUITY,0,0.396507947765378,0,0,0.349881197389165,0,0,0,0.0115624675215585,0,0,0,0,0,0,0,0,0.137727431484873,0,0,0,0,0.0609678332372876,0,0,0,0,0,0.106839770967717,0,0,0,0,0,0,0.0274961886555126,0.00891240883437641,0,0,0,0,0,0,0.112576355208301,0,-0.146409838290187,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.258683073975488,0.024208157795385,-0.0403359947966484,0,0,0,0,0,0,0.0310778801772695,-0.0168757700362266,0,0,0,0,0.0632790136761707,0,0,0,0,0.0262358754041215,0,0,0.0741528803185227,3.46944695195361e-18,0,0,0,0,0,0,0,0.0956894956495428,0,0,0.462004101012123,-0.0198337145287418,0,-0.0454658911255081,0,0,0,0
X600016.CH.EQUITY,0.00336967786330386,0,0,0.0309447529435369,0,0,0,0,0,0,0,0,0,0.0985017875820658,0.10821964117585,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.184166886870051,0.12420907264288,0,0,0.0299955882093289,0,0.0495322782198588,0,0.0957891006919203,0,0,0,-0.0445164314169963,0,0,0,0,-0.0723929715281925,0.0472308842820464,0,0,0.152768600731404,0,0
X688.HK.EQUITY,0.323040878624415,0,0,0,0,-0.0819674254516957,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0787583704559448,0.514324782389119,0,0,0.0100936902840936,0.250092990709434,0,0,-0.0293582170363973,0,0,0,0,0,0,0,0,-0.0432150730689114,0,0,0,0,0,0,0,0,-0.0149650080598855,0,0,0,0
X601998.CH.EQUITY,0.200687701890271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942549156906149,0,-8.67361737988404e-19,0,0,0.072051992259399,0,0,0,0,0,0,0,0,0,0,0.11865804804755,0.0191499654084297,0,0,0,0,0,0.025521247359393,0,0,0,0,0,0,0.134859734030718,0.530727684379532,-0.101121896275344
X1109.HK.EQUITY,0,0,0,0,0,0,0,0.0397939148671747,0.200332327247592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459178342502432,0,0,-0.0707742224044899,0.126106588090135,0,0,0,0,0.171433064927653,0,0,-0.091431181692719,0,0,0,0,0,0,0,0,-0.0730124621113612,0,0,0.090980901264938,0,0.109286040826099,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.247959014519093,0,0,0,0,0,-0.0218706938655596,0,0,-0.00822571639879145,0,0,0,0,0,0,0,0,0,0.0398614110085515,-0.0587970689099374,0,0,0,0.26363343131662,0,0.161625849288144,6.7762635780344e-21,0.00403965667833414,0.0213801195531342,0,0,0,0,0,0,0.0786696638574897,0,0.100692859467184,0,0.111966841312071
X002142.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0.44040624050242,0,0,0,0.114439551853035,0,0,0,0,0,0,0,0,0.110590419092149,0,0,0.2525656484636,0,0,0,0.101914717801753,0,0,0.112191891764267,0,0.0495724986290565,-0.118383274297653,0,0,0,0,0.0648567849083277,0,0.276038210636196,0,0,-0.295205643449069,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.00894127681539134,0,0,0,0.0424482523863836,0,0,0,0,0,0,0,0.0274393413035009,0,0,0,0.101095163778259,0,0,0,0,0,0,0,0.347119273321407,0,0,0.125217216443081,0,0,0,0,0,0,0,0.0637374224500069,-0.167383642509206,0,0,0,0.0475902050495266,0,0.393786005819988,0,0,0
X11.HK.EQUITY,-0.0741872512784288,0,0,0,0.111256562336196,0,0,0.106273970430243,0.424424235011248,-0.21144591335916,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0253216524565638,0,0,0,0,0.0560298901654554,0.0291846209071423,0.180804485306147,0,0,0,0,0,0,0,0.0333041737818831,0,0,0,0.0225650079147113,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0.0562378371660521,0,0,0,0.0598468744147411,0.0110580327836776,0,0,0.0317588194226488,0.031118573329376,0,0,0,0,0,0,0,0,0,0,0,0,0.0132267621658811,0,0.149236000256831,0,0,0,0,0,0,0.437622432042296,0,0,0,0,0,0,0,0,0,0,0,0,0.0575719309328213,0,0.14713932985075,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.057884193255768,0,0,0.0199688285366813,0,0,0,0,0.675066636480677,0,0,0,0,0.0121630985778722,0,0,0,0,0,0.090407916815178,0,0,0,0,0,0,0,0,0,0,0,0,-0.106018162602637,0.0744862753720313,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.130849970013687,0,0,0.114416449903129,0,0,0,0,0,0,0,0,0,0.251846014290602,0,0,0,0,0,0,0.109886420964595,0,0,0.13216228571602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234500038211575,0,0,0
X601818.CH.EQUITY,0,0,0.116103300865289,0.0238386297673069,0,0,0.116802546209492,0,0,0,0,0,0,0,0,0,0.0672953684748848,0.237364367860415,0,0,0,0,0,0,0,0.0299386740332741,0,0,0,0,0,0.163853012991954,0,0,0,0,0,0,0,0,0,0.0139909903355546,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0237323649812501,0,0,0,0.247058506714226,0,0,0,0,0,0,0,0,0.0282669435260435,0,0,0,0,0.124809316190223,0,0,0,0.0207022915302504,0,0,0,0,0,0.165887086677072,0,0.20377018907696,0,0.0911478852799927,0,0,0,0,0,0,0,0.155326038480195,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0355308787538583,0,0,0,0,0,0,0.308271402163351,0,0,-0.0531721924300338,0.137641026791954,0,0,0,0,0.229090663978398,0,0,-0.38232141842874,0,0.113907429943674,0.126427837505348,0,0,0,0,0,0,0,0,-0.463414065349482,0,0,0,0,0,0,0,0,0.077942557371282
X600837.CH.EQUITY,0,0,0,0,0.00693243837902189,0,0,0,0,-0.00701155745022152,0,0.122773916757228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113801958067981,0,0,0.080415315487528,0,0,0,0,0.410305959682317,0,0,0.00899377465450846,0,0,0.0481766675131642,0,0,0,0,0,0.0251620883469424,0,0,0,0.225273681133516
X601336.CH.EQUITY,0,0.0849888744048184,0,0,0.233661373543532,0,0,0,0,-0.00685204110296257,0,0,-0.0345403396185215,0,0,0,0,0.283335773442912,0,0,0,0,0,0,0,0,0,-0.0159756751654582,-0.0225964281218635,0,0.0855803655963844,0,0,0,0,0,0,0,0,0.143959037022936,0,0,0,0,0.0193668355699434,0.0258333264363573,0,0.204908815845071,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0210225855207217,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.290274873234463,0,0,0,0,0,0,0,0.175989309783162,0,0,-0.177681224998245,0,0,0.014441945781534,0,0.253804981599649,0.0790301651353056,0,0,0,0.0438532099186541,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.152908269772026
X002736.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0245017479767104,0,0,0.341295291047198,0,0,0.0800000509611294,0,0,0,0,0,0,0,0,0,0.244256546318305,0.0599239190185871,0.0336999320410574,0,-0.0586523900217017,0,0,0,0,0,0,0,0,0,0,0,0,0.328275796455163,0,0.0750042437289158,0,0.0244866756038967,0,0,0,0.0461898702539324
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.566625289672621,0,0,0,0,0,0,0,0,0,0,0,0.0471321765596971,0,0,0,0,0.0767376406035798,0,0.0371235234412026,0.127283379060942,0,0,0,0,0,0,0,0.0445794803009102,0,0,0,0,0,0,0,0,0,0,0,0,0.133539930256021
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0573449953628676,0,0,0,0,0.0353527697934944,0,0.731046180199158,0,0,0,0,0,0.00191387440875682,0,0,0,-0.0527360265507105,0,0,0,0,0,0,0,0,0.0653902456088774,-0.10360815954259,0,0,-0.0124370153450305,0,0,0,0,0,0,0.015880807128905,0,0.13158744312291,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0254030064966216,0,0,0,0,0,0,0,0,0,0,0.0187229054137238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279584128312989,0.0957014364594503,0,0.0167802115694416,0,0,0,0,0,0,0.0709235551460704,0,0.167951104208885,0,0.171386095774261
X12.HK.EQUITY,-0.112806172512667,0,-0.0886366863753263,0,0,0,0,0.0869140874819411,0,0.0361134869068301,0.573942843912189,0,0,0,0,0,0,0,0,0,0.600369212760044,-0.00228493228768455,0,0,0,0,0,0,0.217817502978936,0,0,0,0,0,-0.0606613815174609,0,0,0,0,0,0,0,0,-0.120000759380214,-0.185334591984016,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.0397798489079233,0.289475148145836,0.0524503617439941,0,0.294532111243806,0.126154896196965,0,0,-0.28943476941443,0,0,0,0.405404297530061,0,0,0,0,0,0,0,0,0,0,0,0,-0.632063236843166,0,0,0,0,0,0,0,0,0,0,0,-0.0385915513030673,0,0.269886499525183,0,0,0
X601229.CH.EQUITY,0.816733909233298,0,0,0,0,0.105587106140848,0,0,0.508959716558431,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.181057652692392,0,0,0,-0.0421363738706962,0.0456525589828254,0,-0.142871626912458,0,0.212209846629998,0,0,0,0,0,-0.148118906996458,0,0,0,-0.201391253004623,0,0,0.10633761347588,0,0,-0.0534799443223638
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.0835504086132917,0,0,0,-0.0133598877595874,0,0,0,0,0,0,0,0,0,0.0152871491093073,-0.164692865635065,-0.0573261209220526,0,0,0,0,0.0145561445542744,0.246261519644645,0,3.46944695195361e-18,0.122678226375296,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.300878202180973,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0577271874279106,0,0,0,0,0,-0.141826009473228,0,0,0,0,0,0.378364060214343,0,0,0,0,0,0,0.117721777903462,0,0.0375555822320426,0,0,-0.197008425803945,0,0,0,0,0,0,0.171173511767615,0,0.372142090294812,0,0.254939888043411,0,0,0,0,0,-0.0373667829144778
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45233137133649,0,0,0,0.160859772398477,0.0220463196584901,0.042032249328376,0,0,0,0,0,0,0,0,0,0.0656874086225526,0.00757041488523221,0.17120589367708,0,0.1335741481456,0,0,0,0.0352225776200487,0,0,0.0297346783296563,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.773709145046934,0.0294211326499948,0,0,0,0,0,0,0,0.0151328222268973,0,0,0,0,0,0,0.0234352998612235,0.0797271061646345,0,0.0206020645817191,-0.0623755392720015,0,0,0,0,0,0,0,-0.0297806126412735,0,0,0,0.0712136867096154,0,0,0,0.0159176861806926,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.0174581307288234,0,0,0,0,0,0.16746964079832,0,-0.0725009603153569,0,0,0.224518653555224,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0196684927955746,0,0.0488937511355251,0.0564279768484094,0,0,0,0,0,0,0,0.104829780890002,0,-1.38777878078145e-17,0,0,0,0.10331304009139,-0.0540572078219303,0.397453971568603,0,0,-0.0126220977288582,-0.00615972463194901,0,0,0,0
