,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.119294195442345,0.54620506712261,0,0,0,0,0,0,0.0964254182333931,0,0,0.31403058511046,0,0,0,0,0,0.0362297569502054,-0.0522112672663383,-0.100161843515635,0,0,0.202964116690245,-0.0199409131778533,0,0.0594947114626493,0,0,0,-0.116481178668415,0,0,-0.596243046776575,0,0.118231161388587,0,-0.0714957045010715,0,-0.0222707051307306,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0856578717577823,0,0,0.20689621450293,0,0,0,0,0,0,0,0,0,0.181915460560667,0,0,0,0,0.235680477151645,-0.203621987327198,0.188238939693993,0,-0.0912945683087664,0,0,0,0,0,0,0,-0.0952495617708521,0,0,0,0,0.0344031763771497,0,0,0.0159856204179631,0,0.152987169428064,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.618578247892627,0,0,0,0,0,0.0771588642924588,0,0,0,0.0234015695188205,0,0,0,0,0,0,0,0,0,0.0152266726652787,0,0.0819794818911911,0,0,0,0,-0.0744477981740614,0,0,0.114958601557435,0,0,0,0,0,0,0,0,0,0,-0.0158400700691121,0,0,0,0,0.0220367908373582,0,0,0.0770511613255908
X601988.CH.EQUITY,0.0182500439897008,0.170722839365873,0.179458066746048,0,0,0.171230827436543,0.0961343490430054,0,0,0,0.32329160885297,0,0,0,0,-0.0314340906925268,0,0,0,0.069805161520428,0.00844120122262848,0,0,0,-0.264224643989776,0,0,0,0,0.23877505578839,0,0,0,0,0,0,0,0,0,0,0,0.0571665910492316,0.0936297217691612,0,0,0,0,0,0.00874785113443394,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.240670096297534,0,0,0,0,0,0,0.130965613761441,0,0,0.075862704698886,0,0,0,0.183818744151372,0,0,0,-0.0701627867287776,0,0.45994702924438,0,0,0,0,0,0,0.0646306631311031,0,0,0,0,0,0,0,0.0256428300412626,0,0,0,0,0
X601658.CH.Equity,0,0.10763811485735,0,0.101391268356438,0,0,0,0,0.241478383499477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482228507580085,0,0,0,0,0,0.020029105714261,0,0.0577013853629784,0,0.0455736883369151,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0428513766080457,0.0276778905836631,0,0,0,0,0,0,0,0.485789397941801,0.0764633807816928,0,0,0,0,0,0.356556581820894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104375275974749,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0814027324912141,0,0,0,0,0,0,0.249494242189016,0,0,0,0,0,0,0,0,0.153088697650347,0,0,0,0.0334577998171899,0,0,0,0,0.0396985562626187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45360557683993,0,0
X600036.CH.EQUITY,0,0.365044571043659,0,0,0,0,0,0.381268440296597,0,0,0.290392015619088,0,0,0,0,0,0,0,-0.0497336888734359,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0540170474561581,0,0,0,0.0706923244145011,0.116005820259931,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.0899070670279443,0,0,0,0,0,0,0.815395645777752,0,0,0,0,0,0,0,0,0,0,0,0,-0.141738602832102,0,0,0,0,0,0,0,0,0.210628054518841,0,0,0,0,0,0,0,-0.0284404259033487,0,0,-0.0695800620474958,0,0,0,0,-0.0263419069956227,0.0394450586764707
X601166.CH.EQUITY,-8.67361737988404e-19,0,0,0.219361663055524,-0.0594486474308829,0,0,0,0,0.430614180646878,0,0,0,-0.0194350601225183,0,0,0.326180960759555,0,0,0,0,0,-0.0370242097302593,0,0.120552631106159,0.0658923747598072,-0.00732062454437427,0.149247063537407,0,0,0,0,0,0,-0.21668256809656,0,0,0,0.128778422386028,0,0,-0.0545146443582092,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0400400720806937,0,0,0.0634425107828123,0.03155940010827,0,0.0707929235118986,1.73472347597681e-18,0.00749522781780279,0,0,0,0,0,0,0,0,0,0,0.360417381404431,0.123153638427822,0.036768630497005,0,0,0,0,0,0,0.0932559756764129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.00494371017329474,0,0,-0.221736867220323,0.401619363606531,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.159231566450579,0,0,0.1761028317367,0,0,0,0,0,0,0,0,0,-0.208374071758862,0,-0.138485587911311,0,0,0,0,0,0,0,0,0,0.00619912971012879,0,0.187973667662614,0.409697971352642,0,0
X600016.CH.EQUITY,0.25927539401702,0.125013557405367,0,0,0,0.142097960458836,0,-0.355705762326328,0,0,0,0,0,0,0,0,0,0,0,-0.107114052298563,0.111141044979486,0,-0.0420180889410324,0,0.227631422197988,0.218103347180608,0,0,0,-0.0316435170399004,0,0,0,0,0,0,0,-0.230225544546481,0,0,1.73472347597681e-18,0,0,0,0,0.227069962973471,0,0,-0.124535395882379,0
X601818.CH.EQUITY,0,0,0,0.219639656201471,0,0,0,0,-0.156556363264491,0,0.103075179276611,0,0.125139111031751,-0.0342966531228079,0,0,0.206871753485166,0,0,0,0,-0.0552535532450561,0,-0.329710493950274,-0.0455439777922188,0,0,0,0,-0.0241755975953865,0,0,0,0,0.779741142967323,0,0,0,0,0.042250079998483,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0753200099594023,-0.0123309773164905,0,0,0,0,0,0,0,0,0.124940389579936,0,0,0,0,0,0,0,0,0,0,0.191773401918055,0,-0.108633013042884,0,0,0,0,0.341303289751699,0,0,0,0,0,0,0,0,0,-0.0244091208541169,-0.022212745793939,0,0.0117202853550519,0,0.149849186297799,0.142823514668895,0
X000001.CH.EQUITY,0,0,-0.0566999381348149,0,0,0,0,0,0.185259898474258,0,0.54308258181642,0,0,0,0,0,0,0,0,0,0.0569194411253651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164564344541924,0,0.277138137102688,0,0.0508793140148119,0.00203121268909321,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0.329809843252829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419774115627609,0,0,0,0,0,0.0229121249286192,0,0,0,0,0.187561568324721,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0284226814086975,0.0620436269797937,0,0,0,0,0,0,0,0.0360187255198577,0,0,0.229133008447593,0,0,0,0,0,0,0,0,0.134881665877405,0,0.0728123695228176,0,0.0287690571184334,0,0,0,0,0,0,0,0,0,0.0602189843375919,0,0,0,0,0.122612246271399,0,0,0,0,0,0,-2.16840434497101e-19,0,0.252592457420284
X2388.HK.EQUITY,-0.0205710171289689,-0.0419103377268571,0,0,0.238136303431433,0,-0.0356670089913094,0,0,-0.171189852870204,0,0,-0.0168307670335905,-0.0491807255213591,0.0267579756893017,-0.149480824206943,0,0.146615571535502,0,0,0,0,0.0621395813746566,0,0,0,0,0,0,0,0,0,0,0,0.112629522058197,-0.0503689430062666,0,0,0.0145616540309649,0,0,0,0,0,0.246212346730991,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.103038887026605,0,0,0.507759662944202,0,0,0.0444862878257569,0,0,0,0,0,0,0.284231135411391,0,0,0,0,0,0.0245322500525697,0,0,0,0,0,0,0,0.100767769904737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585467645518814,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0405388863050558,0,0,0,0.0401612775745378,0,0.413852798350049,0,0,0,0,0.00347444915493825,0,0.403595246826562,0,0,0,0,0.0265759047066622,-0.0048221262592661,0,0,0,-1.73472347597681e-18,-0.0381516411136783,0,0,0,0.312001365422371,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,-0.0136098568379352,0,0,0.0730582061692471,0,0,0.170630525017383,0,0,0,0.212304632703518,0.162755175140029,0,0,0,0.214899625325465,0,0,0,0,0,0,0,0.0224754665281523,0,0.0762512790864141,0,0,0,0,0,0,0,0,-0.201209869338957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.227299614312347,0,0,0,0.0566155650941479,0,0.216609857479474,0,0.0614164372212705,0.104124922551645,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16235006473454,0,0,0.0412659488731015,0,0.0840892759867976,0,0,0,0,0,0
X601916.CH.Equity,0,0,-6.93889390390723e-18,0,-0.188518485185806,0,-0.275689314671036,0,0,0,0,0,0,0.0473266397682929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158053266695024,0,0,0.464753062244054,0,0,0,0,0,0,0.12098944260464,0,0,0,0,0.176888340964723,0,0,0,0.200451990217804,0.3791418412941,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.148077360212145,0.0494307258564526,0,0.0558813460660343,0,-0.162301981996543,0.0204057563858579,0,0.0368955490552887,0.125032587289679,0,0,0,0,0.332767161882419,0,0,0.0601203525186012,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298315275051187,0,0,0,0,0,0,0,0,0,0.134138692539746,0,0
X2882.TT.EQUITY,0,0,0.084627421335384,0,0,0,0,0,-0.0708489449051433,0,0,0,-0.0131083894532856,0,0,0,-0.0148289140079764,0,0,0,0,0,0.0174997698463721,-0.0170537020360222,0,0,0,0.161117937981002,0,0,0,0.4577805554285,-0.0815763305892351,0,0,0,0,0,0.0235305810544704,0,0,0,0,0,0.148866519141803,0,0,0,0.308013580414471,0
X601009.CH.EQUITY,0,0,0,0.0548403093828638,0,0,0,0,-0.39506990587392,0.404573712521093,0,0.207770174373512,0.0482483314001317,-0.155117422873028,0,0,0,0,0,0,0,0,-0.311776272269924,0,0.193893460234673,0,0.499720552586281,0,0.120695220602593,0,0.0857383113422079,0,0,0,0,-0.182468726169491,-0.163787087631359,0,0,0,0.309858731796488,0,0,0,0,0,0,0,0,0
