,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.292037179550604,0,0,0,0,0,0,0,0,0,0.0861842490847974,0,0,0.00189510400546922,4.33680868994202e-19,0.0560129060909651,0,0,0,0,0,0,0,0,0.107781193236,0,0.0119539098422568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415177765368609,0.151944594894089,0,0,0,0,0,0
X601939.CH.EQUITY,0.276391320792733,0,0.272117945383329,0,0,0.12861575942799,0,0,0,0,4.33680868994202e-19,0,0.0161953037242392,0,0,0,0,0,0.118430020241973,0.183089474904172,0,0,0,0,0,0,0.191249242601798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372373415930012,0,-0.0494457011697422,0,-0.00673650378366237,0,0
X601288.CH.EQUITY,0.86869849603842,0,0,0.108235420275416,0,0,0,0,0,0,0,0,-0.045191793294768,0,0,-0.110813028359001,0,0,0.0492821026558022,0,-0.0521623823314773,0,0,0.0720017483415811,0,-0.089845719404548,0,0.0558538041276825,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479388803241029,0,-0.117466197613082,0,0,0,0.174657599504224,0,0,0
X601988.CH.EQUITY,0.0153764728222194,0,0.484141290156463,0,0,0,0,0,0,0,0.27150857974161,-0.0799025079984897,0,0,0,0,0,0,0,-0.184604499525766,0,0,0,8.67361737988404e-19,-0.091193224327944,0,0,0,0.201100853056602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00804816384151774,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0268106342620958,0,0,-0.255176292809826,0,0,0,0.228729588204065,-0.00659580263887122,0,0.152695778102649,0,0,0,0.239140130612264,0.256909804900781,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.313161276686771,-3.46944695195361e-18,0,0,-0.138863946833928,0,0,0,0,0.0157102440019007,0,0,0,0,-0.00950668631325044,0
X601658.CH.Equity,0.127877382132383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102849754132134,0,0,0,0,0,0.246045966119531,0,0.0241220843534694,0,0,0,0.241724706642815,0,0,0.0241625109340206,-0.0350953556043773,0.0314223351919011,0,0,0,0,-0.0541769579173814,0,0,0,0,0,0.0758388821177472,0,0,0,0,0.206337623359298,0
X601328.CH.EQUITY,0,0,0.0723506864426586,0.213183660654384,0,0,0,0,0,0,0,0.186382075453797,0.0164101545826215,0,0,0.124846496082919,0,0,0,0,0,0.121412887751113,0,0,0,0,0,0.107615595765016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238331606543695,0,0,0,0.00639561573633578,0,0,0,0.0388895330810291
X601318.CH.EQUITY,0.114806092699117,0.115962877453821,0,0,0,0.0449734226540695,0,0,0,0,0,0.0114728329630467,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0710699706727027,0,-0.171110095983558,0,0,0,0,0,0,0.541881493096007,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X600036.CH.EQUITY,0,0,0,0,0,0,-0.000956096305466804,0,0,0.0297102234455538,0.0628338416261083,0,0,0,0.137515437714167,0.290329182648276,0,0,0,0,0,0,0,0,0,0,0.225235598224597,0.0103702241731743,0.0669582451614001,0,0,0.0693325685339582,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0772351602261781,0,-4.33680868994202e-19,0,0.0601694042188106,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0555344976582944,0,0.226727266330212,0,0.155394973855385,0,0,0,0,0.103897409517908,0.144248326805158,0,0.135129740640387,0,-0.168066021412445,0.293354995075277,0,0,-0.0806455203508624,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.158531427856898,0,0,0,0,0,0.119940318293641,0,-0.0200408344257316,0,0,0,0,-0.209069021011909
