,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.177331446881616,0.308954557346474,0.348500129812537,0,-0.0935357335069344,0,0,0,0,0,0,0.0956720844721309,0,0,0,0,0,0.171481592922643,-0.104329787391116,0,0,0,0.187473279967394,0,0,0.249035184344891,0,0,0,0,0,0,0,-0.26168120248091,0,0,-0.0226316756678068,-0.209830441268943,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.2825942836617,0,0,0,0,0,0,0,0,0,0.369022802147971,0,0,0,0,0.190114450119199,-0.00411395304989669,0.149247124634615,-0.0646641247218423,0,0,0,0,0,0,0,-0.026264794784051,0,-0.00647169263421713,0,0,0,0,0,0,0,0,-0.0248338639581896,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.447658867402863,0.10764798962805,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0324463139747945,0,0,0.0534043185609916,0,0,0,0,0.0221641722976309,0,0,0,0,0.181081402628053,0,0,0.00133145559464194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196064508937846
X601988.CH.EQUITY,0.260625096863019,0.079474797071143,0.10980040632726,0,0,0.133190104922326,0.0636643023488573,0,0,0.338629425947541,0,0,0,0,0,-0.00853840602332826,0,0,0,0.0278448445290985,0.140827155608039,0,0,0,-0.186567312705441,0,0,0.0156304090908817,0,0.103685468281406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.00570605811555338,0,0.512032482969986,0,0,0,0,0,0,0,0,0.144922176830026,0,0.0309677932635772,0,0,0,0,0.0424505738315715,-0.0849561396135187,0,0.395211910551913,0,0,0,0.113729992902274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170736083290697,0
X601658.CH.Equity,0,0.107194797081319,0,0.0595613198275846,0,0,0,0.0824880855652127,0.199787114537659,0.00693251135635868,0,0,0,0,0.072749510658255,0,0.056185506657356,0,0,0.0455447644400379,0.0210526856025704,0,0,0.218639837030322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0974368596528444,0,0.11280548382016,-0.00744626871572262,0,0,0,0,0,0,0.417900545479659,0.0573449158465756,0.0476630459411825,0,0,0,0,0.182435288802442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123267807694785,0,0,-0.0231363946188141,0,0,0,-0.0565685786978035,0,0.0148728586682518,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0892519297570088,0,0,0,0,0.141071590715635,0.0734274419629973,0.302039105778743,0,0,0,0,0,0.0356799591391459,0,0.0710059531412989,0.0313126647237657,0,0,0,0.0614622886430142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147438085760471,0.116816814971979,0,0
X600036.CH.EQUITY,0,0.397194439924028,0,0,0,0,0,0.279448809339454,0,0,0,0,0,0,0,0,0.0936566879841514,0,-0.0727015718304718,0,0,0,0,0,0,0.203198308011159,0,0,0,0,0.134588731394472,0,0,0,0,0,0,0.131925815470382,0,0,0,0,0,0,0,0.106763108876377,0,0,0,0
X601166.CH.EQUITY,0.0331901392076779,0,0,0.0958955519726922,0,0,0,0,0,0,0.316138413253842,0.0445585154851475,0.0242957365464495,0,0,0,0.332288543374979,0,0,0,0,0,0,0,0,0,0,0.167650075465986,0,-0.0387627498926285,0,0,0,0,0,0,0,0,0,0.165665221784855,-0.217817726879344,0,0,0,0,0,0,0,0,0
