,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.047977677696127,0.170642282806421,0.321043581124538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.104210263471049,0,0.010196451787938,0,0.114870048704023,0,0,0,0,0,0,0.0941391277535628,0.00874577071578385,0,0,0,0
X002142.CH.EQUITY,0.376470789333518,0,0,-1.73472347597681e-18,0,0,0,0,0.109443695269247,0,0,0,0,0,0,0,-0.0249363147171092,0,0,0,0,0,0,0.23205773113416,0,0,0,0.0343149917168371,0,0,0,0,0,0.0898709514301979,0,0,0,0,0,0,0,0,0.164931600971405,0,0,0,0,0,0,0,0.050147831703768
X600000.CH.EQUITY,0.2557943276314,0,0,0,0.186160148277717,0.112798862510348,0,0.0226223441736403,0.128241014134852,0,0.0312677537979232,0,0,0,0,0,0,0,0,0,0.0960922073724921,0,0,0,0,0,0,0,0,0,0,0.0771588877996178,0,0,0.0299743679274819,0.026854493095308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124979865642535
X600015.CH.EQUITY,0,0,0,0,0.427179541104374,0,0,0.474261425566457,0.0409622642679464,0,0,0,0,0,0,0.0651657846131259,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013603320261896,0,0,0,0,0,0,0,0,0,0.0219838669075227,0,0,0,0,0.0313224738627015
X600016.CH.EQUITY,0,0,0,0.0951340925268933,0,0,0.108607500943428,0,0.00999128133238449,0,0.317758605374721,0,0,0,0,0.221018359920492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0726740002238551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.319743010407404,0,0.265378096640113,0,0,0,0.108308085856337,0,0,0,0,0,0,0,0,0,0,-0.0398369839551586,0,0,0,-0.0320272268526014,0,0,0,0,0,0,0.0767748835527679,0.122610908510301,0,0,0,0.0383117317585873,0,0.00028353062608598,0,0,0,0,0,0.105429975247156,-0.0263543880597287,0,0,0,0,0,0,0,0.0195416568817814
X601166.CH.EQUITY,0.190168398794511,0.123401047350788,0,0,0.0520752148120479,0.105832559748084,0,0,0,0,0,0,0,0.0843891367517354,0.187827650488584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966679382850199,0,0,0,0,0,0,0.0136418616312227,0,0,-0.0135161044284116,0,0,0,0,0,0,0,0,0,0.0407887019689295,0
X601169.CH.EQUITY,0,0,0,0.046475413022133,0.144109820501639,0.135155040151826,0,0,0.0665760828278342,0,0,0,0,0,0.0665208072484348,0.0416138934098342,0,0,0,0,0.265268029002143,0,0,0,0,0,0,0,0.0254130361840573,0,0,0.0614281635784808,0,1.73472347597681e-18,0.0593696981239016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.273522347599767,0,0,0,0,0,0,0,0.0563772725420577,0.170387014600729,0,0,0,0,0,0,0,0,0,0,0,0.390036192436883,-0.0652183530114634,0,0,0,0,0,0,0,0,0,0,0,0.160936041622793,0,0,0,0,0,0,0.0163197086192174,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0778567328910862,0.430431432619056,0,0.0773481900276847,0.0133135341766466,0.151456754210818,0,0,0,0,0,0,0,-0.0876721326260789,0,0,0,0,0,0,0,0,0.201477854808995,0,-0.0209924923846893,0,0,0,0,0.0896092562391287,0,0.0678266850062939,0,0,0,0.0324331464788129,0,0,0,0,0
