,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.055385666304243,0.272975879291197,0,0,0.0361551969199641,0,0,0,-0.0693804600016964,0,0,0,0,0,0.137496926876185,0.0638214594491135,0,0,0.00700680549952991,0,0,0,0,0.114783120888365,0,0,0,0,0,0,0,0.244006377678741,-0.00247343496826714,0,0,-0.0161176468233389,0,0,0,0.111189551791004,0,0,0,0,0,0.0737991906721059,0.004292222815078,-0.333850082767905,0,-0.16622192338932
X002142.CH.EQUITY,0.376141271162135,0,0,-0.0238669550934469,0,0.136333791117957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177432959633653,0,0,0,0,0,0,0,0.317594857635958,0,0,0.00946908151410451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151587870908008,-0.370161056147415
X600000.CH.EQUITY,0.0671364626284907,0,0,0,0,0.118121586430975,0,0,0,0,0.426829683059674,0,0.0400225997565842,0,0,0,0,0,0,0.206511149401421,0,0,0,0,0.0140348649638136,0,0,0,0,0.0519935985309097,0,0,-0.0550708732384367,0,-0.0122246489252562,0,0,0,0,0.112078316376432,0,0,0,0,0,0,0,0,0,0,0.11615956787431
X600015.CH.EQUITY,0,0,0,0,0.00533546848402473,0,0,0.140490131074658,3.46944695195361e-18,0,0,0,0.311304685653628,0,0,0.129728089471654,0,0,0,0,0,6.93889390390723e-18,0.111263800170509,0.0894583620089302,0,0.0726546707467584,0,0,0,0,0,0.111104627207498,0,0,0,0.0249478293754991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00895187399149416,0,0,0,0,0,0.113579135441471,0.130742053461908,1.38777878078145e-17,0.296605148900533,0,0,0,0,0,0,0,0,0,0.140488514758871,0,0,0,0.334424244968797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.182435214165738,0.079571394267707,0,0,1.38777878078145e-17,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119464406196147,0,0,0,0,0,0,0.0309433025214187,0.172352826167457,0,0.0807190748355224,0,0.0967764496792941,0,0.0436777158892128,0,0,0,0,0,0,0,0,0,0,0,-0.00320775325593884
X601166.CH.EQUITY,0,0,0,0,0,0.433088541909887,0,0,0,0,0,0.203761158029297,0,0,0.0103668006619747,0,0,0,0,0,0,0,0,0,0,0.00222796359222607,0,0,0,0,0,0.0600732727879207,0.430418838510484,0,0,0,0,0,0,0,0,0,0,0,0,0.0329158185540328,0,0,0,0,0
X601169.CH.EQUITY,0,0.078487678613206,0.230022964648615,0.354959984531251,0.0541314024786932,0,0,0,0,0,0.3226746572594,-0.0537033136053159,0,0,0.156137380956729,0,0,0,0,0,-0.0519821392942547,0,0,0,0,0,0,0.0541532919547654,0,0,0,0.00943304379406798,0,0,0,0,0,0,-0.080929896783046,0,0,0,0,0,0,0,0.108354922325679,0,0,0,0
X601229.CH.EQUITY,-0.0315851564805188,0,0,0,0,0,-0.0765435429895389,0,0,0.189922322081,0,0,0,0.476545722781197,0,0,0,0,0.0175266090659943,-0.0674176533953994,0,0.331501793308524,0,0,0,0,0,0,0,0,0,0,0.290581036743414,0,0,0,-0.168021106625226,0,0,0.13691771842039,0,0,0,0,0,-0.169254507617451,0,0,0,-0.0837052703578611,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.00538209850331933,0.232707166868159,0,0,0.584888740080544,0,0.0256810852909623,0.124971579921054,0,0,0,0,0,0,0.0511787151824132,0,0.0602091464332212,0,0,0,0.0211229747919992,0,0,0,0,0,0,0,0.0420441461863558,0,0,0,0,0,0,0,0.0383577309522674,0,0,0,0,0,0,0.0510872170834057
