,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.076308499337963,0,0,0.361304282943017,0,0,0,0,0,0.0801531821028794,0.104881727573189,0,0,0,0,0,0,0,0,0,0,0,0.131092541044481,0,0,0,0,0,-0.000572647736170731,0,0,0,0,0,0,0.153336189870734,0,0,0.0955301105045131,0,0,0,0,0.0341681544422011,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.127520903760738,0.131002950575865,0,0.0868852012039313,0,0,0,0,0,0.306164951196573,0,0,0,0,0,0,0,0.233763066900845,0,0,0,0,0,0,0.115761324301599,0,0,0,0,-0.114962374642608,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0480351526941625,0,0,0,0.386177217836005,0.0130611634281838
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.22374831786357,0,0,1.73472347597681e-18,0.117949642642655,0,0,0.104156007580964,0,0,0,0,0.118350309272147,0,0,0,0,0.058005552655322,0,0,0,0,-0.0998331093935088,0,0,0,0,0.274891659628379,0.051425636852855,0,0,0,0,0,0,0.0558875460116912,0,0.111511771201838,0,0,0,0,0.0490405793581716,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658076062677424,0,0,0,0,0,0.132822617966776,0.118111129592302,0,0.0325644486571109,0,0,0.480932980262448,0,0,0,0,0.0359548866317645,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.144186413663201,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13196734806338,0,0,0,0,0.26278874288015,0,0,0,0.12579956171461,0.464459244834839,0,0,-0.123620677849265,0,-0.0694202447276866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180289112585883,0,0
X600036.CH.EQUITY,0,0.0231492685225926,0,0,0,0,0,0,0,0.166144924860931,-0.0521131604166732,0,0,0,0,0,0,0,0.382836395662072,0,0,0,0,0.00743288468270389,0,0,0,0,0,0,0.189924820331871,0,0,0,0,0,0,0.148826897153222,0,0.117366012101155,0,0,0.100084669734019,0.13459353030878,0,0.0857325675843491,0,0,0,0,0,0
X600919.CH.EQUITY,0.0213326388700907,0.384466940004567,0,0,0,0,0,0.0342379353720891,0,0,0,0,0,0.12172058385759,0,0,0,0,0,0.357232461528183,0,0,0,0,0,0,0,0.0888500020288153,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.021421015092559,0.186008172559728,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.177762159085427,0,0,0,0.0476539035202173,0,0,0,0,0.125588601385897,0,0,0,0,0.339625457463572,0,0,0,-0.0390060439255776,0,0,0,0,0,0,0,0.222808012402837,0,0,0,0.11389289854765,0,0,0,0.0961229452048619,0,0,0,0,0,0,0,-0.0264541880193181,0.00957037926979207
X601009.CH.EQUITY,0,0,0,0,-0.111022549328709,0,0.459706313419658,0.282020635788699,0,0.152254853338876,0,0,0,0,0.0816728289743587,0,0,0.0296823032927926,0,0,0,0,0,0,0.0330883472671363,0.0705501375104559,0.0347468706038351,0.0222030953319174,0,0,0,0,-0.0561925370336822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187388156446593,0,0,0,-0.240100269817213,0
X601166.CH.EQUITY,0.325970515063405,0,0.0117820427780655,0,0,0,0,0,0.101741661877578,0,0,0,0,0,0,0,0,0.239390179416657,0,0.0975414795361909,0,0,8.67361737988404e-19,0,0,-0.0574205522912131,0,-0.0826345796750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980733847416048,0.27840698344685,0,-0.0466437528063215
X601169.CH.EQUITY,0,0,0,0.16653461461903,0,0,0,0,0,0,0,0.0665539196027283,0,0,0,0.0482047281455372,0,0,0.131603250471745,0,0.23734243760666,0.102935393563499,0,0,0.00374580602488444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14486323890579,5.42101086242752e-20,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.200318771934725,-0.034408653366167,0,0,0,0,0,0,0,0,0.273728118511603,0,0,0,-6.93889390390723e-18,0,0,-0.169664985734024,0,0,0.414181853168613,-0.0110240210773412,0,0,0,0,0,0,0,0,-0.00191732594950502,0,0,0,0,0,0,0,-0.0762825278067965,0,0,0,0.258863143173942,0,0,0,0,0,0,0.106104062061282,0,0
X601288.CH.EQUITY,0,-0.0244899231506846,0,0,0,0,0,0.0807114459679101,0,0,0,0,0,0,0.351207395630646,0,-3.46944695195361e-18,0.0236173626261378,0.247067026925134,0,0.0263303523283699,0,0,0,0,0,0,0.0848160132133697,0,0,0,0,0,0,0,0.0518656751274815,0,0,0,0,0,0,0,0,0.0447664062069734,0,0.166011906521113,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0743965767391959,0,0,0,0,0,0,0.302794094390157,0,0,0,0,0,0.284524264823893,0,0,0,0,0.0484558440562529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957876057830146,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300261128255076,0,-0.041149134179036,0
X601398.CH.EQUITY,0,0.308459263231172,0,0,0,0,-0.0920122262510101,0,0,0,0,0,0.432357170913702,0,0,0,0,0,0.155260420798842,0.209523883031034,0,0.123935219334373,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.148069097594726,0,0,0,0,-0.166919780036641,0,0,0,0,0,0,0.0547600976974054,0,0,0,0,-0.00648306722195762
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73702407912144,0,0,0.110762916099583,0.0294463016699668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521576105711195,0,0,0,0,0,0,0.0980357978440591,0,0,0,0
X601818.CH.EQUITY,0.175087158663711,0,0,0.0600906809030058,0.194706038036442,0,0,0,0,0,0,0,0,0,0,0,0,-0.221514626705951,0,0.405631110541153,0,0.00221321410085703,0,0.198277993340579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184576087146723,0,0,0,0.099136983794251,0,0,-0.0266237954486498,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0.0646848318959667,0,0.338295911965429,0.356186501765163,0,0,0,0,0.0251138492871636,0,0,0,0,0,0,0,0.0181755155870252,0,0,0,0,0,-0.186097767975005,0,-0.0278349754123199,-0.0911184312089922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023865429396641,0,0,0,0.131860009178442,-0.142907393556103,0,0
X601939.CH.EQUITY,0,0,0,0,0.305691373386235,0.00806855161724229,0.198593566575958,0,0,0,0.12925668335414,-1.73472347597681e-18,0,0.121685826454928,0.0825020856014974,0.00467641409200254,-1.38777878078145e-17,0,0,0.120334421367408,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0292948151045543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.190198122982551,0.195665932373266,0,0,0.276744050400972,0,0.0842933771967043,0,0,0,0.0866549646622706,0,0,0,0.199886978178781,-0.0990122871896961,0,0.113352735798264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619676044653743
X601997.CH.EQUITY,0,0.0721474537894098,0,0,0.235125578694654,0,0,0,0,0,0.284736497820767,0,0,0,0,0.142161330262795,0,0,0,0,0,0,0.16263948838499,0,0,0,0,0,0,0,0,0,-0.0119383255398916,0,0,0.184576756065368,0.0641243528860152,0,0,0,0,0,0,0,0,0,-0.0168052376670772,-0.0159281795650295,0,0,0.0379123106872666,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239105926124611,0,0,0.0884627148775228,0,0,0,0,0,-0.143838952753815,0,0,0,-0.382458449015793,-0.0741732970137988,0,0.0194473768421036,0,0,0,0,0,0,0.166007580552709,0,0,0,-0.174165851461309,0.187154815800338,0,0,0.205373254552676,0,0,0,0,0.0974189283068146,0,-0.117250707581209
