,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0419872423163519,0,0.325100188086193,0,0,0,0,0,0.175982887112567,0,0,0,0,0,0.0230989287054692,0,0,0,-0.131531157307856,0,0.106706345185598,0,0,0.16615933238183,0,0,0,0.198920216366184,-0.118158290521441,0,0,0,0,-0.0883997075137993,0,0,-0.00730753815961194,0,0,0.0881884991195391,0.00374549590340563,-0.150642508492325,0,0,0,0,-0.187092726535772,0
X002142.CH.EQUITY,0.426589634500508,0,0,0,0.0250298058899007,0.160327858842808,0.107354999373022,0,0,0,0,0,0,0,0,0.103149388097181,0,0,0,0,0,0,0.0310686315093039,0,0,0.0392250335692469,0,0,0,0,0,0,0.063474145146072,0,0,0,0,0,0,0,0,0,-0.143703414148943,0,0,-0.0163797623284598,0,0,0,0,0,0
X600000.CH.EQUITY,0.138685019829824,0,0,0.0734975866411277,0,0,0,0.18400306564409,0.0506474764102877,0,0,0,0,0,0,0,0.104450275875455,0,0,0,0,0,0,0,0,0,0,0,0.212436471613566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147095935887322,-0.0270336260520917
X600016.CH.EQUITY,0,0,0.0178695100984242,0,0.0158271023089167,0,0.141587241460348,0.412966555178784,0,0,0.206191369249917,0,0.0559777278265218,0.068657167802698,0.0488321349833244,0,0,0,0.0951526390000657,0,0,0,0,0,0,0,0,0,0,0,0,0.0988297553521411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.167326742482034,0,0,0.20449558978637,0,0.0153423673339297,0,0.264146290256105,0,0,0,0,0,0,0,0.0598531145582974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310569005895318,0,0,0.173117912383705,0,0.085597732592789,0.0859108840822416,0,0,0,-0.13415154414932,0,0,0,0,0,-0.0652808072748211,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.563197744710429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242249884787785,0,0,0,0,-0.0890553256938788,0,0,0,0,-0.149387010813073,0,0
X601166.CH.EQUITY,0.220231191035187,0,0,0,0,0.239546762947277,0,0,0,0,0,0,0.309197368716625,0,0,0,0,0,0,0.0128141472861775,0,0,0,0,0,0.0879560254037014,-0.0796730476563407,0,0,0,-0.0687998590523442,0,0,0,0,0,0,0.0193792656691681,0,0,0.0264764390157153,0,0,0,-0.0733654854746122,0,0.0717538121089569,0,0.0717493352655608,0,-0.0187041284982814,0
X601169.CH.EQUITY,0,0,0,0.727520095034543,0.0797219652856321,0,0,0,0,0,0,0,-1.73472347597681e-18,0.106074469729181,0,0,-0.0193510250327017,0,0.0288576852066631,0.0764067520839147,0,0,0,0,0,0,0,-0.0626233902355365,0,0,0,0.0389306007677356,0.101167374012132,0,0,0,0,-0.162881683735571,0,0,0,0,0,0,0,0,0,-0.0654121159985053,0,0,0,-0.0201101266101963
X601229.CH.EQUITY,0,0,0,0.162977563535077,0.0717175327845673,0,0,0,0,0,0,0,0.0495000325490547,0.0819735702916189,0,0,0.045816070272081,0,0,0,0.0510543673960061,0,0.0262584866140729,0,0,0,0,0,0,0,0,0,0,0,0.104635047279289,0,0,0,0,0.0524598499637988,0.0101385060916572,0,0.196126572719302,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0167543175906253,0,0,0,0.00291875130961463,0.10176557044772,0,0.077756323366162,0,0,0,0.0400276956071098,0.171543910708205,0.42805126329077,0.0443262081728531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112968973895118,0,0,0
X601328.CH.EQUITY,0,0,0.158147226488817,0.131098527771454,0,0,0,0,0.164616058866903,0,0,0.158810825346513,0,0.0440713624556303,0.199766436332435,0.0768057905234454,0,0.0197639150370665,0,0,0,0,0,0,0,0,0,0,0.0136848836968914,0,0,0,0,0,0,0.0689867378486357,0,0,0,0,0,0,0,0,0,0.108260139077983,0,0,0,0,0,0
X601398.CH.EQUITY,-0.0201548863956868,0,0,0,0,0,0,0,0,0.0560510272788009,0,0,0,0.335548926681786,0.127276810779609,0.269408477859432,0,0,0,0,0,0,0,0,0,0,0.121575443512956,0,0,0,0,0.0223654216459955,0,0,0,0,0,0,0,0,0,0,0.0498276772058346,0,0,-0.0427764177333442,0,0.0297520232953409,0,-0.0494802038249094,0,0
X601818.CH.EQUITY,0.179198296172465,0.161105528254671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167403193752199,0.135702504502768,0,-0.0306066011687003,0.0025869911395306,0,0,0,0,0,0,0,-0.0899078979095251,0,0,0,0.0384542244568384,0,0.0212671629725568,8.67361737988404e-19,0.216280059652815,0,0,0,0,0,0,0,0,0,0.138451620993859,0,0,0,0.0600964092245957,0,0
X601939.CH.EQUITY,0,0,0,0,0,0.04762969681288,0.0980936723810237,0.219134252960319,0,0,0,0.583799827667434,0,0,0,0,0,0,0,0.228287656828113,0,0,0,0,0,0.102482858522668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499562609390594,0
X601988.CH.EQUITY,0,-0.0523376508768562,0,0,0,0,0,0,0,0.337931205406205,0.227085682153544,0.094916749958509,0,0,0,0.219501456573786,0.0248506277011558,0,0,-0.029231436998835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204547474074377,0,0,0,0,0,0,0,0,0,0,0,0.0443527498558381,-0.258395423206665,0,0,-0.00788526574881993
X601998.CH.EQUITY,0,0,0.218210322527088,0,0.179912652948927,0,-0.0452363214614861,0,0,6.93889390390723e-18,0.038338680840399,0,0.256386377348838,0,0.465668875945331,0,0,0,-0.00176053996015881,0,0,0,0,0,-0.0207844487770433,0,0,0,0,0,0,-0.0359005934099713,0,0,0,0,0,0.147335145763849,0,0,0,0,0.0575032658663044,-0.102819541812704,0,0.200868610579466,0,0,0,0,-0.0156911932460183,0
X601658.CH.Equity,0,0,0.0106167693159696,0,0,0,0,0,0.191974320590354,0.132386229784092,0,0,0.0843972205653386,0,0.323310604318008,0,0,0,0.0607886963388084,0.073697059708816,0,0,-0.331854401261385,0,0,-0.127391769509005,0,0,0,0,0,0,0,0,0,0.113536437599416,6.93889390390723e-18,0,0.116437714263888,0,0,0,0,0,0,0,0,0,0,0,0.218709240303446,0.200096031226626
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104280326605816,0,0,0,0,0.0575636647276593,0.592528217880669,0,0,0,0,0,0,-0.038494976442695,0,0,0,0,0,0,0,0.047977966619016,0,0.0582908527379833,0,0,0,0,0,0,0.0318454622615722,-3.46944695195361e-18,0,0,0.245596428795146,0.108852601136915,0,0,-0.082685821112733
X2388.HK.EQUITY,0,0,0,0,0,0.0602055167356908,0,0.123572331789491,0,0,0,0,0,0,0,-0.00856853936229178,0,0.571325111332619,0,0.0655790298692711,0,0,0,0,0,0,0,-0.22610726180133,0,0.0928175239080949,0,0,0,0,0,0,0,-0.0191461481698783,0,0,0,0.192579898396628,0,0.0972045681980674,0.0924575247622447,0,-0.0412088180708086,0,-0.140076911326151,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.0826285625695463,0,0,0,-0.056663114131384,0,0,0.170927077604199,0,0,0.113833065923134,0.285659582731964,0.146178657697268,0,0,0,0,0,0,0,0,0,0,0,-0.119469914547531,0.137791280041506,0,0,0,0,0,0.105049784124009,-0.0305138873677931,0,0,0,0,0.210735082894064,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,-0.101849244513006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263164978809916,0,0,0,0,0.143709804776409,0.158504248703706,0,0,-0.00197761583674412,0.808126739558312,0.00344553842537407,-0.285954361513879,-0.0670207173055386,0,0,0,-0.101439729048074,0,0,0,0,0.157548491103683,0.0335090286724541,0.0409221889721188,0,0,0,0,-0.0894959127206111,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131266036454007,0,0,0.098873072605815,0,0,0,0.0816345010740534,0.297805601515909,0.168804498592949,0.0596060225018093,0,0.0305559885279998,0,0.0808448662637505,0,0,0,0,0,0,0,-0.00904339371378523,0,0,0,0,0,0,-0.049931462787464,0,0
X002736.CH.EQUITY,-0.237096252887084,0.158968258620161,-0.496869637397418,0.112491278791885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292978139647107,0.191639808468199,0,0,0,0.13317334442324,0,0.562206853120375,0,0,0,0,-0.0600008210149264,0,0,0,0,0,0,0,0,0,-0.0147427138135145,0,0,0,0.0510121188232573
X300059.CH.EQUITY,0,0,0,0,-0.0350106590439999,0,0,-0.0139988081651963,0,0,0,0,0,0,0,0,-0.0463707811960869,0,0,-0.0556619812046014,0,0,0,0,0.252176355176622,0,0.215823290095374,0.163330968264239,0.105667743752269,-6.93889390390723e-18,0.0554913302513312,0.231821316132189,0.127008879718376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447976538247548,0,0,0,0,0,0
X600030.CH.EQUITY,0.0574654676698037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129432485464612,0,0.064948616881478,0.069825205358512,0,0.0157667680472684,0,0.260281286762421,0.0551783040636127,0.430502033328921,0,0,0,0,0,0,0,0,0,0,0,0,-0.107925522478468,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.240780930457512,0,0.157731399684095,0,-0.38363333863894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133029630838693,0,0,0,0,0,0,0,0,0.0834872927719739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357508075577809,0,0,0,0.0395465990674102
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626909062623431,0,0,0,0.266970838955149,0.333688270668694,0.166152501627506,0,0,0.071771173436823,0,0,0,0.16717634372141,-0.0391600279456279,0,0,0,0,0,-0.202038093584678,-0.393544218597968,0,0,0,0,0,0,0,0.113492490112755,0,0,0,-0.0753478516752045
