,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.113534509844009,0,0,0.405867088099426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245451237904179,0,0,0,0.0317779932617984,0,0,0,0,0,0,0,0,0.049599450288792,0,0,0,0.0494632715676396,0,0.0368380587702509,0,0,0,0,0.0147205591233901,-0.242578937509152,0,0.0993372467226348,0,0,0
X002142.CH.EQUITY,1.38777878078145e-17,0,0,0.0796365521150896,0.658469757538885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21244536004894,0,0,0,0,0,0,0,0,0,0,0.0543473921830468,0,0,0.131912435706742,0,0.105088878558784,-0.292977173420528,0.134977238720977,0,0,0,0.348634113154909,0,0,0,0,0,0,0,0,0.0698217516536419,0
X600000.CH.EQUITY,0.0971370280831797,0,0,0,0.191712966458977,0,0,0,0.14031766726638,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0874483637678279,0,0,0,0,0,0,0,0.00915157408622029,0,0,0,0,-0.0463703122666061,0,0.17948696266239,0,0,0,0,0.187970879911803,0,0,0.64734995607938,0,-0.0575497675743604,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.1194163781802,0,0,0,0.122177144256985,0,0.0226076267979178,0.0520816272099901,0.110575955853405,0,0.0815468037957225,0,0,0,0,0,0.0504816860566747,0,0,0.0641873498207721,0,0,0,0,0.0796921220263911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677499403648406,0,0,0,0,0
X600036.CH.EQUITY,0,0.18372320603896,0.178267126958934,0,0,0,0,0.0518295726114543,0.279062989446906,0,0,0,0.0439241228688901,0.00493100897313505,0,0,0,0.0437764447565105,0.0288348449121485,0,0,0,0,0,0,0,0,0,0,0,-0.00473868464876689,0,0,0,0.0323478062995857,0,0,0.0342078287851034,0,0,0,0,0,0,0,0,0.129554348568322,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.058574377800443,0.0872653501232655,0.110735221174989,0,0.317325258628262,0,-1.38777878078145e-17,0,0,0,0,0.288841374680106,0.0400612855884093,0.0502479847717266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074617973383692,0,0,0,0,0.0246011842028187,0,0,0,0,0,0,0.0304227793810915,0.0173946120399834,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0567967614295892,0,0,0,0,0,0,0,0,0,0,0,0.761779183175526,0.0975876947211067,0,0,0,0,0,0,0.0607652028788184,0,0,0,-0.0165727108943633,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0531067337183952,0,0,0.089550474414584,0,0,0,0,0,0,0,0,0.00238278912630723,0,0,-0.00626934222233049
X601229.CH.EQUITY,0,0,1.73472347597681e-18,0,-3.46944695195361e-18,0,0,0,0,0,0.937370463018459,0,8.67361737988404e-19,0,0,0,0,-6.93889390390723e-18,0.328466997405214,0,0,0,0,0,0,0,0,0,0.0900656076356513,0,0,0,0,0,0,0,0,0,-0.233543653759598,0,0,0,0,0,0,0.00659239724148687,0,-0.144562660782956,0,0,0,0.0595148889344874
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.015436391928805,0.921382716531585,0,0,0,0,0.128809315739984,0,0.0267815155699445,0,0,0,0,0,0,0,0,0,0,0,0,0.0048730314659962,0,0,0,-0.0774770894209655,0,0,0,-0.0514346153032518,0,0,0.0130323803955397,0,0,0,0,0,0.031571843178583,-0.0932023264409179,-0.0656141302670055
X601328.CH.EQUITY,0,0,0.0647088095243521,0.315619902695773,8.67361737988404e-19,0,0,0.116063573048648,0.270436381335275,0,0.0192717022214187,0,0,0.0066737062177884,0,0,0,0,0,0,0,0.117664347423749,-0.0492349972125159,0.039668350522883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
