,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.171779382991741,0.158790659921628,0,0.0142739715710216,0.11774085347199,0,0,0,0,0,0.0609000644173926,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0064647574201751,0,0,0,0,0,0,0,0,0,0.156925457561023,0,0,0.127048839282167,0,0,0.0510427835512941,0,0.012752116738601,0,8.67361737988404e-19,0,0,0,0.0370827640631284,0,0,-8.67361737988404e-19,0.0462683718933605,0,0
X002142.CH.EQUITY,0.203694709244291,0,0,0.127149644499149,0.473380972573287,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0243640558588676,0,0,-0.368170860454009,0,0,0.0690061117586781,0,0,0.0727121283835022,0,0,0,0.164182088491152,0.197240389746509,0,0,0.356887672722691,0,-8.67361737988404e-19,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.203835343117652,0,0,0.00691098941703555,0
X600000.CH.EQUITY,0,0,0,0,0.110345451961645,0,0,0,0,0,0,0,0.428774182214824,0,0,0,0,0,0,0,0,0,0,0,0,0.254832003445785,0,0,-0.00834801139057262,0,-0.0449538927504048,0,0,0,0,0,0,0,0,0.694621658501248,0,-0.130434798149813,3.46944695195361e-18,0,0,0,-0.0329745381698666,0,0,0,0,0
X600016.CH.EQUITY,0,0.278596445872689,0,0,0,0.149271205055584,0,0,0,0.120848498807047,0,0.0292528115894299,0,0,0,0,0,0.0805847356989734,-0.00023118085786217,0,0.289377465892949,-0.26493719445059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743517175175553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.178540609078233,0.125575930546504,0,0,0,0,0.0196149056862299,0,0,0,0,0.381993087543159,0,0,0,0,0.191282518918149,0.0199637522631083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150399145147807,0,0,0,0,0,0,0,0,0,0,0.00716183059361498,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0252658669670297,0.0726396036354398,0.127209079162304,0,0.433323036560929,0,1.73472347597681e-18,0,0,0.108846402275166,0,0.199045225137198,0,0.0540891805966775,0,0,0,0,0,0,0,0,0,0.0109367974198076,0,0,0,-0.0125373789804628,0,0,0,0.0271158873027892,0,0,0,0,0,0,0,0,0,0.0110564315045335,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0264637356113309,-0.057190286403513,0,0,0,0,0,0,0,0,0,0,0,0.797407687310771,0.0638241242855282,0,0,0,0,0,0.0603372165587589,0.0228772789158407,0.021458573810738,0,0,-0.0155287765029013,0,0,3.46944695195361e-18,0,0.00239309433539488,0,0,0,0,0,0,0,0.0810317346944198,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0282287634156829
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.943915854152103,0,0,0,0,0,0,0,0.459514733089743,0,0,0,0,0,0,0,0,0,0.0850255193269575,0,0,0,0,0,0,0,0,-0.0073399363297393,0,0,0,0,-0.122007360359761,0,0,0,0,-0.256833916189627,0,0,0.030088183009466,0.0728285535203464
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0301220518038947,0,0.910410369641666,0,0,0,0,0.0506654009519708,0,0,0,-0.021234894081912,0,0,0,0,0,0,0,0,0,0,0.128424939187907,0,0,-0.0665434837996469,0,0,0,-0.0670110162139416,0,-0.0178995868957534,0,0,0,0,0,0,0,0,-0.058084826578268,-0.0134620737153676
X601328.CH.EQUITY,0,0,0.0289068798093551,0.37360307343642,0.113161144707659,0,0,0.243935649052144,0.0462691929943325,0,0,0,0,0.0204757231034697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.201997109700628,0,0,0,0,0,0,0,0,0,0,0.147739424916914,0,0.32718271762419,0,0,0,0,0,0,0,-0.0793803257338437,0,0,-0.276959048314726,0,0,0,0,0,0,0,0,0,0,0,0.0743013112874069,0,0,0,-0.346868748031858,0.0126367995001156,0,0,-0.0538958362795608,0,0,0.43173383252902,0,0,0
X601818.CH.EQUITY,0,0,0.0825446269855722,0,0,0,0,0,0.279194976835514,0,0,0,0,0.0681140611039576,0,0,0,0,0,0.102138050397927,0,0,0,0,0,0,0,0,0,0.0518726441561944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000912647787605923,0,0,0,0
X601939.CH.EQUITY,0.057125108823287,0.0100200071792856,0.0829648191540008,0.00324837735203543,0,0,0,0,0.806940488564427,0,0,0,0,0,0,0,0,0.0105767775615464,0,0,0,0,0,0,0,0,0,0,0,0,0.00207238866619698,0.0676781103704969,0.017927194040737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0436634965677197,0,1.04464289151246,0,0.0877864438703028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137054658452703,0,0,0,0,0,0,0,0,0,0,0,-0.0302804783167783,0,0.0422219657138104,0,-0.0640147160418363,0,-0.042054161196243,0,0,0,-0.0318873445999589,0,0,0,0,0,0.0980388365280685
X601998.CH.EQUITY,0,0,0.020814310922605,0,0,0,0.528651252861881,0,0,0,0.255379303061333,0,0,0,0,0,0,0,0,0,0.171452427087041,0,0,0,0,0,-0.013643116658323,0,0,0,0,0,0.117617695636746,0,0,0,0,0,0,0.0100699081773947,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0759317580573418,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.232488507881933,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287179289847271,0,0,0,0,0,0,0,0.0735410522723932,0,-0.0635221792932006,-0.0347933105224581,0.315793405179537,-0.0716494985240031,0,0,0,0,0.000198313343518815,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0494958420512508,0,0,0,0,0,0,0.174371499895484,0.333140162908021,0,0,0,0,0,0.0871994199736259,0,0,0,0,0,-0.0807052625420615,0,0,0,0.0507941667345967,0,0.0678261420223402,0,0,0,0,0,0,0,0.0115468170250083,0.154489450771263,0,0,0,0,0.122781972367995,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0464913733071393,0,0,0,0,0,0,0,0.343666164944451,0,0.112230977465611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340435428679163,0,-0.111316100400796,0,1.0842021724855e-19,0,0.0371626983044268,0,0.0559398259668875,0,0.405124090104954,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.49671996106405,0.214416536785293,0,0,0,0,0,0,-0.199436689950475,0,0,0,0,-0.0778535594097237,0,0,0,-0.0593190472160975,0,0,0,0,0.156314945157063,0,0,0.072875802037184,0,0,0,0,0,0,0.0912622097002551,0,0.166619190079469,0.155220021812941
X000166.CH.EQUITY,0,0,0,0,0,0,0.0255061618572155,0,0,0,0,0,0.0105736113415534,0,0,0,0,0.056956496475113,0,0,0.184490073263587,0,0,0,0.243014732699306,0,0,0.154810872281425,0.141604189186595,0.0404284603250467,0,0,0.0892012121244415,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
