,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0433389987752708,0,0,0,0,0.0515830181015359,0,0,0,0,0,0,0,0.153305358961413,0,0,0,0,-0.0252587471819325,0,0.030570191894586,0,0,0,0,0.223395803335018,0,0,0.236260024026496,0,0,0,0.0497261473225377,0,0,0,0,0,0,0,0,0.028168924720957,0,0,0.0230956616966073,0,0,0,0,0
X002142.CH.EQUITY,0.0951059525087551,0,0,0,0,0.0184770307238055,0,0,0,0,0,0,0,0.238100611195676,0.0427583921011699,0,0,0,0,0.00312519871112977,0,0,0,0,0,0,0,0,0,0.558705939019629,0,0.0364337852519749,0,0,0,0.017922915805455,-0.14221158145255,0.0431329814188082,0,0,-0.239514005245,0,0,0,0,0,-0.032054487117462,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.207361486247017,0.282566403083403,0,0,0,0.417478912426279,0,0,0.00511541321750578,0,0.0600195832137016,0,0,0,0.359259971140417,0,0,0,-0.0619436263273277,0,-0.0699422394889856,0,0,-0.11573666971788,0,-0.0848279783665198,0,0,0,0,0,-0.040991620977255,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0417926676290827
X600015.CH.EQUITY,0,0,0.051107600336605,0,0,0,0,0.44180542618784,0.0176328908702055,0,0,0,0.173229031132418,0.00325702047447406,0,0.126212998296144,0,0,0,0,0.0141310025286549,0,0.214466910995897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957721250577707,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0747538001517078,0.507335914476049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207280873376858,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.194223636380973,0,0,0,0,0,0,0,0.318860673798158,0,0.14765751166829,-0.0437355413488805,0.0398587648659469,0,0.0430225698242973,0,0,0,0,0,0,0,0,0,0,0,0,0.385318300127843,0,0,0,0,0,0,0.0109475748229651,0,-0.131814748331524,0,0,0,0,0,0,0,0.298487895192056,0,0,0,0.203853138078542
X601166.CH.EQUITY,0,0,0.112236913782125,0,0,0.00180101578837702,0,0,0,0.181362082954249,0,0.0586003238596704,0,0,0,0,0,0,0,-0.164325531054776,0,0,0,0,0,-0.235253325194089,0,0,0,0,0,0,0,0.106503534465603,0,0,0,0,0,0.306405089250579,0,0.138932246268458,0,0,0,0,0,0.031198121282995,0,-0.146129733147403,-0.0506627666766979
X601169.CH.EQUITY,0,-0.0436755687419008,0,0.99133094925792,0,-0.172426682262271,-0.114852556009994,0,0.0318809762090584,0,0,0,0,0,-0.00365215020854834,0,0,0,0,-0.0381949334889593,0,-0.122437207374895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475065239698677,0,0.397759091740881,0,0,0,0,0,0,0,0,0,0.100057754871208,0,-0.057542905223518
X601229.CH.EQUITY,0,0.176459569354185,0,0,0,0,0,0,0,0,0,0.408155318823002,0,0,0,0,0,0,-0.0110654050506263,-0.0226699808584485,-6.93889390390723e-18,0,0,0,0.340696113284435,0,0,0,0,0,0,0,0.0904191807014335,0,0,0.0963113742430752,0,0,0,0,0,0,0,0,0,0.078798081127107,0,0,-0.108603222062382,0,-0.0777817546727657
X601288.CH.EQUITY,0,0,0,0,0,0,0.707147543347546,0,0,0,0,0,0,0,0,0,-0.31267466388832,0,0,0,0,0.109628057267918,0,0,0.205441114041859,0,0,-0.247999709031099,0,0,0,0,0,0.0425526119050653,-0.169391144571052,0,0,0.0944354292482346,0,0,0,0,0,0.274345579540042,0,0,-0.359480725565966,0,0,0,0.436581354237905
