,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0762522459931672,0,0,0.360550574694976,0,0,0,0,0,0.0807160247128128,0.10488891192182,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.131738581414762,0,0,0,0,0,0,0,0,0,0,0,0,0.153303177497726,0,0,0.0969138117059765,0,0,0,0,0.0343534006044126,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.126779126472463,0.130878994194726,0,0.0862245060203634,0,0,0,0,0,0.312126742738838,0,0,0,0,0,0,0.233386100947808,0,0,0,0,0,0,0,0.115463319735353,0,0,0,0,-0.116164480313812,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0479180246513474,0,0,0,0.38435419533156,0.0130017448081097
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.222748529119096,0,1.73472347597681e-18,0,0.118593889281757,0,0,0.106046004735407,0,0,0,0,0.122394576622568,0,0,0,0.0581671800600667,0,0,0,0,0,-0.0994512834122075,0,0,0,0,0.277408835348087,0.0520762194274564,0,0,0,0,0,3.46944695195361e-18,0.055837414463996,0,0.112881241416248,0,0,0,0,0.048799906249527,0,0
X600015.CH.EQUITY,0,0,0,0,0.0932118163666108,0,0,0,0,0,0.144655660920123,0.120064626074602,0,0,0,0,0.299667066065122,0,0,0.147472478375368,0.0192258058767464,0,0,0,0,0,0,0,0,0,0.0208443944594712,0,0,0.031270076636647,0,0,0.0422525417371308,0,0,0,0,0.155609770015145,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348389725490203,0,0,0.143692634587889,0,0.176887942010206,0,0,0.22841459458872,0.353071341939526,0,0,-0.267752137479627,0,0,-0.174011784750818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2962047780968,0,-0.0392052397177636
X600036.CH.EQUITY,0,0.0377477385887177,0,0,0,0,0,0,0,0.178066533472271,-0.0819002322345311,0,0,0,0,0,0,0,0.427513310000941,0,0,0,0,0,0,0,0,0,0,0,0.19963265883641,0,0,0,0,0,0,0.127343941384508,0,0.0827310041873082,0,-1.38777878078145e-17,0.129336186354954,0.136066781881368,0,0.0755393034470078,0,0,0,0,0,0
X600919.CH.EQUITY,0.148154860322819,0.424134629000175,0,0,0,0,0,0.0676761986345354,0.0119052991787887,0,0,0,0,0.131627445076384,0,0,-4.33680868994202e-19,0,0,0.321281185851579,0,0,0,0,0,0,0,0.0843381340300993,0,0,0,0,0,0,0,0,0,0,0,0,-0.156680042286237,0,0,0,0,0.151445358797425,0,0,0,4.33680868994202e-19,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.19082141064017,0,0,0,0.0519991942346147,0,0,0,0,0.107237474368253,0,0,0,0.333562756873711,0,0,0,-0.0320566949740989,0,0,0,0,0,0,0,0,0.233022636530932,0,0,0,0.108891560584279,0,0,0,0.0776672674069108,0,0,-6.93889390390723e-18,0,0,0,0,-0.0284503885999064,0
X601009.CH.EQUITY,0,0,0,0,-0.133820522486008,0,0.292841218766182,0.433728277724283,0,0.221377954912335,0,0,0,-0.0299844066157732,0,0,0,0,0,0.109645426960378,0,0,0,0,0.0855678344655828,0,0,0.0651195626263772,0,0,0,0,-0.193376768225992,0,0,0,0,0,-0.0130715254357989,0,0,0,0,0,0,0,0.186332641296798,0,0,0,-0.0875113548340402,0
X601166.CH.EQUITY,0.0924379486361862,0,0.0125749623757869,0,0,0,0,0,0.169396077097332,0,0,0,0,0,0,0,0,0.249300189983499,0,0.12846967637505,0,0,0,0,-0.0443669588624699,0,0,-0.18172426186858,0,0,-0.0230097956424437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339630244087615,0,0
X601169.CH.EQUITY,0,0.0920065874904839,0,0,0,0,0,0,0,0,0,0.180250311338866,0,0.063065773982761,0,0.139021069572207,0,0,0.0152741584317951,0,0.220405676961684,0,0,0.161815531438541,0,0,0,0,0,0,0,0,0,0,0.062669408789063,0,0,0.0261089789034203,0,0,0,0,0,0,0,0,0,0,0.0102148284093827,0,0,0
