,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.110318609685467,0.117052642545967,0,0.120157887263074,0.128614466741448,0,0,0,0,0,0,0,0,0,0.100257487407191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694632590604404,0,0.0758175641868982,0.0947772984207321,0,0,0,0.00989430213543648,0,0.0284500133994984,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.233562986955841,0,0,0.188622629459219,0.412931311250155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384851895710444,-0.0191119569517114,0,0,0,0,3.46944695195361e-18,0.0395242777659392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20736645782894,0,0,-0.0288031248107871,0,-0.176069383244109,-0.125108747590873,0,0,0,-0.0317733731459667
X600000.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0915386348755617,0,0,0.189104013329372,0,0,0.0221309041547528,0.172146103671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259976049597781,0,0,0,0,-0.0355398237153535,0,0,0,0,0,0,0.0923648492667119,0,0,0.699702665737034,0,-0.111377298107516,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.144030737020434,0,0,0,0.217188660247125,0,0,0.149947300228347,0,0,0,0,0,0,0,0.0447806482648069,0,0,0,0.442646469603696,-0.422480554581671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509681668980626,0,0,0.0243167373300355,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.216573476471654,0.144003756955753,0,0,0,0.0162060687218436,0,0,0,0,0.371129143676107,0,0,0,0,0.161903771239659,0.00722956510745928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104865877628028,0,0,0,0.00516194328547709,0,0,0.0217888228327459,0,0,0,0,0,0,0,0,0.0630926728170282,0,0,0,0.0535217704261225,0
X601166.CH.EQUITY,0.0710781435017273,0,0.0702134867460062,0.0606208843186649,0.0153215460216461,0,0,0,0,0,0,0,0.542008757753463,0.057771573359965,0.0676502519965473,0,0,0,0,0,0,0,0,0,0,0.0152773242996293,0,0,0,-0.036030565888041,0.019482673480097,0.0369045912050567,0,0,0,0,0,0,0,0.0389570722021905,0,0,0.0726197605712057,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.00375388641123787,0,0,0,0,0,0,0.72301772559334,0,0,0,0,0,0,0,0.487921703568658,0,0,0,0,0,0,0,0,0,0,0.13242992870567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255963315913106,0,0,0,0,-0.149576983751583,0,0,0.0711725715749556,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0167578550795519,0.0201445638843208,0,0.891178390073614,0,0,0,0,0.0623419836179507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085997222757833,0,0,-0.0625915531557295,0,0,0,0.0300555048975082,-0.144705510025402,0,0,0,0,0,0,0,0,0,-0.048792805454657,-0.0108143863016289
X601328.CH.EQUITY,0,0,0.0337317473443084,0.235885614462576,6.93889390390723e-18,0,0.251324288195452,0.219936419175981,0,0,0,0,0.0333216594147719,0,0,0,0.033526128098051,0,0,0,0,0.0410916007428026,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339072272508945,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.244771119679929,0,0,0,0,0,0,0,0,0,0,0,0.675734951358836,0,0,0,0,0,-0.0116796800548554,0,0,-0.112197716872493,0,0,-0.311983587309336,0,0,0,0,-0.0409762888297825,0,0,0,0,0,0,0,0,0,-0.0574380536721417,-0.199951333478014,0.006559177925917,0,0,0,0,0,0.542298279326248,0,0,0
X601818.CH.EQUITY,0,0,0.0894916077166411,0,0,0,0,0.256462186876789,0.00982351748492287,0,0,-5.55111512312578e-17,0.0661361523498077,0,0,0,0,0,0,0.144781757944659,0,0,0,0,0,0,0.049195604452495,0,0,0.0448547180374414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0588965990022432,0.0395894442235455,0,0,0.0158515956905036,0,0,0.815028956242063,0,0,0.0350984988752601,0,0.0210159459539469,0,0,0,-1.0842021724855e-19,0,0.0269933121955159,0,0,0,0,0,0,0,0,0,0,0.0590459920104007,0,0,0,0,0,0.0101456174324523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
