,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.136023390915477,0.124917314739583,0,0.11121160776686,0.124986544676054,0,0,0,0,0,0,0,0,0,0,0.071732322997705,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.142580392858813,0,0.0251711307834038,0.0688440401838855,0,0,0.04348662779502,0,0.0333824668607796,0,0,0,0,0,0,0.0183364998993532,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120943377859729,0.110792317782552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4270855482844,0,0,0,0,0,0,0,0,0,0,0,0.0642787121951,0,0,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0
X600000.CH.EQUITY,0,0,0,0,0.168447942474726,0,0,0,0.144953178610375,0,0,0,0.175533294556599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0.0795805861059758,0,0.697793971478604,0,-0.121281325087197,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.180190918169006,0,0,0,0.149446393114873,0,0,0.0356219631475776,0.138789838892497,0,0.00379652076528057,0,8.67361737988404e-19,0,0,0,0.161006308605589,0,0,0,0.241913136940415,-0.170814024607088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115295623697031,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.176596745264139,0.125795001947915,0,0,0,0,0.0194951043470718,0,0,0,0,0.383823989260644,0,0,0,0,0.186277860904683,0.0189904859118908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148580931472839,0,0,0,0,0,0,0,0,0,0.00715610704188455,0,0,0,0,0,0
X601166.CH.EQUITY,0.002131465210959,0,0.011482090968385,0.0641165470765315,0.20516527619691,0,0.454656513817715,0,0,0,0,0,0,0.183592469978859,0,0.0482341329355963,0,0,0,0,0,0,0,0,0,0,0.0189889817820902,0,0,0,-0.00732827371834227,0,0,0,0.0371949373886275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.063135387295431,0,0,0,0,0,0,-0.127559671174407,0.00985057571313598,0,0,0,0.807142739248111,0.0589875550636828,0,0,0,0,0,0,0.0497082932543044,0.0672101535881413,0,0,0,-0.0156377948661261,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0290798995906849,0,0.0474431747635863,0,0,0.00318996236682311,0,0,0,0,0,0,0,-0.0188201258299709,-0.00719847265189133
X601229.CH.EQUITY,0,0,0,0.0163120939211805,0,0,0,0,0,0,0.974476429107054,0.0690853470203617,0,0,0,0,0,0,0.422556406210213,0,0,0,0,0,0,0,0,0,0,0.338298246245255,0,0,-0.205540479089186,0,0,0,-0.0021842682887152,0,-0.191121237393645,0,0.0393069360375409,0,-0.376028556730156,-0.0382881810732283,0,0,0,-0.057340852207307,0,0,0.0580251709436673,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.918406581535387,0,0,0,0,0.0639852168951525,0,0,0,0,-0.00546628749009214,0,0,0,0,0,0,0,0,0,0,0.141201309265084,0,0,-0.0849178480680385,0,0,0,-0.0579284105437539,0,0,0,0,0,0,0,0,0,-0.0600134235904896,0
X601328.CH.EQUITY,0,0,0.0446936775754841,0.415035649979663,0.0460006304637396,0,0,0.252336891701397,0.066960727314027,0,0,0,0,0.0211647555703322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077120235073357,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.207395364376689,0,0,0,0,0,0,0,0,0,0,0,0,0.789835427843856,0,0,0,0,0,-0.0802019772200847,0,0,-0.107316843855932,0,0,-0.324458846933023,0,0,0,0,-0.0344517212634184,0,0,0,0,0,0,0,0,-0.0450271512549709,-0.234035273958775,0.0108888894345033,0,0,-0.00193119270837836,0,0,0.536650771411998,0,0,0
X601818.CH.EQUITY,0,0,0.09987796134589,0,0,0,0,0,0.23751645742505,0,0,0,0,0.0703547987977698,0,0,0,0,0,0,0.0979876744514168,0.11089775485448,0,0.00447861061704288,0,0,0,0.0578013040489745,0,0,0.0361712125709388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115254097082229,0,0,0,0
X601939.CH.EQUITY,0,0.030130126321641,0.0687885954613557,0.00170296153911772,0,0,0.0350515946101005,0,0.82602158633125,0,0,0,0,0,0,0,0,0.0551921153674102,0,0.0280942384332415,0,0,0,0,0,0,0,-0.0766601274155489,0,0,0.0217937099357668,0.0184524178167562,0,0.0735604481433549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.0976416180263844,0.949677179705217,0,0.090406933118021,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0918233147018708,0,0,0,0,0,0,0,0,0,0,0,-0.0851877121450337,0.0383906252126267,0.0714128742806602,0,-0.0462145187125942,0,0,0,0,-0.0624311776929413,0,0,0,-0.0193138789699375,0,0.0994423569556132
X601998.CH.EQUITY,0,-0.0568067042138598,0.0261448099671843,0,0,0,0.548568774228745,0.0542654597319128,0,0,0.264387813477619,0,0,0,0,0,0,0,0,0.00941835234451489,0,0.179159513269404,0,0,0,0,0,0,0,0,0,-0.0540001606919225,0,0.00980301402191195,0,0,0,0,0.0129133913908345,0,0.00360154167448248,0,0,0,0,0,0,0,0,0,-0.106060798923006,0
X601658.CH.Equity,0,0,1.0842021724855e-19,0,0,0,0,0,0.213442941825532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280266914299095,-3.46944695195361e-18,0.0504286291159781,0,0,0,0,0,0.0460794532582016,-0.0382897331083165,0,0.270529260485866,-0.0632759838773622,0,0,0,0,0,0
X11.HK.EQUITY,0,0.0534157000595429,0,0,0,0,0,0,0,0,-0.102388790601452,0,0,0,0,0,0,0.189294314990714,0.361840797831791,0.0173232163973897,0,0,0,0,0,0.10758583123272,0,0,0,0,0,-0.134376890872736,0,0,0,0.00197305151364859,0.0320569272768591,0,0,0,0,0,0,0,0,0.240377333866182,0,0,0,0,0.112696521126606,0
X2388.HK.EQUITY,0,0,0,0.0336760637555669,0,0,0,0,0.0416570302658227,0,0,0,0,0,0,0,0.359617165563017,0,0.0707133369100255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511432939396656,0,0,0,-0.110507614763251,0,0,0,0,0,0,0.0940486587375902,0,0.443947898878994,0,0.109137910879135
X5.HK.EQUITY,-0.0184618213717305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501754459154636,0.146709159611948,0,0,0,0,0,0,0,-0.232452929580235,0,0,0,0,-0.112029889776798,0,0,0,0,0,0,0,0,0.10295230079418,0,0,0,0,0,0,0,0,0.177141734371874,0,0.159447305460994,0.139075931273446
X2886.TT.EQUITY,0,0.360006533526098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188225363863855,-0.154374699041242,0.0428016818803971,0,-0.0274213257143476,0,0,0,0,0,0,-0.357783760229532,0,0,0.109655734928215,0.196399355468614,0,0,0,0,0,0,0.501112149166511,0,0.0437457243112031,0,0,0,0,-0.163861758794736,0.292831544655086,0,0,0,0.0581198235903746,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0332766324038305,0,0,0,0,0.0754168004664914,0,0,0,0.214768569023028,0,0,0,0.229325711487444,0,0,0.201018711401479,0.14202417794577,0.0366836641781763,0,0,0.0202377663421615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,-0.0211182939788292,0,0.222828958444799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169700160611955,0,0,0.0228358202160687,0,0.273292314759023,0,0,0.0480844801776068,0,0.0737556250635685,0,0,0.359528721239543,0,0,0,0,0,0,0,0,0,0,0,0.00698092255137269,0,0,-4.33680868994202e-19,0,-0.0979315885405064,0
X002736.CH.EQUITY,0,0.013201863906868,0.08955707762572,0,0,0,0,0,0,0.1889120550839,0,0,0,0.130385181350459,0,0,0,0,0,0,0,0,0,0.179036035909887,0.172600223719223,0,0,0,0,0.320720114939473,-0.0363267373515308,0.00251887356696198,0,0,0,0,0,-0.0342438154219549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.129378163079643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11098162562449,0,0.452287568278524,0,0,0.010928459678473,0,0,0,0,0.321920607073734,0.01684635344989,0.145149945122904,0,0,0,0,0,0,0,-0.101563579106087,0,0,0,-0.0326026469021891,0.074239334862621,0,0,0,-0.24232295674678,0,0.0397472604662416,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153651071886582,0,0,0,0,0.160013760652246,0.00831660754593289,0,0.0292708407856692,-0.0298575107910263,0.192380492582046,0,0.466047452042049,0.0693484535988452,0.0624140057727896,0,0,0,0,0.0332423202116433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267461337352638
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00340572780248483,0,0,0,0.147010991653832,0,0,0,0,0.0425813517688113,0,0,0.226125122323037,0,0.0190910330175527,0.0641157527117551,0,0.462422720409313,0,-0.00803059025066284,0,0.0143747217353987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-1.38777878078145e-17,0.186741489581159,0.0167971926137491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867236975171115,0,0,-0.0840897253028284,0,0.6020284989167,0,0,0,0,0,0.235393647975921,0,0,0,-0.0517961522863948,0,0,0,-0.0916063773872403,-0.303955477992071,0,0,0,-0.21408440661088,0,0,0,0,0,0,0.0770944731866425,0,0,-0.0507588489111826,0.411028795346903
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108402466363659,0.219528604877059,0.550161242244403,0.0615808016491214,0.0584004819511413,0,0,0,0.0397028350066108,-0.00846945342285881,0.00502734633633805,0,0,0,0,0,0.0399588559433126,0,0,0,0,0,0,0.0130592808172136,0,0.014774747433281,0,0,-0.0371904306030993,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674005487692342,0,0,0,0,0,0,0.0490576249238582,0.0612176139560248,0.0441519632803236,0,0,0,0,0,0,0.369907797957258,0.0342241810973886,0,0,0.109510120912541,0,0.123487881166321,0,0.0254674670785675,0,0.0306657764046929,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,-0.0631700677927922,0,0,0,0,0,0.00179694245129951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194733967204843,0,0,0,0.170345138160867,0,0,0.565050643291391,0,0.0690569863053294,0.0316172549108199,0,0,0,0,0.0363046053611316,0,0,0,0,0,0,0.00973666894182717,0,0,0.048759636762708,0,0,0,0.009422764531445,0
X600918.CH.Equity,0,-0.197495398797657,0,0,0,0,0,0,0,0,0,0.0168792377151188,0,0,0,0,0,0,0,0.0665318549816883,0,0.350140194670649,0,0,0.169589569126701,0,0,0,0,0.152920126522501,0,-0.0120677756502073,0,0,0.0701340497952141,0,0,0,0,0,0,-0.0571737552930666,0,0,0,0,0,0,0,-0.0191584288921853,0,0.00541361555772214
X388.HK.EQUITY,-0.243800155415656,0,0,0,0,0,0,-0.0375398720873079,0,0,0,0,0,0,0,0,0,0,0,0.0175950550069031,-0.0725235483850181,0,0,0,0,0,0,0,0,0,0.232647020939379,0,0,0,0,0,0.332598343788662,0,-0.140414530816214,0,0,0,0.458623038207395,0,0,0,0,0,0,0.0474715105086611,-0.12652787085173,0
X601318.CH.EQUITY,4.33680868994202e-19,0,0,0,0.210895997563386,0,0.188154698580261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0,0,0,0,0,-0.0436106118841188,0,0.047758639774672,0.249370488051919,0,0,0,0,0,0,0,0,0,0,0,0.0989723214527075,0.0631595933196234,0,0,0,0
X601319.CH.EQUITY,0,-0.0150995173881342,0,0,0,0,0,0,0.15635294828911,0,0,0,0,0,0,0,0,0,0,0,0.140960049093314,0.210559855619099,0,0,0,0,0,0.0219556935030469,0,0,0,0,0,0,0,0.109509037279594,0,0,0.0384389016401802,0.326393209456136,0,0,-0.0601534890882119,0,0,0,0,0,0,0,-0.0582046675940446,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181597234362691,0,0,0,0,0.174134134256399,0,0.0132292162133097,0,0,0,-0.0824726248201138,0.124529253783354,0,0.0105174788596002,-0.00957578392320131,0.202333698581077,0.241123959665632,0,0,0.161858385144483,0,0,0,0,0,0,0.142286011547799,0,0,0,0,0,0,0,0.041612992983209
X601601.CH.EQUITY,0.019731480909526,0,0,0,0.161588483871434,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0214414211264188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369082200759045,0,0,0.4751686294092,0,0,0.0802478141717948,0,0.070432043445357,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0376094469196693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412035258277396,0.0700654921898705,-0.162596981152402,0.0701648474981992,0,0,0.28445102576377,0.103177750936887,0,0,0.314803675066784,0,0,0,0,0,0,0,0,0,0,0,0.0328841992715602,0,-0.0706923955438676,0.151855747270594,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0737896120731312,0,0,0,0,0,0,-0.202019165927087,0,0,0.336632434445847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262742061106134,0,0,0,0,0.206635995714094,0,0,0,0,0.120192909661583,0,0,0.122401771593388,0,0.244327620313651,0.138480335111402,0,0,0.100032865304077,0
X2882.TT.EQUITY,0.54465956587168,0,0,0,0,0,0,0,0.031796083790727,0,0,-0.521756935544682,0,0,0,0,0,0,0.159831159160801,0.475736209325665,0,0,0,0,0,0,0,0,0,0,0,0.0255713110554809,0,0,0,0.28070995057445,0,0.0806601812531189,0,-0.686344606532255,-0.0465874482474966,0,0,0.00884189681015961,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0.0142387598558007,0,0,0,0.182806388726935,0,0,0,-0.0510739910126086,0,0.0165785014750583,0,0,0,0.179014429707333,0.0513601477241234,0,0,0,0,0,0,-0.0285972386100496,0,0,0.105705232856666,0,0,0,0,0,0,0,0.0740601444853326,0,0,0,0,0,0.126048223451359,0,0,0,0
