,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.253538659320611,0.0664494310483517,0,0,0.2295718904854,0,0,0,0,0,0,0.238893237037358,0,0,0.0901200614761234,0,0,0,0,0,0.0159755275093396,0,0,0,0.144849996578592,0,0,0,0,0,0.101802664591974,0,0,-0.129632043703825,0,0,0,0,0.0803022549682245,0,0,0,0,0,0,0,0.0350380263219735,0,-0.0615172634187215,0,0
X002142.CH.EQUITY,0.0280534066762576,0,0,0,0,0.413873988273056,0,0,0,0,0,0,0.264982164477512,0,0,0,0,0,0,0,-0.26192818352132,0,-0.187664925860834,0,0,0,0,0,0,0,0.52135775690078,0,0.157863300760467,0,0,0,-0.0245520006319105,0,0,-0.225204494752022,0,0,0,0,0,0,0,0,0,0,-0.0571112861742538,0
X600000.CH.EQUITY,0.175822137996538,0,0,0,0,0,0,0.273161864470504,0,0,0.196429466072644,0,0,0,0,0.205692782677117,0,0,0,0.0311142669839595,0,0.0242647147159027,0,0,0,0.126192341277737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.170726028272752,0,0.0342976675530164,0,0.0155783102006203,0,0,0,0.181013332999593,0,0,0,0,0,0.0779583454702247,0,0,0,0.0999558514601318,0,0,0,0,0.060488776878909,0,0,0,0,0.203583715793539,0,0,0,0.0339498815397308,0,0,0.111656168206295,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0325670860136843,0,0,0.428387250784727,0,0,0,0,0.0423824534765305,0,0,0,0,0,0,0,0,0,0,0,0.296811396697723,0,0,0,0,0,0,0.0035879391904599,0,0,0,0,0,0,0,0,0,0,0,0,0.207512175683395,0,0,0,0
X600036.CH.EQUITY,0.490079247051694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433258198864466,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0465360030529963,0.253953887080081,0,0,0.110863670021923,0.0348254529130759,0,0,0.0048091905441655,0,0,0,0,0,0,0,0,-0.0481952331438741
X601166.CH.EQUITY,0.120713017081886,0,0,0,0.0725086354186511,0.306426688163736,0,0,0,0,0,0,0.2684607219901,0.0924236109385198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127472610915853,0,0,0,0
X601169.CH.EQUITY,0.0802632697744503,0,0.25624390669979,0.0498296636777055,0,0,0,0,0,0,0.0704705712314812,0.199919167851271,0,0,0,0,0,0,0,0,0,0,0.0378934109586449,0,0.145929355920684,0,0,0,6.93889390390723e-18,0,0,0,0.1567545428432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.103497331394815,0,0,0,0,0,0.367135196811302,0,0,0,0,0,0,0,0,0,0.364022780722389,-0.175745244269108,-0.0317883653356979,0,0,0,0.0571572425591143,0.0539238686711616,0.204011724953586,0.113113004343716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154548165532802,0,0,0,0,0,0,0.0488783969226092
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.175826491384856,0,0,0.287449068490731,0,0.0917886288343708,0.274377414475607,0,0,0,0,0,0,0.113312405128385,0,0,0,0,0,0,0,0.0533817642938817,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.588135946790978,0,0.131899616900606,0,0,0,0.135796225913094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350906689555314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137426611680825,0,0.0740106801448253,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0.0835995128586036,0,0,0,0,0,0.257484872345269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833230770147029,0,0,0,0,0.279465565321324,0,0.0028874965707304,0,0.0595799491770621,0,0,0,0,0,0.089086871941717,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.47090981349211,0,0,0.475683127089256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821078501271591,0,0,0,0,0,0,0,0,0,0,0.108823431624042,0,-0.154131374947158,-0.0357019294448796,0,-0.0884943824368742,0,0.0513101172375537,0.0709109740342317,0,0,0,0,-0.0894417244300163,0,0,0,0,0,0.109240726086038
X601939.CH.EQUITY,0,0,0.265529386151272,0,0,0,0,0,0.182106373183492,0,0.0189410521679356,0.21954550143323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410465639947566,0,0,0,0.0423646067690783,0,0,0.199797204126544,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0234950737180449,0,0,0.0258426858556539,0,0,0,0,0,0,0.44509795276982,0,0,0,0,0,0.0701582635104172,0,0,0,0,0.241663757567501,0,0,0,0,0,0,0,0,0,0,0,0.0138028979979048,0,0,0,0,0,0,0,0,0.160826635405101,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.408804520934635,0.236378722486217,0,0,0,0,0,0.0936714456456004,0,0,0,0.0407612208787679,0,0,0,0,0,-0.0257479561207927,0,0,0,0,0,0,0,0,0,0,0,0.17205757116604,0,0,0,0,0,0,0.0981071782599894,0,0,-0.0984255978050813,0,0,0,0,0,0,0,-0.0121870657920034,-0.0441977659848331
X601658.CH.Equity,0,0.187694139687042,0,1.41566175998928,0.223557967284207,0,0,0,0.0842560181348391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149339417580928,0,0,-0.411138979638332,0,0,0,-0.0544244109627715,0,0.140997392004586,-0.658573993661463,0.0782013656692235,0,0,0,0,0,0,0,0,0,0,0.409572996552189
