,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0676731448561086,0,0,0,0.25156907803377,0.0748714139255603,0,0,0,0,0,0,0,0,0.074837244334536,0,0,0,0,0,0,0,0,0,0,-0.0415539377116817,-0.0398983098552221,0,-0.0932544045602565,0,0,0,0,0,0,0,0,0,0.57359612103027,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.33868790100191,0,0,0,0,0,0,0.030850233694644,0,0.201954437786108,0,0,0,0,0,0,0,0,0,0,0,0.0330168197364834,0,0,0,0,0,-0.107887814032165,0,0.212295311416554,0,0,0,0,0.0705354618554492,0,0,0,0,0,0,0,3.46944695195361e-18,0.174991212454332,0.166235502943264,0,0,0,0,0,0.0195759332662701,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0258312837057986,0,0,0,0.0271243220491417,0,0,0,0,0,0,0,0,0,0.357307305370192,0.187782469935987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240242088023903,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0364882200853485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971694577818879,0.052812581987497,0,0,0,0,0,0,0,0.369160574344756,0,0.092823529029526,0.234169651293478,0,0,-0.0720183066965363,0,0,0,0,0,-0.392105635178779,0,0,0,0,0,0,0,0.226686675303557,0,-0.0507074543262644,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.307641124288839,0,0,0,0.0629222354069486,0,0,0,0,0,0,0,0,0,0,0.2226623171021,0,0,0,0,0,0,-0.209140189427536,0,0.134816710264252,-0.0502811998539395,0,0,0,0.184558771368676,0,0,0,0,0.0179576074750209,0,0,-0.0112907433607701,0,0,0,0,0,-0.253044333166744
X600036.CH.EQUITY,0.356000913264668,0.00410393132593439,0,0,0,0,0,0,0,0,0.0635010087175545,0,0,0,0,0,0,0,0,0.0890514243478893,0,0,0.271043418894078,0.06604010281079,0,0,0,0,0.0377996856102254,0,0,0,0,0.0427580269603982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362993352946117,0.068321496839131,0,0,0
X600919.CH.EQUITY,0.190706335503955,0.391307561541364,0.0255613480654507,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00464190445101844,0,0,0,0,0,0,0,0.0647408338758441,0,0,0,0,0,0,0,-0.248651223056966,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929836467239579,0,0,0.237602681992178,0,0.0175991345676358
X600926.CH.EQUITY,0,0.429677051059667,0.0252171074216308,0,0,0,0,0,0.0119150590452049,0.132467343362632,0,0,0,0,0,0,0,0.20366194909321,0,0,0,0,0.302343198990145,0,0,-0.0704504487937832,0,0,0,0,-0.002490268155837,0.116784279484156,0,0,0,-0.138269267952712,0,0,0,0,0,0,0,0,0,-0.217684658099313,0,0,0,-0.0267695226347082,-0.192991440256657,0.217341625359719
X601009.CH.EQUITY,0,0,0,0,-0.257840039657226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747207541438691,0,0,0,0,0,0,0,0,0,0,-0.175137140456875,0,0,0,-0.183540314475665,0,0,-0.238695151259987,0,-0.0695746828558361,0,0,0.479432755973904,0,0,0.0646619445402485,0.335707230686565,-0.274934291276378
X601166.CH.EQUITY,0.139525426933481,0,0,0,0,0,0,0,0,0,0,0,0.0205534652003743,0,0,0,0,0,0,0,0,0,0.225115477925762,0,0,0,0,0,0,-0.134365917297376,0,0,0,0,0,0,0,0.223871117728375,0,0.15813238161573,0,0,0,0,0,-0.114676681979553,0,0,-0.0676859087610539,0.398922149472369,0,0
