,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.225617741160166,0,0,0,0,0,0,0,0,0,0,0.182303427787129,0,0,0.018264699387901,0.0284013326137382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118876034908193,0,0.0770944226025926,0.146898291577387,0,0,0,0,0,0,0,0,0,0.0453450475121048,0,0,0,0,0.0515779464713031,0
X002142.CH.EQUITY,0,0,0,0.175668937109788,0.536512327619059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177096809219562,0,0,0,0.0104277545431691,0,0,0.244300230154206,0,0.0815517389169278,0,-0.0428705835469612,0.0973351842760593,0,0,0,0,-0.0154611051618344,0,0,0,0,-0.0672224917778347,-0.134385829590048,0
X600000.CH.EQUITY,0,0,0,0,0.0190387251883324,0.439355604338985,0,0.00094187353481292,0.179951636407196,0,0,0,0.131949456153341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155871792754563,0,0,0,0,0,0,0,0,0,0.0523204913228218,0,0,0,0
X600016.CH.EQUITY,0,0.0978114809378794,0,0,0,0.0200018295310805,0,0,0.167998938867513,0,0,0.05368932071817,0,0,0,0,0,-0.179858314242254,0,0.482638876417371,-0.466995526574795,0,0,0,0,0,0,0,0,0,0,0.034322321760841,0,0,0,0,0,0,0,0,0,0.0503767369477301,0.00688611704441101,0,0,0.159074535431553,0.10959394597176,0,0,0,0,0
X600036.CH.EQUITY,0,0.243631470690958,0.117407296289669,0,0,0,0,0.228515942369534,0,0,0,0.159978981147689,0,0,0,0,0.169197108860144,0.0138263592387553,0,0,0,-0.0298564394290024,0,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0.0329152706457798,0,0.0390783541692365,0,0,0,0,0,0,0,0,0,0,0,0.0305914124535714,0.109423182699978,0
X601166.CH.EQUITY,0,0,0.331862927686519,0,0,0,0,0.165936948145255,0,0,0,0,0,0,0,0,0.00721747751061587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175627641767411,0,0,0,0,0,0,0,0,0,0,0,0.0295939896301542,0,0,0.0392649885402167,0,0,-0.0161166953092535,0
X601229.CH.EQUITY,0,0.0802126507325632,0,0,0,0,0,0.0841786547234657,0,0.341351636411944,0,0.220483728175665,0,0,0,0,0,0.174469719025969,0,0,0,0,0,0,0,0,0,0,-0.0301883670111732,-0.0853453942854341,0,-0.130488190986174,0,0,0,0,-0.344248741788531,0,0,0.154887066085116,0.138088133616579,0,0,0,0,0.00432017393386939,0,-0.161441544224158,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0108168683678366,0,0,0.849196128742076,0.0874212816012329,0,0,0,0.0144745153944683,0,0,0,0,0,0,0,-0.0129791180336982,0,0,0,0,0,0,0,0,0.114215888722052,0,0,-0.0721539829101977,0,0,0.0516094947610488,-0.113427583304399,0.00869187559540914,-0.097504485747857,0,0,0,0,0,0,0,-0.00448780082858692,-0.00531243660565602
X601328.CH.EQUITY,0,0,0.0329311633488471,0.295801367099514,0,0,0.080802774641117,0.206933684847507,0,0.0969692688747855,0,0,0,0,0,0,0.0145336219393235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0691570243615427,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0342647573795531,0,0.675152231020807,0,0,0,0,0,0,0,-0.093721212555633,0,0,-0.22658105365271,0,0,0,-0.368659591718241,0,0,0,0,0,0,0,0.126102246248675,0,0,0,0,0,0.14268829712665,0,0,0,0,0,0.26886203348572,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.2913807187802,0.0486708746712365,0,0,0.0720907869034749,0,0,0,0,0,0,0.1071126471283,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020847858559314,0,0,0,0,0,0,0,0,0,0,0
