,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.137814567800389,-1.38777878078145e-17,0,0,0,0,0,0,0.168813358263813,0,0,0.0691620052933896,0,0.205685587959222,-0.0352438793893744,0,0,0,0,0,0,0,0,0,0.0365933315579275,0,0,0,0.318546810554617,0,0,0,0,0,0,0.147007110850371,0.00460978242299148,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-4.33680868994202e-19,0,0.377490653066843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160234948994352,0,0,-0.020932807263978,0.179374532283473,0.0271909028878214,0,0,0,0,0,0,0.177640315770962,0,0.0535828925310544,0,0
X600000.CH.EQUITY,0,0,0,0,0.416160520977073,0,0,0,0,0,0.144647102536214,0,0,0,0,0.195986361832249,0,0,0,0,0,0.0548774653767855,0,0,0,0,0,0,0.0821978661893153,0.0379229245532223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.270466515715711,0,0,0,0,0.178403800689986,0,0.186780225822746,0,0,0,0,0,0,0.000202480545239119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363377053454906,0,0,0,0,0,0.045657761930851,0.0653590404334107
X600016.CH.EQUITY,0,0,0.0677221624459437,0,0,0,1.38777878078145e-17,0.22970484717553,0.139127278186263,0.0335606859462663,0.214826006594109,0,0.0349071059915673,0.122770331844924,0.161769259919473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0842579929057074,0,0,0,0,0.409110836577631,0,0,0,0,0,0,0,0,0,0,0.0525329051901814,0,0,0.261039941330605,0,0,0.0583539278655333,0,0,0,0.121981815693567,0,0,0,0.0211413813980339,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,4.33680868994202e-19,0,0,0.0952906319460633,0.0923592921658841,0.212274371409503,0,0.0416972990765669,0.0420766453234564,0,0,0,0.205638457302205,0.114980585095992,0,0,0,0,0,0,0.0650994059376381,0,0,0.0204862249893092,0,0,0,0,0,0,0,0,0,0.0709843075957262,0,0.0208518180500982,0,0,0,0,0,0.0429900805981157,0,0,0,0,0,0,0,0.0118769160661591,0.0108267838028046,0
X601169.CH.EQUITY,0,0.0402864960810171,0.0288075590248538,0.404397862140495,0.154045139577463,0,0,0,0,0,0,0,0,0,0,0.0614999750171857,0.0160379448839794,0,0,0,0,0,0,0,0,0.224884323309808,0,0,0,0,0,0,0,0.0177021476770276,0,0,0,0,0,0,0.0757406427378512,0,0,0,0,0,0,0,0,0,0.0281977169723146,0
X601229.CH.EQUITY,0,0,0.192423714577341,0.179266852135376,0,0,0,0,0,0,0,0,0.172214530082932,0,0,0.0359313856610298,0.305713028968199,0,0,0,0,0.164686720630132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0289994088196265,0,0,0,0.0493984323092117,0,0,0.385386820473388,0.0912571511583765,0.108969085845896,0.130252398273427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619453039039911,0.0219366582747585,0,0.0844983038119131,0,0.00191111884811761,0.0554301585369465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.263875902507346,0,0.180771954890633,0,0,0,0,0.269688238250673,0,0,0.178767961665408,0,0,0,-0.108904998767422,0,0,0,0,0,0,0,0,0,0,0,0.117537369522807,0,0,0,0,0,0,0,0,0.00243632533719901,0,0,0.0159400331578894,0.0349148482413885,0,0.0415781879755359,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.30007618817384,0,0,0.0616163256071232,0,0,0,0,0,0.187746572688391,0,0,-3.46944695195361e-18,0.171135081581903,0,0,0.0141503560818335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220151982852742,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229043536356075,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.284240263251544,0,0,0.118225041474551,0.327748856271623,0,0,0,0,0.191599583510215,0,0,-0.0241722238405042,0,0,0,0,0,0,0,-0.0191622324098101,0,0,0,-0.0186586859771385,0.125270568689166,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.00342804984996159,0,0,-0.0499673084668992,0
X601939.CH.EQUITY,0,0,0.368289207292518,0,0,0,0,0,0,0,0,0.49881538552103,0,0,0.048702845176763,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632606873656733,0,0,0,0,0,0,0,0,-0.0437495433275918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549586657505677
X601988.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0.0319188807005124,0,0,0.297136713663053,0.272466323544604,0,0,0.150915802934913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174897234428325,0,0,0,0,0,0,0,0,0.118691948851118,0,0,0,0,0,0.0758487588442815,0,0,0,0,-0.0192893462957163,0.102673703582804
X601998.CH.EQUITY,0,0.0175746319698316,0.0984734112403981,0,0,0,0,0.534929666979933,0.0543624422807575,-5.42101086242752e-20,0,0,0.184584097433245,0.0339512968367789,0.134364432945683,0,0,0,0,0,0,0,0,0,0,0,0,0.0038165494956552,0,0,0,0,0,0,0,0,-0.0237233657433824,0,0.0163357532243919,-0.0399261388359457,0,0,0,0,-0.041775991866013,0,0,0,0,0,0,0.0232994469498534
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0.247531094802261,0,0,0,0,0,0,0,0.111810955977188,0,0.234778491931508,-0.0173311204114401,0,0,0,0,0,0,0.307945753583704,0,-0.149081428948418,-0.282323768750839,0,0,0,0,0.170693980149189,0,0,-0.253143740451988,0,0,-0.0660227771435555,0,0,0,0,0.721600438408267,-0.210490555508728,0,0,0,0.233788344150593
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691984736698511,0,0.480809241376132,0.350668423621416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292670739852017,0,0,0,-0.114427938684552,0,0,0,0,0,0,0,0,-0.0214855767468293,0,-0.215289946963478
X2388.HK.EQUITY,0,0.0331763195071916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390678581179073,0,0.119742757534316,0.0902525108282925,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0617274600863333,0,0,0,0,0,0,0.0128181873807145,0,0,0,0,0,0,0.290891772680591,0,0,0,0,0,0.0807268960571438,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.15048493589645,0,0,0,-0.153686925778753,0,0,0,1.24089865460063,-0.785153891604781,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.424446162577072,0,0,0,-0.0415604660207081,0,0,0,0,0.471682267694016,0,0,0.109238126703701,0
X2886.TT.EQUITY,0,0,0,0,0,0.439312666128581,0,0,0,0,0,0,0,-0.00387274170128204,-0.0229826142227935,0,-6.93889390390723e-18,0.0244794947927435,0,0,0,0,0,0,0,0,0,0,0,-0.0274402128480053,0,0,0,0,0,0,0,0.390494156127803,0,0,0,0,0,0.131241157278845,0,0,0,0,0,0,0.405613462514858,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102221088273775,0,0,0,0,0.158735082414218,0.287229559565645,0.407014509822677,0.147201123073812,0,0,0,0,0,0,0,0,0,0,0,0.071310422281588,0,0,-0.0285407975387015,0,0,0.00287521311102165,0,0,0,0,0,0,0
X000776.CH.EQUITY,0.0291769425579677,0,0,0,0,0,0,0,0.0605741561032454,0,0,0,0,0,0,0,0.00761064813468321,0,0,0,0,0,0,0.0442844906556611,0.12013629867191,0.537637949529191,0.11042044777911,0,0,0,0,0,0,0,0,0.0339654817685992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124687644137465,0,0,0,0.0917658746159064,0.181800033766684,0,0.0127383020752834,0,0,0.678891559133844,0,0,0,0,0.122082875929472,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.133829231123534,0,0,0,0,0,0,0,0,0,0,-0.0202122766831883
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0202658388324264,0,0,0,0,0,0,0,0,0.297352721794491,0.127742573113778,0,0,0,0.0020153806119078,0.0880965270292428,0.245539840437459,0.238485915660945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157623235456384,0.337369996845259,0,0,0,0,0,0,0.399604790920568,0,0,0.0641672649241502,0,0,0,0,0,0,0,0.0592244484492116,0,-0.0721320721733462,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15068442579204,0.36116668510848,0,0.0701141542838207,0.11855078467647,0,0,0,0.138280726390705,0.0929495235853961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028126227285539,0,0,0,0,0,0
