,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0653675037563768,0,0,0,0,0.276704324369308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957,0,0,0,0,0,0.138674872212687,0,0,0,0.180000821233184,0,0,0,0,0,0,0.00954334639767082,0.099530121012571,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.265975991773606,0,0,-3.46944695195361e-18,0,0,0,0,0.407339463406899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340859204998397,0,0,0,0,0,0,0,0,0,0,0.0772071635472663,0,0,0,0,0,0,0.0349556891189456,0,0,0,0,0.0700472433743828,0.0894562741308309,0,0,0,0,0
X600000.CH.EQUITY,0.0299904319747286,0,0,0,0.0523948958819476,0,0,0,0.0546545281893904,6.93889390390723e-18,0,0.2960113421452,0,0.0503434533583727,0.124900638847949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257667758347778,0,0,0.0783854661679757,0,0,0.108139881464488,0,0,0,0,0,0,0,0,0,0,0.0275584710296842,0,0,0,0,0
X600015.CH.EQUITY,0,0.13078676264343,0,0,0,0,0.236011739472236,0.189435409179162,0,0,0,0,0,0.180115366629643,0,0,0,0,0,-0.083160908077121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26452587525531,0,0,0,0,0,0,0.106176330312266
X600016.CH.EQUITY,0,0,0.0856350615105961,0,0,0,0.304257948864227,0.0821554090450783,0.00896656852042809,0.0915413412928,0.147553675899356,0,0,0,0.13189206277592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194143260337493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453678570232707
X600036.CH.EQUITY,0.109711535660094,0.262424048094761,0,0,0,0,0.207938268489003,0,0,0,0,0,0,0.0245019522925781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262502158931009,0,0,0.126455549531405,0.139026873500468,0,0,0.11643817273939,0,0,0,0,0,0,0,0,0,0,0,0.117992621827307,-0.0201372735585066,0
X601166.CH.EQUITY,0.0328181656804593,0,0.0292988419296702,0.108066083319344,0,0.438649075640049,0,0,0.0046194236395007,0,0.00899723922973181,0,0.241764360275339,0,0,0,0,0,0,0,0.0516237850040249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324554953994323,0,0,0,0.0248569405956344,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.157406245326534,0,0.369414263889395,0.0855697632687178,0,0,0,0,0,0,0,0,0.0666020872289081,0,0.081486649486811,0.133999774705972,0,0,0,0,-0.0335852153557796,0,-0.0154158420778934,0,0,0,0,0,0.197366322645749,0,0,0,0,0,0,0,0,0,0,0.0378451911584335,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0695679528142226,0,0.0988847801684142,0,0.00803724047274355,0,0,0,0,0,-0.116992801880353,0,0,0,0.00684711557463454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285206584534066,0,0,0.223323816733699,0,0,0,0,0,0,0,0.195385109192638,0,0,0,0,0.037729039085847,0,0.0524270523152435,0,0,0,0
X601288.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.0744857231551177,0,0,0,0.041840029599192,0,0.0231371159308359,0.360837849715516,0,0,0.332915001594559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879634344981627,0.0439941187482802,0,0,0.0307756891555964,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
