,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.165094836339402,0,0,0,0,0,0,0.32453027752935,0,0,0,0,0.0830722997746911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164208639282264,0,0,0.0436949944021255,0,0,-0.0117524758004688,0,0,0.230951181152649,0,-0.207943325799715,0.0565804887852198,0,0,0,-0.0714338781196754,0.0877953322528443,0,0,0,0
X002142.CH.EQUITY,0.254603472156029,0,0,0,0,0,0.0954907615031141,0.0169811934864119,0.095503481018827,0,0,0,0,0.296843742725456,0,0,0,-0.0604712300760264,0,0,0,0,0,0,0,0.00883153859076978,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.115522887124441,0,0.104243101281622,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0842481103816652,0,0,0,-0.087854606509756
X600000.CH.EQUITY,0,0.00488153919602666,0,0,0.0720840655725888,0.337055681322908,0,0,0,0.124721137175309,0,0.1075604776717,0,0,0,0,0,0,0,0,0.174920768408886,0,0,0,0,0,0,0,0,0,0,0,0.126279199828916,0,0,-0.0149831775332804,0,0,0,0,0.193786684176068,0,0,0,0,0,0,0,0,0,0.109096817713139
X600015.CH.EQUITY,0,0,0.236581019325288,0,0,0,0,0.470673010845048,0,0.10287905874686,0,0,0,0,0.00389679092093722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876830473729248,0,0,0,0,0,0,0,0,0.00286203172177525,0.154486346829259,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0895138873676886,0,0,0,0,0,0,0,0,0,0.118395286297157,0,0.242327513291134,0.246405540022615,0,0,0,0.176233715098407,0,0,0,0,0,-0.0274502320096268,0,0,0,0,0.0750818453195536,0,0.0794802827572075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22111435022257,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500512765899896,0,0,0,0,0,0,0,0,0,0,0.0327063466497814,0,0,0,0.091360377150056,0.690388824868491,-0.121927964300439,0,0,-0.162201104227287,0,0,0.240993801739604,0,0,0.0503293368131007,0.065317482435137,0,0,0,0,0,0,0,0.0910596083494783,0,0
X601166.CH.EQUITY,0,0.370991663496305,0,-0.138602925734996,0,0.190900369115794,0,0,0,-1.38777878078145e-17,0,0,0,0,0.282194424764673,0,0,-0.0313761295630517,0,0,0,-0.021360418717317,0,0,0,0.350019306231062,0,0,0,0,0,0,0.384705101132115,0,0,0,-0.157083763164687,0,-0.0647397354990496,0,0,0,0,0,0,0,0,0,0,0,-0.0620502641162206
X601169.CH.EQUITY,0,0,0,0.820778476866047,0,0,0,0,0,0,0,0.00692984993343646,0.10408556641716,0,0,0,0,0.124301929464891,0,0,-0.0596407066064909,0,0,0,0,0.11142484406813,0,0,0,0,0,0.0032429816287286,-0.0296072346005962,-0.456543544335157,0,0,0,-0.145457685299153,0.34620611637563,0,0,0,0,0,0,0,0.0215772240656464,0,0,0,0.096703065412307
X601229.CH.EQUITY,0.128032246629409,0.204291501530321,0.0252589310838365,0,0,-0.06139216697904,0,0,0,0,0,0.519237086253159,-0.131477821262406,0,0,0.134455440800234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204302013922215,0.00349215996331298,-0.0118222781517227,0,-0.0222095939474648,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0259537888363488,0,-0.11101777927933
X601288.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0.212174434794897,0,0,0.00275950857629101,0,0.160729315151699,0,0.194032651205175,0,0,0,0,0,0,0.0367389143590299,0,0,0,0,0,0,0,0,0.0915777776251833,0.258261166257838,0,0,0,0,0,0,-0.000123540641630018,0,0,0,0,0,0,0,0.148838230289544,-0.074525713410698,0,-0.0206094763976408,0
